 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2003
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1377
"110002 ARIQUEMES";4357
"110003 CABIXI";373
"110004 CACOAL";4061
"110005 CEREJEIRAS";948
"110006 COLORADO DO OESTE";1129
"110007 CORUMBIARA";510
"110008 COSTA MARQUES";562
"110009 ESPIGAO D'OESTE";1450
"110010 GUAJARA-MIRIM";2166
"110011 JARU";2985
"110012 JI-PARANA";6107
"110013 MACHADINHO D'OESTE";1367
"110014 NOVA BRASILANDIA D'OESTE";1019
"110015 OURO PRETO DO OESTE";2227
"110018 PIMENTA BUENO";1742
"110020 PORTO VELHO";20672
"110025 PRESIDENTE MEDICI";1358
"110026 RIO CRESPO";152
"110028 ROLIM DE MOURA";2691
"110029 SANTA LUZIA D'OESTE";551
"110030 VILHENA";3397
"110032 SAO MIGUEL DO GUAPORE";1173
"110033 NOVA MAMORE";971
"110034 ALVORADA D'OESTE";985
"110037 ALTO ALEGRE DOS PARECIS";635
"110040 ALTO PARAISO";712
"110045 BURITIS";1555
"110050 NOVO HORIZONTE DO OESTE";598
"110060 CACAULANDIA";277
"110070 CAMPO NOVO DE RONDONIA";621
"110080 CANDEIAS DO JAMARI";810
"110090 CASTANHEIRAS";191
"110092 CHUPINGUAIA";341
"110094 CUJUBIM";468
"110100 GOVERNADOR JORGE TEIXEIRA";662
"110110 ITAPUA DO OESTE";381
"110120 MINISTRO ANDREAZZA";587
"110130 MIRANTE DA SERRA";666
"110140 MONTE NEGRO";680
"110143 NOVA UNIAO";418
"110145 PARECIS";220
"110146 PIMENTEIRAS DO OESTE";116
"110147 PRIMAVERA DE RONDONIA";189
"110148 SAO FELIPE D'OESTE";358
"110149 SAO FRANCISCO DO GUAPORE";688
"110150 SERINGUEIRAS";602
"110155 TEIXEIROPOLIS";258
"110160 THEOBROMA";564
"110170 URUPA";802
"110175 VALE DO ANARI";429
"110180 VALE DO PARAISO";487
"120001 ACRELANDIA";542
"120005 ASSIS BRASIL";274
"120010 BRASILEIA";974
"120013 BUJARI";379
