 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2013
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1103
"110002 ARIQUEMES";4759
"110003 CABIXI";248
"110004 CACOAL";3837
"110005 CEREJEIRAS";777
"110006 COLORADO DO OESTE";777
"110007 CORUMBIARA";386
"110008 COSTA MARQUES";789
"110009 ESPIGAO D'OESTE";1415
"110010 GUAJARA-MIRIM";2141
"110011 JARU";2479
"110012 JI-PARANA";5602
"110013 MACHADINHO D'OESTE";1634
"110014 NOVA BRASILANDIA D'OESTE";942
"110015 OURO PRETO DO OESTE";1756
"110018 PIMENTA BUENO";1634
"110020 PORTO VELHO";22091
"110025 PRESIDENTE MEDICI";920
"110026 RIO CRESPO";172
"110028 ROLIM DE MOURA";2475
"110029 SANTA LUZIA D'OESTE";360
"110030 VILHENA";3999
"110032 SAO MIGUEL DO GUAPORE";1135
"110033 NOVA MAMORE";1249
"110034 ALVORADA D'OESTE";745
"110037 ALTO ALEGRE DOS PARECIS";611
"110040 ALTO PARAISO";913
"110045 BURITIS";1735
"110050 NOVO HORIZONTE DO OESTE";446
"110060 CACAULANDIA";293
"110070 CAMPO NOVO DE RONDONIA";621
"110080 CANDEIAS DO JAMARI";1121
"110090 CASTANHEIRAS";169
"110092 CHUPINGUAIA";456
"110094 CUJUBIM";990
"110100 GOVERNADOR JORGE TEIXEIRA";455
"110110 ITAPUA DO OESTE";442
"110120 MINISTRO ANDREAZZA";524
"110130 MIRANTE DA SERRA";585
"110140 MONTE NEGRO";710
"110143 NOVA UNIAO";348
"110145 PARECIS";231
"110146 PIMENTEIRAS DO OESTE";103
"110147 PRIMAVERA DE RONDONIA";157
"110148 SAO FELIPE D'OESTE";258
"110149 SAO FRANCISCO DO GUAPORE";882
"110150 SERINGUEIRAS";596
"110155 TEIXEIROPOLIS";219
"110160 THEOBROMA";477
"110170 URUPA";569
"110175 VALE DO ANARI";466
"110180 VALE DO PARAISO";383
"120001 ACRELANDIA";716
"120005 ASSIS BRASIL";349
"120010 BRASILEIA";1190
"120013 BUJARI";443
"120017 CAPIXABA";546
"120020 CRUZEIRO DO SUL";4637
"120025 EPITACIOLANDIA";874
"120030 FEIJO";1841
"120032 JORDAO";419
"120033 MANCIO LIMA";897
"120034 MANOEL URBANO";435
"120035 MARECHAL THAUMATURGO";932
"120038 PLACIDO DE CASTRO";925
"120039 PORTO WALTER";562
"120040 RIO BRANCO";18786
"120042 RODRIGUES ALVES";911
"120043 SANTA ROSA DO PURUS";288
"120045 SENADOR GUIOMARD";1100
"120050 SENA MADUREIRA";2217
"120060 TARAUACA";2081
"120070 XAPURI";888
"120080 PORTO ACRE";820
"130002 ALVARAES";807
"130006 AMATURA";606
"130008 ANAMA";602
"130010 ANORI";1037
"130014 APUI";1022
"130020 ATALAIA DO NORTE";963
"130030 AUTAZES";1804
"130040 BARCELOS";1570
"130050 BARREIRINHA";1561
"130060 BENJAMIN CONSTANT";1995
"130063 BERURI";931
"130068 BOA VISTA DO RAMOS";935
"130070 BOCA DO ACRE";1700
"130080 BORBA";2052
"130083 CAAPIRANGA";647
"130090 CANUTAMA";722
"130100 CARAUARI";1568
"130110 CAREIRO";1876
"130115 CAREIRO DA VARZEA";1326
"130120 COARI";4622
"130130 CODAJAS";1447
"130140 EIRUNEPE";1794
"130150 ENVIRA";1045
"130160 FONTE BOA";1179
"130165 GUAJARA";885
"130170 HUMAITA";2694
"130180 IPIXUNA";1322
"130185 IRANDUBA";2278
"130190 ITACOATIARA";4861
"130195 ITAMARATI";443
"130200 ITAPIRANGA";467
"130210 JAPURA";341
"130220 JURUA";722
"130230 JUTAI";891
"130240 LABREA";2212
"130250 MANACAPURU";4987
"130255 MANAQUIRI";1427
"130260 MANAUS";97777
"130270 MANICORE";2826
"130280 MARAA";1005
"130290 MAUES";3014
"130300 NHAMUNDA";1039
"130310 NOVA OLINDA DO NORTE";1939
"130320 NOVO AIRAO";868
"130330 NOVO ARIPUANA";1240
"130340 PARINTINS";5921
"130350 PAUINI";1016
"130353 PRESIDENTE FIGUEIREDO";1629
"130356 RIO PRETO DA EVA";1479
"130360 SANTA ISABEL DO RIO NEGRO";1117
"130370 SANTO ANTONIO DO ICA";1332
"130380 SAO GABRIEL DA CACHOEIRA";2204
"130390 SAO PAULO DE OLIVENCA";1912
"130395 SAO SEBASTIAO DO UATUMA";661
"130400 SILVES";443
"130406 TABATINGA";3104
"130410 TAPAUA";985
"130420 TEFE";3357
"130423 TONANTINS";1053
"130426 UARINI";660
"130430 URUCARA";909
"130440 URUCURITUBA";1100
"140002 AMAJARI";504
"140005 ALTO ALEGRE";734
"140010 BOA VISTA";16283
"140015 BONFIM";579
"140017 CANTA";769
"140020 CARACARAI";1083
"140023 CAROEBE";419
"140028 IRACEMA";509
"140030 MUCAJAI";784
"140040 NORMANDIA";530
"140045 PACARAIMA";626
"140047 RORAINOPOLIS";1470
"140050 SAO JOAO DA BALIZA";379
"140060 SAO LUIZ";375
"140070 UIRAMUTA";497
"150010 ABAETETUBA";8032
"150013 ABEL FIGUEIREDO";340
"150020 ACARA";2889
"150030 AFUA";2115
"150034 AGUA AZUL DO NORTE";1278
"150040 ALENQUER";2817
"150050 ALMEIRIM";1836
"150060 ALTAMIRA";5463
"150070 ANAJAS";1445
"150080 ANANINDEUA";23929
"150085 ANAPU";1183
"150090 AUGUSTO CORREA";2269
"150095 AURORA DO PARA";1622
"150100 AVEIRO";895
"150110 BAGRE";1661
"150120 BAIAO";2161
"150125 BANNACH";148
"150130 BARCARENA";5810
"150140 BELEM";64224
"150145 BELTERRA";815
"150150 BENEVIDES";2867
"150157 BOM JESUS DO TOCANTINS";794
"150160 BONITO";727
"150170 BRAGANCA";6187
"150172 BRASIL NOVO";752
"150175 BREJO GRANDE DO ARAGUAIA";370
"150178 BREU BRANCO";3221
"150180 BREVES";5462
"150190 BUJARU";1425
"150195 CACHOEIRA DO PIRIA";1583
"150200 CACHOEIRA DO ARARI";1095
"150210 CAMETA";6997
"150215 CANAA DOS CARAJAS";1661
"150220 CAPANEMA";3226
"150230 CAPITAO POCO";2922
"150240 CASTANHAL";9288
"150250 CHAVES";1160
"150260 COLARES";581
"150270 CONCEICAO DO ARAGUAIA";2229
"150275 CONCORDIA DO PARA";1633
"150276 CUMARU DO NORTE";501
"150277 CURIONOPOLIS";946
"150280 CURRALINHO";1758
"150285 CURUA";685
"150290 CURUCA";1788
"150293 DOM ELISEU";2801
"150295 ELDORADO DOS CARAJAS";1682
"150300 FARO";427
"150304 FLORESTA DO ARAGUAIA";926
"150307 GARRAFAO DO NORTE";1425
"150309 GOIANESIA DO PARA";1918
"150310 GURUPA";1710
"150320 IGARAPE-ACU";1920
"150330 IGARAPE-MIRI";3188
"150340 INHANGAPI";547
"150345 IPIXUNA DO PARA";3115
"150350 IRITUIA";1547
"150360 ITAITUBA";5409
"150370 ITUPIRANGA";2711
"150375 JACAREACANGA";543
"150380 JACUNDA";2994
"150390 JURUTI";2752
"150400 LIMOEIRO DO AJURU";1491
"150405 MAE DO RIO";1526
"150410 MAGALHAES BARATA";405
"150420 MARABA";12832
"150430 MARACANA";1524
"150440 MARAPANIM";1349
"150442 MARITUBA";5821
"150445 MEDICILANDIA";1425
"150450 MELGACO";1464
"150460 MOCAJUBA";1529
"150470 MOJU";4071
"150475 MOJUI DOS CAMPOS";751
"150480 MONTE ALEGRE";3010
"150490 MUANA";1945
"150495 NOVA ESPERANCA DO PIRIA";1154
"150497 NOVA IPIXUNA";779
"150500 NOVA TIMBOTEUA";649
"150503 NOVO PROGRESSO";1366
"150506 NOVO REPARTIMENTO";3537
"150510 OBIDOS";2472
"150520 OEIRAS DO PARA";1630
"150530 ORIXIMINA";3608
"150540 OUREM";845
"150543 OURILANDIA DO NORTE";1619
"150548 PACAJA";2172
"150549 PALESTINA DO PARA";384
"150550 PARAGOMINAS";5588
"150553 PARAUAPEBAS";9309
"150555 PAU D'ARCO";289
"150560 PEIXE-BOI";386
"150563 PICARRA";641
"150565 PLACAS";1359
"150570 PONTA DE PEDRAS";1471
"150580 PORTEL";3252
"150590 PORTO DE MOZ";2194
"150600 PRAINHA";1642
"150610 PRIMAVERA";531
"150611 QUATIPURU";653
"150613 REDENCAO";4133
"150616 RIO MARIA";834
"150618 RONDON DO PARA";2469
"150619 RUROPOLIS";2295
"150620 SALINOPOLIS";2030
"150630 SALVATERRA";1097
"150635 SANTA BARBARA DO PARA";971
"150640 SANTA CRUZ DO ARARI";499
"150650 SANTA IZABEL DO PARA";3054
"150655 SANTA LUZIA DO PARA";1064
"150658 SANTA MARIA DAS BARREIRAS";845
"150660 SANTA MARIA DO PARA";1184
"150670 SANTANA DO ARAGUAIA";3294
"150680 SANTAREM";15232
"150690 SANTAREM NOVO";335
"150700 SANTO ANTONIO DO TAUA";1490
"150710 SAO CAETANO DE ODIVELAS";867
"150715 SAO DOMINGOS DO ARAGUAIA";1245
"150720 SAO DOMINGOS DO CAPIM";1623
"150730 SAO FELIX DO XINGU";5331
"150740 SAO FRANCISCO DO PARA";742
"150745 SAO GERALDO DO ARAGUAIA";1321
"150746 SAO JOAO DA PONTA";262
"150747 SAO JOAO DE PIRABAS";1103
"150750 SAO JOAO DO ARAGUAIA";651
"150760 SAO MIGUEL DO GUAMA";2859
"150770 SAO SEBASTIAO DA BOA VISTA";1296
"150775 SAPUCAIA";254
"150780 SENADOR JOSE PORFIRIO";657
"150790 SOURE";1245
"150795 TAILANDIA";5176
"150796 TERRA ALTA";590
"150797 TERRA SANTA";909
"150800 TOME-ACU";3112
"150803 TRACUATEUA";1533
"150805 TRAIRAO";871
"150808 TUCUMA";1810
"150810 TUCURUI";5702
"150812 ULIANOPOLIS";2692
"150815 URUARA";2351
"150820 VIGIA";2493
"150830 VISEU";3085
"150835 VITORIA DO XINGU";717
"150840 XINGUARA";2175
"160005 SERRA DO NAVIO";232
"160010 AMAPA";447
"160015 PEDRA BRANCA DO AMAPARI";665
"160020 CALCOENE";480
"160021 CUTIAS";292
"160023 FERREIRA GOMES";352
"160025 ITAUBAL";244
"160027 LARANJAL DO JARI";2468
"160030 MACAPA";23517
"160040 MAZAGAO";1048
"160050 OIAPOQUE";1178
"160053 PORTO GRANDE";978
"160055 PRACUUBA";204
"160060 SANTANA";5999
"160070 TARTARUGALZINHO";754
"160080 VITORIA DO JARI";805
"170025 ABREULANDIA";107
"170030 AGUIARNOPOLIS";299
"170035 ALIANCA DO TOCANTINS";247
