 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2012
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1153
"110002 ARIQUEMES";4723
"110003 CABIXI";259
"110004 CACOAL";3867
"110005 CEREJEIRAS";814
"110006 COLORADO DO OESTE";818
"110007 CORUMBIARA";409
"110008 COSTA MARQUES";745
"110009 ESPIGAO D'OESTE";1406
"110010 GUAJARA-MIRIM";2155
"110011 JARU";2520
"110012 JI-PARANA";5708
"110013 MACHADINHO D'OESTE";1594
"110014 NOVA BRASILANDIA D'OESTE";983
"110015 OURO PRETO DO OESTE";1809
"110018 PIMENTA BUENO";1657
"110020 PORTO VELHO";21813
"110025 PRESIDENTE MEDICI";984
"110026 RIO CRESPO";164
"110028 ROLIM DE MOURA";2509
"110029 SANTA LUZIA D'OESTE";394
"110030 VILHENA";3941
"110032 SAO MIGUEL DO GUAPORE";1156
"110033 NOVA MAMORE";1209
"110034 ALVORADA D'OESTE";794
"110037 ALTO ALEGRE DOS PARECIS";620
"110040 ALTO PARAISO";887
"110045 BURITIS";1722
"110050 NOVO HORIZONTE DO OESTE";468
"110060 CACAULANDIA";285
"110070 CAMPO NOVO DE RONDONIA";616
"110080 CANDEIAS DO JAMARI";1081
"110090 CASTANHEIRAS";179
"110092 CHUPINGUAIA";438
"110094 CUJUBIM";929
"110100 GOVERNADOR JORGE TEIXEIRA";488
"110110 ITAPUA DO OESTE";434
"110120 MINISTRO ANDREAZZA";542
"110130 MIRANTE DA SERRA";603
"110140 MONTE NEGRO";702
"110143 NOVA UNIAO";374
"110145 PARECIS";232
"110146 PIMENTEIRAS DO OESTE";101
"110147 PRIMAVERA DE RONDONIA";153
"110148 SAO FELIPE D'OESTE";270
"110149 SAO FRANCISCO DO GUAPORE";866
"110150 SERINGUEIRAS";613
"110155 TEIXEIROPOLIS";227
"110160 THEOBROMA";490
"110170 URUPA";602
"110175 VALE DO ANARI";467
"110180 VALE DO PARAISO";393
"120001 ACRELANDIA";692
"120005 ASSIS BRASIL";344
"120010 BRASILEIA";1162
"120013 BUJARI";428
"120017 CAPIXABA";506
"120020 CRUZEIRO DO SUL";4580
"120025 EPITACIOLANDIA";855
"120030 FEIJO";1808
"120032 JORDAO";398
"120033 MANCIO LIMA";867
"120034 MANOEL URBANO";425
"120035 MARECHAL THAUMATURGO";891
"120038 PLACIDO DE CASTRO";886
"120039 PORTO WALTER";515
"120040 RIO BRANCO";18444
"120042 RODRIGUES ALVES";858
"120043 SANTA ROSA DO PURUS";270
"120045 SENADOR GUIOMARD";1079
"120050 SENA MADUREIRA";2173
"120060 TARAUACA";2037
"120070 XAPURI";867
"120080 PORTO ACRE";786
"130002 ALVARAES";796
"130006 AMATURA";589
"130008 ANAMA";580
"130010 ANORI";1001
"130014 APUI";971
"130020 ATALAIA DO NORTE";957
"130030 AUTAZES";1750
"130040 BARCELOS";1554
"130050 BARREIRINHA";1517
"130060 BENJAMIN CONSTANT";1987
"130063 BERURI";891
"130068 BOA VISTA DO RAMOS";890
"130070 BOCA DO ACRE";1677
"130080 BORBA";2023
"130083 CAAPIRANGA";627
"130090 CANUTAMA";716
"130100 CARAUARI";1535
"130110 CAREIRO";1812
"130115 CAREIRO DA VARZEA";1314
"130120 COARI";4627
"130130 CODAJAS";1426
"130140 EIRUNEPE";1795
"130150 ENVIRA";1010
"130160 FONTE BOA";1222
"130165 GUAJARA";864
"130170 HUMAITA";2615
"130180 IPIXUNA";1250
"130185 IRANDUBA";2231
"130190 ITACOATIARA";4770
"130195 ITAMARATI";427
"130200 ITAPIRANGA";476
"130210 JAPURA";374
"130220 JURUA";693
"130230 JUTAI";918
"130240 LABREA";2164
"130250 MANACAPURU";4901
"130255 MANAQUIRI";1352
"130260 MANAUS";95589
"130270 MANICORE";2776
"130280 MARAA";982
"130290 MAUES";2915
"130300 NHAMUNDA";1034
"130310 NOVA OLINDA DO NORTE";1904
"130320 NOVO AIRAO";850
"130330 NOVO ARIPUANA";1224
"130340 PARINTINS";5855
"130350 PAUINI";981
"130353 PRESIDENTE FIGUEIREDO";1538
"130356 RIO PRETO DA EVA";1422
"130360 SANTA ISABEL DO RIO NEGRO";1070
"130370 SANTO ANTONIO DO ICA";1361
"130380 SAO GABRIEL DA CACHOEIRA";2130
"130390 SAO PAULO DE OLIVENCA";1856
"130395 SAO SEBASTIAO DO UATUMA";642
"130400 SILVES";447
"130406 TABATINGA";3067
"130410 TAPAUA";1023
"130420 TEFE";3373
"130423 TONANTINS";1038
"130426 UARINI";657
"130430 URUCARA";928
"130440 URUCURITUBA";1073
"140002 AMAJARI";468
"140005 ALTO ALEGRE";735
"140010 BOA VISTA";15923
"140015 BONFIM";560
"140017 CANTA";720
"140020 CARACARAI";1049
"140023 CAROEBE";415
"140028 IRACEMA";490
"140030 MUCAJAI";766
"140040 NORMANDIA";506
"140045 PACARAIMA";596
"140047 RORAINOPOLIS";1407
"140050 SAO JOAO DA BALIZA";363
"140060 SAO LUIZ";365
"140070 UIRAMUTA";484
"150010 ABAETETUBA";8089
"150013 ABEL FIGUEIREDO";334
"150020 ACARA";2907
"150030 AFUA";2071
"150034 AGUA AZUL DO NORTE";1251
"150040 ALENQUER";2809
"150050 ALMEIRIM";1841
"150060 ALTAMIRA";5411
"150070 ANAJAS";1418
"150080 ANANINDEUA";23829
"150085 ANAPU";1169
"150090 AUGUSTO CORREA";2246
"150095 AURORA DO PARA";1560
"150100 AVEIRO";873
"150110 BAGRE";1592
"150120 BAIAO";2054
"150125 BANNACH";146
"150130 BARCARENA";5634
"150140 BELEM";64748
"150145 BELTERRA";805
"150150 BENEVIDES";2832
"150157 BOM JESUS DO TOCANTINS";773
"150160 BONITO";731
"150170 BRAGANCA";6185
"150172 BRASIL NOVO";765
"150175 BREJO GRANDE DO ARAGUAIA";383
"150178 BREU BRANCO";3096
"150180 BREVES";5365
"150190 BUJARU";1420
"150195 CACHOEIRA DO PIRIA";1474
"150200 CACHOEIRA DO ARARI";1085
"150210 CAMETA";6919
"150215 CANAA DOS CARAJAS";1564
"150220 CAPANEMA";3247
"150230 CAPITAO POCO";2932
"150240 CASTANHAL";9303
"150250 CHAVES";1123
"150260 COLARES";595
