 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2016
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";976
"110002 ARIQUEMES";4898
"110003 CABIXI";210
"110004 CACOAL";3681
"110005 CEREJEIRAS";695
"110006 COLORADO DO OESTE";663
"110007 CORUMBIARA";317
"110008 COSTA MARQUES";878
"110009 ESPIGAO D'OESTE";1405
"110010 GUAJARA-MIRIM";2123
"110011 JARU";2349
"110012 JI-PARANA";5401
"110013 MACHADINHO D'OESTE";1707
"110014 NOVA BRASILANDIA D'OESTE";852
"110015 OURO PRETO DO OESTE";1593
"110018 PIMENTA BUENO";1587
"110020 PORTO VELHO";22837
"110025 PRESIDENTE MEDICI";768
"110026 RIO CRESPO";173
"110028 ROLIM DE MOURA";2397
"110029 SANTA LUZIA D'OESTE";272
"110030 VILHENA";4201
"110032 SAO MIGUEL DO GUAPORE";1065
"110033 NOVA MAMORE";1358
"110034 ALVORADA D'OESTE";625
"110037 ALTO ALEGRE DOS PARECIS";594
"110040 ALTO PARAISO";967
"110045 BURITIS";1792
"110050 NOVO HORIZONTE DO OESTE";373
"110060 CACAULANDIA";298
"110070 CAMPO NOVO DE RONDONIA";626
"110080 CANDEIAS DO JAMARI";1218
"110090 CASTANHEIRAS";146
"110092 CHUPINGUAIA";496
"110094 CUJUBIM";1164
"110100 GOVERNADOR JORGE TEIXEIRA";370
"110110 ITAPUA DO OESTE";446
"110120 MINISTRO ANDREAZZA";467
"110130 MIRANTE DA SERRA";551
"110140 MONTE NEGRO";721
"110143 NOVA UNIAO";284
"110145 PARECIS";234
"110146 PIMENTEIRAS DO OESTE";102
"110147 PRIMAVERA DE RONDONIA";150
"110148 SAO FELIPE D'OESTE";223
"110149 SAO FRANCISCO DO GUAPORE";906
"110150 SERINGUEIRAS";553
"110155 TEIXEIROPOLIS";191
"110160 THEOBROMA";440
"110170 URUPA";487
"110175 VALE DO ANARI";466
"110180 VALE DO PARAISO";322
"120001 ACRELANDIA";756
"120005 ASSIS BRASIL";366
"120010 BRASILEIA";1253
"120013 BUJARI";475
"120017 CAPIXABA";620
"120020 CRUZEIRO DO SUL";4748
"120025 EPITACIOLANDIA";915
"120030 FEIJO";1914
"120032 JORDAO";476
"120033 MANCIO LIMA";957
"120034 MANOEL URBANO";455
"120035 MARECHAL THAUMATURGO";1046
"120038 PLACIDO DE CASTRO";981
"120039 PORTO WALTER";663
"120040 RIO BRANCO";19811
"120042 RODRIGUES ALVES";1039
"120043 SANTA ROSA DO PURUS";341
"120045 SENADOR GUIOMARD";1144
"120050 SENA MADUREIRA";2330
"120060 TARAUACA";2224
"120070 XAPURI";935
"120080 PORTO ACRE";890
"130002 ALVARAES";819
"130006 AMATURA";614
"130008 ANAMA";644
"130010 ANORI";1079
"130014 APUI";1098
"130020 ATALAIA DO NORTE";984
"130030 AUTAZES";1872
"130040 BARCELOS";1524
"130050 BARREIRINHA";1602
"130060 BENJAMIN CONSTANT";2014
"130063 BERURI";1002
"130068 BOA VISTA DO RAMOS";1003
"130070 BOCA DO ACRE";1688
"130080 BORBA";2054
"130083 CAAPIRANGA";674
"130090 CANUTAMA";708
"130100 CARAUARI";1570
"130110 CAREIRO";1933
"130115 CAREIRO DA VARZEA";1305
"130120 COARI";4487
"130130 CODAJAS";1473
"130140 EIRUNEPE";1759
"130150 ENVIRA";1074
"130160 FONTE BOA";1031
"130165 GUAJARA";903
"130170 HUMAITA";2782
"130180 IPIXUNA";1494
"130185 IRANDUBA";2347
"130190 ITACOATIARA";4894
"130195 ITAMARATI";448
"130200 ITAPIRANGA";436
"130210 JAPURA";241
"130220 JURUA";783
"130230 JUTAI";793
"130240 LABREA";2275
"130250 MANACAPURU";5005
"130255 MANAQUIRI";1594
"130260 MANAUS";101174
"130270 MANICORE";2827
"130280 MARAA";1015
"130290 MAUES";3131
"130300 NHAMUNDA";1016
"130310 NOVA OLINDA DO NORTE";1962
"130320 NOVO AIRAO";893
"130330 NOVO ARIPUANA";1240
"130340 PARINTINS";5838
"130350 PAUINI";1060
"130353 PRESIDENTE FIGUEIREDO";1788
"130356 RIO PRETO DA EVA";1587
"130360 SANTA ISABEL DO RIO NEGRO";1229
"130370 SANTO ANTONIO DO ICA";1215
"130380 SAO GABRIEL DA CACHOEIRA";2327
"130390 SAO PAULO DE OLIVENCA";2000
"130395 SAO SEBASTIAO DO UATUMA";695
"130400 SILVES";420
"130406 TABATINGA";3234
"130410 TAPAUA";869
"130420 TEFE";3227
"130423 TONANTINS";1042
"130426 UARINI";666
"130430 URUCARA";831
"130440 URUCURITUBA";1125
"140002 AMAJARI";590
"140005 ALTO ALEGRE";710
"140010 BOA VISTA";16856
"140015 BONFIM";592
"140017 CANTA";828
"140020 CARACARAI";1102
"140023 CAROEBE";421
"140028 IRACEMA";542
"140030 MUCAJAI";800
"140040 NORMANDIA";574
"140045 PACARAIMA";667
"140047 RORAINOPOLIS";1524
"140050 SAO JOAO DA BALIZA";403
"140060 SAO LUIZ";373
"140070 UIRAMUTA";528
"150010 ABAETETUBA";7670
"150013 ABEL FIGUEIREDO";343
"150020 ACARA";2779
"150030 AFUA";2154
"150034 AGUA AZUL DO NORTE";1341
"150040 ALENQUER";2757
"150050 ALMEIRIM";1767
"150060 ALTAMIRA";5537
"150070 ANAJAS";1510
"150080 ANANINDEUA";23944
"150085 ANAPU";1217
"150090 AUGUSTO CORREA";2287
"150095 AURORA DO PARA";1701
"150100 AVEIRO";891
"150110 BAGRE";1784
"150120 BAIAO";2359
"150125 BANNACH";146
"150130 BARCARENA";6078
"150140 BELEM";62465
"150145 BELTERRA";819
"150150 BENEVIDES";2935
"150157 BOM JESUS DO TOCANTINS";815
"150160 BONITO";728
"150170 BRAGANCA";6098
"150172 BRASIL NOVO";686
"150175 BREJO GRANDE DO ARAGUAIA";329
"150178 BREU BRANCO";3446
"150180 BREVES";5531
"150190 BUJARU";1420
"150195 CACHOEIRA DO PIRIA";1868
"150200 CACHOEIRA DO ARARI";1087
"150210 CAMETA";6960
"150215 CANAA DOS CARAJAS";1880
"150220 CAPANEMA";3094
"150230 CAPITAO POCO";2801
"150240 CASTANHAL";9228
"150250 CHAVES";1219
"150260 COLARES";531
