 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2017
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";945
"110002 ARIQUEMES";4929
"110003 CABIXI";197
"110004 CACOAL";3603
"110005 CEREJEIRAS";667
"110006 COLORADO DO OESTE";630
"110007 CORUMBIARA";297
"110008 COSTA MARQUES";875
"110009 ESPIGAO D'OESTE";1383
"110010 GUAJARA-MIRIM";2121
"110011 JARU";2309
"110012 JI-PARANA";5376
"110013 MACHADINHO D'OESTE";1689
"110014 NOVA BRASILANDIA D'OESTE";837
"110015 OURO PRETO DO OESTE";1549
"110018 PIMENTA BUENO";1577
"110020 PORTO VELHO";22922
"110025 PRESIDENTE MEDICI";741
"110026 RIO CRESPO";167
"110028 ROLIM DE MOURA";2373
"110029 SANTA LUZIA D'OESTE";252
"110030 VILHENA";4242
"110032 SAO MIGUEL DO GUAPORE";1029
"110033 NOVA MAMORE";1377
"110034 ALVORADA D'OESTE";601
"110037 ALTO ALEGRE DOS PARECIS";594
"110040 ALTO PARAISO";961
"110045 BURITIS";1811
"110050 NOVO HORIZONTE DO OESTE";345
"110060 CACAULANDIA";295
"110070 CAMPO NOVO DE RONDONIA";618
"110080 CANDEIAS DO JAMARI";1218
"110090 CASTANHEIRAS";137
"110092 CHUPINGUAIA";500
"110094 CUJUBIM";1210
"110100 GOVERNADOR JORGE TEIXEIRA";350
"110110 ITAPUA DO OESTE";433
"110120 MINISTRO ANDREAZZA";442
"110130 MIRANTE DA SERRA";532
"110140 MONTE NEGRO";718
"110143 NOVA UNIAO";271
"110145 PARECIS";239
"110146 PIMENTEIRAS DO OESTE";97
"110147 PRIMAVERA DE RONDONIA";136
"110148 SAO FELIPE D'OESTE";210
"110149 SAO FRANCISCO DO GUAPORE";892
"110150 SERINGUEIRAS";539
"110155 TEIXEIROPOLIS";178
"110160 THEOBROMA";426
"110170 URUPA";467
"110175 VALE DO ANARI";466
"110180 VALE DO PARAISO";305
"120001 ACRELANDIA";755
"120005 ASSIS BRASIL";376
"120010 BRASILEIA";1262
"120013 BUJARI";476
"120017 CAPIXABA";620
"120020 CRUZEIRO DO SUL";4754
"120025 EPITACIOLANDIA";915
"120030 FEIJO";1928
"120032 JORDAO";492
"120033 MANCIO LIMA";958
"120034 MANOEL URBANO";456
"120035 MARECHAL THAUMATURGO";1080
"120038 PLACIDO DE CASTRO";962
"120039 PORTO WALTER";671
"120040 RIO BRANCO";20198
"120042 RODRIGUES ALVES";1059
"120043 SANTA ROSA DO PURUS";358
"120045 SENADOR GUIOMARD";1147
"120050 SENA MADUREIRA";2351
"120060 TARAUACA";2284
"120070 XAPURI";942
"120080 PORTO ACRE";894
"130002 ALVARAES";815
"130006 AMATURA";593
"130008 ANAMA";648
"130010 ANORI";1056
"130014 APUI";1072
"130020 ATALAIA DO NORTE";1002
"130030 AUTAZES";1848
"130040 BARCELOS";1461
"130050 BARREIRINHA";1571
"130060 BENJAMIN CONSTANT";2033
"130063 BERURI";999
"130068 BOA VISTA DO RAMOS";988
"130070 BOCA DO ACRE";1644
"130080 BORBA";2015
"130083 CAAPIRANGA";667
"130090 CANUTAMA";686
"130100 CARAUARI";1519
"130110 CAREIRO";1875
"130115 CAREIRO DA VARZEA";1270
"130120 COARI";4402
"130130 CODAJAS";1466
"130140 EIRUNEPE";1741
"130150 ENVIRA";1042
"130160 FONTE BOA";979
"130165 GUAJARA";885
"130170 HUMAITA";2734
"130180 IPIXUNA";1536
"130185 IRANDUBA";2340
"130190 ITACOATIARA";4789
"130195 ITAMARATI";424
"130200 ITAPIRANGA";427
"130210 JAPURA";209
"130220 JURUA";792
"130230 JUTAI";757
"130240 LABREA";2262
"130250 MANACAPURU";4896
"130255 MANAQUIRI";1622
"130260 MANAUS";100980
"130270 MANICORE";2751
"130280 MARAA";990
"130290 MAUES";3074
"130300 NHAMUNDA";992
"130310 NOVA OLINDA DO NORTE";1930
"130320 NOVO AIRAO";889
"130330 NOVO ARIPUANA";1218
"130340 PARINTINS";5680
"130350 PAUINI";1042
"130353 PRESIDENTE FIGUEIREDO";1775
"130356 RIO PRETO DA EVA";1592
"130360 SANTA ISABEL DO RIO NEGRO";1257
"130370 SANTO ANTONIO DO ICA";1167
"130380 SAO GABRIEL DA CACHOEIRA";2318
"130390 SAO PAULO DE OLIVENCA";1991
