 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2010
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1243
"110002 ARIQUEMES";4621
"110003 CABIXI";282
"110004 CACOAL";3940
"110005 CEREJEIRAS";856
"110006 COLORADO DO OESTE";895
"110007 CORUMBIARA";455
"110008 COSTA MARQUES";653
"110009 ESPIGAO D'OESTE";1391
"110010 GUAJARA-MIRIM";2166
"110011 JARU";2594
"110012 JI-PARANA";5867
"110013 MACHADINHO D'OESTE";1502
"110014 NOVA BRASILANDIA D'OESTE";1054
"110015 OURO PRETO DO OESTE";1914
"110018 PIMENTA BUENO";1690
"110020 PORTO VELHO";21135
"110025 PRESIDENTE MEDICI";1102
"110026 RIO CRESPO";154
"110028 ROLIM DE MOURA";2558
"110029 SANTA LUZIA D'OESTE";458
"110030 VILHENA";3782
"110032 SAO MIGUEL DO GUAPORE";1187
"110033 NOVA MAMORE";1119
"110034 ALVORADA D'OESTE";883
"110037 ALTO ALEGRE DOS PARECIS";635
"110040 ALTO PARAISO";830
"110045 BURITIS";1681
"110050 NOVO HORIZONTE DO OESTE";508
"110060 CACAULANDIA";271
"110070 CAMPO NOVO DE RONDONIA";602
"110080 CANDEIAS DO JAMARI";991
"110090 CASTANHEIRAS";196
"110092 CHUPINGUAIA";401
"110094 CUJUBIM";802
"110100 GOVERNADOR JORGE TEIXEIRA";549
"110110 ITAPUA DO OESTE";417
"110120 MINISTRO ANDREAZZA";576
"110130 MIRANTE DA SERRA";608
"110140 MONTE NEGRO";682
"110143 NOVA UNIAO";423
"110145 PARECIS";234
"110146 PIMENTEIRAS DO OESTE";97
"110147 PRIMAVERA DE RONDONIA";145
"110148 SAO FELIPE D'OESTE";291
"110149 SAO FRANCISCO DO GUAPORE";827
"110150 SERINGUEIRAS";640
"110155 TEIXEIROPOLIS";242
"110160 THEOBROMA";512
"110170 URUPA";659
"110175 VALE DO ANARI";465
"110180 VALE DO PARAISO";427
"120001 ACRELANDIA";648
"120005 ASSIS BRASIL";337
"120010 BRASILEIA";1109
"120013 BUJARI";398
"120017 CAPIXABA";428
"120020 CRUZEIRO DO SUL";4486
"120025 EPITACIOLANDIA";820
"120030 FEIJO";1749
"120032 JORDAO";358
"120033 MANCIO LIMA";809
"120034 MANOEL URBANO";406
"120035 MARECHAL THAUMATURGO";812
"120038 PLACIDO DE CASTRO";810
"120039 PORTO WALTER";423
"120040 RIO BRANCO";17820
"120042 RODRIGUES ALVES";752
"120043 SANTA ROSA DO PURUS";233
"120045 SENADOR GUIOMARD";1040
"120050 SENA MADUREIRA";2089
"120060 TARAUACA";1959
"120070 XAPURI";827
"120080 PORTO ACRE";721
"130002 ALVARAES";775
"130006 AMATURA";556
"130008 ANAMA";538
"130010 ANORI";931
"130014 APUI";860
"130020 ATALAIA DO NORTE";946
"130030 AUTAZES";1644
"130040 BARCELOS";1524
"130050 BARREIRINHA";1431
"130060 BENJAMIN CONSTANT";1970
"130063 BERURI";810
"130068 BOA VISTA DO RAMOS";800
"130070 BOCA DO ACRE";1631
"130080 BORBA";1966
"130083 CAAPIRANGA";588
"130090 CANUTAMA";703
"130100 CARAUARI";1470
"130110 CAREIRO";1684
"130115 CAREIRO DA VARZEA";1290
"130120 COARI";4639
"130130 CODAJAS";1384
"130140 EIRUNEPE";1795
"130150 ENVIRA";941
"130160 FONTE BOA";1302
"130165 GUAJARA";822
"130170 HUMAITA";2461
"130180 IPIXUNA";1110
"130185 IRANDUBA";2137
"130190 ITACOATIARA";4593
"130195 ITAMARATI";394
"130200 ITAPIRANGA";494
"130210 JAPURA";435
"130220 JURUA";638
"130230 JUTAI";969
"130240 LABREA";2070
"130250 MANACAPURU";4737
"130255 MANAQUIRI";1205
"130260 MANAUS";91297
"130270 MANICORE";2678
"130280 MARAA";938
"130290 MAUES";2717
"130300 NHAMUNDA";1026
"130310 NOVA OLINDA DO NORTE";1835
"130320 NOVO AIRAO";815
"130330 NOVO ARIPUANA";1192
"130340 PARINTINS";5730
"130350 PAUINI";910
"130353 PRESIDENTE FIGUEIREDO";1357
"130356 RIO PRETO DA EVA";1310
"130360 SANTA ISABEL DO RIO NEGRO";977
"130370 SANTO ANTONIO DO ICA";1415
"130380 SAO GABRIEL DA CACHOEIRA";1981
"130390 SAO PAULO DE OLIVENCA";1744
"130395 SAO SEBASTIAO DO UATUMA";605
"130400 SILVES";454
"130406 TABATINGA";2992
"130410 TAPAUA";1096
"130420 TEFE";3400
"130423 TONANTINS";1009
"130426 UARINI";650
"130430 URUCARA";965
"130440 URUCURITUBA";1019
"140002 AMAJARI";397
"140005 ALTO ALEGRE";738
"140010 BOA VISTA";15248
"140015 BONFIM";525
"140017 CANTA";628
"140020 CARACARAI";980
"140023 CAROEBE";407
"140028 IRACEMA";452
"140030 MUCAJAI";731
"140040 NORMANDIA";459
"140045 PACARAIMA";538
"140047 RORAINOPOLIS";1292
"140050 SAO JOAO DA BALIZA";333
"140060 SAO LUIZ";347
"140070 UIRAMUTA";458
"150010 ABAETETUBA";8233
"150013 ABEL FIGUEIREDO";323
"150020 ACARA";2952
"150030 AFUA";1990
"150034 AGUA AZUL DO NORTE";1201
"150040 ALENQUER";2802
"150050 ALMEIRIM";1858
"150060 ALTAMIRA";5320
"150070 ANAJAS";1368
"150080 ANANINDEUA";23678
"150085 ANAPU";1141
"150090 AUGUSTO CORREA";2204
"150095 AURORA DO PARA";1438
"150100 AVEIRO";832
"150110 BAGRE";1457
"150120 BAIAO";1844
"150125 BANNACH";142
