 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2005
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1309
"110002 ARIQUEMES";4483
"110003 CABIXI";342
"110004 CACOAL";4060
"110005 CEREJEIRAS";935
"110006 COLORADO DO OESTE";1027
"110007 CORUMBIARA";482
"110008 COSTA MARQUES";625
"110009 ESPIGAO D'OESTE";1404
"110010 GUAJARA-MIRIM";2145
"110011 JARU";2795
"110012 JI-PARANA";6043
"110013 MACHADINHO D'OESTE";1414
"110014 NOVA BRASILANDIA D'OESTE";985
"110015 OURO PRETO DO OESTE";2140
"110018 PIMENTA BUENO";1717
"110020 PORTO VELHO";21640
"110025 PRESIDENTE MEDICI";1203
"110026 RIO CRESPO";153
"110028 ROLIM DE MOURA";2713
"110029 SANTA LUZIA D'OESTE";489
"110030 VILHENA";3677
"110032 SAO MIGUEL DO GUAPORE";1162
"110033 NOVA MAMORE";996
"110034 ALVORADA D'OESTE";859
"110037 ALTO ALEGRE DOS PARECIS";616
"110040 ALTO PARAISO";718
"110045 BURITIS";1558
"110050 NOVO HORIZONTE DO OESTE";539
"110060 CACAULANDIA";271
"110070 CAMPO NOVO DE RONDONIA";620
"110080 CANDEIAS DO JAMARI";884
"110090 CASTANHEIRAS";187
"110092 CHUPINGUAIA";380
"110094 CUJUBIM";539
"110100 GOVERNADOR JORGE TEIXEIRA";606
"110110 ITAPUA DO OESTE";397
"110120 MINISTRO ANDREAZZA";547
"110130 MIRANTE DA SERRA";621
"110140 MONTE NEGRO";671
"110143 NOVA UNIAO";369
"110145 PARECIS";244
"110146 PIMENTEIRAS DO OESTE";114
"110147 PRIMAVERA DE RONDONIA";176
"110148 SAO FELIPE D'OESTE";318
"110149 SAO FRANCISCO DO GUAPORE";738
"110150 SERINGUEIRAS";594
"110155 TEIXEIROPOLIS";241
"110160 THEOBROMA";507
"110170 URUPA";735
"110175 VALE DO ANARI";448
"110180 VALE DO PARAISO";446
"120001 ACRELANDIA";589
"120005 ASSIS BRASIL";280
"120010 BRASILEIA";1028
"120013 BUJARI";419
"120017 CAPIXABA";325
"120020 CRUZEIRO DO SUL";4202
"120025 EPITACIOLANDIA";698
"120030 FEIJO";1782
"120032 JORDAO";299
"120033 MANCIO LIMA";732
"120034 MANOEL URBANO";393
"120035 MARECHAL THAUMATURGO";654
"120038 PLACIDO DE CASTRO";808
"120039 PORTO WALTER";407
