 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2021
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";791
"110002 ARIQUEMES";4765
"110003 CABIXI";148
"110004 CACOAL";3198
"110005 CEREJEIRAS";546
"110006 COLORADO DO OESTE";487
"110007 CORUMBIARA";213
"110008 COSTA MARQUES";819
"110009 ESPIGAO D'OESTE";1266
"110010 GUAJARA-MIRIM";1994
"110011 JARU";2043
"110012 JI-PARANA";5041
"110013 MACHADINHO D'OESTE";1573
"110014 NOVA BRASILANDIA D'OESTE";735
"110015 OURO PRETO DO OESTE";1323
"110018 PIMENTA BUENO";1462
"110020 PORTO VELHO";22238
"110025 PRESIDENTE MEDICI";597
"110026 RIO CRESPO";139
"110028 ROLIM DE MOURA";2174
"110029 SANTA LUZIA D'OESTE";173
"110030 VILHENA";4236
"110032 SAO MIGUEL DO GUAPORE";859
"110033 NOVA MAMORE";1371
"110034 ALVORADA D'OESTE";479
"110037 ALTO ALEGRE DOS PARECIS";544
"110040 ALTO PARAISO";889
"110045 BURITIS";1758
"110050 NOVO HORIZONTE DO OESTE";239
"110060 CACAULANDIA";263
"110070 CAMPO NOVO DE RONDONIA";557
"110080 CANDEIAS DO JAMARI";1179
"110090 CASTANHEIRAS";101
"110092 CHUPINGUAIA";494
"110094 CUJUBIM";1286
"110100 GOVERNADOR JORGE TEIXEIRA";255
"110110 ITAPUA DO OESTE";373
"110120 MINISTRO ANDREAZZA";347
"110130 MIRANTE DA SERRA";426
"110140 MONTE NEGRO";638
"110143 NOVA UNIAO";215
"110145 PARECIS";241
"110146 PIMENTEIRAS DO OESTE";77
"110147 PRIMAVERA DE RONDONIA";83
"110148 SAO FELIPE D'OESTE";155
"110149 SAO FRANCISCO DO GUAPORE";811
"110150 SERINGUEIRAS";456
"110155 TEIXEIROPOLIS";130
"110160 THEOBROMA";351
"110170 URUPA";374
"110175 VALE DO ANARI";423
