 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2009
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1263
"110002 ARIQUEMES";4635
"110003 CABIXI";296
"110004 CACOAL";3996
"110005 CEREJEIRAS";880
"110006 COLORADO DO OESTE";922
"110007 CORUMBIARA";463
"110008 COSTA MARQUES";653
"110009 ESPIGAO D'OESTE";1404
"110010 GUAJARA-MIRIM";2178
"110011 JARU";2649
"110012 JI-PARANA";5944
"110013 MACHADINHO D'OESTE";1497
"110014 NOVA BRASILANDIA D'OESTE";1047
"110015 OURO PRETO DO OESTE";1972
"110018 PIMENTA BUENO";1707
"110020 PORTO VELHO";21407
"110025 PRESIDENTE MEDICI";1128
"110026 RIO CRESPO";155
"110028 ROLIM DE MOURA";2605
"110029 SANTA LUZIA D'OESTE";467
"110030 VILHENA";3795
"110032 SAO MIGUEL DO GUAPORE";1190
"110033 NOVA MAMORE";1104
"110034 ALVORADA D'OESTE";883
"110037 ALTO ALEGRE DOS PARECIS";636
"110040 ALTO PARAISO";815
"110045 BURITIS";1670
"110050 NOVO HORIZONTE DO OESTE";517
"110060 CACAULANDIA";273
"110070 CAMPO NOVO DE RONDONIA";610
"110080 CANDEIAS DO JAMARI";978
"110090 CASTANHEIRAS";187
"110092 CHUPINGUAIA";400
"110094 CUJUBIM";757
"110100 GOVERNADOR JORGE TEIXEIRA";564
"110110 ITAPUA DO OESTE";416
"110120 MINISTRO ANDREAZZA";573
"110130 MIRANTE DA SERRA";614
"110140 MONTE NEGRO";685
"110143 NOVA UNIAO";414
"110145 PARECIS";238
"110146 PIMENTEIRAS DO OESTE";101
"110147 PRIMAVERA DE RONDONIA";152
"110148 SAO FELIPE D'OESTE";299
"110149 SAO FRANCISCO DO GUAPORE";816
"110150 SERINGUEIRAS";634
"110155 TEIXEIROPOLIS";244
"110160 THEOBROMA";515
"110170 URUPA";678
"110175 VALE DO ANARI";465
"110180 VALE DO PARAISO";433
"120001 ACRELANDIA";633
"120005 ASSIS BRASIL";324
"120010 BRASILEIA";1089
"120013 BUJARI";400
"120017 CAPIXABA";407
"120020 CRUZEIRO DO SUL";4401
"120025 EPITACIOLANDIA";792
"120030 FEIJO";1743
"120032 JORDAO";345
"120033 MANCIO LIMA";790
"120034 MANOEL URBANO";402
"120035 MARECHAL THAUMATURGO";777
"120038 PLACIDO DE CASTRO";806
"120039 PORTO WALTER";418
"120040 RIO BRANCO";17402
"120042 RODRIGUES ALVES";723
"120043 SANTA ROSA DO PURUS";226
"120045 SENADOR GUIOMARD";1027
"120050 SENA MADUREIRA";2028
"120060 TARAUACA";1901
"120070 XAPURI";806
"120080 PORTO ACRE";713
"130002 ALVARAES";764
"130006 AMATURA";544
"130008 ANAMA";530
"130010 ANORI";903
"130014 APUI";885
"130020 ATALAIA DO NORTE";911
"130030 AUTAZES";1612
"130040 BARCELOS";1530
"130050 BARREIRINHA";1407
"130060 BENJAMIN CONSTANT";1898
"130063 BERURI";786
"130068 BOA VISTA DO RAMOS";787
"130070 BOCA DO ACRE";1607
"130080 BORBA";1938
"130083 CAAPIRANGA";580
"130090 CANUTAMA";706
"130100 CARAUARI";1456
"130110 CAREIRO";1689
"130115 CAREIRO DA VARZEA";1246
"130120 COARI";4576
"130130 CODAJAS";1353
"130140 EIRUNEPE";1762
"130150 ENVIRA";919
"130160 FONTE BOA";1342
"130165 GUAJARA";797
"130170 HUMAITA";2408
"130180 IPIXUNA";1091
"130185 IRANDUBA";2098
"130190 ITACOATIARA";4526
"130195 ITAMARATI";412
"130200 ITAPIRANGA";478
"130210 JAPURA";467
"130220 JURUA";606
"130230 JUTAI";1011
"130240 LABREA";2031
"130250 MANACAPURU";4705
"130255 MANAQUIRI";1162
"130260 MANAUS";89530
"130270 MANICORE";2636
"130280 MARAA";966
"130290 MAUES";2696
"130300 NHAMUNDA";1006
"130310 NOVA OLINDA DO NORTE";1795
"130320 NOVO AIRAO";791
"130330 NOVO ARIPUANA";1179
"130340 PARINTINS";5644
"130350 PAUINI";933
"130353 PRESIDENTE FIGUEIREDO";1307
"130356 RIO PRETO DA EVA";1298
"130360 SANTA ISABEL DO RIO NEGRO";923
"130370 SANTO ANTONIO DO ICA";1467
"130380 SAO GABRIEL DA CACHOEIRA";1917
"130390 SAO PAULO DE OLIVENCA";1708
"130395 SAO SEBASTIAO DO UATUMA";583
"130400 SILVES";444
"130406 TABATINGA";2900
"130410 TAPAUA";1111
"130420 TEFE";3446
"130423 TONANTINS";992
"130426 UARINI";654
"130430 URUCARA";969
"130440 URUCURITUBA";990
"140002 AMAJARI";380
"140005 ALTO ALEGRE";786
"140010 BOA VISTA";14746
"140015 BONFIM";515
"140017 CANTA";606
"140020 CARACARAI";950
"140023 CAROEBE";404
"140028 IRACEMA";429
"140030 MUCAJAI";719
"140040 NORMANDIA";438
"140045 PACARAIMA";523
"140047 RORAINOPOLIS";1278
"140050 SAO JOAO DA BALIZA";328
"140060 SAO LUIZ";352
"140070 UIRAMUTA";435
"150010 ABAETETUBA";8114
"150013 ABEL FIGUEIREDO";325
"150020 ACARA";2956
"150030 AFUA";1942
"150034 AGUA AZUL DO NORTE";1230
"150040 ALENQUER";2770
"150050 ALMEIRIM";1858
"150060 ALTAMIRA";5207
"150070 ANAJAS";1347
"150080 ANANINDEUA";23475
"150085 ANAPU";1095
"150090 AUGUSTO CORREA";2169
"150095 AURORA DO PARA";1439
"150100 AVEIRO";834
"150110 BAGRE";1391
"150120 BAIAO";1816
"150125 BANNACH";148
"150130 BARCARENA";5202
"150140 BELEM";65835
"150145 BELTERRA";785
"150150 BENEVIDES";2663
"150157 BOM JESUS DO TOCANTINS";730
"150160 BONITO";723
"150170 BRAGANCA";6151
"150172 BRASIL NOVO";801
"150175 BREJO GRANDE DO ARAGUAIA";409
"150178 BREU BRANCO";2783
