 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 15 a 19 anos
Período:2020
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";830
"110002 ARIQUEMES";4911
"110003 CABIXI";154
"110004 CACOAL";3279
"110005 CEREJEIRAS";567
"110006 COLORADO DO OESTE";514
"110007 CORUMBIARA";229
"110008 COSTA MARQUES";843
"110009 ESPIGAO D'OESTE";1295
"110010 GUAJARA-MIRIM";2059
"110011 JARU";2130
"110012 JI-PARANA";5165
"110013 MACHADINHO D'OESTE";1593
"110014 NOVA BRASILANDIA D'OESTE";770
"110015 OURO PRETO DO OESTE";1378
"110018 PIMENTA BUENO";1505
"110020 PORTO VELHO";22585
"110025 PRESIDENTE MEDICI";642
"110026 RIO CRESPO";146
"110028 ROLIM DE MOURA";2241
"110029 SANTA LUZIA D'OESTE";186
"110030 VILHENA";4241
"110032 SAO MIGUEL DO GUAPORE";896
"110033 NOVA MAMORE";1399
"110034 ALVORADA D'OESTE";512
"110037 ALTO ALEGRE DOS PARECIS";578
"110040 ALTO PARAISO";919
"110045 BURITIS";1821
"110050 NOVO HORIZONTE DO OESTE";252
"110060 CACAULANDIA";278
"110070 CAMPO NOVO DE RONDONIA";581
"110080 CANDEIAS DO JAMARI";1199
"110090 CASTANHEIRAS";108
"110092 CHUPINGUAIA";499
"110094 CUJUBIM";1313
"110100 GOVERNADOR JORGE TEIXEIRA";281
"110110 ITAPUA DO OESTE";384
"110120 MINISTRO ANDREAZZA";362
"110130 MIRANTE DA SERRA";461
"110140 MONTE NEGRO";672
"110143 NOVA UNIAO";224
"110145 PARECIS";249
"110146 PIMENTEIRAS DO OESTE";80
"110147 PRIMAVERA DE RONDONIA";91
"110148 SAO FELIPE D'OESTE";166
"110149 SAO FRANCISCO DO GUAPORE";829
"110150 SERINGUEIRAS";485
"110155 TEIXEIROPOLIS";136
"110160 THEOBROMA";374
"110170 URUPA";397
"110175 VALE DO ANARI";451
"110180 VALE DO PARAISO";244
"120001 ACRELANDIA";716
"120005 ASSIS BRASIL";395
"120010 BRASILEIA";1257
"120013 BUJARI";468
"120017 CAPIXABA";592
"120020 CRUZEIRO DO SUL";4660
"120025 EPITACIOLANDIA";891
"120030 FEIJO";1913
"120032 JORDAO";528
"120033 MANCIO LIMA";934
"120034 MANOEL URBANO";445
"120035 MARECHAL THAUMATURGO";1153
"120038 PLACIDO DE CASTRO";874
"120039 PORTO WALTER";676
"120040 RIO BRANCO";20837
"120042 RODRIGUES ALVES";1091
"120043 SANTA ROSA DO PURUS";397
"120045 SENADOR GUIOMARD";1127
"120050 SENA MADUREIRA";2368
"120060 TARAUACA";2398
"120070 XAPURI";937
"120080 PORTO ACRE";881
"130002 ALVARAES";791
"130006 AMATURA";521
"130008 ANAMA";649
"130010 ANORI";970
"130014 APUI";966
"130020 ATALAIA DO NORTE";1039
"130030 AUTAZES";1745
"130040 BARCELOS";1249
