 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2019
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1823
"110002 ARIQUEMES";9238
"110003 CABIXI";421
"110004 CACOAL";7434
"110005 CEREJEIRAS";1381
"110006 COLORADO DO OESTE";1327
"110007 CORUMBIARA";582
"110008 COSTA MARQUES";1338
"110009 ESPIGAO D'OESTE";2717
"110010 GUAJARA-MIRIM";3495
"110011 JARU";4620
"110012 JI-PARANA";11268
"110013 MACHADINHO D'OESTE";3207
"110014 NOVA BRASILANDIA D'OESTE";1634
"110015 OURO PRETO DO OESTE";3151
"110018 PIMENTA BUENO";3161
"110020 PORTO VELHO";46149
"110025 PRESIDENTE MEDICI";1524
"110026 RIO CRESPO";289
"110028 ROLIM DE MOURA";5047
"110029 SANTA LUZIA D'OESTE";512
"110030 VILHENA";8767
"110032 SAO MIGUEL DO GUAPORE";1870
"110033 NOVA MAMORE";2474
"110034 ALVORADA D'OESTE";1141
"110037 ALTO ALEGRE DOS PARECIS";986
"110040 ALTO PARAISO";1640
"110045 BURITIS";3281
"110050 NOVO HORIZONTE DO OESTE";656
"110060 CACAULANDIA";494
"110070 CAMPO NOVO DE RONDONIA";1078
"110080 CANDEIAS DO JAMARI";2122
"110090 CASTANHEIRAS";226
"110092 CHUPINGUAIA";922
"110094 CUJUBIM";2031
"110100 GOVERNADOR JORGE TEIXEIRA";596
"110110 ITAPUA DO OESTE";761
"110120 MINISTRO ANDREAZZA";777
"110130 MIRANTE DA SERRA";858
"110140 MONTE NEGRO";1219
"110143 NOVA UNIAO";522
"110145 PARECIS";496
"110146 PIMENTEIRAS DO OESTE";165
"110147 PRIMAVERA DE RONDONIA";210
"110148 SAO FELIPE D'OESTE";432
"110149 SAO FRANCISCO DO GUAPORE";1539
"110150 SERINGUEIRAS";901
"110155 TEIXEIROPOLIS";309
"110160 THEOBROMA";810
"110170 URUPA";963
"110175 VALE DO ANARI";877
"110180 VALE DO PARAISO";531
"120001 ACRELANDIA";1132
"120005 ASSIS BRASIL";530
"120010 BRASILEIA";2038
"120013 BUJARI";713
"120017 CAPIXABA";719
"120020 CRUZEIRO DO SUL";6845
"120025 EPITACIOLANDIA";1416
"120030 FEIJO";2092
"120032 JORDAO";456
"120033 MANCIO LIMA";1377
"120034 MANOEL URBANO";656
"120035 MARECHAL THAUMATURGO";1028
"120038 PLACIDO DE CASTRO";1305
"120039 PORTO WALTER";681
"120040 RIO BRANCO";35070
"120042 RODRIGUES ALVES";1241
"120043 SANTA ROSA DO PURUS";391
"120045 SENADOR GUIOMARD";1725
"120050 SENA MADUREIRA";3510
"120060 TARAUACA";2561
"120070 XAPURI";1380
"120080 PORTO ACRE";1334
"130002 ALVARAES";936
"130006 AMATURA";789
"130008 ANAMA";1000
"130010 ANORI";1568
"130014 APUI";1815
"130020 ATALAIA DO NORTE";1394
"130030 AUTAZES";2470
"130040 BARCELOS";1753
