 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2018
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1828
"110002 ARIQUEMES";9073
"110003 CABIXI";433
"110004 CACOAL";7360
"110005 CEREJEIRAS";1379
"110006 COLORADO DO OESTE";1358
"110007 CORUMBIARA";603
"110008 COSTA MARQUES";1321
"110009 ESPIGAO D'OESTE";2707
"110010 GUAJARA-MIRIM";3497
"110011 JARU";4656
"110012 JI-PARANA";11178
"110013 MACHADINHO D'OESTE";3140
"110014 NOVA BRASILANDIA D'OESTE";1641
"110015 OURO PRETO DO OESTE";3173
"110018 PIMENTA BUENO";3137
"110020 PORTO VELHO";45240
"110025 PRESIDENTE MEDICI";1551
"110026 RIO CRESPO";289
"110028 ROLIM DE MOURA";4991
"110029 SANTA LUZIA D'OESTE";534
"110030 VILHENA";8563
"110032 SAO MIGUEL DO GUAPORE";1867
"110033 NOVA MAMORE";2425
"110034 ALVORADA D'OESTE";1176
"110037 ALTO ALEGRE DOS PARECIS";996
"110040 ALTO PARAISO";1605
"110045 BURITIS";3241
"110050 NOVO HORIZONTE DO OESTE";686
"110060 CACAULANDIA";496
"110070 CAMPO NOVO DE RONDONIA";1081
"110080 CANDEIAS DO JAMARI";2073
"110090 CASTANHEIRAS";229
"110092 CHUPINGUAIA";901
"110094 CUJUBIM";1976
"110100 GOVERNADOR JORGE TEIXEIRA";627
"110110 ITAPUA DO OESTE";749
"110120 MINISTRO ANDREAZZA";773
"110130 MIRANTE DA SERRA";871
"110140 MONTE NEGRO";1225
"110143 NOVA UNIAO";536
"110145 PARECIS";478
"110146 PIMENTEIRAS DO OESTE";168
"110147 PRIMAVERA DE RONDONIA";219
"110148 SAO FELIPE D'OESTE";444
"110149 SAO FRANCISCO DO GUAPORE";1525
"110150 SERINGUEIRAS";902
"110155 TEIXEIROPOLIS";322
"110160 THEOBROMA";829
"110170 URUPA";966
"110175 VALE DO ANARI";871
"110180 VALE DO PARAISO";549
"120001 ACRELANDIA";1123
"120005 ASSIS BRASIL";520
"120010 BRASILEIA";1994
"120013 BUJARI";707
"120017 CAPIXABA";708
"120020 CRUZEIRO DO SUL";6755
"120025 EPITACIOLANDIA";1402
"120030 FEIJO";2084
"120032 JORDAO";446
"120033 MANCIO LIMA";1346
"120034 MANOEL URBANO";646
"120035 MARECHAL THAUMATURGO";1003
"120038 PLACIDO DE CASTRO";1294
"120039 PORTO WALTER";666
"120040 RIO BRANCO";34825
"120042 RODRIGUES ALVES";1228
"120043 SANTA ROSA DO PURUS";375
"120045 SENADOR GUIOMARD";1708
"120050 SENA MADUREIRA";3435
"120060 TARAUACA";2513
"120070 XAPURI";1362
"120080 PORTO ACRE";1304
"130002 ALVARAES";919
"130006 AMATURA";767
"130008 ANAMA";963
"130010 ANORI";1524
"130014 APUI";1763
"130020 ATALAIA DO NORTE";1338
"130030 AUTAZES";2403
"130040 BARCELOS";1711
"130050 BARREIRINHA";1786
"130060 BENJAMIN CONSTANT";2636
"130063 BERURI";1166
"130068 BOA VISTA DO RAMOS";1140
"130070 BOCA DO ACRE";2430
"130080 BORBA";2705
"130083 CAAPIRANGA";891
"130090 CANUTAMA";1078
"130100 CARAUARI";1870
"130110 CAREIRO";2765
