 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2001
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1919
"110002 ARIQUEMES";5953
"110003 CABIXI";494
"110004 CACOAL";5918
"110005 CEREJEIRAS";1405
"110006 COLORADO DO OESTE";1542
"110007 CORUMBIARA";655
"110008 COSTA MARQUES";581
"110009 ESPIGAO D'OESTE";1860
"110010 GUAJARA-MIRIM";2700
"110011 JARU";3780
"110012 JI-PARANA";8770
"110013 MACHADINHO D'OESTE";1541
"110014 NOVA BRASILANDIA D'OESTE";1263
"110015 OURO PRETO DO OESTE";3149
"110018 PIMENTA BUENO";2550
"110020 PORTO VELHO";28009
"110025 PRESIDENTE MEDICI";1852
"110026 RIO CRESPO";193
"110028 ROLIM DE MOURA";3677
"110029 SANTA LUZIA D'OESTE";826
"110030 VILHENA";4689
"110032 SAO MIGUEL DO GUAPORE";1402
"110033 NOVA MAMORE";975
"110034 ALVORADA D'OESTE";1287
"110037 ALTO ALEGRE DOS PARECIS";814
"110040 ALTO PARAISO";884
"110045 BURITIS";1768
"110050 NOVO HORIZONTE DO OESTE";806
"110060 CACAULANDIA";334
"110070 CAMPO NOVO DE RONDONIA";687
"110080 CANDEIAS DO JAMARI";850
"110090 CASTANHEIRAS";258
"110092 CHUPINGUAIA";384
"110094 CUJUBIM";474
"110100 GOVERNADOR JORGE TEIXEIRA";780
"110110 ITAPUA DO OESTE";456
"110120 MINISTRO ANDREAZZA";731
"110130 MIRANTE DA SERRA";821
"110140 MONTE NEGRO";806
"110143 NOVA UNIAO";506
"110145 PARECIS";247
"110146 PIMENTEIRAS DO OESTE";164
"110147 PRIMAVERA DE RONDONIA";283
"110148 SAO FELIPE D'OESTE";461
"110149 SAO FRANCISCO DO GUAPORE";813
"110150 SERINGUEIRAS";787
"110155 TEIXEIROPOLIS";365
"110160 THEOBROMA";641
"110170 URUPA";867
"110175 VALE DO ANARI";472
"110180 VALE DO PARAISO";640
"120001 ACRELANDIA";565
"120005 ASSIS BRASIL";254
"120010 BRASILEIA";998
"120013 BUJARI";359
"120017 CAPIXABA";330
"120020 CRUZEIRO DO SUL";3750
"120025 EPITACIOLANDIA";774
"120030 FEIJO";1637
"120032 JORDAO";173
"120033 MANCIO LIMA";530
"120034 MANOEL URBANO";291
"120035 MARECHAL THAUMATURGO";353
"120038 PLACIDO DE CASTRO";906
"120039 PORTO WALTER";231
"120040 RIO BRANCO";19537
"120042 RODRIGUES ALVES";390
"120043 SANTA ROSA DO PURUS";108
"120045 SENADOR GUIOMARD";1032
"120050 SENA MADUREIRA";1530
"120060 TARAUACA";1429
"120070 XAPURI";746
"120080 PORTO ACRE";614
"130002 ALVARAES";537
"130006 AMATURA";361
"130008 ANAMA";320
"130010 ANORI";582
"130014 APUI";960
"130020 ATALAIA DO NORTE";554
"130030 AUTAZES";1274
"130040 BARCELOS";1416
"130050 BARREIRINHA";1071
"130060 BENJAMIN CONSTANT";1287
"130063 BERURI";509
"130068 BOA VISTA DO RAMOS";509
"130070 BOCA DO ACRE";1420
"130080 BORBA";1328
"130083 CAAPIRANGA";425
"130090 CANUTAMA";646
"130100 CARAUARI";1214
"130110 CAREIRO";1559
"130115 CAREIRO DA VARZEA";1019
"130120 COARI";3352
"130130 CODAJAS";864
"130140 EIRUNEPE";1300
"130150 ENVIRA";585
"130160 FONTE BOA";1309
"130165 GUAJARA";556
"130170 HUMAITA";1781
"130180 IPIXUNA";677
"130185 IRANDUBA";1862
"130190 ITACOATIARA";4051
"130195 ITAMARATI";383
"130200 ITAPIRANGA";352
"130210 JAPURA";612
"130220 JURUA";320
"130230 JUTAI";911
"130240 LABREA";1507
"130250 MANACAPURU";3963
"130255 MANAQUIRI";732
"130260 MANAUS";112891
"130270 MANICORE";1978
"130280 MARAA";865
"130290 MAUES";1992
"130300 NHAMUNDA";714
"130310 NOVA OLINDA DO NORTE";1203
"130320 NOVO AIRAO";577
"130330 NOVO ARIPUANA";825
"130340 PARINTINS";4871
"130350 PAUINI";844
"130353 PRESIDENTE FIGUEIREDO";1176
"130356 RIO PRETO DA EVA";1108
"130360 SANTA ISABEL DO RIO NEGRO";540
"130370 SANTO ANTONIO DO ICA";1327
"130380 SAO GABRIEL DA CACHOEIRA";1801
"130390 SAO PAULO DE OLIVENCA";1250
"130395 SAO SEBASTIAO DO UATUMA";333
"130400 SILVES";370
"130406 TABATINGA";2261
"130410 TAPAUA";915
"130420 TEFE";3263
"130423 TONANTINS";786
"130426 UARINI";473
"130430 URUCARA";933
"130440 URUCURITUBA";571
"140002 AMAJARI";264
"140005 ALTO ALEGRE";1193
"140010 BOA VISTA";15670
"140015 BONFIM";486
"140017 CANTA";475
"140020 CARACARAI";841
"140023 CAROEBE";337
"140028 IRACEMA";288
"140030 MUCAJAI";671
"140040 NORMANDIA";334
"140045 PACARAIMA";404
"140047 RORAINOPOLIS";1070
"140050 SAO JOAO DA BALIZA";296
"140060 SAO LUIZ";343
"140070 UIRAMUTA";287
"150010 ABAETETUBA";6957
"150013 ABEL FIGUEIREDO";402
"150020 ACARA";2823
"150030 AFUA";1346
"150034 AGUA AZUL DO NORTE";1485
"150040 ALENQUER";2321
"150050 ALMEIRIM";2028
"150060 ALTAMIRA";5504
"150070 ANAJAS";813
"150080 ANANINDEUA";33387
"150085 ANAPU";552
"150090 AUGUSTO CORREA";1620
"150095 AURORA DO PARA";1018
"150100 AVEIRO";759
"150110 BAGRE";614
"150120 BAIAO";1190
"150125 BANNACH";216
"150130 BARCARENA";4418
"150140 BELEM";106738
"150145 BELTERRA";779
"150150 BENEVIDES";2558
"150157 BOM JESUS DO TOCANTINS";750
"150160 BONITO";557
"150170 BRAGANCA";5358
"150172 BRASIL NOVO";1045
"150175 BREJO GRANDE DO ARAGUAIA";413
"150178 BREU BRANCO";1860
"150180 BREVES";3847
"150190 BUJARU";1124
"150195 CACHOEIRA DO PIRIA";892
"150200 CACHOEIRA DO ARARI";878
"150210 CAMETA";4904
"150215 CANAA DOS CARAJAS";818
"150220 CAPANEMA";3970
"150230 CAPITAO POCO";2741
"150240 CASTANHAL";10191
"150250 CHAVES";812
"150260 COLARES";563
"150270 CONCEICAO DO ARAGUAIA";2843
"150275 CONCORDIA DO PARA";1191
"150276 CUMARU DO NORTE";397
"150277 CURIONOPOLIS";1174
"150280 CURRALINHO";837
"150285 CURUA";437
"150290 CURUCA";1425
"150293 DOM ELISEU";2639
"150295 ELDORADO DOS CARAJAS";1690
"150300 FARO";491
"150304 FLORESTA DO ARAGUAIA";856
"150307 GARRAFAO DO NORTE";1158
"150309 GOIANESIA DO PARA";1480
"150310 GURUPA";1048
"150320 IGARAPE-ACU";1934
"150330 IGARAPE-MIRI";2696
"150340 INHANGAPI";429
"150345 IPIXUNA DO PARA";1381
"150350 IRITUIA";1541
"150360 ITAITUBA";6362
"150370 ITUPIRANGA";2629
"150375 JACAREACANGA";1626
"150380 JACUNDA";2644
"150390 JURUTI";1367
"150400 LIMOEIRO DO AJURU";924
"150405 MAE DO RIO";1538
"150410 MAGALHAES BARATA";366
"150420 MARABA";11988
"150430 MARACANA";1412
"150440 MARAPANIM";1288
"150442 MARITUBA";5897
"150445 MEDICILANDIA";1249
"150450 MELGACO";944
"150460 MOCAJUBA";1096
"150470 MOJU";2724
"150475 MOJUI DOS CAMPOS";719
"150480 MONTE ALEGRE";2819
"150490 MUANA";1366
"150495 NOVA ESPERANCA DO PIRIA";887
"150497 NOVA IPIXUNA";618
"150500 NOVA TIMBOTEUA";696
