 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2020
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1815
"110002 ARIQUEMES";9365
"110003 CABIXI";408
"110004 CACOAL";7501
"110005 CEREJEIRAS";1385
"110006 COLORADO DO OESTE";1308
"110007 CORUMBIARA";560
"110008 COSTA MARQUES";1353
"110009 ESPIGAO D'OESTE";2731
"110010 GUAJARA-MIRIM";3489
"110011 JARU";4599
"110012 JI-PARANA";11347
"110013 MACHADINHO D'OESTE";3270
"110014 NOVA BRASILANDIA D'OESTE";1624
"110015 OURO PRETO DO OESTE";3135
"110018 PIMENTA BUENO";3182
"110020 PORTO VELHO";46978
"110025 PRESIDENTE MEDICI";1499
"110026 RIO CRESPO";290
"110028 ROLIM DE MOURA";5099
"110029 SANTA LUZIA D'OESTE";489
"110030 VILHENA";8954
"110032 SAO MIGUEL DO GUAPORE";1871
"110033 NOVA MAMORE";2518
"110034 ALVORADA D'OESTE";1104
"110037 ALTO ALEGRE DOS PARECIS";975
"110040 ALTO PARAISO";1673
"110045 BURITIS";3317
"110050 NOVO HORIZONTE DO OESTE";635
"110060 CACAULANDIA";493
"110070 CAMPO NOVO DE RONDONIA";1073
"110080 CANDEIAS DO JAMARI";2168
"110090 CASTANHEIRAS";222
"110092 CHUPINGUAIA";941
"110094 CUJUBIM";2084
"110100 GOVERNADOR JORGE TEIXEIRA";565
"110110 ITAPUA DO OESTE";771
"110120 MINISTRO ANDREAZZA";782
"110130 MIRANTE DA SERRA";845
"110140 MONTE NEGRO";1212
"110143 NOVA UNIAO";506
"110145 PARECIS";514
"110146 PIMENTEIRAS DO OESTE";160
"110147 PRIMAVERA DE RONDONIA";199
"110148 SAO FELIPE D'OESTE";419
"110149 SAO FRANCISCO DO GUAPORE";1552
"110150 SERINGUEIRAS";899
"110155 TEIXEIROPOLIS";297
"110160 THEOBROMA";791
"110170 URUPA";959
"110175 VALE DO ANARI";881
"110180 VALE DO PARAISO";512
"120001 ACRELANDIA";1139
"120005 ASSIS BRASIL";539
"120010 BRASILEIA";2081
"120013 BUJARI";719
"120017 CAPIXABA";730
"120020 CRUZEIRO DO SUL";6938
"120025 EPITACIOLANDIA";1430
"120030 FEIJO";2101
"120032 JORDAO";465
"120033 MANCIO LIMA";1408
"120034 MANOEL URBANO";666
"120035 MARECHAL THAUMATURGO";1052
"120038 PLACIDO DE CASTRO";1315
"120039 PORTO WALTER";697
"120040 RIO BRANCO";35305
"120042 RODRIGUES ALVES";1255
"120043 SANTA ROSA DO PURUS";406
"120045 SENADOR GUIOMARD";1740
"120050 SENA MADUREIRA";3585
"120060 TARAUACA";2607
"120070 XAPURI";1398
"120080 PORTO ACRE";1364
"130002 ALVARAES";954
"130006 AMATURA";811
"130008 ANAMA";1038
"130010 ANORI";1613
"130014 APUI";1865
"130020 ATALAIA DO NORTE";1450
"130030 AUTAZES";2535
"130040 BARCELOS";1794
"130050 BARREIRINHA";1852
"130060 BENJAMIN CONSTANT";2889
"130063 BERURI";1248
"130068 BOA VISTA DO RAMOS";1211
"130070 BOCA DO ACRE";2492
"130080 BORBA";2841
"130083 CAAPIRANGA";946
"130090 CANUTAMA";1098
"130100 CARAUARI";1937
"130110 CAREIRO";2806
"130115 CAREIRO DA VARZEA";2254
"130120 COARI";6358
"130130 CODAJAS";2367
"130140 EIRUNEPE";2402
"130150 ENVIRA";1412
"130160 FONTE BOA";1057
"130165 GUAJARA";1209
"130170 HUMAITA";4329
"130180 IPIXUNA";2150
"130185 IRANDUBA";3378
"130190 ITACOATIARA";7560
"130195 ITAMARATI";556
"130200 ITAPIRANGA";649
"130210 JAPURA";144
"130220 JURUA";990
"130230 JUTAI";838
"130240 LABREA";3319
"130250 MANACAPURU";7452
"130255 MANAQUIRI";2529
"130260 MANAUS";195112
"130270 MANICORE";4098
"130280 MARAA";1129
"130290 MAUES";4168
"130300 NHAMUNDA";1493
"130310 NOVA OLINDA DO NORTE";2892
"130320 NOVO AIRAO";1375
"130330 NOVO ARIPUANA";1890
"130340 PARINTINS";8159
"130350 PAUINI";1319
"130353 PRESIDENTE FIGUEIREDO";2560
"130356 RIO PRETO DA EVA";2623
