 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2017
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1832
"110002 ARIQUEMES";8902
"110003 CABIXI";450
"110004 CACOAL";7267
"110005 CEREJEIRAS";1379
"110006 COLORADO DO OESTE";1382
"110007 CORUMBIARA";623
"110008 COSTA MARQUES";1303
"110009 ESPIGAO D'OESTE";2681
"110010 GUAJARA-MIRIM";3496
"110011 JARU";4675
"110012 JI-PARANA";11069
"110013 MACHADINHO D'OESTE";3065
"110014 NOVA BRASILANDIA D'OESTE";1645
"110015 OURO PRETO DO OESTE";3186
"110018 PIMENTA BUENO";3107
"110020 PORTO VELHO";44267
"110025 PRESIDENTE MEDICI";1594
"110026 RIO CRESPO";289
"110028 ROLIM DE MOURA";4926
"110029 SANTA LUZIA D'OESTE";556
"110030 VILHENA";8346
"110032 SAO MIGUEL DO GUAPORE";1861
"110033 NOVA MAMORE";2370
"110034 ALVORADA D'OESTE";1210
"110037 ALTO ALEGRE DOS PARECIS";1005
"110040 ALTO PARAISO";1568
"110045 BURITIS";3196
"110050 NOVO HORIZONTE DO OESTE";710
"110060 CACAULANDIA";496
"110070 CAMPO NOVO DE RONDONIA";1083
"110080 CANDEIAS DO JAMARI";2021
"110090 CASTANHEIRAS";233
"110092 CHUPINGUAIA";880
"110094 CUJUBIM";1917
"110100 GOVERNADOR JORGE TEIXEIRA";657
"110110 ITAPUA DO OESTE";738
"110120 MINISTRO ANDREAZZA";767
"110130 MIRANTE DA SERRA";883
"110140 MONTE NEGRO";1228
"110143 NOVA UNIAO";550
"110145 PARECIS";458
"110146 PIMENTEIRAS DO OESTE";173
"110147 PRIMAVERA DE RONDONIA";229
"110148 SAO FELIPE D'OESTE";458
"110149 SAO FRANCISCO DO GUAPORE";1508
"110150 SERINGUEIRAS";902
"110155 TEIXEIROPOLIS";334
"110160 THEOBROMA";845
"110170 URUPA";967
"110175 VALE DO ANARI";866
"110180 VALE DO PARAISO";567
"120001 ACRELANDIA";1113
"120005 ASSIS BRASIL";510
"120010 BRASILEIA";1946
"120013 BUJARI";699
"120017 CAPIXABA";696
"120020 CRUZEIRO DO SUL";6660
"120025 EPITACIOLANDIA";1386
"120030 FEIJO";2072
"120032 JORDAO";435
"120033 MANCIO LIMA";1312
