 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2021
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1806
"110002 ARIQUEMES";9502
"110003 CABIXI";396
"110004 CACOAL";7558
"110005 CEREJEIRAS";1386
"110006 COLORADO DO OESTE";1274
"110007 CORUMBIARA";558
"110008 COSTA MARQUES";1386
"110009 ESPIGAO D'OESTE";2744
"110010 GUAJARA-MIRIM";3533
"110011 JARU";4542
"110012 JI-PARANA";11362
"110013 MACHADINHO D'OESTE";3346
"110014 NOVA BRASILANDIA D'OESTE";1646
"110015 OURO PRETO DO OESTE";3091
"110018 PIMENTA BUENO";3197
"110020 PORTO VELHO";47357
"110025 PRESIDENTE MEDICI";1470
"110026 RIO CRESPO";292
"110028 ROLIM DE MOURA";5097
"110029 SANTA LUZIA D'OESTE";471
"110030 VILHENA";9124
"110032 SAO MIGUEL DO GUAPORE";1901
"110033 NOVA MAMORE";2574
"110034 ALVORADA D'OESTE";1089
"110037 ALTO ALEGRE DOS PARECIS";984
"110040 ALTO PARAISO";1730
"110045 BURITIS";3367
"110050 NOVO HORIZONTE DO OESTE";613
"110060 CACAULANDIA";498
"110070 CAMPO NOVO DE RONDONIA";1089
"110080 CANDEIAS DO JAMARI";2223
"110090 CASTANHEIRAS";223
"110092 CHUPINGUAIA";963
"110094 CUJUBIM";2160
"110100 GOVERNADOR JORGE TEIXEIRA";547
"110110 ITAPUA DO OESTE";799
"110120 MINISTRO ANDREAZZA";786
"110130 MIRANTE DA SERRA";837
"110140 MONTE NEGRO";1217
"110143 NOVA UNIAO";510
"110145 PARECIS";523
"110146 PIMENTEIRAS DO OESTE";159
"110147 PRIMAVERA DE RONDONIA";194
"110148 SAO FELIPE D'OESTE";403
"110149 SAO FRANCISCO DO GUAPORE";1604
"110150 SERINGUEIRAS";916
"110155 TEIXEIROPOLIS";297
"110160 THEOBROMA";785
"110170 URUPA";947
"110175 VALE DO ANARI";899
"110180 VALE DO PARAISO";504
"120001 ACRELANDIA";1176
"120005 ASSIS BRASIL";552
"120010 BRASILEIA";2134
"120013 BUJARI";733
"120017 CAPIXABA";775
"120020 CRUZEIRO DO SUL";6971
"120025 EPITACIOLANDIA";1454
"120030 FEIJO";2111
"120032 JORDAO";479
"120033 MANCIO LIMA";1428
"120034 MANOEL URBANO";676
"120035 MARECHAL THAUMATURGO";1075
"120038 PLACIDO DE CASTRO";1337
"120039 PORTO WALTER";710
"120040 RIO BRANCO";35415
"120042 RODRIGUES ALVES";1284
"120043 SANTA ROSA DO PURUS";419
"120045 SENADOR GUIOMARD";1758
"120050 SENA MADUREIRA";3650
"120060 TARAUACA";2670
"120070 XAPURI";1441
"120080 PORTO ACRE";1406
"130002 ALVARAES";986
"130006 AMATURA";842
"130008 ANAMA";1078
"130010 ANORI";1687
"130014 APUI";1898
"130020 ATALAIA DO NORTE";1518
"130030 AUTAZES";2627
"130040 BARCELOS";1815
"130050 BARREIRINHA";1939
"130060 BENJAMIN CONSTANT";2997
"130063 BERURI";1287
"130068 BOA VISTA DO RAMOS";1260
"130070 BOCA DO ACRE";2541
"130080 BORBA";2919
"130083 CAAPIRANGA";970
"130090 CANUTAMA";1109
"130100 CARAUARI";1991
"130110 CAREIRO";2858
"130115 CAREIRO DA VARZEA";2373
"130120 COARI";6473
"130130 CODAJAS";2477
"130140 EIRUNEPE";2492
"130150 ENVIRA";1451
"130160 FONTE BOA";1022
"130165 GUAJARA";1258
"130170 HUMAITA";4449
"130180 IPIXUNA";2201
"130185 IRANDUBA";3443
"130190 ITACOATIARA";7730
"130195 ITAMARATI";549
"130200 ITAPIRANGA";671
"130210 JAPURA";111
"130220 JURUA";1036
"130230 JUTAI";816
"130240 LABREA";3413
"130250 MANACAPURU";7619
"130255 MANAQUIRI";2629
"130260 MANAUS";195851
"130270 MANICORE";4253
"130280 MARAA";1133
"130290 MAUES";4310
"130300 NHAMUNDA";1543
"130310 NOVA OLINDA DO NORTE";3000
"130320 NOVO AIRAO";1417
"130330 NOVO ARIPUANA";1947
"130340 PARINTINS";8372
"130350 PAUINI";1311
"130353 PRESIDENTE FIGUEIREDO";2646
"130356 RIO PRETO DA EVA";2644
"130360 SANTA ISABEL DO RIO NEGRO";1559
"130370 SANTO ANTONIO DO ICA";1466
"130380 SAO GABRIEL DA CACHOEIRA";2867
"130390 SAO PAULO DE OLIVENCA";2661
"130395 SAO SEBASTIAO DO UATUMA";1088
"130400 SILVES";567
"130406 TABATINGA";4889
"130410 TAPAUA";1203
"130420 TEFE";4237
"130423 TONANTINS";1255
"130426 UARINI";847
"130430 URUCARA";973
"130440 URUCURITUBA";1748
"140002 AMAJARI";809
"140005 ALTO ALEGRE";808
"140010 BOA VISTA";40350
"140015 BONFIM";703
"140017 CANTA";1279
"140020 CARACARAI";1722
"140023 CAROEBE";882
