 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2002
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1913
"110002 ARIQUEMES";6170
"110003 CABIXI";492
"110004 CACOAL";6000
"110005 CEREJEIRAS";1404
"110006 COLORADO DO OESTE";1533
"110007 CORUMBIARA";658
"110008 COSTA MARQUES";620
"110009 ESPIGAO D'OESTE";1898
"110010 GUAJARA-MIRIM";2755
"110011 JARU";3829
"110012 JI-PARANA";8867
"110013 MACHADINHO D'OESTE";1612
"110014 NOVA BRASILANDIA D'OESTE";1309
"110015 OURO PRETO DO OESTE";3142
"110018 PIMENTA BUENO";2576
"110020 PORTO VELHO";28795
"110025 PRESIDENTE MEDICI";1834
"110026 RIO CRESPO";200
"110028 ROLIM DE MOURA";3768
"110029 SANTA LUZIA D'OESTE";813
"110030 VILHENA";4901
"110032 SAO MIGUEL DO GUAPORE";1426
"110033 NOVA MAMORE";1051
"110034 ALVORADA D'OESTE";1285
"110037 ALTO ALEGRE DOS PARECIS";844
"110040 ALTO PARAISO";939
"110045 BURITIS";1832
"110050 NOVO HORIZONTE DO OESTE";809
"110060 CACAULANDIA";347
"110070 CAMPO NOVO DE RONDONIA";717
"110080 CANDEIAS DO JAMARI";925
"110090 CASTANHEIRAS";264
"110092 CHUPINGUAIA";420
"110094 CUJUBIM";545
"110100 GOVERNADOR JORGE TEIXEIRA";789
"110110 ITAPUA DO OESTE";472
"110120 MINISTRO ANDREAZZA";737
"110130 MIRANTE DA SERRA";830
"110140 MONTE NEGRO";829
"110143 NOVA UNIAO";515
"110145 PARECIS";257
"110146 PIMENTEIRAS DO OESTE";165
"110147 PRIMAVERA DE RONDONIA";285
"110148 SAO FELIPE D'OESTE";457
"110149 SAO FRANCISCO DO GUAPORE";863
"110150 SERINGUEIRAS";802
"110155 TEIXEIROPOLIS";371
"110160 THEOBROMA";654
"110170 URUPA";871
"110175 VALE DO ANARI";494
"110180 VALE DO PARAISO";643
"120001 ACRELANDIA";589
