 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2019
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1674
"110002 ARIQUEMES";8289
"110003 CABIXI";405
"110004 CACOAL";5909
"110005 CEREJEIRAS";1108
"110006 COLORADO DO OESTE";1082
"110007 CORUMBIARA";519
"110008 COSTA MARQUES";1953
"110009 ESPIGAO D'OESTE";2562
"110010 GUAJARA-MIRIM";4373
"110011 JARU";3903
"110012 JI-PARANA";9400
"110013 MACHADINHO D'OESTE";3669
"110014 NOVA BRASILANDIA D'OESTE";1476
"110015 OURO PRETO DO OESTE";2550
"110018 PIMENTA BUENO";2675
"110020 PORTO VELHO";40401
"110025 PRESIDENTE MEDICI";1264
"110026 RIO CRESPO";311
"110028 ROLIM DE MOURA";3935
"110029 SANTA LUZIA D'OESTE";434
"110030 VILHENA";7760
"110032 SAO MIGUEL DO GUAPORE";1914
"110033 NOVA MAMORE";3007
"110034 ALVORADA D'OESTE";1068
"110037 ALTO ALEGRE DOS PARECIS";1148
"110040 ALTO PARAISO";1858
"110045 BURITIS";3581
"110050 NOVO HORIZONTE DO OESTE";608
"110060 CACAULANDIA";540
"110070 CAMPO NOVO DE RONDONIA";1339
"110080 CANDEIAS DO JAMARI";2657
"110090 CASTANHEIRAS";204
"110092 CHUPINGUAIA";1065
"110094 CUJUBIM";2595
"110100 GOVERNADOR JORGE TEIXEIRA";601
"110110 ITAPUA DO OESTE";1028
"110120 MINISTRO ANDREAZZA";793
"110130 MIRANTE DA SERRA";835
"110140 MONTE NEGRO";1356
"110143 NOVA UNIAO";531
"110145 PARECIS";532
"110146 PIMENTEIRAS DO OESTE";219
"110147 PRIMAVERA DE RONDONIA";197
"110148 SAO FELIPE D'OESTE";348
"110149 SAO FRANCISCO DO GUAPORE";1851
"110150 SERINGUEIRAS";933
"110155 TEIXEIROPOLIS";289
"110160 THEOBROMA";844
"110170 URUPA";846
"110175 VALE DO ANARI";970
"110180 VALE DO PARAISO";488
"120001 ACRELANDIA";1440
"120005 ASSIS BRASIL";852
"120010 BRASILEIA";2282
"120013 BUJARI";974
"120017 CAPIXABA";1181
"120020 CRUZEIRO DO SUL";8884
"120025 EPITACIOLANDIA";1598
"120030 FEIJO";4246
"120032 JORDAO";1406
"120033 MANCIO LIMA";2195
"120034 MANOEL URBANO";1130
"120035 MARECHAL THAUMATURGO";2830
"120038 PLACIDO DE CASTRO";1869
"120039 PORTO WALTER";1956
"120040 RIO BRANCO";31483
"120042 RODRIGUES ALVES";2503
"120043 SANTA ROSA DO PURUS";1084
"120045 SENADOR GUIOMARD";2083
"120050 SENA MADUREIRA";4512
"120060 TARAUACA";5550
"120070 XAPURI";1782
"120080 PORTO ACRE";1728
"130002 ALVARAES";2428
"130006 AMATURA";1485
"130008 ANAMA";1568
"130010 ANORI";2486
"130014 APUI";1872
"130020 ATALAIA DO NORTE";2570
"130030 AUTAZES";4865
"130040 BARCELOS";2517
"130050 BARREIRINHA";4580
"130060 BENJAMIN CONSTANT";5769
"130063 BERURI";2868
"130068 BOA VISTA DO RAMOS";2397
"130070 BOCA DO ACRE";3685
"130080 BORBA";5219
"130083 CAAPIRANGA";1573
"130090 CANUTAMA";1510
"130100 CARAUARI";3497
"130110 CAREIRO";3934
"130115 CAREIRO DA VARZEA";2882
"130120 COARI";9342
"130130 CODAJAS";3144
"130140 EIRUNEPE";4575
"130150 ENVIRA";2579
"130160 FONTE BOA";2331
"130165 GUAJARA";2126
"130170 HUMAITA";5440
"130180 IPIXUNA";4700
"130185 IRANDUBA";5278
"130190 ITACOATIARA";10929
"130195 ITAMARATI";1085
"130200 ITAPIRANGA";979
"130210 JAPURA";351
"130220 JURUA";1959
"130230 JUTAI";2299
"130240 LABREA";5383
"130250 MANACAPURU";10533
"130255 MANAQUIRI";3782
"130260 MANAUS";174492
"130270 MANICORE";6234
"130280 MARAA";2385
"130290 MAUES";8483
"130300 NHAMUNDA";2349
"130310 NOVA OLINDA DO NORTE";4207
"130320 NOVO AIRAO";2193
"130330 NOVO ARIPUANA";2687
"130340 PARINTINS";12519
"130350 PAUINI";2531
"130353 PRESIDENTE FIGUEIREDO";3733
"130356 RIO PRETO DA EVA";3134
"130360 SANTA ISABEL DO RIO NEGRO";3957
"130370 SANTO ANTONIO DO ICA";3018
"130380 SAO GABRIEL DA CACHOEIRA";5468
"130390 SAO PAULO DE OLIVENCA";5119
"130395 SAO SEBASTIAO DO UATUMA";1717
"130400 SILVES";1161
"130406 TABATINGA";8144
"130410 TAPAUA";1971
"130420 TEFE";7232
"130423 TONANTINS";2614
"130426 UARINI";1937
"130430 URUCARA";1935
"130440 URUCURITUBA";2807
"140002 AMAJARI";2060
"140005 ALTO ALEGRE";2034
"140010 BOA VISTA";33436
"140015 BONFIM";1662
"140017 CANTA";2108
"140020 CARACARAI";2257
"140023 CAROEBE";1043
"140028 IRACEMA";1252
"140030 MUCAJAI";1743
"140040 NORMANDIA";1773
"140045 PACARAIMA";2434
"140047 RORAINOPOLIS";2682
"140050 SAO JOAO DA BALIZA";813
"140060 SAO LUIZ";592
"140070 UIRAMUTA";1911
"150010 ABAETETUBA";12514
"150013 ABEL FIGUEIREDO";604
"150020 ACARA";5559
"150030 AFUA";4712
"150034 AGUA AZUL DO NORTE";1914
"150040 ALENQUER";6032
"150050 ALMEIRIM";3367
"150060 ALTAMIRA";9075
"150070 ANAJAS";3909
"150080 ANANINDEUA";33921
"150085 ANAPU";2868
"150090 AUGUSTO CORREA";5096
"150095 AURORA DO PARA";2959
"150100 AVEIRO";1798
"150110 BAGRE";4084
"150120 BAIAO";4462
"150125 BANNACH";274
"150130 BARCARENA";10812
"150140 BELEM";84462
"150145 BELTERRA";1690
"150150 BENEVIDES";4753
"150157 BOM JESUS DO TOCANTINS";1381
"150160 BONITO";1572
"150170 BRAGANCA";11444
"150172 BRASIL NOVO";1199
"150175 BREJO GRANDE DO ARAGUAIA";636
"150178 BREU BRANCO";6851
"150180 BREVES";11998
"150190 BUJARU";2923
"150195 CACHOEIRA DO PIRIA";4117
"150200 CACHOEIRA DO ARARI";2172
"150210 CAMETA";13849
"150215 CANAA DOS CARAJAS";3591
"150220 CAPANEMA";4817
"150230 CAPITAO POCO";4638
"150240 CASTANHAL";14605
"150250 CHAVES";2831
"150260 COLARES";1080
"150270 CONCEICAO DO ARAGUAIA";3570
"150275 CONCORDIA DO PARA";3322
"150276 CUMARU DO NORTE";1199
"150277 CURIONOPOLIS";1483
"150280 CURRALINHO";4541
"150285 CURUA";1712
"150290 CURUCA";3425
"150293 DOM ELISEU";5182
"150295 ELDORADO DOS CARAJAS";3224
"150300 FARO";783
"150304 FLORESTA DO ARAGUAIA";1775
"150307 GARRAFAO DO NORTE";2566
"150309 GOIANESIA DO PARA";3684
"150310 GURUPA";3963
"150320 IGARAPE-ACU";2944
"150330 IGARAPE-MIRI";6076
"150340 INHANGAPI";982
"150345 IPIXUNA DO PARA";6169
"150350 IRITUIA";3040
"150360 ITAITUBA";8006
"150370 ITUPIRANGA";5310
"150375 JACAREACANGA";798
"150380 JACUNDA";4928
"150390 JURUTI";7154
"150400 LIMOEIRO DO AJURU";3094
"150405 MAE DO RIO";2604
