 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2011
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1958
"110002 ARIQUEMES";7682
"110003 CABIXI";515
"110004 CACOAL";6060
"110005 CEREJEIRAS";1272
"110006 COLORADO DO OESTE";1383
"110007 CORUMBIARA";636
"110008 COSTA MARQUES";1519
"110009 ESPIGAO D'OESTE";2489
"110010 GUAJARA-MIRIM";4304
"110011 JARU";4205
"110012 JI-PARANA";9606
"110013 MACHADINHO D'OESTE";3082
"110014 NOVA BRASILANDIA D'OESTE";1510
"110015 OURO PRETO DO OESTE";2938
"110018 PIMENTA BUENO";2743
"110020 PORTO VELHO";37313
"110025 PRESIDENTE MEDICI";1602
"110026 RIO CRESPO";290
"110028 ROLIM DE MOURA";3972
"110029 SANTA LUZIA D'OESTE";651
"110030 VILHENA";6739
"110032 SAO MIGUEL DO GUAPORE";1913
"110033 NOVA MAMORE";2367
"110034 ALVORADA D'OESTE";1331
"110037 ALTO ALEGRE DOS PARECIS";1151
"110040 ALTO PARAISO";1539
"110045 BURITIS";3139
"110050 NOVO HORIZONTE DO OESTE";779
"110060 CACAULANDIA";511
"110070 CAMPO NOVO DE RONDONIA";1237
"110080 CANDEIAS DO JAMARI";2087
"110090 CASTANHEIRAS";245
"110092 CHUPINGUAIA";841
"110094 CUJUBIM";1733
"110100 GOVERNADOR JORGE TEIXEIRA";817
"110110 ITAPUA DO OESTE";895
"110120 MINISTRO ANDREAZZA";885
"110130 MIRANTE DA SERRA";926
"110140 MONTE NEGRO";1258
"110143 NOVA UNIAO";609
"110145 PARECIS";468
"110146 PIMENTEIRAS DO OESTE";237
"110147 PRIMAVERA DE RONDONIA";243
"110148 SAO FELIPE D'OESTE";424
"110149 SAO FRANCISCO DO GUAPORE";1587
"110150 SERINGUEIRAS";958
"110155 TEIXEIROPOLIS";351
"110160 THEOBROMA";884
"110170 URUPA";1010
"110175 VALE DO ANARI";847
"110180 VALE DO PARAISO";602
"120001 ACRELANDIA";1457
"120005 ASSIS BRASIL";880
"120010 BRASILEIA";2370
"120013 BUJARI";994
"120017 CAPIXABA";1054
"120020 CRUZEIRO DO SUL";9852
"120025 EPITACIOLANDIA";1711
"120030 FEIJO";4923
"120032 JORDAO";1304
"120033 MANCIO LIMA";2175
"120034 MANOEL URBANO";1167
"120035 MARECHAL THAUMATURGO";2622
"120038 PLACIDO DE CASTRO";2056
"120039 PORTO WALTER";1753
"120040 RIO BRANCO";34786
"120042 RODRIGUES ALVES";2234
"120043 SANTA ROSA DO PURUS";934
"120045 SENADOR GUIOMARD";2275
"120050 SENA MADUREIRA";4694
"120060 TARAUACA";5761
"120070 XAPURI";1853
"120080 PORTO ACRE";1723
"130002 ALVARAES";2366
"130006 AMATURA";1392
"130008 ANAMA";1300
"130010 ANORI";2150
"130014 APUI";1760
"130020 ATALAIA DO NORTE";2304
"130030 AUTAZES";4473
"130040 BARCELOS";2732
"130050 BARREIRINHA";4264
"130060 BENJAMIN CONSTANT";5361
"130063 BERURI";2492
"130068 BOA VISTA DO RAMOS";2078
"130070 BOCA DO ACRE";3685
"130080 BORBA";4991
"130083 CAAPIRANGA";1462
"130090 CANUTAMA";1560
"130100 CARAUARI";3533
"130110 CAREIRO";3806
"130115 CAREIRO DA VARZEA";2609
"130120 COARI";9676
"130130 CODAJAS";2784
"130140 EIRUNEPE";4525
"130150 ENVIRA";2385
"130160 FONTE BOA";3406
"130165 GUAJARA";1961
"130170 HUMAITA";4932
