 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2005
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2498
"110002 ARIQUEMES";8351
"110003 CABIXI";715
"110004 CACOAL";7068
"110005 CEREJEIRAS";1602
"110006 COLORADO DO OESTE";1872
"110007 CORUMBIARA";842
"110008 COSTA MARQUES";1514
"110009 ESPIGAO D'OESTE";2858
"110010 GUAJARA-MIRIM";5036
"110011 JARU";5167
"110012 JI-PARANA";11219
"110013 MACHADINHO D'OESTE";3223
"110014 NOVA BRASILANDIA D'OESTE";1804
"110015 OURO PRETO DO OESTE";3727
"110018 PIMENTA BUENO";3225
"110020 PORTO VELHO";40122
"110025 PRESIDENTE MEDICI";2206
"110026 RIO CRESPO";324
"110028 ROLIM DE MOURA";4598
"110029 SANTA LUZIA D'OESTE";935
"110030 VILHENA";6885
"110032 SAO MIGUEL DO GUAPORE";2233
"110033 NOVA MAMORE";2366
"110034 ALVORADA D'OESTE";1778
"110037 ALTO ALEGRE DOS PARECIS";1369
"110040 ALTO PARAISO";1617
"110045 BURITIS";3343
"110050 NOVO HORIZONTE DO OESTE";1063
"110060 CACAULANDIA";593
"110070 CAMPO NOVO DE RONDONIA";1434
"110080 CANDEIAS DO JAMARI";2012
"110090 CASTANHEIRAS";320
"110092 CHUPINGUAIA";808
"110094 CUJUBIM";1407
"110100 GOVERNADOR JORGE TEIXEIRA";1159
"110110 ITAPUA DO OESTE";969
"110120 MINISTRO ANDREAZZA";1099
"110130 MIRANTE DA SERRA";1199
"110140 MONTE NEGRO";1448
"110143 NOVA UNIAO";766
"110145 PARECIS";496
"110146 PIMENTEIRAS DO OESTE";302
"110147 PRIMAVERA DE RONDONIA";340
"110148 SAO FELIPE D'OESTE";573
"110149 SAO FRANCISCO DO GUAPORE";1619
"110150 SERINGUEIRAS";1143
"110155 TEIXEIROPOLIS";458
"110160 THEOBROMA";1110
"110170 URUPA";1338
"110175 VALE DO ANARI";920
"110180 VALE DO PARAISO";807
"120001 ACRELANDIA";1478
"120005 ASSIS BRASIL";874
"120010 BRASILEIA";2401
"120013 BUJARI";1047
"120017 CAPIXABA";961
"120020 CRUZEIRO DO SUL";10956
"120025 EPITACIOLANDIA";1725
"120030 FEIJO";5902
"120032 JORDAO";1247
"120033 MANCIO LIMA";2191
"120034 MANOEL URBANO";1258
"120035 MARECHAL THAUMATURGO";2399
"120038 PLACIDO DE CASTRO";2343
"120039 PORTO WALTER";1733
"120040 RIO BRANCO";35968
"120042 RODRIGUES ALVES";2070
"120043 SANTA ROSA DO PURUS";775
"120045 SENADOR GUIOMARD";2530
"120050 SENA MADUREIRA";4744
"120060 TARAUACA";6074
"120070 XAPURI";1942
"120080 PORTO ACRE";1740
"130002 ALVARAES";2378
"130006 AMATURA";1266
"130008 ANAMA";1124
"130010 ANORI";1870
"130014 APUI";1653
"130020 ATALAIA DO NORTE";1910
"130030 AUTAZES";4283
"130040 BARCELOS";2863
"130050 BARREIRINHA";4264
"130060 BENJAMIN CONSTANT";4800
"130063 BERURI";2302
"130068 BOA VISTA DO RAMOS";1932
"130070 BOCA DO ACRE";3758
"130080 BORBA";4792
"130083 CAAPIRANGA";1395
"130090 CANUTAMA";1593
"130100 CARAUARI";3629
"130110 CAREIRO";3895
"130115 CAREIRO DA VARZEA";2383
"130120 COARI";9525
"130130 CODAJAS";2511
"130140 EIRUNEPE";4491
