 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2020
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1633
"110002 ARIQUEMES";8337
"110003 CABIXI";389
"110004 CACOAL";5861
"110005 CEREJEIRAS";1083
"110006 COLORADO DO OESTE";1041
"110007 CORUMBIARA";501
"110008 COSTA MARQUES";1987
"110009 ESPIGAO D'OESTE";2559
"110010 GUAJARA-MIRIM";4365
"110011 JARU";3848
"110012 JI-PARANA";9340
"110013 MACHADINHO D'OESTE";3717
"110014 NOVA BRASILANDIA D'OESTE";1465
"110015 OURO PRETO DO OESTE";2491
"110018 PIMENTA BUENO";2659
"110020 PORTO VELHO";40615
"110025 PRESIDENTE MEDICI";1219
"110026 RIO CRESPO";309
"110028 ROLIM DE MOURA";3910
"110029 SANTA LUZIA D'OESTE";405
"110030 VILHENA";7850
"110032 SAO MIGUEL DO GUAPORE";1902
"110033 NOVA MAMORE";3072
"110034 ALVORADA D'OESTE";1032
"110037 ALTO ALEGRE DOS PARECIS";1143
"110040 ALTO PARAISO";1875
"110045 BURITIS";3619
"110050 NOVO HORIZONTE DO OESTE";583
"110060 CACAULANDIA";542
"110070 CAMPO NOVO DE RONDONIA";1345
"110080 CANDEIAS DO JAMARI";2706
"110090 CASTANHEIRAS";198
"110092 CHUPINGUAIA";1088
"110094 CUJUBIM";2690
"110100 GOVERNADOR JORGE TEIXEIRA";571
"110110 ITAPUA DO OESTE";1036
"110120 MINISTRO ANDREAZZA";776
"110130 MIRANTE DA SERRA";819
"110140 MONTE NEGRO";1361
"110143 NOVA UNIAO";519
"110145 PARECIS";538
"110146 PIMENTEIRAS DO OESTE";218
"110147 PRIMAVERA DE RONDONIA";189
"110148 SAO FELIPE D'OESTE";337
"110149 SAO FRANCISCO DO GUAPORE";1871
"110150 SERINGUEIRAS";925
"110155 TEIXEIROPOLIS";279
"110160 THEOBROMA";831
"110170 URUPA";824
"110175 VALE DO ANARI";981
"110180 VALE DO PARAISO";471
"120001 ACRELANDIA";1434
"120005 ASSIS BRASIL";848
"120010 BRASILEIA";2268
"120013 BUJARI";969
"120017 CAPIXABA";1193
"120020 CRUZEIRO DO SUL";8776
"120025 EPITACIOLANDIA";1582
"120030 FEIJO";4164
"120032 JORDAO";1421
"120033 MANCIO LIMA";2191
"120034 MANOEL URBANO";1124
"120035 MARECHAL THAUMATURGO";2858
"120038 PLACIDO DE CASTRO";1843
"120039 PORTO WALTER";1971
"120040 RIO BRANCO";31122
"120042 RODRIGUES ALVES";2533
"120043 SANTA ROSA DO PURUS";1104
"120045 SENADOR GUIOMARD";2062
"120050 SENA MADUREIRA";4490
"120060 TARAUACA";5535
"120070 XAPURI";1772
"120080 PORTO ACRE";1723
"130002 ALVARAES";2420
"130006 AMATURA";1479
"130008 ANAMA";1586
"130010 ANORI";2503
"130014 APUI";1868
"130020 ATALAIA DO NORTE";2588
"130030 AUTAZES";4865
"130040 BARCELOS";2464
"130050 BARREIRINHA";4567
"130060 BENJAMIN CONSTANT";5773
"130063 BERURI";2882
"130068 BOA VISTA DO RAMOS";2411
"130070 BOCA DO ACRE";3648
"130080 BORBA";5201
"130083 CAAPIRANGA";1570
"130090 CANUTAMA";1491
"130100 CARAUARI";3454
"130110 CAREIRO";3904
"130115 CAREIRO DA VARZEA";2876
"130120 COARI";9223
"130130 CODAJAS";3159
"130140 EIRUNEPE";4548
"130150 ENVIRA";2571
"130160 FONTE BOA";2195
"130165 GUAJARA";2126
"130170 HUMAITA";5447
"130180 IPIXUNA";4759
"130185 IRANDUBA";5248
"130190 ITACOATIARA";10856
"130195 ITAMARATI";1058
"130200 ITAPIRANGA";970
"130210 JAPURA";276
"130220 JURUA";1981
"130230 JUTAI";2186
"130240 LABREA";5383
"130250 MANACAPURU";10459
"130255 MANAQUIRI";3843
"130260 MANAUS";173066
"130270 MANICORE";6216
"130280 MARAA";2342
"130290 MAUES";8480
"130300 NHAMUNDA";2341
"130310 NOVA OLINDA DO NORTE";4209
"130320 NOVO AIRAO";2195
"130330 NOVO ARIPUANA";2677
"130340 PARINTINS";12387
"130350 PAUINI";2496
"130353 PRESIDENTE FIGUEIREDO";3756
"130356 RIO PRETO DA EVA";3135
"130360 SANTA ISABEL DO RIO NEGRO";3997
"130370 SANTO ANTONIO DO ICA";2912
"130380 SAO GABRIEL DA CACHOEIRA";5450
"130390 SAO PAULO DE OLIVENCA";5113
"130395 SAO SEBASTIAO DO UATUMA";1732
"130400 SILVES";1147
"130406 TABATINGA";8159
"130410 TAPAUA";1905
"130420 TEFE";7054
"130423 TONANTINS";2575
"130426 UARINI";1926
"130430 URUCARA";1880
"130440 URUCURITUBA";2828
"140002 AMAJARI";2118
"140005 ALTO ALEGRE";1981
"140010 BOA VISTA";34690
"140015 BONFIM";1659
"140017 CANTA";2140
"140020 CARACARAI";2270
"140023 CAROEBE";1053
"140028 IRACEMA";1277
"140030 MUCAJAI";1754
"140040 NORMANDIA";1793
"140045 PACARAIMA";2640
"140047 RORAINOPOLIS";2706
"140050 SAO JOAO DA BALIZA";819
"140060 SAO LUIZ";592
"140070 UIRAMUTA";1937
"150010 ABAETETUBA";12418
"150013 ABEL FIGUEIREDO";596
"150020 ACARA";5474
"150030 AFUA";4706
"150034 AGUA AZUL DO NORTE";1906
"150040 ALENQUER";5994
"150050 ALMEIRIM";3307
"150060 ALTAMIRA";9031
"150070 ANAJAS";3927
"150080 ANANINDEUA";33506
"150085 ANAPU";2905
"150090 AUGUSTO CORREA";5096
"150095 AURORA DO PARA";2974
"150100 AVEIRO";1774
"150110 BAGRE";4139
"150120 BAIAO";4517
"150125 BANNACH";265
"150130 BARCARENA";10839
"150140 BELEM";82848
"150145 BELTERRA";1684
"150150 BENEVIDES";4754
"150157 BOM JESUS DO TOCANTINS";1371
"150160 BONITO";1578
"150170 BRAGANCA";11393
"150172 BRASIL NOVO";1164
"150175 BREJO GRANDE DO ARAGUAIA";621
"150178 BREU BRANCO";6915
"150180 BREVES";11946
"150190 BUJARU";2919
"150195 CACHOEIRA DO PIRIA";4193
"150200 CACHOEIRA DO ARARI";2168
"150210 CAMETA";13815
"150215 CANAA DOS CARAJAS";3661
"150220 CAPANEMA";4752
"150230 CAPITAO POCO";4588
"150240 CASTANHAL";14514
"150250 CHAVES";2829
"150260 COLARES";1064
"150270 CONCEICAO DO ARAGUAIA";3513
"150275 CONCORDIA DO PARA";3314
"150276 CUMARU DO NORTE";1205
"150277 CURIONOPOLIS";1448
"150280 CURRALINHO";4576
"150285 CURUA";1728
"150290 CURUCA";3430
"150293 DOM ELISEU";5166
"150295 ELDORADO DOS CARAJAS";3185
"150300 FARO";760
"150304 FLORESTA DO ARAGUAIA";1767
"150307 GARRAFAO DO NORTE";2543
"150309 GOIANESIA DO PARA";3683
"150310 GURUPA";3970
"150320 IGARAPE-ACU";2913
"150330 IGARAPE-MIRI";6007
"150340 INHANGAPI";982
"150345 IPIXUNA DO PARA";6270
"150350 IRITUIA";3002
"150360 ITAITUBA";7873
"150370 ITUPIRANGA";5245
"150375 JACAREACANGA";720
"150380 JACUNDA";4906
"150390 JURUTI";7229
"150400 LIMOEIRO DO AJURU";3101
"150405 MAE DO RIO";2573
"150410 MAGALHAES BARATA";745
"150420 MARABA";24306
"150430 MARACANA";2570
"150440 MARAPANIM";2253
"150442 MARITUBA";9909
"150445 MEDICILANDIA";2620
"150450 MELGACO";3715
"150460 MOCAJUBA";3070
"150470 MOJU";8605
"150475 MOJUI DOS CAMPOS";1262
"150480 MONTE ALEGRE";4900
"150490 MUANA";4145
"150495 NOVA ESPERANCA DO PIRIA";2368
"150497 NOVA IPIXUNA";1538
"150500 NOVA TIMBOTEUA";1075
"150503 NOVO PROGRESSO";2206
"150506 NOVO REPARTIMENTO";7718
"150510 OBIDOS";5204
"150520 OEIRAS DO PARA";4155
"150530 ORIXIMINA";7545
"150540 OUREM";1507
"150543 OURILANDIA DO NORTE";2846
"150548 PACAJA";4561
"150549 PALESTINA DO PARA";676
"150550 PARAGOMINAS";10348
"150553 PARAUAPEBAS";18726
"150555 PAU D'ARCO";417
"150560 PEIXE-BOI";585
"150563 PICARRA";1147
"150565 PLACAS";3142
"150570 PONTA DE PEDRAS";2952
"150580 PORTEL";8857
"150590 PORTO DE MOZ";5402
"150600 PRAINHA";3162
"150610 PRIMAVERA";790
"150611 QUATIPURU";1123
"150613 REDENCAO";6256
"150616 RIO MARIA";1249
"150618 RONDON DO PARA";3786
"150619 RUROPOLIS";4740
"150620 SALINOPOLIS";3169
"150630 SALVATERRA";2030
"150635 SANTA BARBARA DO PARA";1688
"150640 SANTA CRUZ DO ARARI";811
"150650 SANTA IZABEL DO PARA";4825
"150655 SANTA LUZIA DO PARA";1731
"150658 SANTA MARIA DAS BARREIRAS";1788
"150660 SANTA MARIA DO PARA";1723
"150670 SANTANA DO ARAGUAIA";6165
"150680 SANTAREM";25239
"150690 SANTAREM NOVO";620
"150700 SANTO ANTONIO DO TAUA";2667
"150710 SAO CAETANO DE ODIVELAS";1463
"150715 SAO DOMINGOS DO ARAGUAIA";2269
"150720 SAO DOMINGOS DO CAPIM";3651
"150730 SAO FELIX DO XINGU";10490
"150740 SAO FRANCISCO DO PARA";1145
"150745 SAO GERALDO DO ARAGUAIA";2060
"150746 SAO JOAO DA PONTA";594
"150747 SAO JOAO DE PIRABAS";2020
"150750 SAO JOAO DO ARAGUAIA";1248
"150760 SAO MIGUEL DO GUAMA";5280
"150770 SAO SEBASTIAO DA BOA VISTA";2835
"150775 SAPUCAIA";424
"150780 SENADOR JOSE PORFIRIO";1197
"150790 SOURE";2057
"150795 TAILANDIA";10340
"150796 TERRA ALTA";967
"150797 TERRA SANTA";1644
"150800 TOME-ACU";6249
"150803 TRACUATEUA";2975
"150805 TRAIRAO";1773
"150808 TUCUMA";3230
"150810 TUCURUI";9743
"150812 ULIANOPOLIS";5744
"150815 URUARA";4038
"150820 VIGIA";4173
"150830 VISEU";7097
"150835 VITORIA DO XINGU";1207
"150840 XINGUARA";3457
"160005 SERRA DO NAVIO";555
"160010 AMAPA";913
"160015 PEDRA BRANCA DO AMAPARI";2053
"160020 CALCOENE";1301
"160021 CUTIAS";726
"160023 FERREIRA GOMES";902
"160025 ITAUBAL";632
"160027 LARANJAL DO JARI";5167
"160030 MACAPA";43674
"160040 MAZAGAO";2679
"160050 OIAPOQUE";3213
"160053 PORTO GRANDE";2434
"160055 PRACUUBA";775
"160060 SANTANA";11168
"160070 TARTARUGALZINHO";2233
"160080 VITORIA DO JARI";1754
"170025 ABREULANDIA";242
"170030 AGUIARNOPOLIS";722
"170035 ALIANCA DO TOCANTINS";346
"170040 ALMAS";635
"170070 ALVORADA";544
"170100 ANANAS";823
"170105 ANGICO";272
"170110 APARECIDA DO RIO NEGRO";438
"170130 ARAGOMINAS";462
"170190 ARAGUACEMA";577
"170200 ARAGUACU";484
"170210 ARAGUAINA";13440
"170215 ARAGUANA";539
"170220 ARAGUATINS";3399
"170230 ARAPOEMA";506
"170240 ARRAIAS";836
"170255 AUGUSTINOPOLIS";1684
"170270 AURORA DO TOCANTINS";261
"170290 AXIXA DO TOCANTINS";872
"170300 BABACULANDIA";716
"170305 BANDEIRANTES DO TOCANTINS";293
"170307 BARRA DO OURO";472
"170310 BARROLANDIA";375
"170320 BERNARDO SAYAO";339
"170330 BOM JESUS DO TOCANTINS";492
"170360 BRASILANDIA DO TOCANTINS";172
"170370 BREJINHO DE NAZARE";431
"170380 BURITI DO TOCANTINS";933
"170382 CACHOEIRINHA";219
"170384 CAMPOS LINDOS";1234
"170386 CARIRI DO TOCANTINS";295
"170388 CARMOLANDIA";216
"170389 CARRASCO BONITO";440
"170390 CASEARA";463
"170410 CENTENARIO";233
"170460 CHAPADA DE AREIA";98
"170510 CHAPADA DA NATIVIDADE";272
"170550 COLINAS DO TOCANTINS";2660
"170555 COMBINADO";369
"170560 CONCEICAO DO TOCANTINS";364
"170600 COUTO MAGALHAES";499
"170610 CRISTALANDIA";451
"170625 CRIXAS DO TOCANTINS";123
"170650 DARCINOPOLIS";573
"170700 DIANOPOLIS";1911
"170710 DIVINOPOLIS DO TOCANTINS";507
"170720 DOIS IRMAOS DO TOCANTINS";485
"170730 DUERE";350
"170740 ESPERANTINA";1196
"170755 FATIMA";272
"170765 FIGUEIROPOLIS";302
"170770 FILADELFIA";775
"170820 FORMOSO DO ARAGUAIA";1306
"170825 FORTALEZA DO TABOCAO";211
"170830 GOIANORTE";381
"170900 GOIATINS";1386
"170930 GUARAI";1770
"170950 GURUPI";5628
"170980 IPUEIRAS";189
"171050 ITACAJA";687
"171070 ITAGUATINS";536
"171090 ITAPIRATINS";299
"171110 ITAPORA DO TOCANTINS";182
"171150 JAU DO TOCANTINS";305
"171180 JUARINA";165
"171190 LAGOA DA CONFUSAO";1317
"171195 LAGOA DO TOCANTINS";545
"171200 LAJEADO";279
"171215 LAVANDEIRA";172
"171240 LIZARDA";352
"171245 LUZINOPOLIS";307
"171250 MARIANOPOLIS DO TOCANTINS";446
"171270 MATEIROS";316
"171280 MAURILANDIA DO TOCANTINS";321
"171320 MIRACEMA DO TOCANTINS";1378
"171330 MIRANORTE";925
"171360 MONTE DO CARMO";712
"171370 MONTE SANTO DO TOCANTINS";157
"171380 PALMEIRAS DO TOCANTINS";598
"171395 MURICILANDIA";329
"171420 NATIVIDADE";733
"171430 NAZARE";305
"171488 NOVA OLINDA";1061
"171500 NOVA ROSALANDIA";303
"171510 NOVO ACORDO";358
"171515 NOVO ALEGRE";160
"171525 NOVO JARDIM";280
"171550 OLIVEIRA DE FATIMA";98
"171570 PALMEIRANTE";590
"171575 PALMEIROPOLIS";501
"171610 PARAISO DO TOCANTINS";3532
"171620 PARANA";952
"171630 PAU D'ARCO";373
"171650 PEDRO AFONSO";1079
"171660 PEIXE";915
"171665 PEQUIZEIRO";405
"171670 COLMEIA";552
"171700 PINDORAMA DO TOCANTINS";373
"171720 PIRAQUE";211
"171750 PIUM";609
"171780 PONTE ALTA DO BOM JESUS";372
