 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2012
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1900
"110002 ARIQUEMES";7664
"110003 CABIXI";495
"110004 CACOAL";5971
"110005 CEREJEIRAS";1237
"110006 COLORADO DO OESTE";1329
"110007 CORUMBIARA";615
"110008 COSTA MARQUES";1556
"110009 ESPIGAO D'OESTE";2467
"110010 GUAJARA-MIRIM";4256
"110011 JARU";4119
"110012 JI-PARANA";9454
"110013 MACHADINHO D'OESTE";3120
"110014 NOVA BRASILANDIA D'OESTE";1487
"110015 OURO PRETO DO OESTE";2856
"110018 PIMENTA BUENO";2697
"110020 PORTO VELHO";37208
"110025 PRESIDENTE MEDICI";1539
"110026 RIO CRESPO";289
"110028 ROLIM DE MOURA";3921
"110029 SANTA LUZIA D'OESTE";617
"110030 VILHENA";6778
"110032 SAO MIGUEL DO GUAPORE";1893
"110033 NOVA MAMORE";2416
"110034 ALVORADA D'OESTE";1283
"110037 ALTO ALEGRE DOS PARECIS";1137
"110040 ALTO PARAISO";1562
"110045 BURITIS";3153
"110050 NOVO HORIZONTE DO OESTE";750
"110060 CACAULANDIA";508
"110070 CAMPO NOVO DE RONDONIA";1235
"110080 CANDEIAS DO JAMARI";2133
"110090 CASTANHEIRAS";238
"110092 CHUPINGUAIA";857
"110094 CUJUBIM";1813
"110100 GOVERNADOR JORGE TEIXEIRA";784
"110110 ITAPUA DO OESTE";904
"110120 MINISTRO ANDREAZZA";866
"110130 MIRANTE DA SERRA";905
"110140 MONTE NEGRO";1255
"110143 NOVA UNIAO";591
"110145 PARECIS";470
"110146 PIMENTEIRAS DO OESTE";231
"110147 PRIMAVERA DE RONDONIA";236
"110148 SAO FELIPE D'OESTE";410
"110149 SAO FRANCISCO DO GUAPORE";1604
"110150 SERINGUEIRAS";945
"110155 TEIXEIROPOLIS";340
"110160 THEOBROMA";867
"110170 URUPA";977
"110175 VALE DO ANARI";851
"110180 VALE DO PARAISO";582
"120001 ACRELANDIA";1452
"120005 ASSIS BRASIL";871
"120010 BRASILEIA";2351
"120013 BUJARI";989
"120017 CAPIXABA";1069
"120020 CRUZEIRO DO SUL";9678
"120025 EPITACIOLANDIA";1689
"120030 FEIJO";4806
"120032 JORDAO";1308
"120033 MANCIO LIMA";2166
"120034 MANOEL URBANO";1158
"120035 MARECHAL THAUMATURGO";2636
"120038 PLACIDO DE CASTRO";2026
"120039 PORTO WALTER";1777
"120040 RIO BRANCO";34175
"120042 RODRIGUES ALVES";2257
"120043 SANTA ROSA DO PURUS";945
"120045 SENADOR GUIOMARD";2238
"120050 SENA MADUREIRA";4648
"120060 TARAUACA";5702
"120070 XAPURI";1834
"120080 PORTO ACRE";1720
"130002 ALVARAES";2375
"130006 AMATURA";1409
"130008 ANAMA";1334
"130010 ANORI";2194
"130014 APUI";1775
"130020 ATALAIA DO NORTE";2333
"130030 AUTAZES";4529
"130040 BARCELOS";2708
"130050 BARREIRINHA";4314
"130060 BENJAMIN CONSTANT";5407
"130063 BERURI";2542
"130068 BOA VISTA DO RAMOS";2123
"130070 BOCA DO ACRE";3689
"130080 BORBA";5024
"130083 CAAPIRANGA";1479
"130090 CANUTAMA";1556
"130100 CARAUARI";3535
"130110 CAREIRO";3836
"130115 CAREIRO DA VARZEA";2648
"130120 COARI";9632
"130130 CODAJAS";2831
"130140 EIRUNEPE";4524
"130150 ENVIRA";2417
"130160 FONTE BOA";3255
"130165 GUAJARA";1985
"130170 HUMAITA";5005
"130180 IPIXUNA";4054
"130185 IRANDUBA";5110
"130190 ITACOATIARA";10657
"130195 ITAMARATI";1191
"130200 ITAPIRANGA";982
"130210 JAPURA";930
"130220 JURUA";1666
"130230 JUTAI";3076
"130240 LABREA";5050
"130250 MANACAPURU";10353
"130255 MANAQUIRI";3121
"130260 MANAUS";174670
"130270 MANICORE";5914
"130280 MARAA";2586
"130290 MAUES";7923
"130300 NHAMUNDA";2237
"130310 NOVA OLINDA DO NORTE";3920
"130320 NOVO AIRAO";1995
"130330 NOVO ARIPUANA";2546
"130340 PARINTINS";12579
"130350 PAUINI";2659
"130353 PRESIDENTE FIGUEIREDO";3290
"130356 RIO PRETO DA EVA";2913
"130360 SANTA ISABEL DO RIO NEGRO";3416
"130370 SANTO ANTONIO DO ICA";3650
"130380 SAO GABRIEL DA CACHOEIRA";5287
"130390 SAO PAULO DE OLIVENCA";4797
"130395 SAO SEBASTIAO DO UATUMA";1482
"130400 SILVES";1194
"130406 TABATINGA";7632
"130410 TAPAUA";2338
"130420 TEFE";8165
"130423 TONANTINS";2707
"130426 UARINI";1927
"130430 URUCARA";2207
"130440 URUCURITUBA";2452
"140002 AMAJARI";1717
"140005 ALTO ALEGRE";2505
"140010 BOA VISTA";29244
"140015 BONFIM";1697
"140017 CANTA";1829
"140020 CARACARAI";2160
"140023 CAROEBE";976
"140028 IRACEMA";1087
"140030 MUCAJAI";1661
"140040 NORMANDIA";1655
"140045 PACARAIMA";1680
"140047 RORAINOPOLIS";2507
"140050 SAO JOAO DA BALIZA";776
"140060 SAO LUIZ";586
"140070 UIRAMUTA";1772
"150010 ABAETETUBA";13510
"150013 ABEL FIGUEIREDO";678
"150020 ACARA";6347
"150030 AFUA";4833
"150034 AGUA AZUL DO NORTE";2061
"150040 ALENQUER";6419
"150050 ALMEIRIM";3911
"150060 ALTAMIRA";9735
"150070 ANAJAS";3856
"150080 ANANINDEUA";38302
"150085 ANAPU";2669
"150090 AUGUSTO CORREA";5206
"150095 AURORA DO PARA";2882
"150100 AVEIRO";1971
"150110 BAGRE";3679
"150120 BAIAO";4139
"150125 BANNACH";346
"150130 BARCARENA";10826
"150140 BELEM";100549
"150145 BELTERRA";1777
"150150 BENEVIDES";4867
"150157 BOM JESUS DO TOCANTINS";1497
"150160 BONITO";1574
"150170 BRAGANCA";12166
"150172 BRASIL NOVO";1497
"150175 BREJO GRANDE DO ARAGUAIA";766
"150178 BREU BRANCO";6509
"150180 BREVES";12611
"150190 BUJARU";3035
"150195 CACHOEIRA DO PIRIA";3712
"150200 CACHOEIRA DO ARARI";2255
"150210 CAMETA";14303
"150215 CANAA DOS CARAJAS";3165
"150220 CAPANEMA";5461
"150230 CAPITAO POCO";5089
"150240 CASTANHAL";15828
"150250 CHAVES";2906
"150260 COLARES";1226
"150270 CONCEICAO DO ARAGUAIA";4112
"150275 CONCORDIA DO PARA";3442
"150276 CUMARU DO NORTE";1201
"150277 CURIONOPOLIS";1801
"150280 CURRALINHO";4396
"150285 CURUA";1628
"150290 CURUCA";3460
"150293 DOM ELISEU";5484
"150295 ELDORADO DOS CARAJAS";3599
"150300 FARO";1001
"150304 FLORESTA DO ARAGUAIA";1871
"150307 GARRAFAO DO NORTE";2782
"150309 GOIANESIA DO PARA";3764
"150310 GURUPA";4014
"150320 IGARAPE-ACU";3254
"150330 IGARAPE-MIRI";6744
"150340 INHANGAPI";1001
"150345 IPIXUNA DO PARA";5506
"150350 IRITUIA";3395
"150360 ITAITUBA";9261
"150370 ITUPIRANGA";5950
"150375 JACAREACANGA";1519
"150380 JACUNDA";5219
"150390 JURUTI";6653
"150400 LIMOEIRO DO AJURU";3120
"150405 MAE DO RIO";2896
"150410 MAGALHAES BARATA";834
"150420 MARABA";25662
"150430 MARACANA";2835
"150440 MARAPANIM";2435
"150442 MARITUBA";10235
"150445 MEDICILANDIA";2773
"150450 MELGACO";3885
"150460 MOCAJUBA";3115
"150470 MOJU";8739
"150475 MOJUI DOS CAMPOS";1379
"150480 MONTE ALEGRE";5430
"150490 MUANA";4128
"150495 NOVA ESPERANCA DO PIRIA";2579
"150497 NOVA IPIXUNA";1591
"150500 NOVA TIMBOTEUA";1171
"150503 NOVO PROGRESSO";2491
"150506 NOVO REPARTIMENTO";7535
"150510 OBIDOS";5809
"150520 OEIRAS DO PARA";4235
"150530 ORIXIMINA";7684
"150540 OUREM";1652
"150543 OURILANDIA DO NORTE";2921
"150548 PACAJA";4707
"150549 PALESTINA DO PARA";779
"150550 PARAGOMINAS";11027
"150553 PARAUAPEBAS";17802
"150555 PAU D'ARCO";550
"150560 PEIXE-BOI";674
"150563 PICARRA";1331
"150565 PLACAS";2925
"150570 PONTA DE PEDRAS";2972
"150580 PORTEL";8505
"150590 PORTO DE MOZ";5347
"150600 PRAINHA";3548
"150610 PRIMAVERA";880
"150611 QUATIPURU";1161
"150613 REDENCAO";7026
"150616 RIO MARIA";1503
"150618 RONDON DO PARA";4314
"150619 RUROPOLIS";4469
"150620 SALINOPOLIS";3545
"150630 SALVATERRA";2043
"150635 SANTA BARBARA DO PARA";1699
"150640 SANTA CRUZ DO ARARI";780
"150650 SANTA IZABEL DO PARA";5165
"150655 SANTA LUZIA DO PARA";1966
"150658 SANTA MARIA DAS BARREIRAS";1730
"150660 SANTA MARIA DO PARA";1944
"150670 SANTANA DO ARAGUAIA";5751
"150680 SANTAREM";28508
"150690 SANTAREM NOVO";658
"150700 SANTO ANTONIO DO TAUA";2714
"150710 SAO CAETANO DE ODIVELAS";1614
"150715 SAO DOMINGOS DO ARAGUAIA";2462
"150720 SAO DOMINGOS DO CAPIM";4024
"150730 SAO FELIX DO XINGU";8802
"150740 SAO FRANCISCO DO PARA";1309
"150745 SAO GERALDO DO ARAGUAIA";2504
"150746 SAO JOAO DA PONTA";591
"150747 SAO JOAO DE PIRABAS";2105
"150750 SAO JOAO DO ARAGUAIA";1467
"150760 SAO MIGUEL DO GUAMA";5572
"150770 SAO SEBASTIAO DA BOA VISTA";2906
"150775 SAPUCAIA";469
"150780 SENADOR JOSE PORFIRIO";1597
"150790 SOURE";2264
"150795 TAILANDIA";9323
"150796 TERRA ALTA";1006
"150797 TERRA SANTA";1726
"150800 TOME-ACU";6790
"150803 TRACUATEUA";3109
"150805 TRAIRAO";1894
"150808 TUCUMA";3431
"150810 TUCURUI";10380
"150812 ULIANOPOLIS";5159
"150815 URUARA";4824
"150820 VIGIA";4519
"150830 VISEU";7486
"150835 VITORIA DO XINGU";1299
"150840 XINGUARA";3874
"160005 SERRA DO NAVIO";537
"160010 AMAPA";944
"160015 PEDRA BRANCA DO AMAPARI";1620
"160020 CALCOENE";1266
"160021 CUTIAS";680
"160023 FERREIRA GOMES";810
"160025 ITAUBAL";584
"160027 LARANJAL DO JARI";5076
"160030 MACAPA";44219
"160040 MAZAGAO";2493
"160050 OIAPOQUE";2974
"160053 PORTO GRANDE";2232
"160055 PRACUUBA";652
"160060 SANTANA";11577
"160070 TARTARUGALZINHO";1936
"160080 VITORIA DO JARI";1676
"170025 ABREULANDIA";237
"170030 AGUIARNOPOLIS";605
"170035 ALIANCA DO TOCANTINS";418
"170040 ALMAS";767
"170070 ALVORADA";633
"170100 ANANAS";947
"170105 ANGICO";290
"170110 APARECIDA DO RIO NEGRO";433
"170130 ARAGOMINAS";539
"170190 ARAGUACEMA";575
"170200 ARAGUACU";598
"170210 ARAGUAINA";13543
"170215 ARAGUANA";530
"170220 ARAGUATINS";3323
"170230 ARAPOEMA";580
"170240 ARRAIAS";916
"170255 AUGUSTINOPOLIS";1628
"170270 AURORA DO TOCANTINS";274
"170290 AXIXA DO TOCANTINS";910
"170300 BABACULANDIA";821
"170305 BANDEIRANTES DO TOCANTINS";295
"170307 BARRA DO OURO";449
"170310 BARROLANDIA";407
"170320 BERNARDO SAYAO";390
"170330 BOM JESUS DO TOCANTINS";428
"170360 BRASILANDIA DO TOCANTINS";177
"170370 BREJINHO DE NAZARE";455
"170380 BURITI DO TOCANTINS";914
"170382 CACHOEIRINHA";238
"170384 CAMPOS LINDOS";1055
"170386 CARIRI DO TOCANTINS";303
"170388 CARMOLANDIA";220
"170389 CARRASCO BONITO";442
"170390 CASEARA";457
"170410 CENTENARIO";224
"170460 CHAPADA DE AREIA";105
"170510 CHAPADA DA NATIVIDADE";299
"170550 COLINAS DO TOCANTINS";2759
"170555 COMBINADO";413
"170560 CONCEICAO DO TOCANTINS";415
"170600 COUTO MAGALHAES";509
"170610 CRISTALANDIA";521
"170625 CRIXAS DO TOCANTINS";119
"170650 DARCINOPOLIS";564
"170700 DIANOPOLIS";1850
"170710 DIVINOPOLIS DO TOCANTINS";519
"170720 DOIS IRMAOS DO TOCANTINS";555
"170730 DUERE";398
"170740 ESPERANTINA";1103
"170755 FATIMA";292
"170765 FIGUEIROPOLIS";363
"170770 FILADELFIA";824
"170820 FORMOSO DO ARAGUAIA";1514
"170825 FORTALEZA DO TABOCAO";226
"170830 GOIANORTE";406
"170900 GOIATINS";1388
"170930 GUARAI";1868
"170950 GURUPI";6034
"170980 IPUEIRAS";174
"171050 ITACAJA";734
"171070 ITAGUATINS";603
"171090 ITAPIRATINS";297
"171110 ITAPORA DO TOCANTINS";211
"171150 JAU DO TOCANTINS";301
"171180 JUARINA";195
"171190 LAGOA DA CONFUSAO";1188
"171195 LAGOA DO TOCANTINS";489
"171200 LAJEADO";275
"171215 LAVANDEIRA";164
"171240 LIZARDA";389
"171245 LUZINOPOLIS";291
"171250 MARIANOPOLIS DO TOCANTINS";429
"171270 MATEIROS";298
"171280 MAURILANDIA DO TOCANTINS";338
"171320 MIRACEMA DO TOCANTINS";1715
"171330 MIRANORTE";1008
"171360 MONTE DO CARMO";691
"171370 MONTE SANTO DO TOCANTINS";155
"171380 PALMEIRAS DO TOCANTINS";587
"171395 MURICILANDIA";328
"171420 NATIVIDADE";836
"171430 NAZARE";380
"171488 NOVA OLINDA";1093
"171500 NOVA ROSALANDIA";323
"171510 NOVO ACORDO";368
"171515 NOVO ALEGRE";182
"171525 NOVO JARDIM";271
"171550 OLIVEIRA DE FATIMA";99
"171570 PALMEIRANTE";533
"171575 PALMEIROPOLIS";567
"171610 PARAISO DO TOCANTINS";3721
"171620 PARANA";1038
"171630 PAU D'ARCO";416
"171650 PEDRO AFONSO";1067
"171660 PEIXE";905
"171665 PEQUIZEIRO";420
"171670 COLMEIA";671
"171700 PINDORAMA DO TOCANTINS";433
"171720 PIRAQUE";248
"171750 PIUM";613
"171780 PONTE ALTA DO BOM JESUS";413
"171790 PONTE ALTA DO TOCANTINS";730
"171800 PORTO ALEGRE DO TOCANTINS";273
"171820 PORTO NACIONAL";4370
"171830 PRAIA NORTE";882
"171840 PRESIDENTE KENNEDY";297
"171845 PUGMIL";256
"171850 RECURSOLANDIA";439
"171855 RIACHINHO";430
"171865 RIO DA CONCEICAO";160
"171870 RIO DOS BOIS";242
"171875 RIO SONO";552
"171880 SAMPAIO";440
"171884 SANDOLANDIA";296
"171886 SANTA FE DO ARAGUAIA";675
"171888 SANTA MARIA DO TOCANTINS";300
"171889 SANTA RITA DO TOCANTINS";198
"171890 SANTA ROSA DO TOCANTINS";462
"171900 SANTA TEREZA DO TOCANTINS";286
"172000 SANTA TEREZINHA DO TOCANTINS";211
"172010 SAO BENTO DO TOCANTINS";542
"172015 SAO FELIX DO TOCANTINS";172
"172020 SAO MIGUEL DO TOCANTINS";1108
"172025 SAO SALVADOR DO TOCANTINS";275
"172030 SAO SEBASTIAO DO TOCANTINS";464
"172049 SAO VALERIO";376
"172065 SILVANOPOLIS";470
"172080 SITIO NOVO DO TOCANTINS";848
"172085 SUCUPIRA";144
"172090 TAGUATINGA";1249
"172093 TAIPAS DO TOCANTINS";191
"172097 TALISMA";195
"172100 PALMAS";21500
"172110 TOCANTINIA";898
"172120 TOCANTINOPOLIS";2195
"172125 TUPIRAMA";152
"172130 TUPIRATINS";191
"172208 WANDERLANDIA";935
"172210 XAMBIOA";1031
"210005 ACAILANDIA";10072
"210010 AFONSO CUNHA";733
"210015 AGUA DOCE DO MARANHAO";1154
"210020 ALCANTARA";2111
"210030 ALDEIAS ALTAS";3016
"210040 ALTAMIRA DO MARANHAO";669
"210043 ALTO ALEGRE DO MARANHAO";2682
"210047 ALTO ALEGRE DO PINDARE";3472
"210050 ALTO PARNAIBA";1090
"210055 AMAPA DO MARANHAO";744
"210060 AMARANTE DO MARANHAO";4820
"210070 ANAJATUBA";2241
"210080 ANAPURUS";1511
"210083 APICUM-ACU";1490
"210087 ARAGUANA";1637
"210090 ARAIOSES";4348
"210095 ARAME";3788
"210100 ARARI";2579
"210110 AXIXA";1100
"210120 BACABAL";9203
"210125 BACABEIRA";1539
"210130 BACURI";1618
"210135 BACURITUBA";493
"210140 BALSAS";8580
"210150 BARAO DE GRAJAU";1324
"210160 BARRA DO CORDA";8266
"210170 BARREIRINHAS";6948
"210173 BELAGUA";1028
"210177 BELA VISTA DO MARANHAO";1087
"210180 BENEDITO LEITE";446
"210190 BEQUIMAO";1785
"210193 BERNARDO DO MEARIM";528
"210197 BOA VISTA DO GURUPI";897
"210200 BOM JARDIM";4421
"210203 BOM JESUS DAS SELVAS";3479
"210207 BOM LUGAR";1554
"210210 BREJO";3818
"210215 BREJO DE AREIA";1132
"210220 BURITI";3290
"210230 BURITI BRAVO";2323
"210232 BURITICUPU";7878
"210235 BURITIRANA";1564
"210237 CACHOEIRA GRANDE";1074
"210240 CAJAPIO";1158
"210250 CAJARI";1999
"210255 CAMPESTRE DO MARANHAO";1318
"210260 CANDIDO MENDES";2039
"210270 CANTANHEDE";2024
"210275 CAPINZAL DO NORTE";1022
"210280 CAROLINA";2151
"210290 CARUTAPERA";2437
"210300 CAXIAS";14523
"210310 CEDRAL";870
"210312 CENTRAL DO MARANHAO";876
"210315 CENTRO DO GUILHERME";1322
"210317 CENTRO NOVO DO MARANHAO";2417
"210320 CHAPADINHA";8047
"210325 CIDELANDIA";1445
"210330 CODO";12182
"210340 COELHO NETO";5069
"210350 COLINAS";3897
"210355 CONCEICAO DO LAGO-ACU";1888
"210360 COROATA";6214
"210370 CURURUPU";2723
"210375 DAVINOPOLIS";1226
"210380 DOM PEDRO";2059
"210390 DUQUE BACELAR";1197
"210400 ESPERANTINOPOLIS";1719
"210405 ESTREITO";3658
"210407 FEIRA NOVA DO MARANHAO";800
"210408 FERNANDO FALCAO";1181
"210409 FORMOSA DA SERRA NEGRA";1644
"210410 FORTALEZA DOS NOGUEIRAS";1140
"210420 FORTUNA";1806
"210430 GODOFREDO VIANA";1041
"210440 GONCALVES DIAS";1659
"210450 GOVERNADOR ARCHER";1005
"210455 GOVERNADOR EDISON LOBAO";1619
"210460 GOVERNADOR EUGENIO BARROS";1440
"210462 GOVERNADOR LUIZ ROCHA";689
"210465 GOVERNADOR NEWTON BELLO";1147
"210467 GOVERNADOR NUNES FREIRE";2918
"210470 GRACA ARANHA";536
"210480 GRAJAU";7220
"210490 GUIMARAES";1005
"210500 HUMBERTO DE CAMPOS";3366
"210510 ICATU";2817
"210515 IGARAPE DO MEIO";1510
"210520 IGARAPE GRANDE";937
"210530 IMPERATRIZ";20211
"210535 ITAIPAVA DO GRAJAU";1745
"210540 ITAPECURU MIRIM";6627
"210542 ITINGA DO MARANHAO";2446
"210545 JATOBA";987
"210547 JENIPAPO DOS VIEIRAS";2006
"210550 JOAO LISBOA";2203
"210560 JOSELANDIA";1548
"210565 JUNCO DO MARANHAO";475
"210570 LAGO DA PEDRA";4398
"210580 LAGO DO JUNCO";1011
"210590 LAGO VERDE";1699
"210592 LAGOA DO MATO";968
"210594 LAGO DOS RODRIGUES";781
"210596 LAGOA GRANDE DO MARANHAO";1210
"210598 LAJEADO NOVO";670
"210600 LIMA CAMPOS";972
"210610 LORETO";1013
"210620 LUIS DOMINGUES";679
"210630 MAGALHAES DE ALMEIDA";1724
"210632 MARACACUME";2286
"210635 MARAJA DO SENA";958
"210637 MARANHAOZINHO";1261
"210640 MATA ROMA";1767
"210650 MATINHA";2185
"210660 MATOES";3569
"210663 MATOES DO NORTE";1387
"210667 MILAGRES DO MARANHAO";972
"210670 MIRADOR";2018
"210675 MIRANDA DO NORTE";2170
"210680 MIRINZAL";1336
"210690 MONCAO";3586
"210700 MONTES ALTOS";875
"210710 MORROS";2009
"210720 NINA RODRIGUES";1530
"210725 NOVA COLINAS";521
"210730 NOVA IORQUE";417
"210735 NOVA OLINDA DO MARANHAO";1854
"210740 OLHO D'AGUA DAS CUNHAS";1593
"210745 OLINDA NOVA DO MARANHAO";1324
"210750 PACO DO LUMIAR";8753
"210760 PALMEIRANDIA";1886
"210770 PARAIBANO";1732
"210780 PARNARAMA";3442
"210790 PASSAGEM FRANCA";1777
"210800 PASTOS BONS";1855
"210805 PAULINO NEVES";1839
"210810 PAULO RAMOS";2146
"210820 PEDREIRAS";3471
"210825 PEDRO DO ROSARIO";2928
"210830 PENALVA";3832
"210840 PERI MIRIM";1272
"210845 PERITORO";2377
"210850 PINDARE-MIRIM";3226
"210860 PINHEIRO";6926
"210870 PIO XII";2255
"210880 PIRAPEMAS";2000
"210890 POCAO DE PEDRAS";1708
"210900 PORTO FRANCO";1961
"210905 PORTO RICO DO MARANHAO";516
"210910 PRESIDENTE DUTRA";3920
"210920 PRESIDENTE JUSCELINO";1422
"210923 PRESIDENTE MEDICI";635
"210927 PRESIDENTE SARNEY";1962
"210930 PRESIDENTE VARGAS";1273
"210940 PRIMEIRA CRUZ";1677
"210945 RAPOSA";2602
"210950 RIACHAO";1924
"210955 RIBAMAR FIQUENE";740
"210960 ROSARIO";3820
"210970 SAMBAIBA";540
"210975 SANTA FILOMENA DO MARANHAO";794
"210980 SANTA HELENA";4007
"210990 SANTA INES";7869
"211000 SANTA LUZIA";7811
"211003 SANTA LUZIA DO PARUA";2377
"211010 SANTA QUITERIA DO MARANHAO";2566
"211020 SANTA RITA";3201
"211023 SANTANA DO MARANHAO";1182
"211027 SANTO AMARO DO MARANHAO";1717
"211030 SANTO ANTONIO DOS LOPES";1225
"211040 SAO BENEDITO DO RIO PRETO";2253
"211050 SAO BENTO";3444
"211060 SAO BERNARDO";2891
"211065 SAO DOMINGOS DO AZEITAO";724
"211070 SAO DOMINGOS DO MARANHAO";3174
"211080 SAO FELIX DE BALSAS";432
"211085 SAO FRANCISCO DO BREJAO";1064
"211090 SAO FRANCISCO DO MARANHAO";1039
"211100 SAO JOAO BATISTA";1888
"211102 SAO JOAO DO CARU";1884
"211105 SAO JOAO DO PARAISO";1031
"211107 SAO JOAO DO SOTER";2016
"211110 SAO JOAO DOS PATOS";2100
"211120 SAO JOSE DE RIBAMAR";13968
"211125 SAO JOSE DOS BASILIOS";719
"211130 SAO LUIS";74323
"211140 SAO LUIS GONZAGA DO MARANHAO";1920
"211150 SAO MATEUS DO MARANHAO";3921
"211153 SAO PEDRO DA AGUA BRANCA";1314
"211157 SAO PEDRO DOS CRENTES";413
"211160 SAO RAIMUNDO DAS MANGABEIRAS";1636
"211163 SAO RAIMUNDO DO DOCA BEZERRA";606
"211167 SAO ROBERTO";692
"211170 SAO VICENTE FERRER";1983
"211172 SATUBINHA";1400
"211174 SENADOR ALEXANDRE COSTA";1115
"211176 SENADOR LA ROCQUE";1398
"211178 SERRANO DO MARANHAO";1101
"211180 SITIO NOVO";1681
"211190 SUCUPIRA DO NORTE";1010
"211195 SUCUPIRA DO RIACHAO";495
"211200 TASSO FRAGOSO";911
"211210 TIMBIRAS";2903
"211220 TIMON";13651
"211223 TRIZIDELA DO VALE";1919
"211227 TUFILANDIA";678
"211230 TUNTUM";3832
"211240 TURIACU";4081
"211245 TURILANDIA";2907
"211250 TUTOIA";5826
"211260 URBANO SANTOS";3771
"211270 VARGEM GRANDE";5494
"211280 VIANA";4938
"211285 VILA NOVA DOS MARTIRIOS";1224
"211290 VITORIA DO MEARIM";3127
"211300 VITORINO FREIRE";2723
"211400 ZE DOCA";4848
"220005 ACAUA";552
"220010 AGRICOLANDIA";394
"220020 AGUA BRANCA";1380
"220025 ALAGOINHA DO PIAUI";513
"220027 ALEGRETE DO PIAUI";386
"220030 ALTO LONGA";1015
"220040 ALTOS";3279
"220045 ALVORADA DO GURGUEIA";528
"220050 AMARANTE";1567
"220060 ANGICAL DO PIAUI";444
"220070 ANISIO DE ABREU";829
"220080 ANTONIO ALMEIDA";231
"220090 AROAZES";449
"220095 AROEIRAS DO ITAIM";169
"220100 ARRAIAL";360
"220105 ASSUNCAO DO PIAUI";819
"220110 AVELINO LOPES";927
"220115 BAIXA GRANDE DO RIBEIRO";1169
"220117 BARRA D'ALCANTARA";298
"220120 BARRAS";4047
"220130 BARREIRAS DO PIAUI";277
"220140 BARRO DURO";581
"220150 BATALHA";2032
"220155 BELA VISTA DO PIAUI";311
"220157 BELEM DO PIAUI";255
"220160 BENEDITINOS";774
"220170 BERTOLINIA";425
"220173 BETANIA DO PIAUI";590
"220177 BOA HORA";623
"220180 BOCAINA";264
"220190 BOM JESUS";2140
"220191 BOM PRINCIPIO DO PIAUI";447
"220192 BONFIM DO PIAUI";448
"220194 BOQUEIRAO DO PIAUI";535
"220196 BRASILEIRA";605
"220198 BREJO DO PIAUI";325
"220200 BURITI DOS LOPES";1734
"220202 BURITI DOS MONTES";625
"220205 CABECEIRAS DO PIAUI";754
"220207 CAJAZEIRAS DO PIAUI";279
"220208 CAJUEIRO DA PRAIA";584
"220209 CALDEIRAO GRANDE DO PIAUI";448
"220210 CAMPINAS DO PIAUI";467
"220211 CAMPO ALEGRE DO FIDALGO";429
"220213 CAMPO GRANDE DO PIAUI";417
"220217 CAMPO LARGO DO PIAUI";778
"220220 CAMPO MAIOR";3068
"220225 CANAVIEIRA";333
"220230 CANTO DO BURITI";1492
"220240 CAPITAO DE CAMPOS";881
"220245 CAPITAO GERVASIO OLIVEIRA";347
"220250 CARACOL";994
"220253 CARAUBAS DO PIAUI";505
"220255 CARIDADE DO PIAUI";423
"220260 CASTELO DO PIAUI";1584
"220265 CAXINGO";493
"220270 COCAL";2475
"220271 COCAL DE TELHA";356
"220272 COCAL DOS ALVES";464
"220273 COIVARAS";333
"220275 COLONIA DO GURGUEIA";589
"220277 COLONIA DO PIAUI";568
"220280 CONCEICAO DO CANINDE";349
"220285 CORONEL JOSE DIAS";317
"220290 CORRENTE";2282
"220300 CRISTALANDIA DO PIAUI";811
"220310 CRISTINO CASTRO";909
"220320 CURIMATA";966
"220323 CURRAIS";507
"220325 CURRALINHOS";397
"220327 CURRAL NOVO DO PIAUI";527
"220330 DEMERVAL LOBAO";1101
"220335 DIRCEU ARCOVERDE";493
"220340 DOM EXPEDITO LOPES";466
"220342 DOMINGOS MOURAO";380
"220345 DOM INOCENCIO";704
"220350 ELESBAO VELOSO";1004
"220360 ELISEU MARTINS";370
"220370 ESPERANTINA";3208
"220375 FARTURA DO PIAUI";431
"220380 FLORES DO PIAUI";390
"220385 FLORESTA DO PIAUI";157
"220390 FLORIANO";4156
"220400 FRANCINOPOLIS";375
"220410 FRANCISCO AYRES";349
