 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2021
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1601
"110002 ARIQUEMES";8396
"110003 CABIXI";379
"110004 CACOAL";5846
"110005 CEREJEIRAS";1068
"110006 COLORADO DO OESTE";1008
"110007 CORUMBIARA";484
"110008 COSTA MARQUES";2027
"110009 ESPIGAO D'OESTE";2565
"110010 GUAJARA-MIRIM";4369
"110011 JARU";3811
"110012 JI-PARANA";9334
"110013 MACHADINHO D'OESTE";3777
"110014 NOVA BRASILANDIA D'OESTE";1453
"110015 OURO PRETO DO OESTE";2454
"110018 PIMENTA BUENO";2659
"110020 PORTO VELHO";40997
"110025 PRESIDENTE MEDICI";1182
"110026 RIO CRESPO";310
"110028 ROLIM DE MOURA";3906
"110029 SANTA LUZIA D'OESTE";382
"110030 VILHENA";7970
"110032 SAO MIGUEL DO GUAPORE";1892
"110033 NOVA MAMORE";3136
"110034 ALVORADA D'OESTE";1003
"110037 ALTO ALEGRE DOS PARECIS";1129
"110040 ALTO PARAISO";1896
"110045 BURITIS";3654
"110050 NOVO HORIZONTE DO OESTE";563
"110060 CACAULANDIA";542
"110070 CAMPO NOVO DE RONDONIA";1347
"110080 CANDEIAS DO JAMARI";2763
"110090 CASTANHEIRAS";192
"110092 CHUPINGUAIA";1111
"110094 CUJUBIM";2785
"110100 GOVERNADOR JORGE TEIXEIRA";543
"110110 ITAPUA DO OESTE";1044
"110120 MINISTRO ANDREAZZA";763
"110130 MIRANTE DA SERRA";802
"110140 MONTE NEGRO";1362
"110143 NOVA UNIAO";509
"110145 PARECIS";545
"110146 PIMENTEIRAS DO OESTE";212
"110147 PRIMAVERA DE RONDONIA";182
"110148 SAO FELIPE D'OESTE";327
"110149 SAO FRANCISCO DO GUAPORE";1892
"110150 SERINGUEIRAS";915
"110155 TEIXEIROPOLIS";273
"110160 THEOBROMA";821
"110170 URUPA";802
"110175 VALE DO ANARI";987
"110180 VALE DO PARAISO";456
"120001 ACRELANDIA";1441
"120005 ASSIS BRASIL";856
"120010 BRASILEIA";2272
"120013 BUJARI";972
"120017 CAPIXABA";1199
"120020 CRUZEIRO DO SUL";8752
"120025 EPITACIOLANDIA";1588
"120030 FEIJO";4137
"120032 JORDAO";1435
"120033 MANCIO LIMA";2205
"120034 MANOEL URBANO";1125
"120035 MARECHAL THAUMATURGO";2895
"120038 PLACIDO DE CASTRO";1833
"120039 PORTO WALTER";1997
"120040 RIO BRANCO";31183
"120042 RODRIGUES ALVES";2560
"120043 SANTA ROSA DO PURUS";1119
"120045 SENADOR GUIOMARD";2056
"120050 SENA MADUREIRA";4508
"120060 TARAUACA";5573
"120070 XAPURI";1778
"120080 PORTO ACRE";1730
"130002 ALVARAES";2416
"130006 AMATURA";1486
"130008 ANAMA";1600
"130010 ANORI";2525
"130014 APUI";1874
"130020 ATALAIA DO NORTE";2623
"130030 AUTAZES";4877
"130040 BARCELOS";2432
"130050 BARREIRINHA";4584
"130060 BENJAMIN CONSTANT";5851
"130063 BERURI";2913
"130068 BOA VISTA DO RAMOS";2422
"130070 BOCA DO ACRE";3627
"130080 BORBA";5203
"130083 CAAPIRANGA";1574
"130090 CANUTAMA";1479
"130100 CARAUARI";3436
"130110 CAREIRO";3888
"130115 CAREIRO DA VARZEA";2886
"130120 COARI";9182
"130130 CODAJAS";3174
"130140 EIRUNEPE";4550
"130150 ENVIRA";2589
"130160 FONTE BOA";2095
"130165 GUAJARA";2127
"130170 HUMAITA";5465
"130180 IPIXUNA";4807
"130185 IRANDUBA";5256
"130190 ITACOATIARA";10867
"130195 ITAMARATI";1032
"130200 ITAPIRANGA";970
"130210 JAPURA";216
"130220 JURUA";2013
"130230 JUTAI";2095
"130240 LABREA";5409
"130250 MANACAPURU";10447
"130255 MANAQUIRI";3914
"130260 MANAUS";173176
"130270 MANICORE";6214
"130280 MARAA";2317
"130290 MAUES";8543
"130300 NHAMUNDA";2337
"130310 NOVA OLINDA DO NORTE";4224
"130320 NOVO AIRAO";2216
"130330 NOVO ARIPUANA";2674
"130340 PARINTINS";12340
"130350 PAUINI";2482
"130353 PRESIDENTE FIGUEIREDO";3798
"130356 RIO PRETO DA EVA";3137
"130360 SANTA ISABEL DO RIO NEGRO";4095
"130370 SANTO ANTONIO DO ICA";2838
"130380 SAO GABRIEL DA CACHOEIRA";5479
"130390 SAO PAULO DE OLIVENCA";5144
"130395 SAO SEBASTIAO DO UATUMA";1747
"130400 SILVES";1141
"130406 TABATINGA";8238
"130410 TAPAUA";1854
"130420 TEFE";6927
"130423 TONANTINS";2570
"130426 UARINI";1914
"130430 URUCARA";1839
"130440 URUCURITUBA";2853
"140002 AMAJARI";2177
"140005 ALTO ALEGRE";1955
"140010 BOA VISTA";35784
"140015 BONFIM";1661
"140017 CANTA";2173
"140020 CARACARAI";2290
"140023 CAROEBE";1063
"140028 IRACEMA";1308
"140030 MUCAJAI";1765
"140040 NORMANDIA";1814
"140045 PACARAIMA";2802
"140047 RORAINOPOLIS";2727
"140050 SAO JOAO DA BALIZA";827
"140060 SAO LUIZ";594
"140070 UIRAMUTA";1970
"150010 ABAETETUBA";12382
"150013 ABEL FIGUEIREDO";595
"150020 ACARA";5430
"150030 AFUA";4711
"150034 AGUA AZUL DO NORTE";1896
"150040 ALENQUER";5973
"150050 ALMEIRIM";3276
"150060 ALTAMIRA";9045
"150070 ANAJAS";3959
"150080 ANANINDEUA";33357
"150085 ANAPU";2953
"150090 AUGUSTO CORREA";5119
"150095 AURORA DO PARA";2988
"150100 AVEIRO";1761
"150110 BAGRE";4200
"150120 BAIAO";4564
"150125 BANNACH";258
"150130 BARCARENA";10935
"150140 BELEM";82062
"150145 BELTERRA";1685
"150150 BENEVIDES";4770
"150157 BOM JESUS DO TOCANTINS";1369
"150160 BONITO";1592
"150170 BRAGANCA";11405
"150172 BRASIL NOVO";1144
"150175 BREJO GRANDE DO ARAGUAIA";616
"150178 BREU BRANCO";7008
"150180 BREVES";11935
"150190 BUJARU";2921
"150195 CACHOEIRA DO PIRIA";4265
"150200 CACHOEIRA DO ARARI";2178
"150210 CAMETA";13856
"150215 CANAA DOS CARAJAS";3748
"150220 CAPANEMA";4722
"150230 CAPITAO POCO";4550
"150240 CASTANHAL";14544
"150250 CHAVES";2839
"150260 COLARES";1054
"150270 CONCEICAO DO ARAGUAIA";3473
"150275 CONCORDIA DO PARA";3328
"150276 CUMARU DO NORTE";1221
"150277 CURIONOPOLIS";1428
"150280 CURRALINHO";4620
"150285 CURUA";1741
"150290 CURUCA";3443
"150293 DOM ELISEU";5173
"150295 ELDORADO DOS CARAJAS";3175
"150300 FARO";741
"150304 FLORESTA DO ARAGUAIA";1769
"150307 GARRAFAO DO NORTE";2517
"150309 GOIANESIA DO PARA";3710
"150310 GURUPA";3985
"150320 IGARAPE-ACU";2899
"150330 IGARAPE-MIRI";6002
"150340 INHANGAPI";986
"150345 IPIXUNA DO PARA";6365
"150350 IRITUIA";2976
"150360 ITAITUBA";7810
"150370 ITUPIRANGA";5216
"150375 JACAREACANGA";659
"150380 JACUNDA";4930
"150390 JURUTI";7325
"150400 LIMOEIRO DO AJURU";3104
"150405 MAE DO RIO";2564
"150410 MAGALHAES BARATA";741
"150420 MARABA";24470
"150430 MARACANA";2546
"150440 MARAPANIM";2239
"150442 MARITUBA";9946
"150445 MEDICILANDIA";2627
"150450 MELGACO";3720
"150460 MOCAJUBA";3081
"150470 MOJU";8646
"150475 MOJUI DOS CAMPOS";1256
"150480 MONTE ALEGRE";4856
"150490 MUANA";4172
"150495 NOVA ESPERANCA DO PIRIA";2346
"150497 NOVA IPIXUNA";1542
"150500 NOVA TIMBOTEUA";1073
"150503 NOVO PROGRESSO";2210
"150506 NOVO REPARTIMENTO";7787
"150510 OBIDOS";5174
"150520 OEIRAS DO PARA";4163
"150530 ORIXIMINA";7585
"150540 OUREM";1501
"150543 OURILANDIA DO NORTE";2866
"150548 PACAJA";4590
"150549 PALESTINA DO PARA";667
"150550 PARAGOMINAS";10376
"150553 PARAUAPEBAS";19050
"150555 PAU D'ARCO";409
"150560 PEIXE-BOI";581
"150563 PICARRA";1137
"150565 PLACAS";3191
"150570 PONTA DE PEDRAS";2972
"150580 PORTEL";8943
"150590 PORTO DE MOZ";5462
"150600 PRAINHA";3127
"150610 PRIMAVERA";782
"150611 QUATIPURU";1119
"150613 REDENCAO";6234
"150616 RIO MARIA";1235
"150618 RONDON DO PARA";3775
"150619 RUROPOLIS";4796
"150620 SALINOPOLIS";3151
"150630 SALVATERRA";2037
"150635 SANTA BARBARA DO PARA";1692
"150640 SANTA CRUZ DO ARARI";818
"150650 SANTA IZABEL DO PARA";4826
"150655 SANTA LUZIA DO PARA";1712
"150658 SANTA MARIA DAS BARREIRAS";1805
"150660 SANTA MARIA DO PARA";1708
"150670 SANTANA DO ARAGUAIA";6245
"150680 SANTAREM";25158
"150690 SANTAREM NOVO";620
"150700 SANTO ANTONIO DO TAUA";2678
"150710 SAO CAETANO DE ODIVELAS";1454
"150715 SAO DOMINGOS DO ARAGUAIA";2265
"150720 SAO DOMINGOS DO CAPIM";3646
"150730 SAO FELIX DO XINGU";10699
"150740 SAO FRANCISCO DO PARA";1138
"150745 SAO GERALDO DO ARAGUAIA";2026
"150746 SAO JOAO DA PONTA";601
"150747 SAO JOAO DE PIRABAS";2018
"150750 SAO JOAO DO ARAGUAIA";1240
"150760 SAO MIGUEL DO GUAMA";5283
"150770 SAO SEBASTIAO DA BOA VISTA";2849
"150775 SAPUCAIA";423
"150780 SENADOR JOSE PORFIRIO";1164
"150790 SOURE";2051
"150795 TAILANDIA";10494
"150796 TERRA ALTA";969
"150797 TERRA SANTA";1641
"150800 TOME-ACU";6249
"150803 TRACUATEUA";2983
"150805 TRAIRAO";1774
"150808 TUCUMA";3250
"150810 TUCURUI";9802
"150812 ULIANOPOLIS";5826
"150815 URUARA";4011
"150820 VIGIA";4169
"150830 VISEU";7089
"150835 VITORIA DO XINGU";1203
"150840 XINGUARA";3451
"160005 SERRA DO NAVIO";550
"160010 AMAPA";897
"160015 PEDRA BRANCA DO AMAPARI";2091
"160020 CALCOENE";1295
"160021 CUTIAS";724
"160023 FERREIRA GOMES";902
"160025 ITAUBAL";630
"160027 LARANJAL DO JARI";5144
"160030 MACAPA";43389
"160040 MAZAGAO";2668
"160050 OIAPOQUE";3215
"160053 PORTO GRANDE";2431
"160055 PRACUUBA";780
"160060 SANTANA";11043
"160070 TARTARUGALZINHO";2237
"160080 VITORIA DO JARI";1742
"170025 ABREULANDIA";243
"170030 AGUIARNOPOLIS";743
"170035 ALIANCA DO TOCANTINS";340
"170040 ALMAS";623
"170070 ALVORADA";540
"170100 ANANAS";813
"170105 ANGICO";270
"170110 APARECIDA DO RIO NEGRO";445
"170130 ARAGOMINAS";459
"170190 ARAGUACEMA";579
"170200 ARAGUACU";476
"170210 ARAGUAINA";13629
"170215 ARAGUANA";541
"170220 ARAGUATINS";3434
"170230 ARAPOEMA";500
"170240 ARRAIAS";830
"170255 AUGUSTINOPOLIS";1707
"170270 AURORA DO TOCANTINS";262
"170290 AXIXA DO TOCANTINS";875
"170300 BABACULANDIA";712
"170305 BANDEIRANTES DO TOCANTINS";294
"170307 BARRA DO OURO";476
"170310 BARROLANDIA";373
"170320 BERNARDO SAYAO";337
"170330 BOM JESUS DO TOCANTINS";507
"170360 BRASILANDIA DO TOCANTINS";172
"170370 BREJINHO DE NAZARE";433
"170380 BURITI DO TOCANTINS";945
"170382 CACHOEIRINHA";219
"170384 CAMPOS LINDOS";1256
"170386 CARIRI DO TOCANTINS";297
"170388 CARMOLANDIA";217
"170389 CARRASCO BONITO";443
"170390 CASEARA";468
"170410 CENTENARIO";235
"170460 CHAPADA DE AREIA";98
"170510 CHAPADA DA NATIVIDADE";271
"170550 COLINAS DO TOCANTINS";2686
"170555 COMBINADO";369
"170560 CONCEICAO DO TOCANTINS";362
"170600 COUTO MAGALHAES";505
"170610 CRISTALANDIA";445
"170625 CRIXAS DO TOCANTINS";121
"170650 DARCINOPOLIS";579
"170700 DIANOPOLIS";1929
"170710 DIVINOPOLIS DO TOCANTINS";509
"170720 DOIS IRMAOS DO TOCANTINS";481
"170730 DUERE";349
"170740 ESPERANTINA";1212
"170755 FATIMA";268
"170765 FIGUEIROPOLIS";299
"170770 FILADELFIA";773
"170820 FORMOSO DO ARAGUAIA";1292
"170825 FORTALEZA DO TABOCAO";213
"170830 GOIANORTE";379
"170900 GOIATINS";1390
"170930 GUARAI";1774
"170950 GURUPI";5661
"170980 IPUEIRAS";191
"171050 ITACAJA";689
"171070 ITAGUATINS";529
"171090 ITAPIRATINS";299
"171110 ITAPORA DO TOCANTINS";180
"171150 JAU DO TOCANTINS";306
"171180 JUARINA";164
"171190 LAGOA DA CONFUSAO";1348
"171195 LAGOA DO TOCANTINS";555
"171200 LAJEADO";279
