 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2009
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2117
"110002 ARIQUEMES";7843
"110003 CABIXI";572
"110004 CACOAL";6347
"110005 CEREJEIRAS";1368
"110006 COLORADO DO OESTE";1526
"110007 CORUMBIARA";693
"110008 COSTA MARQUES";1494
"110009 ESPIGAO D'OESTE";2587
"110010 GUAJARA-MIRIM";4499
"110011 JARU";4474
"110012 JI-PARANA";10077
"110013 MACHADINHO D'OESTE";3091
"110014 NOVA BRASILANDIA D'OESTE";1588
"110015 OURO PRETO DO OESTE";3167
"110018 PIMENTA BUENO";2881
"110020 PORTO VELHO";38073
"110025 PRESIDENTE MEDICI";1773
"110026 RIO CRESPO";298
"110028 ROLIM DE MOURA";4148
"110029 SANTA LUZIA D'OESTE";735
"110030 VILHENA";6760
"110032 SAO MIGUEL DO GUAPORE";1996
"110033 NOVA MAMORE";2336
"110034 ALVORADA D'OESTE";1462
"110037 ALTO ALEGRE DOS PARECIS";1209
"110040 ALTO PARAISO";1542
"110045 BURITIS";3177
"110050 NOVO HORIZONTE DO OESTE";858
"110060 CACAULANDIA";530
"110070 CAMPO NOVO DE RONDONIA";1282
"110080 CANDEIAS DO JAMARI";2043
"110090 CASTANHEIRAS";267
"110092 CHUPINGUAIA";823
"110094 CUJUBIM";1614
"110100 GOVERNADOR JORGE TEIXEIRA";915
"110110 ITAPUA DO OESTE";914
"110120 MINISTRO ANDREAZZA";944
"110130 MIRANTE DA SERRA";999
"110140 MONTE NEGRO";1302
"110143 NOVA UNIAO";654
"110145 PARECIS";474
"110146 PIMENTEIRAS DO OESTE";255
"110147 PRIMAVERA DE RONDONIA";268
"110148 SAO FELIPE D'OESTE";466
"110149 SAO FRANCISCO DO GUAPORE";1586
"110150 SERINGUEIRAS";1008
"110155 TEIXEIROPOLIS";383
"110160 THEOBROMA";944
"110170 URUPA";1104
"110175 VALE DO ANARI";860
"110180 VALE DO PARAISO";659
"120001 ACRELANDIA";1499
"120005 ASSIS BRASIL";904
"120010 BRASILEIA";2449
"120013 BUJARI";1031
"120017 CAPIXABA";1049
"120020 CRUZEIRO DO SUL";10438
"120025 EPITACIOLANDIA";1771
"120030 FEIJO";5322
"120032 JORDAO";1317
"120033 MANCIO LIMA";2232
"120034 MANOEL URBANO";1215
"120035 MARECHAL THAUMATURGO";2630
"120038 PLACIDO DE CASTRO";2180
"120039 PORTO WALTER";1769
"120040 RIO BRANCO";36355
"120042 RODRIGUES ALVES";2230
"120043 SANTA ROSA DO PURUS";913
"120045 SENADOR GUIOMARD";2408
"120050 SENA MADUREIRA";4849
"120060 TARAUACA";6008
"120070 XAPURI";1927
"120080 PORTO ACRE";1769
"130002 ALVARAES";2358
"130006 AMATURA";1356
"130008 ANAMA";1239
"130010 ANORI";2061
"130014 APUI";1731
"130020 ATALAIA DO NORTE";2207
"130030 AUTAZES";4400
"130040 BARCELOS";2780
"130050 BARREIRINHA";4227
"130060 BENJAMIN CONSTANT";5229
"130063 BERURI";2419
"130068 BOA VISTA DO RAMOS";2016
"130070 BOCA DO ACRE";3703
"130080 BORBA";4923
"130083 CAAPIRANGA";1434
"130090 CANUTAMA";1575
"130100 CARAUARI";3551
"130110 CAREIRO";3808
"130115 CAREIRO DA VARZEA";2536
"130120 COARI";9692
"130130 CODAJAS";2697
"130140 EIRUNEPE";4519
"130150 ENVIRA";2338
"130160 FONTE BOA";3704
"130165 GUAJARA";1920
"130170 HUMAITA";4802
"130180 IPIXUNA";3787
"130185 IRANDUBA";5072
"130190 ITACOATIARA";10609
"130195 ITAMARATI";1237
"130200 ITAPIRANGA";986
"130210 JAPURA";1219
"130220 JURUA";1535
"130230 JUTAI";3447
"130240 LABREA";4917
"130250 MANACAPURU";10316
"130255 MANAQUIRI";2844
"130260 MANAUS";174084
"130270 MANICORE";5778
"130280 MARAA";2701
"130290 MAUES";7702
"130300 NHAMUNDA";2202
"130310 NOVA OLINDA DO NORTE";3791
"130320 NOVO AIRAO";1907
"130330 NOVO ARIPUANA";2474
"130340 PARINTINS";12692
"130350 PAUINI";2755
"130353 PRESIDENTE FIGUEIREDO";3087
"130356 RIO PRETO DA EVA";2802
"130360 SANTA ISABEL DO RIO NEGRO";3171
"130370 SANTO ANTONIO DO ICA";3954
"130380 SAO GABRIEL DA CACHOEIRA";5218
"130390 SAO PAULO DE OLIVENCA";4618
"130395 SAO SEBASTIAO DO UATUMA";1379
"130400 SILVES";1211
"130406 TABATINGA";7435
"130410 TAPAUA";2514
"130420 TEFE";8687
"130423 TONANTINS";2709
"130426 UARINI";1935
"130430 URUCARA";2360
"130440 URUCURITUBA";2287
"140002 AMAJARI";1557
"140005 ALTO ALEGRE";2801
"140010 BOA VISTA";28261
"140015 BONFIM";1691
"140017 CANTA";1679
"140020 CARACARAI";2088
"140023 CAROEBE";936
"140028 IRACEMA";979
"140030 MUCAJAI";1604
"140040 NORMANDIA";1581
"140045 PACARAIMA";1575
"140047 RORAINOPOLIS";2390
"140050 SAO JOAO DA BALIZA";747
"140060 SAO LUIZ";570
"140070 UIRAMUTA";1689
"150010 ABAETETUBA";14260
"150013 ABEL FIGUEIREDO";731
"150020 ACARA";6928
"150030 AFUA";5033
"150034 AGUA AZUL DO NORTE";2196
"150040 ALENQUER";6862
"150050 ALMEIRIM";4313
"150060 ALTAMIRA";10296
"150070 ANAJAS";3947
"150080 ANANINDEUA";41318
"150085 ANAPU";2604
"150090 AUGUSTO CORREA";5417
"150095 AURORA DO PARA";2909
"150100 AVEIRO";2134
"150110 BAGRE";3538
"150120 BAIAO";4071
"150125 BANNACH";393
"150130 BARCARENA";10943
"150140 BELEM";111334
"150145 BELTERRA";1893
"150150 BENEVIDES";4998
"150157 BOM JESUS DO TOCANTINS";1601
"150160 BONITO";1616
"150170 BRAGANCA";12815
"150172 BRASIL NOVO";1695
"150175 BREJO GRANDE DO ARAGUAIA";856
"150178 BREU BRANCO";6452
"150180 BREVES";13301
"150190 BUJARU";3178
"150195 CACHOEIRA DO PIRIA";3645
"150200 CACHOEIRA DO ARARI";2338
"150210 CAMETA";14843
"150215 CANAA DOS CARAJAS";2987
"150220 CAPANEMA";5938
"150230 CAPITAO POCO";5467
"150240 CASTANHAL";16735
"150250 CHAVES";3032
"150260 COLARES";1333
"150270 CONCEICAO DO ARAGUAIA";4532
"150275 CONCORDIA DO PARA";3542
"150276 CUMARU DO NORTE";1205
"150277 CURIONOPOLIS";2024
"150280 CURRALINHO";4433
"150285 CURUA";1652
"150290 CURUCA";3580
"150293 DOM ELISEU";5768
"150295 ELDORADO DOS CARAJAS";3897
"150300 FARO";1166
"150304 FLORESTA DO ARAGUAIA";1964
"150307 GARRAFAO DO NORTE";2979
"150309 GOIANESIA DO PARA";3864
"150310 GURUPA";4148
"150320 IGARAPE-ACU";3493
"150330 IGARAPE-MIRI";7232
"150340 INHANGAPI";1032
"150345 IPIXUNA DO PARA";5248
"150350 IRITUIA";3707
"150360 ITAITUBA";10175
"150370 ITUPIRANGA";6493
"150375 JACAREACANGA";2030
"150380 JACUNDA";5442
"150390 JURUTI";6591
"150400 LIMOEIRO DO AJURU";3212
"150405 MAE DO RIO";3115
"150410 MAGALHAES BARATA";910
"150420 MARABA";26755
"150430 MARACANA";3058
"150440 MARAPANIM";2604
"150442 MARITUBA";10527
"150445 MEDICILANDIA";2911
"150450 MELGACO";4076
"150460 MOCAJUBA";3226
"150470 MOJU";9016
"150475 MOJUI DOS CAMPOS";1471
"150480 MONTE ALEGRE";5861
"150490 MUANA";4237
"150495 NOVA ESPERANCA DO PIRIA";2751
"150497 NOVA IPIXUNA";1669
"150500 NOVA TIMBOTEUA";1248
"150503 NOVO PROGRESSO";2714
"150506 NOVO REPARTIMENTO";7641
"150510 OBIDOS";6319
"150520 OEIRAS DO PARA";4406
"150530 ORIXIMINA";8012
"150540 OUREM";1769
"150543 OURILANDIA DO NORTE";3015
"150548 PACAJA";4866
"150549 PALESTINA DO PARA";851
