 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2018
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1707
"110002 ARIQUEMES";8210
"110003 CABIXI";418
"110004 CACOAL";5927
"110005 CEREJEIRAS";1128
"110006 COLORADO DO OESTE";1117
"110007 CORUMBIARA";534
"110008 COSTA MARQUES";1905
"110009 ESPIGAO D'OESTE";2552
"110010 GUAJARA-MIRIM";4357
"110011 JARU";3939
"110012 JI-PARANA";9412
"110013 MACHADINHO D'OESTE";3597
"110014 NOVA BRASILANDIA D'OESTE";1480
"110015 OURO PRETO DO OESTE";2596
"110018 PIMENTA BUENO";2679
"110020 PORTO VELHO";39983
"110025 PRESIDENTE MEDICI";1303
"110026 RIO CRESPO";307
"110028 ROLIM DE MOURA";3939
"110029 SANTA LUZIA D'OESTE";460
"110030 VILHENA";7630
"110032 SAO MIGUEL DO GUAPORE";1916
"110033 NOVA MAMORE";2928
"110034 ALVORADA D'OESTE";1099
"110037 ALTO ALEGRE DOS PARECIS";1148
"110040 ALTO PARAISO";1814
"110045 BURITIS";3532
"110050 NOVO HORIZONTE DO OESTE";631
"110060 CACAULANDIA";537
"110070 CAMPO NOVO DE RONDONIA";1328
"110080 CANDEIAS DO JAMARI";2594
"110090 CASTANHEIRAS";210
"110092 CHUPINGUAIA";1039
"110094 CUJUBIM";2483
"110100 GOVERNADOR JORGE TEIXEIRA";628
"110110 ITAPUA DO OESTE";1013
"110120 MINISTRO ANDREAZZA";807
"110130 MIRANTE DA SERRA";847
"110140 MONTE NEGRO";1343
"110143 NOVA UNIAO";541
"110145 PARECIS";522
"110146 PIMENTEIRAS DO OESTE";222
"110147 PRIMAVERA DE RONDONIA";205
"110148 SAO FELIPE D'OESTE";358
"110149 SAO FRANCISCO DO GUAPORE";1830
"110150 SERINGUEIRAS";938
"110155 TEIXEIROPOLIS";297
"110160 THEOBROMA";845
"110170 URUPA";863
"110175 VALE DO ANARI";954
"110180 VALE DO PARAISO";503
"120001 ACRELANDIA";1442
"120005 ASSIS BRASIL";852
"120010 BRASILEIA";2290
"120013 BUJARI";976
"120017 CAPIXABA";1167
"120020 CRUZEIRO DO SUL";8965
"120025 EPITACIOLANDIA";1608
"120030 FEIJO";4313
"120032 JORDAO";1387
"120033 MANCIO LIMA";2192
"120034 MANOEL URBANO";1132
"120035 MARECHAL THAUMATURGO";2794
"120038 PLACIDO DE CASTRO";1890
"120039 PORTO WALTER";1928
"120040 RIO BRANCO";31750
"120042 RODRIGUES ALVES";2463
"120043 SANTA ROSA DO PURUS";1067
"120045 SENADOR GUIOMARD";2099
"120050 SENA MADUREIRA";4523
"120060 TARAUACA";5556
"120070 XAPURI";1786
"120080 PORTO ACRE";1728
"130002 ALVARAES";2438
"130006 AMATURA";1489
"130008 ANAMA";1542
"130010 ANORI";2467
"130014 APUI";1872
"130020 ATALAIA DO NORTE";2553
"130030 AUTAZES";4860
"130040 BARCELOS";2568
"130050 BARREIRINHA";4583
"130060 BENJAMIN CONSTANT";5759
"130063 BERURI";2841
"130068 BOA VISTA DO RAMOS";2379
"130070 BOCA DO ACRE";3716
"130080 BORBA";5232
"130083 CAAPIRANGA";1573
"130090 CANUTAMA";1527
"130100 CARAUARI";3536
"130110 CAREIRO";3964
"130115 CAREIRO DA VARZEA";2876
"130120 COARI";9452
"130130 CODAJAS";3124
"130140 EIRUNEPE";4594
"130150 ENVIRA";2580
"130160 FONTE BOA";2466
"130165 GUAJARA";2123
"130170 HUMAITA";5425
"130180 IPIXUNA";4637
"130185 IRANDUBA";5290
"130190 ITACOATIARA";10999
"130195 ITAMARATI";1108
"130200 ITAPIRANGA";987
"130210 JAPURA";429
"130220 JURUA";1930
"130230 JUTAI";2418
"130240 LABREA";5375
"130250 MANACAPURU";10603
"130255 MANAQUIRI";3716
"130260 MANAUS";175691
"130270 MANICORE";6243
"130280 MARAA";2429
"130290 MAUES";8474
"130300 NHAMUNDA";2353
"130310 NOVA OLINDA DO NORTE";4196
"130320 NOVO AIRAO";2182
"130330 NOVO ARIPUANA";2693
"130340 PARINTINS";12630
"130350 PAUINI";2564
"130353 PRESIDENTE FIGUEIREDO";3703
"130356 RIO PRETO DA EVA";3129
"130360 SANTA ISABEL DO RIO NEGRO";3906
"130370 SANTO ANTONIO DO ICA";3128
"130380 SAO GABRIEL DA CACHOEIRA";5479
"130390 SAO PAULO DE OLIVENCA";5120
"130395 SAO SEBASTIAO DO UATUMA";1698
"130400 SILVES";1176
"130406 TABATINGA";8119
"130410 TAPAUA";2036
"130420 TEFE";7403
"130423 TONANTINS";2647
"130426 UARINI";1942
"130430 URUCARA";1988
"130440 URUCURITUBA";2782
"140002 AMAJARI";2012
"140005 ALTO ALEGRE";2094
"140010 BOA VISTA";32128
"140015 BONFIM";1672
"140017 CANTA";2082
"140020 CARACARAI";2253
"140023 CAROEBE";1040
"140028 IRACEMA";1237
"140030 MUCAJAI";1734
"140040 NORMANDIA";1758
"140045 PACARAIMA";2214
"140047 RORAINOPOLIS";2672
"140050 SAO JOAO DA BALIZA";811
"140060 SAO LUIZ";596
"140070 UIRAMUTA";1889
"150010 ABAETETUBA";12583
"150013 ABEL FIGUEIREDO";611
"150020 ACARA";5633
"150030 AFUA";4708
"150034 AGUA AZUL DO NORTE";1918
"150040 ALENQUER";6055
"150050 ALMEIRIM";3420
"150060 ALTAMIRA";9100
"150070 ANAJAS";3875
"150080 ANANINDEUA";34256
"150085 ANAPU";2826
"150090 AUGUSTO CORREA";5084
"150095 AURORA DO PARA";2938
"150100 AVEIRO";1822
"150110 BAGRE";4014
"150120 BAIAO";4397
"150125 BANNACH";281
"150130 BARCARENA";10764
"150140 BELEM";85912
"150145 BELTERRA";1693
"150150 BENEVIDES";4743
"150157 BOM JESUS DO TOCANTINS";1387
"150160 BONITO";1560
"150170 BRAGANCA";11472
"150172 BRASIL NOVO";1231
"150175 BREJO GRANDE DO ARAGUAIA";649
"150178 BREU BRANCO";6773
"150180 BREVES";12028
"150190 BUJARU";2923
"150195 CACHOEIRA DO PIRIA";4033
"150200 CACHOEIRA DO ARARI";2172
"150210 CAMETA";13857
"150215 CANAA DOS CARAJAS";3515
"150220 CAPANEMA";4873
"150230 CAPITAO POCO";4678
"150240 CASTANHAL";14665
"150250 CHAVES";2826
"150260 COLARES";1094
"150270 CONCEICAO DO ARAGUAIA";3619
"150275 CONCORDIA DO PARA";3324
"150276 CUMARU DO NORTE";1192
"150277 CURIONOPOLIS";1516
"150280 CURRALINHO";4496
"150285 CURUA";1692
"150290 CURUCA";3415
"150293 DOM ELISEU";5186
"150295 ELDORADO DOS CARAJAS";3256
"150300 FARO";804
"150304 FLORESTA DO ARAGUAIA";1780
"150307 GARRAFAO DO NORTE";2583
"150309 GOIANESIA DO PARA";3677
"150310 GURUPA";3948
"150320 IGARAPE-ACU";2969
"150330 IGARAPE-MIRI";6131
"150340 INHANGAPI";979
"150345 IPIXUNA DO PARA";6054
"150350 IRITUIA";3071
"150360 ITAITUBA";8125
"150370 ITUPIRANGA";5363
"150375 JACAREACANGA";875
"150380 JACUNDA";4938
"150390 JURUTI";7051
"150400 LIMOEIRO DO AJURU";3081
"150405 MAE DO RIO";2630
"150410 MAGALHAES BARATA";761
"150420 MARABA";24361
"150430 MARACANA";2615
"150440 MARAPANIM";2284
"150442 MARITUBA";9895
"150445 MEDICILANDIA";2631
"150450 MELGACO";3724
"150460 MOCAJUBA";3059
"150470 MOJU";8575
"150475 MOJUI DOS CAMPOS";1280
"150480 MONTE ALEGRE";4995
"150490 MUANA";4106
"150495 NOVA ESPERANCA DO PIRIA";2398
"150497 NOVA IPIXUNA";1534
"150500 NOVA TIMBOTEUA";1090
"150503 NOVO PROGRESSO";2247
"150506 NOVO REPARTIMENTO";7624
"150510 OBIDOS";5299
"150520 OEIRAS DO PARA";4145
"150530 ORIXIMINA";7513
"150540 OUREM";1529
"150543 OURILANDIA DO NORTE";2832
"150548 PACAJA";4565
"150549 PALESTINA DO PARA";693
"150550 PARAGOMINAS";10402
"150553 PARAUAPEBAS";18323
"150555 PAU D'ARCO";445
"150560 PEIXE-BOI";601
"150563 PICARRA";1182
"150565 PLACAS";3060
"150570 PONTA DE PEDRAS";2924
"150580 PORTEL";8728
"150590 PORTO DE MOZ";5346
"150600 PRAINHA";3238
"150610 PRIMAVERA";807
"150611 QUATIPURU";1119
"150613 REDENCAO";6375
"150616 RIO MARIA";1295
"150618 RONDON DO PARA";3871
"150619 RUROPOLIS";4642
"150620 SALINOPOLIS";3237
"150630 SALVATERRA";2016
"150635 SANTA BARBARA DO PARA";1686
"150640 SANTA CRUZ DO ARARI";799
"150650 SANTA IZABEL DO PARA";4870
"150655 SANTA LUZIA DO PARA";1768
"150658 SANTA MARIA DAS BARREIRAS";1762
"150660 SANTA MARIA DO PARA";1758
"150670 SANTANA DO ARAGUAIA";5996
"150680 SANTAREM";25697
"150690 SANTAREM NOVO";626
"150700 SANTO ANTONIO DO TAUA";2665
"150710 SAO CAETANO DE ODIVELAS";1490
"150715 SAO DOMINGOS DO ARAGUAIA";2299
"150720 SAO DOMINGOS DO CAPIM";3724
"150730 SAO FELIX DO XINGU";10012
"150740 SAO FRANCISCO DO PARA";1171
"150745 SAO GERALDO DO ARAGUAIA";2145
"150746 SAO JOAO DA PONTA";590
"150747 SAO JOAO DE PIRABAS";2026
"150750 SAO JOAO DO ARAGUAIA";1289
"150760 SAO MIGUEL DO GUAMA";5298
"150770 SAO SEBASTIAO DA BOA VISTA";2818
"150775 SAPUCAIA";430
"150780 SENADOR JOSE PORFIRIO";1279
"150790 SOURE";2093
"150795 TAILANDIA";10004
"150796 TERRA ALTA";975
"150797 TERRA SANTA";1647
