 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2015
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1784
"110002 ARIQUEMES";7897
"110003 CABIXI";454
"110004 CACOAL";5916
"110005 CEREJEIRAS";1175
"110006 COLORADO DO OESTE";1208
"110007 CORUMBIARA";574
"110008 COSTA MARQUES";1724
"110009 ESPIGAO D'OESTE";2493
"110010 GUAJARA-MIRIM";4262
"110011 JARU";4000
"110012 JI-PARANA";9347
"110013 MACHADINHO D'OESTE";3351
"110014 NOVA BRASILANDIA D'OESTE";1473
"110015 OURO PRETO DO OESTE";2703
"110018 PIMENTA BUENO";2656
"110020 PORTO VELHO";38292
"110025 PRESIDENTE MEDICI";1402
"110026 RIO CRESPO";297
"110028 ROLIM DE MOURA";3907
"110029 SANTA LUZIA D'OESTE";534
"110030 VILHENA";7154
"110032 SAO MIGUEL DO GUAPORE";1901
"110033 NOVA MAMORE";2657
"110034 ALVORADA D'OESTE";1178
"110037 ALTO ALEGRE DOS PARECIS";1132
"110040 ALTO PARAISO";1689
"110045 BURITIS";3314
"110050 NOVO HORIZONTE DO OESTE";690
"110060 CACAULANDIA";518
"110070 CAMPO NOVO DE RONDONIA";1272
"110080 CANDEIAS DO JAMARI";2351
"110090 CASTANHEIRAS";223
"110092 CHUPINGUAIA";938
"110094 CUJUBIM";2124
"110100 GOVERNADOR JORGE TEIXEIRA";701
"110110 ITAPUA DO OESTE";959
"110120 MINISTRO ANDREAZZA";838
"110130 MIRANTE DA SERRA";871
"110140 MONTE NEGRO";1291
"110143 NOVA UNIAO";562
"110145 PARECIS";490
"110146 PIMENTEIRAS DO OESTE";223
"110147 PRIMAVERA DE RONDONIA";223
"110148 SAO FELIPE D'OESTE";382
"110149 SAO FRANCISCO DO GUAPORE";1714
"110150 SERINGUEIRAS";938
"110155 TEIXEIROPOLIS";319
"110160 THEOBROMA";849
"110170 URUPA";905
"110175 VALE DO ANARI";896
"110180 VALE DO PARAISO";541
"120001 ACRELANDIA";1455
"120005 ASSIS BRASIL";859
"120010 BRASILEIA";2324
"120013 BUJARI";987
"120017 CAPIXABA";1130
"120020 CRUZEIRO DO SUL";9275
"120025 EPITACIOLANDIA";1648
"120030 FEIJO";4532
"120032 JORDAO";1344
"120033 MANCIO LIMA";2189
"120034 MANOEL URBANO";1145
"120035 MARECHAL THAUMATURGO";2702
"120038 PLACIDO DE CASTRO";1963
"120039 PORTO WALTER";1873
"120040 RIO BRANCO";32750
"120042 RODRIGUES ALVES";2375
"120043 SANTA ROSA DO PURUS";1008
"120045 SENADOR GUIOMARD";2157
"120050 SENA MADUREIRA";4581
"120060 TARAUACA";5578
"120070 XAPURI";1808
"120080 PORTO ACRE";1737
"130002 ALVARAES";2423
"130006 AMATURA";1475
"130008 ANAMA";1455
"130010 ANORI";2364
"130014 APUI";1842
"130020 ATALAIA DO NORTE";2458
"130030 AUTAZES";4753
"130040 BARCELOS";2673
"130050 BARREIRINHA";4515
"130060 BENJAMIN CONSTANT";5620
"130063 BERURI";2726
"130068 BOA VISTA DO RAMOS";2285
"130070 BOCA DO ACRE";3745
"130080 BORBA";5189
"130083 CAAPIRANGA";1547
"130090 CANUTAMA";1555
"130100 CARAUARI";3589
"130110 CAREIRO";3974
"130115 CAREIRO DA VARZEA";2802
"130120 COARI";9615
"130130 CODAJAS";3011
"130140 EIRUNEPE";4574
"130150 ENVIRA";2552
"130160 FONTE BOA";2829
"130165 GUAJARA";2087
"130170 HUMAITA";5287
"130180 IPIXUNA";4373
"130185 IRANDUBA";5245
"130190 ITACOATIARA";10973
"130195 ITAMARATI";1177
"130200 ITAPIRANGA";993
"130210 JAPURA";656
"130220 JURUA";1822
"130230 JUTAI";2732
"130240 LABREA";5258
"130250 MANACAPURU";10592
"130255 MANAQUIRI";3452
"130260 MANAUS";176134
"130270 MANICORE";6162
"130280 MARAA";2521
"130290 MAUES";8300
"130300 NHAMUNDA";2326
"130310 NOVA OLINDA DO NORTE";4114
"130320 NOVO AIRAO";2121
"130330 NOVO ARIPUANA";2666
"130340 PARINTINS";12739
"130350 PAUINI";2616
"130353 PRESIDENTE FIGUEIREDO";3551
"130356 RIO PRETO DA EVA";3059
"130360 SANTA ISABEL DO RIO NEGRO";3682
"130370 SANTO ANTONIO DO ICA";3396
"130380 SAO GABRIEL DA CACHOEIRA";5417
"130390 SAO PAULO DE OLIVENCA";5023
"130395 SAO SEBASTIAO DO UATUMA";1615
"130400 SILVES";1191
"130406 TABATINGA";7884
"130410 TAPAUA";2191
"130420 TEFE";7786
"130423 TONANTINS";2718
"130426 UARINI";1942
"130430 URUCARA";2110
"130440 URUCURITUBA";2656
"140002 AMAJARI";1862
"140005 ALTO ALEGRE";2269
"140010 BOA VISTA";29632
"140015 BONFIM";1702
"140017 CANTA";1993
"140020 CARACARAI";2233
"140023 CAROEBE";1013
"140028 IRACEMA";1171
"140030 MUCAJAI";1717
"140040 NORMANDIA";1713
"140045 PACARAIMA";1787
"140047 RORAINOPOLIS";2621
"140050 SAO JOAO DA BALIZA";798
"140060 SAO LUIZ";598
"140070 UIRAMUTA";1822
"150010 ABAETETUBA";12919
"150013 ABEL FIGUEIREDO";637
"150020 ACARA";5908
"150030 AFUA";4740
"150034 AGUA AZUL DO NORTE";1952
"150040 ALENQUER";6177
"150050 ALMEIRIM";3613
"150060 ALTAMIRA";9263
"150070 ANAJAS";3810
"150080 ANANINDEUA";35606
"150085 ANAPU";2726
"150090 AUGUSTO CORREA";5096
"150095 AURORA DO PARA";2901
"150100 AVEIRO";1897
"150110 BAGRE";3838
"150120 BAIAO";4245
"150125 BANNACH";308
"150130 BARCARENA";10722
"150140 BELEM";91051
"150145 BELTERRA";1717
"150150 BENEVIDES";4756
"150157 BOM JESUS DO TOCANTINS";1421
"150160 BONITO";1544
"150170 BRAGANCA";11665
"150172 BRASIL NOVO";1340
"150175 BREJO GRANDE DO ARAGUAIA";695
