 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2014
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1812
"110002 ARIQUEMES";7773
"110003 CABIXI";465
"110004 CACOAL";5896
"110005 CEREJEIRAS";1189
"110006 COLORADO DO OESTE";1242
"110007 CORUMBIARA";584
"110008 COSTA MARQUES";1657
"110009 ESPIGAO D'OESTE";2468
"110010 GUAJARA-MIRIM";4234
"110011 JARU";4015
"110012 JI-PARANA";9320
"110013 MACHADINHO D'OESTE";3252
"110014 NOVA BRASILANDIA D'OESTE";1468
"110015 OURO PRETO DO OESTE";2738
"110018 PIMENTA BUENO";2652
"110020 PORTO VELHO";37668
"110025 PRESIDENTE MEDICI";1440
"110026 RIO CRESPO";293
"110028 ROLIM DE MOURA";3886
"110029 SANTA LUZIA D'OESTE";559
"110030 VILHENA";6978
"110032 SAO MIGUEL DO GUAPORE";1886
"110033 NOVA MAMORE";2557
"110034 ALVORADA D'OESTE";1207
"110037 ALTO ALEGRE DOS PARECIS";1126
"110040 ALTO PARAISO";1635
"110045 BURITIS";3238
"110050 NOVO HORIZONTE DO OESTE";707
"110060 CACAULANDIA";512
"110070 CAMPO NOVO DE RONDONIA";1251
"110080 CANDEIAS DO JAMARI";2259
"110090 CASTANHEIRAS";226
"110092 CHUPINGUAIA";905
"110094 CUJUBIM";2005
"110100 GOVERNADOR JORGE TEIXEIRA";725
"110110 ITAPUA DO OESTE";934
"110120 MINISTRO ANDREAZZA";842
"110130 MIRANTE DA SERRA";877
"110140 MONTE NEGRO";1270
"110143 NOVA UNIAO";568
"110145 PARECIS";480
"110146 PIMENTEIRAS DO OESTE";224
"110147 PRIMAVERA DE RONDONIA";225
"110148 SAO FELIPE D'OESTE";389
"110149 SAO FRANCISCO DO GUAPORE";1666
"110150 SERINGUEIRAS";934
"110155 TEIXEIROPOLIS";324
"110160 THEOBROMA";849
"110170 URUPA";924
"110175 VALE DO ANARI";875
"110180 VALE DO PARAISO";551
"120001 ACRELANDIA";1433
"120005 ASSIS BRASIL";850
"120010 BRASILEIA";2299
"120013 BUJARI";974
"120017 CAPIXABA";1093
"120020 CRUZEIRO DO SUL";9276
"120025 EPITACIOLANDIA";1638
"120030 FEIJO";4562
"120032 JORDAO";1316
"120033 MANCIO LIMA";2148
"120034 MANOEL URBANO";1132
"120035 MARECHAL THAUMATURGO";2641
"120038 PLACIDO DE CASTRO";1955
"120039 PORTO WALTER";1812
"120040 RIO BRANCO";32744
"120042 RODRIGUES ALVES";2297
"120043 SANTA ROSA DO PURUS";972
"120045 SENADOR GUIOMARD";2152
"120050 SENA MADUREIRA";4537
"120060 TARAUACA";5541
"120070 XAPURI";1791
"120080 PORTO ACRE";1707
"130002 ALVARAES";2401
"130006 AMATURA";1444
"130008 ANAMA";1408
"130010 ANORI";2298
"130014 APUI";1813
"130020 ATALAIA DO NORTE";2404
"130030 AUTAZES";4660
"130040 BARCELOS";2674
"130050 BARREIRINHA";4435
"130060 BENJAMIN CONSTANT";5528
"130063 BERURI";2653
"130068 BOA VISTA DO RAMOS";2222
"130070 BOCA DO ACRE";3710
"130080 BORBA";5117
"130083 CAAPIRANGA";1519
"130090 CANUTAMA";1549
"130100 CARAUARI";3563
"130110 CAREIRO";3914
"130115 CAREIRO DA VARZEA";2739
"130120 COARI";9576
"130130 CODAJAS";2934
