 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2013
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1850
"110002 ARIQUEMES";7691
"110003 CABIXI";481
"110004 CACOAL";5914
"110005 CEREJEIRAS";1211
"110006 COLORADO DO OESTE";1281
"110007 CORUMBIARA";597
"110008 COSTA MARQUES";1600
"110009 ESPIGAO D'OESTE";2459
"110010 GUAJARA-MIRIM";4229
"110011 JARU";4052
"110012 JI-PARANA";9356
"110013 MACHADINHO D'OESTE";3175
"110014 NOVA BRASILANDIA D'OESTE";1473
"110015 OURO PRETO DO OESTE";2788
"110018 PIMENTA BUENO";2665
"110020 PORTO VELHO";37301
"110025 PRESIDENTE MEDICI";1484
"110026 RIO CRESPO";290
"110028 ROLIM DE MOURA";3890
"110029 SANTA LUZIA D'OESTE";588
"110030 VILHENA";6855
"110032 SAO MIGUEL DO GUAPORE";1883
"110033 NOVA MAMORE";2477
"110034 ALVORADA D'OESTE";1241
"110037 ALTO ALEGRE DOS PARECIS";1128
"110040 ALTO PARAISO";1593
"110045 BURITIS";3184
"110050 NOVO HORIZONTE DO OESTE";728
"110060 CACAULANDIA";508
"110070 CAMPO NOVO DE RONDONIA";1238
"110080 CANDEIAS DO JAMARI";2186
"110090 CASTANHEIRAS";231
"110092 CHUPINGUAIA";877
"110094 CUJUBIM";1901
"110100 GOVERNADOR JORGE TEIXEIRA";752
"110110 ITAPUA DO OESTE";915
"110120 MINISTRO ANDREAZZA";851
"110130 MIRANTE DA SERRA";889
"110140 MONTE NEGRO";1259
"110143 NOVA UNIAO";578
"110145 PARECIS";473
"110146 PIMENTEIRAS DO OESTE";227
"110147 PRIMAVERA DE RONDONIA";230
"110148 SAO FELIPE D'OESTE";398
"110149 SAO FRANCISCO DO GUAPORE";1629
"110150 SERINGUEIRAS";936
"110155 TEIXEIROPOLIS";331
"110160 THEOBROMA";855
"110170 URUPA";948
"110175 VALE DO ANARI";860
"110180 VALE DO PARAISO";564
"120001 ACRELANDIA";1436
"120005 ASSIS BRASIL";857
"120010 BRASILEIA";2314
"120013 BUJARI";977
"120017 CAPIXABA";1076
"120020 CRUZEIRO DO SUL";9432
"120025 EPITACIOLANDIA";1656
"120030 FEIJO";4660
"120032 JORDAO";1304
"120033 MANCIO LIMA";2152
"120034 MANOEL URBANO";1140
"120035 MARECHAL THAUMATURGO";2627
"120038 PLACIDO DE CASTRO";1982
"120039 PORTO WALTER";1787
"120040 RIO BRANCO";33303
"120042 RODRIGUES ALVES";2267
"120043 SANTA ROSA DO PURUS";957
"120045 SENADOR GUIOMARD";2186
"120050 SENA MADUREIRA";4575
"120060 TARAUACA";5593
"120070 XAPURI";1805
"120080 PORTO ACRE";1706
"130002 ALVARAES";2383
"130006 AMATURA";1424
"130008 ANAMA";1363
"130010 ANORI";2242
"130014 APUI";1791
"130020 ATALAIA DO NORTE";2363
"130030 AUTAZES";4587
"130040 BARCELOS";2687
"130050 BARREIRINHA";4367
"130060 BENJAMIN CONSTANT";5463
"130063 BERURI";2595
"130068 BOA VISTA DO RAMOS";2169
"130070 BOCA DO ACRE";3696
"130080 BORBA";5063
"130083 CAAPIRANGA";1495
"130090 CANUTAMA";1549
"130100 CARAUARI";3541
"130110 CAREIRO";3868
"130115 CAREIRO DA VARZEA";2690
"130120 COARI";9589
"130130 CODAJAS";2880
"130140 EIRUNEPE";4525
"130150 ENVIRA";2452
"130160 FONTE BOA";3105
"130165 GUAJARA";2009
"130170 HUMAITA";5080
"130180 IPIXUNA";4139
"130185 IRANDUBA";5136
"130190 ITACOATIARA";10730
"130195 ITAMARATI";1189
"130200 ITAPIRANGA";982
"130210 JAPURA";837
"130220 JURUA";1711
"130230 JUTAI";2953
"130240 LABREA";5102
"130250 MANACAPURU";10397
"130255 MANAQUIRI";3217
"130260 MANAUS";174545
"130270 MANICORE";5976
"130280 MARAA";2554
"130290 MAUES";8021
"130300 NHAMUNDA";2259
"130310 NOVA OLINDA DO NORTE";3975
"130320 NOVO AIRAO";2032
"130330 NOVO ARIPUANA";2577
"130340 PARINTINS";12595
"130350 PAUINI";2637
"130353 PRESIDENTE FIGUEIREDO";3364
"130356 RIO PRETO DA EVA";2951
"130360 SANTA ISABEL DO RIO NEGRO";3491
"130370 SANTO ANTONIO DO ICA";3555
"130380 SAO GABRIEL DA CACHOEIRA";5316
"130390 SAO PAULO DE OLIVENCA";4856
"130395 SAO SEBASTIAO DO UATUMA";1514
"130400 SILVES";1193
"130406 TABATINGA";7688
"130410 TAPAUA";2282
"130420 TEFE";8014
"130423 TONANTINS";2702
"130426 UARINI";1925
"130430 URUCARA";2170
"130440 URUCURITUBA";2511
"140002 AMAJARI";1762
"140005 ALTO ALEGRE";2421
"140010 BOA VISTA";29298
"140015 BONFIM";1697
"140017 CANTA";1878
"140020 CARACARAI";2183
"140023 CAROEBE";986
"140028 IRACEMA";1110
"140030 MUCAJAI";1677
"140040 NORMANDIA";1669
"140045 PACARAIMA";1710
"140047 RORAINOPOLIS";2540
"140050 SAO JOAO DA BALIZA";781
"140060 SAO LUIZ";589
"140070 UIRAMUTA";1786
"150010 ABAETETUBA";13214
"150013 ABEL FIGUEIREDO";659
"150020 ACARA";6156
"150030 AFUA";4768
"150034 AGUA AZUL DO NORTE";2010
"150040 ALENQUER";6293
"150050 ALMEIRIM";3785
"150060 ALTAMIRA";9507
"150070 ANAJAS";3812
"150080 ANANINDEUA";37124
"150085 ANAPU";2668
"150090 AUGUSTO CORREA";5131
"150095 AURORA DO PARA";2867
"150100 AVEIRO";1932
"150110 BAGRE";3708
"150120 BAIAO";4141
"150125 BANNACH";330
"150130 BARCARENA";10710
"150140 BELEM";96678
"150145 BELTERRA";1743
"150150 BENEVIDES";4793
"150157 BOM JESUS DO TOCANTINS";1461
"150160 BONITO";1555
"150170 BRAGANCA";11911
"150172 BRASIL NOVO";1435
"150175 BREJO GRANDE DO ARAGUAIA";737
"150178 BREU BRANCO";6492
"150180 BREVES";12392
"150190 BUJARU";2984
"150195 CACHOEIRA DO PIRIA";3720
"150200 CACHOEIRA DO ARARI";2218
"150210 CAMETA";14098
"150215 CANAA DOS CARAJAS";3194
"150220 CAPANEMA";5297
"150230 CAPITAO POCO";4970
"150240 CASTANHAL";15433
"150250 CHAVES";2863
"150260 COLARES";1193
"150270 CONCEICAO DO ARAGUAIA";3979
"150275 CONCORDIA DO PARA";3388
"150276 CUMARU DO NORTE";1184
"150277 CURIONOPOLIS";1733
"150280 CURRALINHO";4367
"150285 CURUA";1620
"150290 CURUCA";3419
"150293 DOM ELISEU";5366
"150295 ELDORADO DOS CARAJAS";3503
"150300 FARO";955
"150304 FLORESTA DO ARAGUAIA";1837
