 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2011
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2166
"110002 ARIQUEMES";8680
"110003 CABIXI";525
"110004 CACOAL";6593
"110005 CEREJEIRAS";1407
"110006 COLORADO DO OESTE";1467
"110007 CORUMBIARA";755
"110008 COSTA MARQUES";1611
"110009 ESPIGAO D'OESTE";2619
"110010 GUAJARA-MIRIM";4666
"110011 JARU";4764
"110012 JI-PARANA";10319
"110013 MACHADINHO D'OESTE";3334
"110014 NOVA BRASILANDIA D'OESTE";1766
"110015 OURO PRETO DO OESTE";3270
"110018 PIMENTA BUENO";3038
"110020 PORTO VELHO";39216
"110025 PRESIDENTE MEDICI";1886
"110026 RIO CRESPO";328
"110028 ROLIM DE MOURA";4445
"110029 SANTA LUZIA D'OESTE";693
"110030 VILHENA";7098
"110032 SAO MIGUEL DO GUAPORE";2147
"110033 NOVA MAMORE";2661
"110034 ALVORADA D'OESTE";1505
"110037 ALTO ALEGRE DOS PARECIS";1316
"110040 ALTO PARAISO";1794
"110045 BURITIS";3483
"110050 NOVO HORIZONTE DO OESTE";859
"110060 CACAULANDIA";584
"110070 CAMPO NOVO DE RONDONIA";1402
"110080 CANDEIAS DO JAMARI";2197
"110090 CASTANHEIRAS";301
"110092 CHUPINGUAIA";885
"110094 CUJUBIM";1904
"110100 GOVERNADOR JORGE TEIXEIRA";1002
"110110 ITAPUA DO OESTE";904
"110120 MINISTRO ANDREAZZA";979
"110130 MIRANTE DA SERRA";1173
"110140 MONTE NEGRO";1491
"110143 NOVA UNIAO";693
"110145 PARECIS";490
"110146 PIMENTEIRAS DO OESTE";239
"110147 PRIMAVERA DE RONDONIA";310
"110148 SAO FELIPE D'OESTE";500
"110149 SAO FRANCISCO DO GUAPORE";1687
"110150 SERINGUEIRAS";1196
"110155 TEIXEIROPOLIS";404
"110160 THEOBROMA";1034
"110170 URUPA";1166
"110175 VALE DO ANARI";969
"110180 VALE DO PARAISO";705
"120001 ACRELANDIA";1588
"120005 ASSIS BRASIL";833
"120010 BRASILEIA";2608
"120013 BUJARI";1093
"120017 CAPIXABA";1212
"120020 CRUZEIRO DO SUL";10551
"120025 EPITACIOLANDIA";1819
"120030 FEIJO";5038
"120032 JORDAO";1230
"120033 MANCIO LIMA";2203
"120034 MANOEL URBANO";1200
"120035 MARECHAL THAUMATURGO";2579
"120038 PLACIDO DE CASTRO";2263
"120039 PORTO WALTER";1725
"120040 RIO BRANCO";36906
"120042 RODRIGUES ALVES";2414
"120043 SANTA ROSA DO PURUS";859
"120045 SENADOR GUIOMARD";2502
"120050 SENA MADUREIRA";5006
"120060 TARAUACA";5767
"120070 XAPURI";2047
"120080 PORTO ACRE";1975
"130002 ALVARAES";2177
"130006 AMATURA";1164
"130008 ANAMA";1347
"130010 ANORI";2092
"130014 APUI";1812
"130020 ATALAIA DO NORTE";1998
"130030 AUTAZES";4320
"130040 BARCELOS";2792
"130050 BARREIRINHA";4109
"130060 BENJAMIN CONSTANT";4652
"130063 BERURI";2412
"130068 BOA VISTA DO RAMOS";2139
"130070 BOCA DO ACRE";3681
