 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2017
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1717
"110002 ARIQUEMES";7943
"110003 CABIXI";422
"110004 CACOAL";5974
"110005 CEREJEIRAS";1166
"110006 COLORADO DO OESTE";1150
"110007 CORUMBIARA";532
"110008 COSTA MARQUES";1633
"110009 ESPIGAO D'OESTE";2480
"110010 GUAJARA-MIRIM";4192
"110011 JARU";3868
"110012 JI-PARANA";9482
"110013 MACHADINHO D'OESTE";3363
"110014 NOVA BRASILANDIA D'OESTE";1422
"110015 OURO PRETO DO OESTE";2627
"110018 PIMENTA BUENO";2726
"110020 PORTO VELHO";38740
"110025 PRESIDENTE MEDICI";1354
"110026 RIO CRESPO";288
"110028 ROLIM DE MOURA";3895
"110029 SANTA LUZIA D'OESTE";489
"110030 VILHENA";7373
"110032 SAO MIGUEL DO GUAPORE";1787
"110033 NOVA MAMORE";2661
"110034 ALVORADA D'OESTE";1097
"110037 ALTO ALEGRE DOS PARECIS";1045
"110040 ALTO PARAISO";1670
"110045 BURITIS";3219
"110050 NOVO HORIZONTE DO OESTE";639
"110060 CACAULANDIA";488
"110070 CAMPO NOVO DE RONDONIA";1183
"110080 CANDEIAS DO JAMARI";2219
"110090 CASTANHEIRAS";204
"110092 CHUPINGUAIA";931
"110094 CUJUBIM";2129
"110100 GOVERNADOR JORGE TEIXEIRA";603
"110110 ITAPUA DO OESTE";921
"110120 MINISTRO ANDREAZZA";796
"110130 MIRANTE DA SERRA";804
"110140 MONTE NEGRO";1243
"110143 NOVA UNIAO";543
"110145 PARECIS";494
"110146 PIMENTEIRAS DO OESTE";191
"110147 PRIMAVERA DE RONDONIA";200
"110148 SAO FELIPE D'OESTE";353
"110149 SAO FRANCISCO DO GUAPORE";1626
"110150 SERINGUEIRAS";866
"110155 TEIXEIROPOLIS";306
"110160 THEOBROMA";809
"110170 URUPA";846
"110175 VALE DO ANARI";841
"110180 VALE DO PARAISO";504
"120001 ACRELANDIA";1430
"120005 ASSIS BRASIL";837
"120010 BRASILEIA";2404
"120013 BUJARI";967
"120017 CAPIXABA";1096
"120020 CRUZEIRO DO SUL";9309
"120025 EPITACIOLANDIA";1698
"120030 FEIJO";4442
"120032 JORDAO";1205
"120033 MANCIO LIMA";2158
"120034 MANOEL URBANO";1090
"120035 MARECHAL THAUMATURGO";2628
