 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2021
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1592
"110002 ARIQUEMES";8262
"110003 CABIXI";375
"110004 CACOAL";5939
"110005 CEREJEIRAS";1097
"110006 COLORADO DO OESTE";1016
"110007 CORUMBIARA";481
"110008 COSTA MARQUES";1836
"110009 ESPIGAO D'OESTE";2526
"110010 GUAJARA-MIRIM";4226
"110011 JARU";3751
"110012 JI-PARANA";9420
"110013 MACHADINHO D'OESTE";3659
"110014 NOVA BRASILANDIA D'OESTE";1413
"110015 OURO PRETO DO OESTE";2459
"110018 PIMENTA BUENO";2699
"110020 PORTO VELHO";40298
"110025 PRESIDENTE MEDICI";1197
"110026 RIO CRESPO";297
"110028 ROLIM DE MOURA";3903
"110029 SANTA LUZIA D'OESTE";392
"110030 VILHENA";7868
"110032 SAO MIGUEL DO GUAPORE";1800
"110033 NOVA MAMORE";2966
"110034 ALVORADA D'OESTE";980
"110037 ALTO ALEGRE DOS PARECIS";1047
"110040 ALTO PARAISO";1832
"110045 BURITIS";3429
"110050 NOVO HORIZONTE DO OESTE";568
"110060 CACAULANDIA";503
"110070 CAMPO NOVO DE RONDONIA";1234
"110080 CANDEIAS DO JAMARI";2479
"110090 CASTANHEIRAS";186
"110092 CHUPINGUAIA";1034
"110094 CUJUBIM";2523
"110100 GOVERNADOR JORGE TEIXEIRA";507
"110110 ITAPUA DO OESTE";992
"110120 MINISTRO ANDREAZZA";762
"110130 MIRANTE DA SERRA";767
"110140 MONTE NEGRO";1294
"110143 NOVA UNIAO";508
"110145 PARECIS";528
"110146 PIMENTEIRAS DO OESTE";184
"110147 PRIMAVERA DE RONDONIA";181
"110148 SAO FELIPE D'OESTE";321
"110149 SAO FRANCISCO DO GUAPORE";1755
"110150 SERINGUEIRAS";862
"110155 TEIXEIROPOLIS";279
"110160 THEOBROMA";790
"110170 URUPA";768
"110175 VALE DO ANARI";898
"110180 VALE DO PARAISO";452
"120001 ACRELANDIA";1426
"120005 ASSIS BRASIL";822
"120010 BRASILEIA";2353
"120013 BUJARI";958
"120017 CAPIXABA";1154
"120020 CRUZEIRO DO SUL";8877
"120025 EPITACIOLANDIA";1645
"120030 FEIJO";4153
"120032 JORDAO";1240
"120033 MANCIO LIMA";2169
"120034 MANOEL URBANO";1075
"120035 MARECHAL THAUMATURGO";2705
"120038 PLACIDO DE CASTRO";1901
"120039 PORTO WALTER";1857
"120040 RIO BRANCO";33226
"120042 RODRIGUES ALVES";2367
"120043 SANTA ROSA DO PURUS";898
"120045 SENADOR GUIOMARD";2093
"120050 SENA MADUREIRA";4455
"120060 TARAUACA";5425
"120070 XAPURI";1797
"120080 PORTO ACRE";1747
