 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2013
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1997
"110002 ARIQUEMES";8332
"110003 CABIXI";492
"110004 CACOAL";6369
"110005 CEREJEIRAS";1321
"110006 COLORADO DO OESTE";1358
"110007 CORUMBIARA";662
"110008 COSTA MARQUES";1592
"110009 ESPIGAO D'OESTE";2569
"110010 GUAJARA-MIRIM";4476
"110011 JARU";4395
"110012 JI-PARANA";10039
"110013 MACHADINHO D'OESTE";3305
"110014 NOVA BRASILANDIA D'OESTE";1614
"110015 OURO PRETO DO OESTE";3024
"110018 PIMENTA BUENO";2925
"110020 PORTO VELHO";39079
"110025 PRESIDENTE MEDICI";1679
"110026 RIO CRESPO";308
"110028 ROLIM DE MOURA";4217
"110029 SANTA LUZIA D'OESTE";623
"110030 VILHENA";7205
"110032 SAO MIGUEL DO GUAPORE";1985
"110033 NOVA MAMORE";2617
"110034 ALVORADA D'OESTE";1347
"110037 ALTO ALEGRE DOS PARECIS";1193
"110040 ALTO PARAISO";1710
"110045 BURITIS";3344
"110050 NOVO HORIZONTE DO OESTE";777
"110060 CACAULANDIA";539
"110070 CAMPO NOVO DE RONDONIA";1295
"110080 CANDEIAS DO JAMARI";2168
"110090 CASTANHEIRAS";260
"110092 CHUPINGUAIA";893
"110094 CUJUBIM";1943
"110100 GOVERNADOR JORGE TEIXEIRA";836
"110110 ITAPUA DO OESTE";907
"110120 MINISTRO ANDREAZZA";906
"110130 MIRANTE DA SERRA";1010
"110140 MONTE NEGRO";1370
"110143 NOVA UNIAO";633
"110145 PARECIS";492
"110146 PIMENTEIRAS DO OESTE";219
"110147 PRIMAVERA DE RONDONIA";262
"110148 SAO FELIPE D'OESTE";439
"110149 SAO FRANCISCO DO GUAPORE";1644
"110150 SERINGUEIRAS";1042
"110155 TEIXEIROPOLIS";366
"110160 THEOBROMA";936
"110170 URUPA";1039
"110175 VALE DO ANARI";902
"110180 VALE DO PARAISO";624
"120001 ACRELANDIA";1532
"120005 ASSIS BRASIL";854
"120010 BRASILEIA";2556
"120013 BUJARI";1051
"120017 CAPIXABA";1160
"120020 CRUZEIRO DO SUL";10205
