 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2014
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1921
"110002 ARIQUEMES";8198
"110003 CABIXI";475
"110004 CACOAL";6285
"110005 CEREJEIRAS";1281
"110006 COLORADO DO OESTE";1310
"110007 CORUMBIARA";619
"110008 COSTA MARQUES";1589
"110009 ESPIGAO D'OESTE";2557
"110010 GUAJARA-MIRIM";4399
"110011 JARU";4231
"110012 JI-PARANA";9947
"110013 MACHADINHO D'OESTE";3311
"110014 NOVA BRASILANDIA D'OESTE";1547
"110015 OURO PRETO DO OESTE";2916
"110018 PIMENTA BUENO";2883
"110020 PORTO VELHO";39217
"110025 PRESIDENTE MEDICI";1583
"110026 RIO CRESPO";303
"110028 ROLIM DE MOURA";4123
"110029 SANTA LUZIA D'OESTE";589
"110030 VILHENA";7292
"110032 SAO MIGUEL DO GUAPORE";1913
"110033 NOVA MAMORE";2609
"110034 ALVORADA D'OESTE";1272
"110037 ALTO ALEGRE DOS PARECIS";1137
"110040 ALTO PARAISO";1677
"110045 BURITIS";3286
"110050 NOVO HORIZONTE DO OESTE";739
"110060 CACAULANDIA";518
"110070 CAMPO NOVO DE RONDONIA";1248
"110080 CANDEIAS DO JAMARI";2165
"110090 CASTANHEIRAS";240
"110092 CHUPINGUAIA";902
"110094 CUJUBIM";1977
"110100 GOVERNADOR JORGE TEIXEIRA";756
"110110 ITAPUA DO OESTE";913
"110120 MINISTRO ANDREAZZA";872
"110130 MIRANTE DA SERRA";929
"110140 MONTE NEGRO";1317
"110143 NOVA UNIAO";607
"110145 PARECIS";496
"110146 PIMENTEIRAS DO OESTE";210
"110147 PRIMAVERA DE RONDONIA";239
"110148 SAO FELIPE D'OESTE";411
"110149 SAO FRANCISCO DO GUAPORE";1629
"110150 SERINGUEIRAS";970
"110155 TEIXEIROPOLIS";349
"110160 THEOBROMA";893
"110170 URUPA";979
"110175 VALE DO ANARI";873
"110180 VALE DO PARAISO";586
"120001 ACRELANDIA";1508
"120005 ASSIS BRASIL";866
"120010 BRASILEIA";2535
"120013 BUJARI";1026
"120017 CAPIXABA";1131
"120020 CRUZEIRO DO SUL";10040
"120025 EPITACIOLANDIA";1794
"120030 FEIJO";4818
"120032 JORDAO";1231
"120033 MANCIO LIMA";2220
"120034 MANOEL URBANO";1153
"120035 MARECHAL THAUMATURGO";2659
"120038 PLACIDO DE CASTRO";2130
"120039 PORTO WALTER";1762
"120040 RIO BRANCO";37077
"120042 RODRIGUES ALVES";2309
"120043 SANTA ROSA DO PURUS";855
"120045 SENADOR GUIOMARD";2353
"120050 SENA MADUREIRA";4811
"120060 TARAUACA";5796
"120070 XAPURI";1952
"120080 PORTO ACRE";1844
"130002 ALVARAES";2140
"130006 AMATURA";1301
"130008 ANAMA";1340
"130010 ANORI";2212
"130014 APUI";1746
"130020 ATALAIA DO NORTE";2213
"130030 AUTAZES";4416
"130040 BARCELOS";2697
"130050 BARREIRINHA";4075
"130060 BENJAMIN CONSTANT";5309
"130063 BERURI";2423
"130068 BOA VISTA DO RAMOS";2139
"130070 BOCA DO ACRE";3627
"130080 BORBA";4673
"130083 CAAPIRANGA";1427
"130090 CANUTAMA";1482
"130100 CARAUARI";3366
"130110 CAREIRO";3918
"130115 CAREIRO DA VARZEA";2742
"130120 COARI";9282
"130130 CODAJAS";2854
"130140 EIRUNEPE";4316
"130150 ENVIRA";2337
"130160 FONTE BOA";2715
"130165 GUAJARA";1903
"130170 HUMAITA";5092
"130180 IPIXUNA";3526
"130185 IRANDUBA";5125
"130190 ITACOATIARA";10516
"130195 ITAMARATI";1001
"130200 ITAPIRANGA";973
"130210 JAPURA";735
"130220 JURUA";1644
"130230 JUTAI";2390
"130240 LABREA";4937
"130250 MANACAPURU";10402
"130255 MANAQUIRI";3245
"130260 MANAUS";178899
"130270 MANICORE";5886
"130280 MARAA";2483
"130290 MAUES";7552
"130300 NHAMUNDA";2200
"130310 NOVA OLINDA DO NORTE";3853
"130320 NOVO AIRAO";1987
"130330 NOVO ARIPUANA";2455
"130340 PARINTINS";12573
"130350 PAUINI";2510
"130353 PRESIDENTE FIGUEIREDO";3357
"130356 RIO PRETO DA EVA";2930
"130360 SANTA ISABEL DO RIO NEGRO";3286
"130370 SANTO ANTONIO DO ICA";3162
"130380 SAO GABRIEL DA CACHOEIRA";5140
"130390 SAO PAULO DE OLIVENCA";4478
"130395 SAO SEBASTIAO DO UATUMA";1470
"130400 SILVES";1102
"130406 TABATINGA";7423
"130410 TAPAUA";2108
"130420 TEFE";7652
"130423 TONANTINS";2404
"130426 UARINI";1741
"130430 URUCARA";2083
"130440 URUCURITUBA";2385
"140002 AMAJARI";1499
"140005 ALTO ALEGRE";2417
"140010 BOA VISTA";29230
"140015 BONFIM";1496
"140017 CANTA";1789
"140020 CARACARAI";2126
"140023 CAROEBE";962
"140028 IRACEMA";1067
"140030 MUCAJAI";1653
"140040 NORMANDIA";1540
"140045 PACARAIMA";1549
"140047 RORAINOPOLIS";2626
"140050 SAO JOAO DA BALIZA";762
"140060 SAO LUIZ";590
"140070 UIRAMUTA";1587
"150010 ABAETETUBA";14239
"150013 ABEL FIGUEIREDO";718
"150020 ACARA";6377
"150030 AFUA";4803
"150034 AGUA AZUL DO NORTE";2221
"150040 ALENQUER";6526
"150050 ALMEIRIM";3910
"150060 ALTAMIRA";10631
"150070 ANAJAS";3782
"150080 ANANINDEUA";41509
"150085 ANAPU";2858
"150090 AUGUSTO CORREA";5251
"150095 AURORA DO PARA";2937
"150100 AVEIRO";1978
"150110 BAGRE";3601
"150120 BAIAO";4439
"150125 BANNACH";333
"150130 BARCARENA";11480
"150140 BELEM";110062
"150145 BELTERRA";1825
"150150 BENEVIDES";5277
"150157 BOM JESUS DO TOCANTINS";1549
"150160 BONITO";1613
"150170 BRAGANCA";12649
"150172 BRASIL NOVO";1500
"150175 BREJO GRANDE DO ARAGUAIA";771
"150178 BREU BRANCO";6672
"150180 BREVES";12546
"150190 BUJARU";3168
"150195 CACHOEIRA DO PIRIA";3782
"150200 CACHOEIRA DO ARARI";2267
"150210 CAMETA";14606
"150215 CANAA DOS CARAJAS";3437
"150220 CAPANEMA";5995
"150230 CAPITAO POCO";5311
"150240 CASTANHAL";17328
"150250 CHAVES";2865
"150260 COLARES";1248
"150270 CONCEICAO DO ARAGUAIA";4378
"150275 CONCORDIA DO PARA";3550
"150276 CUMARU DO NORTE";1184
"150277 CURIONOPOLIS";1821
"150280 CURRALINHO";4340
"150285 CURUA";1635
"150290 CURUCA";3686
"150293 DOM ELISEU";5754
"150295 ELDORADO DOS CARAJAS";3607
"150300 FARO";962
"150304 FLORESTA DO ARAGUAIA";1952
"150307 GARRAFAO DO NORTE";2797
"150309 GOIANESIA DO PARA";3842
"150310 GURUPA";4012
"150320 IGARAPE-ACU";3486
"150330 IGARAPE-MIRI";6776
"150340 INHANGAPI";1070
