 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2019
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1639
"110002 ARIQUEMES";8030
"110003 CABIXI";395
"110004 CACOAL";5909
"110005 CEREJEIRAS";1123
"110006 COLORADO DO OESTE";1073
"110007 CORUMBIARA";502
"110008 COSTA MARQUES";1723
"110009 ESPIGAO D'OESTE";2482
"110010 GUAJARA-MIRIM";4168
"110011 JARU";3778
"110012 JI-PARANA";9356
"110013 MACHADINHO D'OESTE";3485
"110014 NOVA BRASILANDIA D'OESTE";1405
"110015 OURO PRETO DO OESTE";2520
"110018 PIMENTA BUENO";2685
"110020 PORTO VELHO";39171
"110025 PRESIDENTE MEDICI";1262
"110026 RIO CRESPO";291
"110028 ROLIM DE MOURA";3868
"110029 SANTA LUZIA D'OESTE";437
"110030 VILHENA";7558
"110032 SAO MIGUEL DO GUAPORE";1781
"110033 NOVA MAMORE";2792
"110034 ALVORADA D'OESTE";1029
"110037 ALTO ALEGRE DOS PARECIS";1036
"110040 ALTO PARAISO";1740
"110045 BURITIS";3294
"110050 NOVO HORIZONTE DO OESTE";599
"110060 CACAULANDIA";491
"110070 CAMPO NOVO DE RONDONIA";1198
"110080 CANDEIAS DO JAMARI";2332
"110090 CASTANHEIRAS";193
"110092 CHUPINGUAIA";974
"110094 CUJUBIM";2303
"110100 GOVERNADOR JORGE TEIXEIRA";550
"110110 ITAPUA DO OESTE";950
"110120 MINISTRO ANDREAZZA";774
"110130 MIRANTE DA SERRA";779
"110140 MONTE NEGRO";1257
"110143 NOVA UNIAO";520
"110145 PARECIS";503
"110146 PIMENTEIRAS DO OESTE";185
"110147 PRIMAVERA DE RONDONIA";190
"110148 SAO FELIPE D'OESTE";333
"110149 SAO FRANCISCO DO GUAPORE";1681
"110150 SERINGUEIRAS";858
"110155 TEIXEIROPOLIS";290
"110160 THEOBROMA";792
"110170 URUPA";799
"110175 VALE DO ANARI";863
"110180 VALE DO PARAISO";474
"120001 ACRELANDIA";1410
"120005 ASSIS BRASIL";817
"120010 BRASILEIA";2342
"120013 BUJARI";951
"120017 CAPIXABA";1111
"120020 CRUZEIRO DO SUL";8952
"120025 EPITACIOLANDIA";1648
"120030 FEIJO";4229
"120032 JORDAO";1201
"120033 MANCIO LIMA";2134
"120034 MANOEL URBANO";1069
"120035 MARECHAL THAUMATURGO";2623
"120038 PLACIDO DE CASTRO";1917
"120039 PORTO WALTER";1788
"120040 RIO BRANCO";33530
"120042 RODRIGUES ALVES";2276
"120043 SANTA ROSA DO PURUS";859
"120045 SENADOR GUIOMARD";2104
"120050 SENA MADUREIRA";4434
"120060 TARAUACA";5394
"120070 XAPURI";1788
"120080 PORTO ACRE";1723
"130002 ALVARAES";2158
"130006 AMATURA";1408
"130008 ANAMA";1448
"130010 ANORI";2410
"130014 APUI";1774
"130020 ATALAIA DO NORTE";2385
"130030 AUTAZES";4630
"130040 BARCELOS";2600
"130050 BARREIRINHA";4244
"130060 BENJAMIN CONSTANT";5694
"130063 BERURI";2594
"130068 BOA VISTA DO RAMOS";2304
"130070 BOCA DO ACRE";3622
"130080 BORBA";4807
"130083 CAAPIRANGA";1495
"130090 CANUTAMA";1430
"130100 CARAUARI";3344
"130110 CAREIRO";4009
"130115 CAREIRO DA VARZEA";2921
"130120 COARI";9188
"130130 CODAJAS";2956
"130140 EIRUNEPE";4338
"130150 ENVIRA";2485
"130160 FONTE BOA";2174
"130165 GUAJARA";1960
"130170 HUMAITA";5300
"130180 IPIXUNA";3796
"130185 IRANDUBA";5209
"130190 ITACOATIARA";10767
"130195 ITAMARATI";941
"130200 ITAPIRANGA";960
"130210 JAPURA";367
"130220 JURUA";1813
"130230 JUTAI";1955
"130240 LABREA";5108
"130250 MANACAPURU";10512
"130255 MANAQUIRI";3653
"130260 MANAUS";180986
"130270 MANICORE";6087
"130280 MARAA";2360
"130290 MAUES";8001
"130300 NHAMUNDA";2229
"130310 NOVA OLINDA DO NORTE";3988
"130320 NOVO AIRAO";2142
"130330 NOVO ARIPUANA";2472
"130340 PARINTINS";12502
"130350 PAUINI";2411
"130353 PRESIDENTE FIGUEIREDO";3687
"130356 RIO PRETO DA EVA";3056
"130360 SANTA ISABEL DO RIO NEGRO";3711
"130370 SANTO ANTONIO DO ICA";2779
"130380 SAO GABRIEL DA CACHOEIRA";5312
"130390 SAO PAULO DE OLIVENCA";4706
"130395 SAO SEBASTIAO DO UATUMA";1591
"130400 SILVES";1086
"130406 TABATINGA";7694
"130410 TAPAUA";1816
"130420 TEFE";6989
"130423 TONANTINS";2432
"130426 UARINI";1720
"130430 URUCARA";1864
"130440 URUCURITUBA";2607
"140002 AMAJARI";1644
"140005 ALTO ALEGRE";2091
"140010 BOA VISTA";32369
"140015 BONFIM";1449
"140017 CANTA";1914
"140020 CARACARAI";2103
"140023 CAROEBE";967
"140028 IRACEMA";1145
"140030 MUCAJAI";1651
"140040 NORMANDIA";1576
"140045 PACARAIMA";2118
"140047 RORAINOPOLIS";2616
"140050 SAO JOAO DA BALIZA";765
"140060 SAO LUIZ";571
"140070 UIRAMUTA";1635
"150010 ABAETETUBA";12938
"150013 ABEL FIGUEIREDO";638
"150020 ACARA";5626
"150030 AFUA";4475
"150034 AGUA AZUL DO NORTE";1956
"150040 ALENQUER";5912
"150050 ALMEIRIM";3428
"150060 ALTAMIRA";9702
"150070 ANAJAS";3578
"150080 ANANINDEUA";36645
"150085 ANAPU";2883
"150090 AUGUSTO CORREA";4924
"150095 AURORA DO PARA";2790
"150100 AVEIRO";1781
"150110 BAGRE";3662
"150120 BAIAO";4333
"150125 BANNACH";270
"150130 BARCARENA";11091
"150140 BELEM";94538
"150145 BELTERRA";1625
"150150 BENEVIDES";4905
"150157 BOM JESUS DO TOCANTINS";1391
"150160 BONITO";1534
"150170 BRAGANCA";11622
"150172 BRASIL NOVO";1264
"150175 BREJO GRANDE DO ARAGUAIA";655
"150178 BREU BRANCO";6572
"150180 BREVES";11538
"150190 BUJARU";2906
"150195 CACHOEIRA DO PIRIA";3691
"150200 CACHOEIRA DO ARARI";2104
"150210 CAMETA";13728
"150215 CANAA DOS CARAJAS";3595
"150220 CAPANEMA";5272
"150230 CAPITAO POCO";4661
"150240 CASTANHAL";15816
"150250 CHAVES";2684
"150260 COLARES";1121
"150270 CONCEICAO DO ARAGUAIA";3773
"150275 CONCORDIA DO PARA";3381
"150276 CUMARU DO NORTE";1129
"150277 CURIONOPOLIS";1544
"150280 CURRALINHO";4221
"150285 CURUA";1552
"150290 CURUCA";3418
"150293 DOM ELISEU";5231
"150295 ELDORADO DOS CARAJAS";3201
"150300 FARO";757
"150304 FLORESTA DO ARAGUAIA";1806
"150307 GARRAFAO DO NORTE";2447
"150309 GOIANESIA DO PARA";3653
"150310 GURUPA";3758
"150320 IGARAPE-ACU";3081
"150330 IGARAPE-MIRI";6156
"150340 INHANGAPI";997
"150345 IPIXUNA DO PARA";5875
"150350 IRITUIA";3065
"150360 ITAITUBA";8354
"150370 ITUPIRANGA";5240
"150375 JACAREACANGA";826
"150380 JACUNDA";5169
"150390 JURUTI";6421
"150400 LIMOEIRO DO AJURU";2957
"150405 MAE DO RIO";2710
"150410 MAGALHAES BARATA";785
"150420 MARABA";25267
"150430 MARACANA";2549
"150440 MARAPANIM";2278
"150442 MARITUBA";10004
"150445 MEDICILANDIA";2673
"150450 MELGACO";3524
"150460 MOCAJUBA";3070
"150470 MOJU";8510
"150475 MOJUI DOS CAMPOS";1274
"150480 MONTE ALEGRE";4972
"150490 MUANA";4031
"150495 NOVA ESPERANCA DO PIRIA";2209
"150497 NOVA IPIXUNA";1506
"150500 NOVA TIMBOTEUA";1146
"150503 NOVO PROGRESSO";2590
"150506 NOVO REPARTIMENTO";7474
"150510 OBIDOS";5275
"150520 OEIRAS DO PARA";3880
"150530 ORIXIMINA";7589
"150540 OUREM";1565
"150543 OURILANDIA DO NORTE";3064
"150548 PACAJA";4623
"150549 PALESTINA DO PARA";683
"150550 PARAGOMINAS";10412
"150553 PARAUAPEBAS";18450
"150555 PAU D'ARCO";458
"150560 PEIXE-BOI";614
"150563 PICARRA";1150
"150565 PLACAS";3034
"150570 PONTA DE PEDRAS";2966
"150580 PORTEL";7974
"150590 PORTO DE MOZ";5152
"150600 PRAINHA";3079
"150610 PRIMAVERA";807
"150611 QUATIPURU";1098
"150613 REDENCAO";6765
"150616 RIO MARIA";1360
"150618 RONDON DO PARA";4195
"150619 RUROPOLIS";4677
"150620 SALINOPOLIS";3304
"150630 SALVATERRA";2021
"150635 SANTA BARBARA DO PARA";1753
"150640 SANTA CRUZ DO ARARI";818
"150650 SANTA IZABEL DO PARA";5195
"150655 SANTA LUZIA DO PARA";1734
"150658 SANTA MARIA DAS BARREIRAS";1754
"150660 SANTA MARIA DO PARA";1844
"150670 SANTANA DO ARAGUAIA";6112
"150680 SANTAREM";26928
"150690 SANTAREM NOVO";623
"150700 SANTO ANTONIO DO TAUA";2760
"150710 SAO CAETANO DE ODIVELAS";1498
"150715 SAO DOMINGOS DO ARAGUAIA";2333
"150720 SAO DOMINGOS DO CAPIM";3611
"150730 SAO FELIX DO XINGU";9452
"150740 SAO FRANCISCO DO PARA";1226
"150745 SAO GERALDO DO ARAGUAIA";2139
"150746 SAO JOAO DA PONTA";571
"150747 SAO JOAO DE PIRABAS";1994
"150750 SAO JOAO DO ARAGUAIA";1336
"150760 SAO MIGUEL DO GUAMA";5385
"150770 SAO SEBASTIAO DA BOA VISTA";2784
"150775 SAPUCAIA";459
"150780 SENADOR JOSE PORFIRIO";1162
"150790 SOURE";2172
"150795 TAILANDIA";9690
"150796 TERRA ALTA";1002
"150797 TERRA SANTA";1668
"150800 TOME-ACU";6313
"150803 TRACUATEUA";3010
"150805 TRAIRAO";1640
"150808 TUCUMA";3395
"150810 TUCURUI";10524
"150812 ULIANOPOLIS";5369
"150815 URUARA";4355
"150820 VIGIA";4373
"150830 VISEU";6687
"150835 VITORIA DO XINGU";1247
"150840 XINGUARA";3719
"160005 SERRA DO NAVIO";512
"160010 AMAPA";881
"160015 PEDRA BRANCA DO AMAPARI";1733
"160020 CALCOENE";1192
"160021 CUTIAS";681
"160023 FERREIRA GOMES";864
"160025 ITAUBAL";595
"160027 LARANJAL DO JARI";5098
"160030 MACAPA";45252
"160040 MAZAGAO";2547
"160050 OIAPOQUE";2920
"160053 PORTO GRANDE";2315
"160055 PRACUUBA";639
"160060 SANTANA";11355
"160070 TARTARUGALZINHO";1966
"160080 VITORIA DO JARI";1715
"170025 ABREULANDIA";224
"170030 AGUIARNOPOLIS";661
