 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2018
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";851
"110002 ARIQUEMES";4366
"110003 CABIXI";186
"110004 CACOAL";3132
"110005 CEREJEIRAS";578
"110006 COLORADO DO OESTE";547
"110007 CORUMBIARA";244
"110008 COSTA MARQUES";767
"110009 ESPIGAO D'OESTE";1266
"110010 GUAJARA-MIRIM";2061
"110011 JARU";2071
"110012 JI-PARANA";4897
"110013 MACHADINHO D'OESTE";1576
"110014 NOVA BRASILANDIA D'OESTE";756
"110015 OURO PRETO DO OESTE";1391
"110018 PIMENTA BUENO";1420
"110020 PORTO VELHO";20442
"110025 PRESIDENTE MEDICI";679
"110026 RIO CRESPO";132
"110028 ROLIM DE MOURA";2062
"110029 SANTA LUZIA D'OESTE";219
"110030 VILHENA";3920
"110032 SAO MIGUEL DO GUAPORE";876
"110033 NOVA MAMORE";1349
"110034 ALVORADA D'OESTE";543
"110037 ALTO ALEGRE DOS PARECIS";533
"110040 ALTO PARAISO";857
"110045 BURITIS";1670
"110050 NOVO HORIZONTE DO OESTE";291
"110060 CACAULANDIA";254
"110070 CAMPO NOVO DE RONDONIA";576
"110080 CANDEIAS DO JAMARI";1106
"110090 CASTANHEIRAS";111
"110092 CHUPINGUAIA";460
"110094 CUJUBIM";1087
"110100 GOVERNADOR JORGE TEIXEIRA";308
"110110 ITAPUA DO OESTE";383
"110120 MINISTRO ANDREAZZA";387
"110130 MIRANTE DA SERRA";429
"110140 MONTE NEGRO";614
"110143 NOVA UNIAO";248
"110145 PARECIS";229
"110146 PIMENTEIRAS DO OESTE";85
"110147 PRIMAVERA DE RONDONIA";92
"110148 SAO FELIPE D'OESTE";175
"110149 SAO FRANCISCO DO GUAPORE";785
"110150 SERINGUEIRAS";458
"110155 TEIXEIROPOLIS";151
"110160 THEOBROMA";386
"110170 URUPA";420
"110175 VALE DO ANARI";396
"110180 VALE DO PARAISO";246
"120001 ACRELANDIA";702
"120005 ASSIS BRASIL";424
"120010 BRASILEIA";1220
"120013 BUJARI";448
"120017 CAPIXABA";521
"120020 CRUZEIRO DO SUL";4878
"120025 EPITACIOLANDIA";890
"120030 FEIJO";2093
"120032 JORDAO";556
"120033 MANCIO LIMA";1002
"120034 MANOEL URBANO";486
"120035 MARECHAL THAUMATURGO";1218
"120038 PLACIDO DE CASTRO";933
"120039 PORTO WALTER";746
"120040 RIO BRANCO";19732
"120042 RODRIGUES ALVES";1076
"120043 SANTA ROSA DO PURUS";390
"120045 SENADOR GUIOMARD";1128
"120050 SENA MADUREIRA";2333
"120060 TARAUACA";2630
"120070 XAPURI";941
"120080 PORTO ACRE";848
"130002 ALVARAES";879
"130006 AMATURA";583
"130008 ANAMA";623
"130010 ANORI";997
"130014 APUI";857
"130020 ATALAIA DO NORTE";1072
"130030 AUTAZES";1901
"130040 BARCELOS";1228
"130050 BARREIRINHA";1690
"130060 BENJAMIN CONSTANT";2456
"130063 BERURI";1068
"130068 BOA VISTA DO RAMOS";937
"130070 BOCA DO ACRE";1609
"130080 BORBA";2026
"130083 CAAPIRANGA";653
"130090 CANUTAMA";607
"130100 CARAUARI";1458
"130110 CAREIRO";1717
"130115 CAREIRO DA VARZEA";1253
"130120 COARI";4205
"130130 CODAJAS";1359
"130140 EIRUNEPE";1864
"130150 ENVIRA";1074
"130160 FONTE BOA";979
"130165 GUAJARA";881
"130170 HUMAITA";2457
"130180 IPIXUNA";1627
"130185 IRANDUBA";2382
"130190 ITACOATIARA";4735
"130195 ITAMARATI";361
"130200 ITAPIRANGA";431
"130210 JAPURA";188
"130220 JURUA";834
"130230 JUTAI";778
"130240 LABREA";2283
"130250 MANACAPURU";4719
"130255 MANAQUIRI";1656
"130260 MANAUS";93759
"130270 MANICORE";2605
"130280 MARAA";979
"130290 MAUES";3220
"130300 NHAMUNDA";961
"130310 NOVA OLINDA DO NORTE";1832
"130320 NOVO AIRAO";917
"130330 NOVO ARIPUANA";1111
"130340 PARINTINS";5635
"130350 PAUINI";1078
"130353 PRESIDENTE FIGUEIREDO";1667
"130356 RIO PRETO DA EVA";1436
"130360 SANTA ISABEL DO RIO NEGRO";1615
"130370 SANTO ANTONIO DO ICA";1202
"130380 SAO GABRIEL DA CACHOEIRA";2406
"130390 SAO PAULO DE OLIVENCA";2033
"130395 SAO SEBASTIAO DO UATUMA";677
"130400 SILVES";438
"130406 TABATINGA";3667
"130410 TAPAUA";786
"130420 TEFE";3190
"130423 TONANTINS";1053
"130426 UARINI";683
"130430 URUCARA";823
"130440 URUCURITUBA";1068
"140002 AMAJARI";655
"140005 ALTO ALEGRE";864
"140010 BOA VISTA";16262
"140015 BONFIM";549
"140017 CANTA";743
"140020 CARACARAI";927
"140023 CAROEBE";426
"140028 IRACEMA";522
"140030 MUCAJAI";724
"140040 NORMANDIA";610
"140045 PACARAIMA";770
"140047 RORAINOPOLIS";1195
"140050 SAO JOAO DA BALIZA";365
"140060 SAO LUIZ";263
"140070 UIRAMUTA";656
"150010 ABAETETUBA";6939
"150013 ABEL FIGUEIREDO";322
"150020 ACARA";2772
"150030 AFUA";2129
"150034 AGUA AZUL DO NORTE";1129
"150040 ALENQUER";2838
"150050 ALMEIRIM";1731
"150060 ALTAMIRA";5464
"150070 ANAJAS";1734
"150080 ANANINDEUA";22038
"150085 ANAPU";1373
"150090 AUGUSTO CORREA";2383
"150095 AURORA DO PARA";1440
"150100 AVEIRO";812
"150110 BAGRE";1728
"150120 BAIAO";2132
"150125 BANNACH";134
"150130 BARCARENA";5799
"150140 BELEM";58142
"150145 BELTERRA";815
"150150 BENEVIDES";2762
"150157 BOM JESUS DO TOCANTINS";749
"150160 BONITO";779
"150170 BRAGANCA";6058
"150172 BRASIL NOVO";622
"150175 BREJO GRANDE DO ARAGUAIA";319
"150178 BREU BRANCO";3358
"150180 BREVES";5602
"150190 BUJARU";1441
"150195 CACHOEIRA DO PIRIA";1927
"150200 CACHOEIRA DO ARARI";1035
"150210 CAMETA";6727
"150215 CANAA DOS CARAJAS";1857
"150220 CAPANEMA";2897
"150230 CAPITAO POCO";2408
"150240 CASTANHAL";9150
"150250 CHAVES";1254
"150260 COLARES";528
"150270 CONCEICAO DO ARAGUAIA";2024
"150275 CONCORDIA DO PARA";1626
"150276 CUMARU DO NORTE";578
"150277 CURIONOPOLIS";781
"150280 CURRALINHO";1919
"150285 CURUA";720
"150290 CURUCA";1787
"150293 DOM ELISEU";2771
"150295 ELDORADO DOS CARAJAS";1569
"150300 FARO";395
"150304 FLORESTA DO ARAGUAIA";859
"150307 GARRAFAO DO NORTE";1239
"150309 GOIANESIA DO PARA";1898
"150310 GURUPA";1801
"150320 IGARAPE-ACU";1665
"150330 IGARAPE-MIRI";3065
"150340 INHANGAPI";510
"150345 IPIXUNA DO PARA";3035
"150350 IRITUIA";1488
"150360 ITAITUBA";4780
"150370 ITUPIRANGA";2572
"150375 JACAREACANGA";485
"150380 JACUNDA";2949
"150390 JURUTI";2926
"150400 LIMOEIRO DO AJURU";1465
"150405 MAE DO RIO";1501
"150410 MAGALHAES BARATA";360
"150420 MARABA";13638
"150430 MARACANA";1281
"150440 MARAPANIM";1114
"150442 MARITUBA";5594
"150445 MEDICILANDIA";1390
"150450 MELGACO";1569
"150460 MOCAJUBA";1560
"150470 MOJU";4207
"150475 MOJUI DOS CAMPOS";643
"150480 MONTE ALEGRE";2557
"150490 MUANA";2033
"150495 NOVA ESPERANCA DO PIRIA";1086
"150497 NOVA IPIXUNA";799
"150500 NOVA TIMBOTEUA";591
"150503 NOVO PROGRESSO";1439
"150506 NOVO REPARTIMENTO";3585
"150510 OBIDOS";2552
"150520 OEIRAS DO PARA";1729
"150530 ORIXIMINA";3825
"150540 OUREM";773
"150543 OURILANDIA DO NORTE";1618
"150548 PACAJA";2192
"150549 PALESTINA DO PARA";345
"150550 PARAGOMINAS";5729
"150553 PARAUAPEBAS";10405
"150555 PAU D'ARCO";244
"150560 PEIXE-BOI";336
"150563 PICARRA";561
"150565 PLACAS";1574
"150570 PONTA DE PEDRAS";1545
"150580 PORTEL";3681
"150590 PORTO DE MOZ";2517
"150600 PRAINHA";1484
"150610 PRIMAVERA";442
"150611 QUATIPURU";575
"150613 REDENCAO";3854
"150616 RIO MARIA";760
"150618 RONDON DO PARA";2332
"150619 RUROPOLIS";2496
"150620 SALINOPOLIS";1726
"150630 SALVATERRA";1047
"150635 SANTA BARBARA DO PARA";876
"150640 SANTA CRUZ DO ARARI";429
"150650 SANTA IZABEL DO PARA";2860
"150655 SANTA LUZIA DO PARA";937
"150658 SANTA MARIA DAS BARREIRAS";852
"150660 SANTA MARIA DO PARA";1037
"150670 SANTANA DO ARAGUAIA";3491
"150680 SANTAREM";14963
"150690 SANTAREM NOVO";302
