 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2007
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1311
"110002 ARIQUEMES";4617
"110003 CABIXI";310
"110004 CACOAL";3950
"110005 CEREJEIRAS";886
"110006 COLORADO DO OESTE";956
"110007 CORUMBIARA";482
"110008 COSTA MARQUES";729
"110009 ESPIGAO D'OESTE";1424
"110010 GUAJARA-MIRIM";2266
"110011 JARU";2730
"110012 JI-PARANA";5776
"110013 MACHADINHO D'OESTE";1554
"110014 NOVA BRASILANDIA D'OESTE";1050
"110015 OURO PRETO DO OESTE";1954
"110018 PIMENTA BUENO";1691
"110020 PORTO VELHO";21048
"110025 PRESIDENTE MEDICI";1125
"110026 RIO CRESPO";173
"110028 ROLIM DE MOURA";2555
"110029 SANTA LUZIA D'OESTE";474
"110030 VILHENA";3592
"110032 SAO MIGUEL DO GUAPORE";1249
"110033 NOVA MAMORE";1130
"110034 ALVORADA D'OESTE";942
"110037 ALTO ALEGRE DOS PARECIS";694
"110040 ALTO PARAISO";881
"110045 BURITIS";1696
"110050 NOVO HORIZONTE DO OESTE";548
"110060 CACAULANDIA";306
"110070 CAMPO NOVO DE RONDONIA";672
"110080 CANDEIAS DO JAMARI";1025
"110090 CASTANHEIRAS";205
"110092 CHUPINGUAIA";412
"110094 CUJUBIM";776
"110100 GOVERNADOR JORGE TEIXEIRA";618
"110110 ITAPUA DO OESTE";450
"110120 MINISTRO ANDREAZZA";604
"110130 MIRANTE DA SERRA";696
"110140 MONTE NEGRO";735
"110143 NOVA UNIAO";418
"110145 PARECIS";235
"110146 PIMENTEIRAS DO OESTE";132
"110147 PRIMAVERA DE RONDONIA";202
"110148 SAO FELIPE D'OESTE";316
"110149 SAO FRANCISCO DO GUAPORE";855
"110150 SERINGUEIRAS";668
"110155 TEIXEIROPOLIS";270
"110160 THEOBROMA";553
"110170 URUPA";699
"110175 VALE DO ANARI";481
"110180 VALE DO PARAISO";468
"120001 ACRELANDIA";705
"120005 ASSIS BRASIL";344
"120010 BRASILEIA";1138
"120013 BUJARI";458
"120017 CAPIXABA";500
"120020 CRUZEIRO DO SUL";4778
"120025 EPITACIOLANDIA";847
"120030 FEIJO";2161
"120032 JORDAO";427
"120033 MANCIO LIMA";900
"120034 MANOEL URBANO";474
"120035 MARECHAL THAUMATURGO";891
"120038 PLACIDO DE CASTRO";985
"120039 PORTO WALTER";567
"120040 RIO BRANCO";17512
"120042 RODRIGUES ALVES";862
"120043 SANTA ROSA DO PURUS";287
"120045 SENADOR GUIOMARD";1117
"120050 SENA MADUREIRA";2203
"120060 TARAUACA";2169
"120070 XAPURI";905
"120080 PORTO ACRE";807
"130002 ALVARAES";903
"130006 AMATURA";614
"130008 ANAMA";563
"130010 ANORI";963
"130014 APUI";988
"130020 ATALAIA DO NORTE";919
"130030 AUTAZES";1837
"130040 BARCELOS";1723
"130050 BARREIRINHA";1696
"130060 BENJAMIN CONSTANT";1917
"130063 BERURI";939
"130068 BOA VISTA DO RAMOS";922
"130070 BOCA DO ACRE";1790
"130080 BORBA";2198
"130083 CAAPIRANGA";657
"130090 CANUTAMA";826
"130100 CARAUARI";1707
"130110 CAREIRO";1968
"130115 CAREIRO DA VARZEA";1263
"130120 COARI";4918
"130130 CODAJAS";1419
"130140 EIRUNEPE";1960
"130150 ENVIRA";1041
"130160 FONTE BOA";1697
"130165 GUAJARA";911
"130170 HUMAITA";2591
"130180 IPIXUNA";1306
"130185 IRANDUBA";2274
"130190 ITACOATIARA";4953
"130195 ITAMARATI";575
"130200 ITAPIRANGA";508
"130210 JAPURA";597
"130220 JURUA";644
"130230 JUTAI";1336
"130240 LABREA";2191
"130250 MANACAPURU";5153
"130255 MANAQUIRI";1227
"130260 MANAUS";89530
"130270 MANICORE";2909
"130280 MARAA";1201
"130290 MAUES";3072
"130300 NHAMUNDA";1127
"130310 NOVA OLINDA DO NORTE";1970
"130320 NOVO AIRAO";832
"130330 NOVO ARIPUANA";1303
"130340 PARINTINS";6261
"130350 PAUINI";1152
"130353 PRESIDENTE FIGUEIREDO";1418
"130356 RIO PRETO DA EVA";1435
"130360 SANTA ISABEL DO RIO NEGRO";1022
"130370 SANTO ANTONIO DO ICA";1780
"130380 SAO GABRIEL DA CACHOEIRA";2190
"130390 SAO PAULO DE OLIVENCA";1948
"130395 SAO SEBASTIAO DO UATUMA";627
"130400 SILVES";514
"130406 TABATINGA";3003
"130410 TAPAUA";1291
"130420 TEFE";3928
"130423 TONANTINS";1191
"130426 UARINI";762
"130430 URUCARA";1135
"130440 URUCURITUBA";1076
"140002 AMAJARI";479
"140005 ALTO ALEGRE";892
"140010 BOA VISTA";14585
"140015 BONFIM";681
"140017 CANTA";739
"140020 CARACARAI";1074
"140023 CAROEBE";417
"140028 IRACEMA";444
"140030 MUCAJAI";772
"140040 NORMANDIA";559
"140045 PACARAIMA";613
"140047 RORAINOPOLIS";1366
"140050 SAO JOAO DA BALIZA";359
"140060 SAO LUIZ";362
"140070 UIRAMUTA";532
"150010 ABAETETUBA";8211
"150013 ABEL FIGUEIREDO";358
"150020 ACARA";3298
"150030 AFUA";2293
"150034 AGUA AZUL DO NORTE";1304
"150040 ALENQUER";3131
"150050 ALMEIRIM";2080
"150060 ALTAMIRA";5195
"150070 ANAJAS";1496
"150080 ANANINDEUA";23085
"150085 ANAPU";1042
"150090 AUGUSTO CORREA";2414
"150095 AURORA DO PARA";1595
"150100 AVEIRO";1026
"150110 BAGRE";1548
"150120 BAIAO";1994
"150125 BANNACH";180
"150130 BARCARENA";5311
"150140 BELEM";63268
"150145 BELTERRA";893
"150150 BENEVIDES";2659
"150157 BOM JESUS DO TOCANTINS";819
"150160 BONITO";725
"150170 BRAGANCA";6273
"150172 BRASIL NOVO";903
"150175 BREJO GRANDE DO ARAGUAIA";421
"150178 BREU BRANCO";2974
"150180 BREVES";5926
"150190 BUJARU";1530
"150195 CACHOEIRA DO PIRIA";1472
"150200 CACHOEIRA DO ARARI";1136
"150210 CAMETA";7190
"150215 CANAA DOS CARAJAS";1309
"150220 CAPANEMA";3264
"150230 CAPITAO POCO";3247
"150240 CASTANHAL";8786
"150250 CHAVES";1287
"150260 COLARES";656
"150270 CONCEICAO DO ARAGUAIA";2397
"150275 CONCORDIA DO PARA";1614
"150276 CUMARU DO NORTE";489
"150277 CURIONOPOLIS";1112
"150280 CURRALINHO";1773
"150285 CURUA";725
"150290 CURUCA";1783
"150293 DOM ELISEU";2792
"150295 ELDORADO DOS CARAJAS";1862
"150300 FARO";559
"150304 FLORESTA DO ARAGUAIA";938
"150307 GARRAFAO DO NORTE";1645
"150309 GOIANESIA DO PARA";1836
"150310 GURUPA";1831
"150320 IGARAPE-ACU";2040
"150330 IGARAPE-MIRI";3448
"150340 INHANGAPI";552
"150345 IPIXUNA DO PARA";2696
"150350 IRITUIA";1776
"150360 ITAITUBA";5745
"150370 ITUPIRANGA";3058
"150375 JACAREACANGA";822
"150380 JACUNDA";2870
"150390 JURUTI";2756
"150400 LIMOEIRO DO AJURU";1553
"150405 MAE DO RIO";1581
"150410 MAGALHAES BARATA";456
"150420 MARABA";12067
"150430 MARACANA";1769
"150440 MARAPANIM";1499
"150442 MARITUBA";5394
"150445 MEDICILANDIA";1467
"150450 MELGACO";1629
"150460 MOCAJUBA";1559
"150470 MOJU";4152
"150475 MOJUI DOS CAMPOS";840
"150480 MONTE ALEGRE";3340
"150490 MUANA";1941
"150495 NOVA ESPERANCA DO PIRIA";1331
"150497 NOVA IPIXUNA";788
"150500 NOVA TIMBOTEUA";658
"150503 NOVO PROGRESSO";1258
"150506 NOVO REPARTIMENTO";3449
"150510 OBIDOS";2757
"150520 OEIRAS DO PARA";1741
"150530 ORIXIMINA";3605
"150540 OUREM";917
"150543 OURILANDIA DO NORTE";1526
"150548 PACAJA";2231
"150549 PALESTINA DO PARA";449
"150550 PARAGOMINAS";5507
"150553 PARAUAPEBAS";7494
"150555 PAU D'ARCO";355
"150560 PEIXE-BOI";427
"150563 PICARRA";727
"150565 PLACAS";1217
"150570 PONTA DE PEDRAS";1451
"150580 PORTEL";3305
"150590 PORTO DE MOZ";2168
"150600 PRAINHA";1934
"150610 PRIMAVERA";577
"150611 QUATIPURU";709
"150613 REDENCAO";4045
"150616 RIO MARIA";884
"150618 RONDON DO PARA";2494
"150619 RUROPOLIS";2120
"150620 SALINOPOLIS";2147
"150630 SALVATERRA";1092
"150635 SANTA BARBARA DO PARA";894
"150640 SANTA CRUZ DO ARARI";481
"150650 SANTA IZABEL DO PARA";2923
"150655 SANTA LUZIA DO PARA";1199
"150658 SANTA MARIA DAS BARREIRAS";793
"150660 SANTA MARIA DO PARA";1224
"150670 SANTANA DO ARAGUAIA";2847
"150680 SANTAREM";15716
"150690 SANTAREM NOVO";352
"150700 SANTO ANTONIO DO TAUA";1458
"150710 SAO CAETANO DE ODIVELAS";959
"150715 SAO DOMINGOS DO ARAGUAIA";1323
"150720 SAO DOMINGOS DO CAPIM";1819
"150730 SAO FELIX DO XINGU";4196
"150740 SAO FRANCISCO DO PARA";791
"150745 SAO GERALDO DO ARAGUAIA";1523
"150746 SAO JOAO DA PONTA";281
"150747 SAO JOAO DE PIRABAS";1197
"150750 SAO JOAO DO ARAGUAIA";728
"150760 SAO MIGUEL DO GUAMA";2859
"150770 SAO SEBASTIAO DA BOA VISTA";1305
"150775 SAPUCAIA";261
"150780 SENADOR JOSE PORFIRIO";863
"150790 SOURE";1283
"150795 TAILANDIA";4382
"150796 TERRA ALTA";593
"150797 TERRA SANTA";941
"150800 TOME-ACU";3276
"150803 TRACUATEUA";1614
"150805 TRAIRAO";961
"150808 TUCUMA";1778
"150810 TUCURUI";5322
"150812 ULIANOPOLIS";2234
"150815 URUARA";2584
"150820 VIGIA";2559
"150830 VISEU";3485
"150835 VITORIA DO XINGU";745
"150840 XINGUARA";2186
"160005 SERRA DO NAVIO";237
"160010 AMAPA";492
"160015 PEDRA BRANCA DO AMAPARI";540
"160020 CALCOENE";495
"160021 CUTIAS";303
"160023 FERREIRA GOMES";322
"160025 ITAUBAL";248
"160027 LARANJAL DO JARI";2322
"160030 MACAPA";21341
"160040 MAZAGAO";1044
"160050 OIAPOQUE";1109
"160053 PORTO GRANDE";922
"160055 PRACUUBA";198
"160060 SANTANA";5891
"160070 TARTARUGALZINHO";738
