 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2010
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1161
"110002 ARIQUEMES";4575
"110003 CABIXI";295
"110004 CACOAL";3770
"110005 CEREJEIRAS";805
"110006 COLORADO DO OESTE";840
"110007 CORUMBIARA";431
"110008 COSTA MARQUES";818
"110009 ESPIGAO D'OESTE";1435
"110010 GUAJARA-MIRIM";2272
"110011 JARU";2575
"110012 JI-PARANA";5390
"110013 MACHADINHO D'OESTE";1678
"110014 NOVA BRASILANDIA D'OESTE";955
"110015 OURO PRETO DO OESTE";1822
"110018 PIMENTA BUENO";1605
"110020 PORTO VELHO";20747
"110025 PRESIDENTE MEDICI";1011
"110026 RIO CRESPO";180
"110028 ROLIM DE MOURA";2379
"110029 SANTA LUZIA D'OESTE";397
"110030 VILHENA";3661
"110032 SAO MIGUEL DO GUAPORE";1190
"110033 NOVA MAMORE";1283
"110034 ALVORADA D'OESTE";812
"110037 ALTO ALEGRE DOS PARECIS";644
"110040 ALTO PARAISO";952
"110045 BURITIS";1733
"110050 NOVO HORIZONTE DO OESTE";521
"110060 CACAULANDIA";316
"110070 CAMPO NOVO DE RONDONIA";690
"110080 CANDEIAS DO JAMARI";1099
"110090 CASTANHEIRAS";187
"110092 CHUPINGUAIA";437
"110094 CUJUBIM";878
"110100 GOVERNADOR JORGE TEIXEIRA";541
"110110 ITAPUA DO OESTE";479
"110120 MINISTRO ANDREAZZA";578
"110130 MIRANTE DA SERRA";658
"110140 MONTE NEGRO";757
"110143 NOVA UNIAO";366
"110145 PARECIS";219
"110146 PIMENTEIRAS DO OESTE";124
"110147 PRIMAVERA DE RONDONIA";209
"110148 SAO FELIPE D'OESTE";301
"110149 SAO FRANCISCO DO GUAPORE";888
"110150 SERINGUEIRAS";631
"110155 TEIXEIROPOLIS";252
"110160 THEOBROMA";553
"110170 URUPA";620
"110175 VALE DO ANARI";479
"110180 VALE DO PARAISO";425
"120001 ACRELANDIA";784
"120005 ASSIS BRASIL";364
"120010 BRASILEIA";1259
"120013 BUJARI";483
"120017 CAPIXABA";604
"120020 CRUZEIRO DO SUL";5128
"120025 EPITACIOLANDIA";889
"120030 FEIJO";2201
"120032 JORDAO";484
"120033 MANCIO LIMA";1010
"120034 MANOEL URBANO";510
"120035 MARECHAL THAUMATURGO";1023
"120038 PLACIDO DE CASTRO";1130
"120039 PORTO WALTER";723
"120040 RIO BRANCO";18081
"120042 RODRIGUES ALVES";1040
"120043 SANTA ROSA DO PURUS";309
"120045 SENADOR GUIOMARD";1195
"120050 SENA MADUREIRA";2338
"120060 TARAUACA";2383
"120070 XAPURI";969
"120080 PORTO ACRE";904
"130002 ALVARAES";954
"130006 AMATURA";646
"130008 ANAMA";641
"130010 ANORI";1102
"130014 APUI";1046
"130020 ATALAIA DO NORTE";914
"130030 AUTAZES";2070
"130040 BARCELOS";1654
"130050 BARREIRINHA";1918
"130060 BENJAMIN CONSTANT";2056
"130063 BERURI";1099
"130068 BOA VISTA DO RAMOS";1072
"130070 BOCA DO ACRE";1905
"130080 BORBA";2272
"130083 CAAPIRANGA";717
"130090 CANUTAMA";795
"130100 CARAUARI";1861
"130110 CAREIRO";2141
"130115 CAREIRO DA VARZEA";1384
"130120 COARI";4792
"130130 CODAJAS";1519
"130140 EIRUNEPE";2002
"130150 ENVIRA";1201
"130160 FONTE BOA";1452
"130165 GUAJARA";1004
"130170 HUMAITA";2825
"130180 IPIXUNA";1461
"130185 IRANDUBA";2513
"130190 ITACOATIARA";5387
"130195 ITAMARATI";569
"130200 ITAPIRANGA";503
"130210 JAPURA";488
"130220 JURUA";765
"130230 JUTAI";1152
"130240 LABREA";2394
"130250 MANACAPURU";5529
"130255 MANAQUIRI";1445
"130260 MANAUS";91203
"130270 MANICORE";3099
"130280 MARAA";1197
"130290 MAUES";3458
"130300 NHAMUNDA";1183
"130310 NOVA OLINDA DO NORTE";2045
"130320 NOVO AIRAO";895
"130330 NOVO ARIPUANA";1344
"130340 PARINTINS";6781
"130350 PAUINI";1226
"130353 PRESIDENTE FIGUEIREDO";1655
"130356 RIO PRETO DA EVA";1447
"130360 SANTA ISABEL DO RIO NEGRO";1196
"130370 SANTO ANTONIO DO ICA";1624
"130380 SAO GABRIEL DA CACHOEIRA";2409
"130390 SAO PAULO DE OLIVENCA";2055
"130395 SAO SEBASTIAO DO UATUMA";691
"130400 SILVES";523
"130406 TABATINGA";3129
"130410 TAPAUA";1143
"130420 TEFE";3965
"130423 TONANTINS";1198
"130426 UARINI";718
"130430 URUCARA";1117
"130440 URUCURITUBA";1169
"140002 AMAJARI";548
"140005 ALTO ALEGRE";1006
"140010 BOA VISTA";15309
"140015 BONFIM";696
"140017 CANTA";936
"140020 CARACARAI";1229
"140023 CAROEBE";454
"140028 IRACEMA";516
"140030 MUCAJAI";874
"140040 NORMANDIA";634
"140045 PACARAIMA";711
"140047 RORAINOPOLIS";1589
"140050 SAO JOAO DA BALIZA";409
"140060 SAO LUIZ";393
"140070 UIRAMUTA";597
"150010 ABAETETUBA";8187
"150013 ABEL FIGUEIREDO";372
"150020 ACARA";3214
"150030 AFUA";2466
"150034 AGUA AZUL DO NORTE";1222
"150040 ALENQUER";3378
"150050 ALMEIRIM";2074
"150060 ALTAMIRA";5439
"150070 ANAJAS";1627
"150080 ANANINDEUA";22630
"150085 ANAPU";1185
"150090 AUGUSTO CORREA";2538
"150095 AURORA DO PARA";1742
"150100 AVEIRO";1110
"150110 BAGRE";1758
"150120 BAIAO";2303
"150125 BANNACH";181
"150130 BARCARENA";5732
"150140 BELEM";60358
"150145 BELTERRA";934
"150150 BENEVIDES";2746
"150157 BOM JESUS DO TOCANTINS";865
"150160 BONITO";695
"150170 BRAGANCA";6447
"150172 BRASIL NOVO";848
"150175 BREJO GRANDE DO ARAGUAIA";412
"150178 BREU BRANCO";3322
"150180 BREVES";6404
"150190 BUJARU";1556
"150195 CACHOEIRA DO PIRIA";1645
"150200 CACHOEIRA DO ARARI";1140
"150210 CAMETA";7606
"150215 CANAA DOS CARAJAS";1516
"150220 CAPANEMA";3361
"150230 CAPITAO POCO";3226
"150240 CASTANHAL";8802
"150250 CHAVES";1346
"150260 COLARES";642
"150270 CONCEICAO DO ARAGUAIA";2477
"150275 CONCORDIA DO PARA";1663
"150276 CUMARU DO NORTE";515
"150277 CURIONOPOLIS";1048
"150280 CURRALINHO";1950
"150285 CURUA";797
"150290 CURUCA";1950
"150293 DOM ELISEU";2931
"150295 ELDORADO DOS CARAJAS";1896
"150300 FARO";502
"150304 FLORESTA DO ARAGUAIA";1009
"150307 GARRAFAO DO NORTE";1614
"150309 GOIANESIA DO PARA";1936
"150310 GURUPA";1906
"150320 IGARAPE-ACU";1979
"150330 IGARAPE-MIRI";3340
"150340 INHANGAPI";562
"150345 IPIXUNA DO PARA";3066
"150350 IRITUIA";1785
"150360 ITAITUBA";5814
"150370 ITUPIRANGA";3082
"150375 JACAREACANGA";702
"150380 JACUNDA";2938
"150390 JURUTI";3114
"150400 LIMOEIRO DO AJURU";1603
"150405 MAE DO RIO";1615
"150410 MAGALHAES BARATA";478
"150420 MARABA";12589
"150430 MARACANA";1731
"150440 MARAPANIM";1507
"150442 MARITUBA";5451
"150445 MEDICILANDIA";1450
"150450 MELGACO";1670
"150460 MOCAJUBA";1702
"150470 MOJU";4410
"150475 MOJUI DOS CAMPOS";828
"150480 MONTE ALEGRE";3452
"150490 MUANA";2061
"150495 NOVA ESPERANCA DO PIRIA";1313
"150497 NOVA IPIXUNA";834
"150500 NOVA TIMBOTEUA";700
"150503 NOVO PROGRESSO";1401
"150506 NOVO REPARTIMENTO";3748
"150510 OBIDOS";2879
"150520 OEIRAS DO PARA";1936
"150530 ORIXIMINA";3975
"150540 OUREM";941
"150543 OURILANDIA DO NORTE";1550
"150548 PACAJA";2342
"150549 PALESTINA DO PARA";423
"150550 PARAGOMINAS";5581
"150553 PARAUAPEBAS";8044
"150555 PAU D'ARCO";330
"150560 PEIXE-BOI";435
"150563 PICARRA";718
"150565 PLACAS";1394
"150570 PONTA DE PEDRAS";1482
"150580 PORTEL";3837
"150590 PORTO DE MOZ";2386
"150600 PRAINHA";2038
"150610 PRIMAVERA";611
"150611 QUATIPURU";706
"150613 REDENCAO";4206
"150616 RIO MARIA";888
"150618 RONDON DO PARA";2574
"150619 RUROPOLIS";2410
"150620 SALINOPOLIS";2128
"150630 SALVATERRA";1099
"150635 SANTA BARBARA DO PARA";1007
"150640 SANTA CRUZ DO ARARI";484
"150650 SANTA IZABEL DO PARA";3006
"150655 SANTA LUZIA DO PARA";1164
"150658 SANTA MARIA DAS BARREIRAS";925
"150660 SANTA MARIA DO PARA";1220
"150670 SANTANA DO ARAGUAIA";3127
"150680 SANTAREM";15845
"150690 SANTAREM NOVO";384
"150700 SANTO ANTONIO DO TAUA";1551
"150710 SAO CAETANO DE ODIVELAS";940
"150715 SAO DOMINGOS DO ARAGUAIA";1368
"150720 SAO DOMINGOS DO CAPIM";1918
"150730 SAO FELIX DO XINGU";4787
"150740 SAO FRANCISCO DO PARA";797
"150745 SAO GERALDO DO ARAGUAIA";1505
"150746 SAO JOAO DA PONTA";262
"150747 SAO JOAO DE PIRABAS";1211
"150750 SAO JOAO DO ARAGUAIA";782
"150760 SAO MIGUEL DO GUAMA";3007
"150770 SAO SEBASTIAO DA BOA VISTA";1387
"150775 SAPUCAIA";263
"150780 SENADOR JOSE PORFIRIO";820
"150790 SOURE";1301
"150795 TAILANDIA";4719
"150796 TERRA ALTA";647
"150797 TERRA SANTA";997
"150800 TOME-ACU";3320
"150803 TRACUATEUA";1666
"150805 TRAIRAO";909
"150808 TUCUMA";1733
"150810 TUCURUI";5685
"150812 ULIANOPOLIS";2533
"150815 URUARA";2475
"150820 VIGIA";2529
"150830 VISEU";3658
"150835 VITORIA DO XINGU";755
"150840 XINGUARA";2247
"160005 SERRA DO NAVIO";260
"160010 AMAPA";521
"160015 PEDRA BRANCA DO AMAPARI";646
"160020 CALCOENE";565
"160021 CUTIAS";316
"160023 FERREIRA GOMES";403
"160025 ITAUBAL";270
"160027 LARANJAL DO JARI";2530
"160030 MACAPA";22850
"160040 MAZAGAO";1225
"160050 OIAPOQUE";1146
"160053 PORTO GRANDE";1024
"160055 PRACUUBA";235
"160060 SANTANA";6074
"160070 TARTARUGALZINHO";827
"160080 VITORIA DO JARI";880
"170025 ABREULANDIA";123
"170030 AGUIARNOPOLIS";288
"170035 ALIANCA DO TOCANTINS";276
"170040 ALMAS";435
"170070 ALVORADA";395
"170100 ANANAS";589
"170105 ANGICO";158
"170110 APARECIDA DO RIO NEGRO";221
"170130 ARAGOMINAS";318
"170190 ARAGUACEMA";340
"170200 ARAGUACU";408
"170210 ARAGUAINA";7268
"170215 ARAGUANA";313
"170220 ARAGUATINS";1817
"170230 ARAPOEMA";412
"170240 ARRAIAS";645
"170255 AUGUSTINOPOLIS";883
"170270 AURORA DO TOCANTINS";176
"170290 AXIXA DO TOCANTINS";528
"170300 BABACULANDIA";518
"170305 BANDEIRANTES DO TOCANTINS";166
"170307 BARRA DO OURO";241
"170310 BARROLANDIA";261
"170320 BERNARDO SAYAO";237
"170330 BOM JESUS DO TOCANTINS";205
"170360 BRASILANDIA DO TOCANTINS";102
"170370 BREJINHO DE NAZARE";259
"170380 BURITI DO TOCANTINS";566
"170382 CACHOEIRINHA";127
"170384 CAMPOS LINDOS";580
"170386 CARIRI DO TOCANTINS";161
"170388 CARMOLANDIA";131
"170389 CARRASCO BONITO";217
"170390 CASEARA";256
"170410 CENTENARIO";146
"170460 CHAPADA DE AREIA";70
"170510 CHAPADA DA NATIVIDADE";181
"170550 COLINAS DO TOCANTINS";1541
"170555 COMBINADO";234
"170560 CONCEICAO DO TOCANTINS";269
"170600 COUTO MAGALHAES";278
"170610 CRISTALANDIA";331
"170625 CRIXAS DO TOCANTINS";84
"170650 DARCINOPOLIS";302
"170700 DIANOPOLIS";1113
"170710 DIVINOPOLIS DO TOCANTINS";336
"170720 DOIS IRMAOS DO TOCANTINS";343
"170730 DUERE";206
"170740 ESPERANTINA";563
"170755 FATIMA";227
"170765 FIGUEIROPOLIS";278
"170770 FILADELFIA";448
"170820 FORMOSO DO ARAGUAIA";986
"170825 FORTALEZA DO TABOCAO";137
"170830 GOIANORTE";283
"170900 GOIATINS";739
"170930 GUARAI";1095
"170950 GURUPI";3436
"170980 IPUEIRAS";84
"171050 ITACAJA";385
"171070 ITAGUATINS";349
"171090 ITAPIRATINS";159
"171110 ITAPORA DO TOCANTINS";111
"171150 JAU DO TOCANTINS";166
"171180 JUARINA";117
"171190 LAGOA DA CONFUSAO";497
"171195 LAGOA DO TOCANTINS";220
"171200 LAJEADO";138
"171215 LAVANDEIRA";78
"171240 LIZARDA";226
"171245 LUZINOPOLIS";139
"171250 MARIANOPOLIS DO TOCANTINS";243
"171270 MATEIROS";133
"171280 MAURILANDIA DO TOCANTINS";179
"171320 MIRACEMA DO TOCANTINS";1173
"171330 MIRANORTE";633
"171360 MONTE DO CARMO";350
"171370 MONTE SANTO DO TOCANTINS";113
"171380 PALMEIRAS DO TOCANTINS";327
"171395 MURICILANDIA";166
"171420 NATIVIDADE";492
"171430 NAZARE";219
"171488 NOVA OLINDA";547
"171500 NOVA ROSALANDIA";193
"171510 NOVO ACORDO";229
"171515 NOVO ALEGRE";105
"171525 NOVO JARDIM";142
"171550 OLIVEIRA DE FATIMA";48
"171570 PALMEIRANTE";310
"171575 PALMEIROPOLIS";355
"171610 PARAISO DO TOCANTINS";2048
"171620 PARANA";568
"171630 PAU D'ARCO";260
"171650 PEDRO AFONSO";604
"171660 PEIXE";520
"171665 PEQUIZEIRO";260
"171670 COLMEIA";442
"171700 PINDORAMA DO TOCANTINS";216
"171720 PIRAQUE";139
"171750 PIUM";335
"171780 PONTE ALTA DO BOM JESUS";269
"171790 PONTE ALTA DO TOCANTINS";375
"171800 PORTO ALEGRE DO TOCANTINS";186
"171820 PORTO NACIONAL";2561
"171830 PRAIA NORTE";509
"171840 PRESIDENTE KENNEDY";186
"171845 PUGMIL";108
"171850 RECURSOLANDIA";213
"171855 RIACHINHO";254
"171865 RIO DA CONCEICAO";116
"171870 RIO DOS BOIS";113
"171875 RIO SONO";362
"171880 SAMPAIO";258
"171884 SANDOLANDIA";142
"171886 SANTA FE DO ARAGUAIA";388
"171888 SANTA MARIA DO TOCANTINS";160
"171889 SANTA RITA DO TOCANTINS";124
"171890 SANTA ROSA DO TOCANTINS";275
"171900 SANTA TEREZA DO TOCANTINS";157
"172000 SANTA TEREZINHA DO TOCANTINS";136
"172010 SAO BENTO DO TOCANTINS";278
"172015 SAO FELIX DO TOCANTINS";105
"172020 SAO MIGUEL DO TOCANTINS";587
"172025 SAO SALVADOR DO TOCANTINS";174
"172030 SAO SEBASTIAO DO TOCANTINS";257
"172049 SAO VALERIO";247
"172065 SILVANOPOLIS";261
"172080 SITIO NOVO DO TOCANTINS";468
"172085 SUCUPIRA";98
"172090 TAGUATINGA";775
"172093 TAIPAS DO TOCANTINS";127
"172097 TALISMA";144
"172100 PALMAS";10666
"172110 TOCANTINIA";408
"172120 TOCANTINOPOLIS";1209
"172125 TUPIRAMA";79
"172130 TUPIRATINS";148
"172208 WANDERLANDIA";586
"172210 XAMBIOA";622
"210005 ACAILANDIA";5623
"210010 AFONSO CUNHA";365
"210015 AGUA DOCE DO MARANHAO";597
"210020 ALCANTARA";1082
"210030 ALDEIAS ALTAS";1351
"210040 ALTAMIRA DO MARANHAO";446
"210043 ALTO ALEGRE DO MARANHAO";1371
"210047 ALTO ALEGRE DO PINDARE";1924
"210050 ALTO PARNAIBA";691
"210055 AMAPA DO MARANHAO";402
"210060 AMARANTE DO MARANHAO";2243
"210070 ANAJATUBA";1334
"210080 ANAPURUS";801
"210083 APICUM-ACU";934
"210087 ARAGUANA";875
"210090 ARAIOSES";2450
"210095 ARAME";1978
"210100 ARARI";1519
"210110 AXIXA";606
"210120 BACABAL";5246
"210125 BACABEIRA";829
"210130 BACURI";1100
"210135 BACURITUBA";271
"210140 BALSAS";4865
"210150 BARAO DE GRAJAU";868
"210160 BARRA DO CORDA";4731
"210170 BARREIRINHAS";3358
"210173 BELAGUA";508
"210177 BELA VISTA DO MARANHAO";609
"210180 BENEDITO LEITE";243
"210190 BEQUIMAO";1055
"210193 BERNARDO DO MEARIM";313
"210197 BOA VISTA DO GURUPI";467
"210200 BOM JARDIM";2375
"210203 BOM JESUS DAS SELVAS";1693
"210207 BOM LUGAR";832
"210210 BREJO";1822
"210215 BREJO DE AREIA";710
"210220 BURITI";1711
"210230 BURITI BRAVO";1383
"210232 BURITICUPU";4103
"210235 BURITIRANA";893
"210237 CACHOEIRA GRANDE";586
"210240 CAJAPIO";570
"210250 CAJARI";1031
"210255 CAMPESTRE DO MARANHAO";757
"210260 CANDIDO MENDES";1067
"210270 CANTANHEDE";1336
"210275 CAPINZAL DO NORTE";589
"210280 CAROLINA";1314
"210290 CARUTAPERA";1398
"210300 CAXIAS";8036
"210310 CEDRAL";481
"210312 CENTRAL DO MARANHAO";464
"210315 CENTRO DO GUILHERME";645
"210317 CENTRO NOVO DO MARANHAO";1207
"210320 CHAPADINHA";4306
"210325 CIDELANDIA";770
"210330 CODO";6650
"210340 COELHO NETO";2633
"210350 COLINAS";2413
"210355 CONCEICAO DO LAGO-ACU";915
"210360 COROATA";3472
"210370 CURURUPU";1832
"210375 DAVINOPOLIS";803
"210380 DOM PEDRO";1221
"210390 DUQUE BACELAR";673
"210400 ESPERANTINOPOLIS";978
"210405 ESTREITO";1814
"210407 FEIRA NOVA DO MARANHAO";556
"210408 FERNANDO FALCAO";593
"210409 FORMOSA DA SERRA NEGRA";1076
"210410 FORTALEZA DOS NOGUEIRAS";720
"210420 FORTUNA";987
"210430 GODOFREDO VIANA";619
"210440 GONCALVES DIAS";993
"210450 GOVERNADOR ARCHER";503
"210455 GOVERNADOR EDISON LOBAO";882
"210460 GOVERNADOR EUGENIO BARROS";812
"210462 GOVERNADOR LUIZ ROCHA";438
"210465 GOVERNADOR NEWTON BELLO";651
"210467 GOVERNADOR NUNES FREIRE";1649
"210470 GRACA ARANHA";338
"210480 GRAJAU";3643
"210490 GUIMARAES";652
"210500 HUMBERTO DE CAMPOS";1695
"210510 ICATU";1704
"210515 IGARAPE DO MEIO";709
"210520 IGARAPE GRANDE";564
"210530 IMPERATRIZ";12506
"210535 ITAIPAVA DO GRAJAU";908
"210540 ITAPECURU MIRIM";3693
"210542 ITINGA DO MARANHAO";1442
"210545 JATOBA";551
"210547 JENIPAPO DOS VIEIRAS";977
"210550 JOAO LISBOA";1444
"210560 JOSELANDIA";923
"210565 JUNCO DO MARANHAO";329
"210570 LAGO DA PEDRA";2684
"210580 LAGO DO JUNCO";604
"210590 LAGO VERDE";998
"210592 LAGOA DO MATO";586
"210594 LAGO DOS RODRIGUES";495
"210596 LAGOA GRANDE DO MARANHAO";658
"210598 LAJEADO NOVO";402
"210600 LIMA CAMPOS";582
"210610 LORETO";667
"210620 LUIS DOMINGUES";360
"210630 MAGALHAES DE ALMEIDA";1003
"210632 MARACACUME";1189
"210635 MARAJA DO SENA";513
"210637 MARANHAOZINHO";830
"210640 MATA ROMA";914
"210650 MATINHA";1138
"210660 MATOES";1929
"210663 MATOES DO NORTE";817
"210667 MILAGRES DO MARANHAO";535
"210670 MIRADOR";1379
"210675 MIRANDA DO NORTE";1408
"210680 MIRINZAL";784
"210690 MONCAO";1901
"210700 MONTES ALTOS";530
"210710 MORROS";1227
"210720 NINA RODRIGUES";850
"210725 NOVA COLINAS";315
"210730 NOVA IORQUE";251
"210735 NOVA OLINDA DO MARANHAO";1062
"210740 OLHO D'AGUA DAS CUNHAS";1009
"210745 OLINDA NOVA DO MARANHAO";682
"210750 PACO DO LUMIAR";5066
"210760 PALMEIRANDIA";987
"210770 PARAIBANO";1191
"210780 PARNARAMA";1937
"210790 PASSAGEM FRANCA";1003
"210800 PASTOS BONS";1043
"210805 PAULINO NEVES";951
"210810 PAULO RAMOS";1279
"210820 PEDREIRAS";1893
"210825 PEDRO DO ROSARIO";1300
"210830 PENALVA";2206
"210840 PERI MIRIM";652
"210845 PERITORO";1183
"210850 PINDARE-MIRIM";1785
"210860 PINHEIRO";4053
"210870 PIO XII";1308
"210880 PIRAPEMAS";1110
"210890 POCAO DE PEDRAS";986
"210900 PORTO FRANCO";1214
