 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2009
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1210
"110002 ARIQUEMES";4596
"110003 CABIXI";300
"110004 CACOAL";3822
"110005 CEREJEIRAS";830
"110006 COLORADO DO OESTE";878
"110007 CORUMBIARA";447
"110008 COSTA MARQUES";788
"110009 ESPIGAO D'OESTE";1429
"110010 GUAJARA-MIRIM";2267
"110011 JARU";2623
"110012 JI-PARANA";5513
"110013 MACHADINHO D'OESTE";1635
"110014 NOVA BRASILANDIA D'OESTE";985
"110015 OURO PRETO DO OESTE";1863
"110018 PIMENTA BUENO";1631
"110020 PORTO VELHO";20824
"110025 PRESIDENTE MEDICI";1046
"110026 RIO CRESPO";177
"110028 ROLIM DE MOURA";2435
"110029 SANTA LUZIA D'OESTE";422
"110030 VILHENA";3636
"110032 SAO MIGUEL DO GUAPORE";1208
"110033 NOVA MAMORE";1231
"110034 ALVORADA D'OESTE";853
"110037 ALTO ALEGRE DOS PARECIS";660
"110040 ALTO PARAISO";928
"110045 BURITIS";1718
"110050 NOVO HORIZONTE DO OESTE";529
"110060 CACAULANDIA";311
"110070 CAMPO NOVO DE RONDONIA";683
"110080 CANDEIAS DO JAMARI";1074
"110090 CASTANHEIRAS";193
"110092 CHUPINGUAIA";428
"110094 CUJUBIM";843
"110100 GOVERNADOR JORGE TEIXEIRA";566
"110110 ITAPUA DO OESTE";468
"110120 MINISTRO ANDREAZZA";585
"110130 MIRANTE DA SERRA";669
"110140 MONTE NEGRO";749
"110143 NOVA UNIAO";382
"110145 PARECIS";224
"110146 PIMENTEIRAS DO OESTE";126
"110147 PRIMAVERA DE RONDONIA";198
"110148 SAO FELIPE D'OESTE";296
"110149 SAO FRANCISCO DO GUAPORE";877
"110150 SERINGUEIRAS";642
"110155 TEIXEIROPOLIS";258
"110160 THEOBROMA";551
"110170 URUPA";645
"110175 VALE DO ANARI";479
"110180 VALE DO PARAISO";440
"120001 ACRELANDIA";760
"120005 ASSIS BRASIL";358
"120010 BRASILEIA";1222
"120013 BUJARI";476
"120017 CAPIXABA";572
"120020 CRUZEIRO DO SUL";5021
"120025 EPITACIOLANDIA";885
"120030 FEIJO";2190
"120032 JORDAO";466
"120033 MANCIO LIMA";976
"120034 MANOEL URBANO";498
"120035 MARECHAL THAUMATURGO";982
"120038 PLACIDO DE CASTRO";1084
"120039 PORTO WALTER";673
"120040 RIO BRANCO";17943
"120042 RODRIGUES ALVES";983
"120043 SANTA ROSA DO PURUS";303
"120045 SENADOR GUIOMARD";1171
"120050 SENA MADUREIRA";2300
"120060 TARAUACA";2314
"120070 XAPURI";950
"120080 PORTO ACRE";875
"130002 ALVARAES";944
"130006 AMATURA";640
"130008 ANAMA";619
"130010 ANORI";1063
"130014 APUI";1033
"130020 ATALAIA DO NORTE";922
"130030 AUTAZES";2007
"130040 BARCELOS";1688
"130050 BARREIRINHA";1857
"130060 BENJAMIN CONSTANT";2024
"130063 BERURI";1054
"130068 BOA VISTA DO RAMOS";1030
"130070 BOCA DO ACRE";1880
"130080 BORBA";2264
"130083 CAAPIRANGA";702
"130090 CANUTAMA";811
"130100 CARAUARI";1822
"130110 CAREIRO";2093
"130115 CAREIRO DA VARZEA";1354
"130120 COARI";4867
"130130 CODAJAS";1497
"130140 EIRUNEPE";2002
"130150 ENVIRA";1156
"130160 FONTE BOA";1543
"130165 GUAJARA";980
"130170 HUMAITA";2767
"130180 IPIXUNA";1420
"130185 IRANDUBA";2451
"130190 ITACOATIARA";5285
"130195 ITAMARATI";575
"130200 ITAPIRANGA";508
"130210 JAPURA";527
"130220 JURUA";730
"130230 JUTAI";1221
"130240 LABREA";2343
"130250 MANACAPURU";5443
"130255 MANAQUIRI";1382
"130260 MANAUS";91315
"130270 MANICORE";3058
"130280 MARAA";1206
"130290 MAUES";3354
"130300 NHAMUNDA";1173
"130310 NOVA OLINDA DO NORTE";2036
"130320 NOVO AIRAO";880
"130330 NOVO ARIPUANA";1340
"130340 PARINTINS";6653
"130350 PAUINI";1209
"130353 PRESIDENTE FIGUEIREDO";1588
"130356 RIO PRETO DA EVA";1455
"130360 SANTA ISABEL DO RIO NEGRO";1146
"130370 SANTO ANTONIO DO ICA";1687
"130380 SAO GABRIEL DA CACHOEIRA";2353
"130390 SAO PAULO DE OLIVENCA";2034
"130395 SAO SEBASTIAO DO UATUMA";675
"130400 SILVES";524
"130406 TABATINGA";3109
"130410 TAPAUA";1200
"130420 TEFE";3979
"130423 TONANTINS";1204
"130426 UARINI";738
"130430 URUCARA";1130
"130440 URUCURITUBA";1146
"140002 AMAJARI";529
"140005 ALTO ALEGRE";974
"140010 BOA VISTA";15182
"140015 BONFIM";696
"140017 CANTA";877
"140020 CARACARAI";1187
"140023 CAROEBE";445
"140028 IRACEMA";496
"140030 MUCAJAI";846
"140040 NORMANDIA";613
"140045 PACARAIMA";683
"140047 RORAINOPOLIS";1522
"140050 SAO JOAO DA BALIZA";395
"140060 SAO LUIZ";385
"140070 UIRAMUTA";580
"150010 ABAETETUBA";8228
"150013 ABEL FIGUEIREDO";369
"150020 ACARA";3253
"150030 AFUA";2417
"150034 AGUA AZUL DO NORTE";1254
"150040 ALENQUER";3309
"150050 ALMEIRIM";2083
"150060 ALTAMIRA";5383
"150070 ANAJAS";1591
"150080 ANANINDEUA";22886
"150085 ANAPU";1143
"150090 AUGUSTO CORREA";2507
"150095 AURORA DO PARA";1700
"150100 AVEIRO";1086
"150110 BAGRE";1696
"150120 BAIAO";2211
"150125 BANNACH";181
"150130 BARCARENA";5621
"150140 BELEM";61577
"150145 BELTERRA";924
"150150 BENEVIDES";2730
"150157 BOM JESUS DO TOCANTINS";851
"150160 BONITO";708
"150170 BRAGANCA";6415
"150172 BRASIL NOVO";869
"150175 BREJO GRANDE DO ARAGUAIA";416
"150178 BREU BRANCO";3222
"150180 BREVES";6268
"150190 BUJARU";1554
"150195 CACHOEIRA DO PIRIA";1595
"150200 CACHOEIRA DO ARARI";1143
"150210 CAMETA";7498
"150215 CANAA DOS CARAJAS";1457
"150220 CAPANEMA";3342
"150230 CAPITAO POCO";3245
"150240 CASTANHAL";8835
"150250 CHAVES";1331
"150260 COLARES";649
"150270 CONCEICAO DO ARAGUAIA";2459
"150275 CONCORDIA DO PARA";1653
"150276 CUMARU DO NORTE";509
"150277 CURIONOPOLIS";1075
"150280 CURRALINHO";1899
"150285 CURUA";776
"150290 CURUCA";1903
"150293 DOM ELISEU";2897
"150295 ELDORADO DOS CARAJAS";1891
"150300 FARO";522
"150304 FLORESTA DO ARAGUAIA";990
"150307 GARRAFAO DO NORTE";1630
"150309 GOIANESIA DO PARA";1911
"150310 GURUPA";1888
"150320 IGARAPE-ACU";2008
"150330 IGARAPE-MIRI";3388
"150340 INHANGAPI";561
"150345 IPIXUNA DO PARA";2958
"150350 IRITUIA";1788
"150360 ITAITUBA";5810
"150370 ITUPIRANGA";3084
"150375 JACAREACANGA";743
"150380 JACUNDA";2927
"150390 JURUTI";3009
"150400 LIMOEIRO DO AJURU";1593
"150405 MAE DO RIO";1609
"150410 MAGALHAES BARATA";473
"150420 MARABA";12471
"150430 MARACANA";1750
"150440 MARAPANIM";1509
"150442 MARITUBA";5458
"150445 MEDICILANDIA";1462
"150450 MELGACO";1662
"150460 MOCAJUBA";1662
"150470 MOJU";4342
"150475 MOJUI DOS CAMPOS";835
"150480 MONTE ALEGRE";3427
"150490 MUANA";2029
"150495 NOVA ESPERANCA DO PIRIA";1323
"150497 NOVA IPIXUNA";822
"150500 NOVA TIMBOTEUA";689
"150503 NOVO PROGRESSO";1358
"150506 NOVO REPARTIMENTO";3665
"150510 OBIDOS";2849
"150520 OEIRAS DO PARA";1878
"150530 ORIXIMINA";3868
"150540 OUREM";937
"150543 OURILANDIA DO NORTE";1548
"150548 PACAJA";2315
"150549 PALESTINA DO PARA";433
"150550 PARAGOMINAS";5579
"150553 PARAUAPEBAS";7903
"150555 PAU D'ARCO";339
"150560 PEIXE-BOI";429
"150563 PICARRA";723
"150565 PLACAS";1342
"150570 PONTA DE PEDRAS";1479
"150580 PORTEL";3675
"150590 PORTO DE MOZ";2323
"150600 PRAINHA";2010
"150610 PRIMAVERA";602
"150611 QUATIPURU";710
"150613 REDENCAO";4170
"150616 RIO MARIA";890
"150618 RONDON DO PARA";2558
"150619 RUROPOLIS";2325
"150620 SALINOPOLIS";2142
"150630 SALVATERRA";1102
"150635 SANTA BARBARA DO PARA";974
"150640 SANTA CRUZ DO ARARI";486
"150650 SANTA IZABEL DO PARA";2992
"150655 SANTA LUZIA DO PARA";1179
"150658 SANTA MARIA DAS BARREIRAS";886
"150660 SANTA MARIA DO PARA";1225
"150670 SANTANA DO ARAGUAIA";3050
"150680 SANTAREM";15870
"150690 SANTAREM NOVO";375
"150700 SANTO ANTONIO DO TAUA";1527
"150710 SAO CAETANO DE ODIVELAS";949
"150715 SAO DOMINGOS DO ARAGUAIA";1359
"150720 SAO DOMINGOS DO CAPIM";1892
"150730 SAO FELIX DO XINGU";4619
"150740 SAO FRANCISCO DO PARA";797
"150745 SAO GERALDO DO ARAGUAIA";1516
"150746 SAO JOAO DA PONTA";269
"150747 SAO JOAO DE PIRABAS";1211
"150750 SAO JOAO DO ARAGUAIA";767
"150760 SAO MIGUEL DO GUAMA";2970
"150770 SAO SEBASTIAO DA BOA VISTA";1365
"150775 SAPUCAIA";263
"150780 SENADOR JOSE PORFIRIO";836
"150790 SOURE";1301
"150795 TAILANDIA";4631
"150796 TERRA ALTA";634
"150797 TERRA SANTA";983
"150800 TOME-ACU";3319
"150803 TRACUATEUA";1656
"150805 TRAIRAO";930
"150808 TUCUMA";1756
"150810 TUCURUI";5588
"150812 ULIANOPOLIS";2447
"150815 URUARA";2520
"150820 VIGIA";2549
"150830 VISEU";3613
"150835 VITORIA DO XINGU";755
"150840 XINGUARA";2235
"160005 SERRA DO NAVIO";254
"160010 AMAPA";514
"160015 PEDRA BRANCA DO AMAPARI";614
"160020 CALCOENE";545
"160021 CUTIAS";313
"160023 FERREIRA GOMES";378
"160025 ITAUBAL";264
"160027 LARANJAL DO JARI";2473
"160030 MACAPA";22464
"160040 MAZAGAO";1170
"160050 OIAPOQUE";1139
"160053 PORTO GRANDE";995
"160055 PRACUUBA";224
"160060 SANTANA";6043
"160070 TARTARUGALZINHO";802
"160080 VITORIA DO JARI";853
"170025 ABREULANDIA";118
"170030 AGUIARNOPOLIS";280
"170035 ALIANCA DO TOCANTINS";280
"170040 ALMAS";440
"170070 ALVORADA";400
"170100 ANANAS";591
"170105 ANGICO";162
"170110 APARECIDA DO RIO NEGRO";216
"170130 ARAGOMINAS";318
"170190 ARAGUACEMA";342
"170200 ARAGUACU";404
"170210 ARAGUAINA";7384
"170215 ARAGUANA";305
"170220 ARAGUATINS";1780
"170230 ARAPOEMA";404
"170240 ARRAIAS";634
"170255 AUGUSTINOPOLIS";881
"170270 AURORA DO TOCANTINS";168
"170290 AXIXA DO TOCANTINS";534
"170300 BABACULANDIA";529
"170305 BANDEIRANTES DO TOCANTINS";164
"170307 BARRA DO OURO";240
"170310 BARROLANDIA";259
"170320 BERNARDO SAYAO";241
"170330 BOM JESUS DO TOCANTINS";203
"170360 BRASILANDIA DO TOCANTINS";104
"170370 BREJINHO DE NAZARE";266
"170380 BURITI DO TOCANTINS";565
"170382 CACHOEIRINHA";126
"170384 CAMPOS LINDOS";555
"170386 CARIRI DO TOCANTINS";162
