 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2001
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1554
"110002 ARIQUEMES";4436
"110003 CABIXI";437
"110004 CACOAL";4253
"110005 CEREJEIRAS";1065
"110006 COLORADO DO OESTE";1238
"110007 CORUMBIARA";612
"110008 COSTA MARQUES";590
"110009 ESPIGAO D'OESTE";1483
"110010 GUAJARA-MIRIM";2394
"110011 JARU";3112
"110012 JI-PARANA";6285
"110013 MACHADINHO D'OESTE";1406
"110014 NOVA BRASILANDIA D'OESTE";1135
"110015 OURO PRETO DO OESTE";2417
"110018 PIMENTA BUENO";1810
"110020 PORTO VELHO";20526
"110025 PRESIDENTE MEDICI";1513
"110026 RIO CRESPO";162
"110028 ROLIM DE MOURA";2785
"110029 SANTA LUZIA D'OESTE";644
"110030 VILHENA";3306
"110032 SAO MIGUEL DO GUAPORE";1316
"110033 NOVA MAMORE";952
"110034 ALVORADA D'OESTE";1097
"110037 ALTO ALEGRE DOS PARECIS";708
"110040 ALTO PARAISO";741
"110045 BURITIS";1583
"110050 NOVO HORIZONTE DO OESTE";689
"110060 CACAULANDIA";299
"110070 CAMPO NOVO DE RONDONIA";699
"110080 CANDEIAS DO JAMARI";820
"110090 CASTANHEIRAS";235
"110092 CHUPINGUAIA";343
"110094 CUJUBIM";409
"110100 GOVERNADOR JORGE TEIXEIRA";810
"110110 ITAPUA DO OESTE";428
"110120 MINISTRO ANDREAZZA";668
"110130 MIRANTE DA SERRA";745
"110140 MONTE NEGRO";728
"110143 NOVA UNIAO";470
"110145 PARECIS";243
"110146 PIMENTEIRAS DO OESTE";139
"110147 PRIMAVERA DE RONDONIA";222
"110148 SAO FELIPE D'OESTE";399
"110149 SAO FRANCISCO DO GUAPORE";740
"110150 SERINGUEIRAS";693
"110155 TEIXEIROPOLIS";304
"110160 THEOBROMA";628
"110170 URUPA";899
"110175 VALE DO ANARI";475
"110180 VALE DO PARAISO";558
"120001 ACRELANDIA";602
"120005 ASSIS BRASIL";291
"120010 BRASILEIA";1018
"120013 BUJARI";424
"120017 CAPIXABA";304
"120020 CRUZEIRO DO SUL";4650
"120025 EPITACIOLANDIA";695
"120030 FEIJO";2181
"120032 JORDAO";318
"120033 MANCIO LIMA";759
"120034 MANOEL URBANO";444
"120035 MARECHAL THAUMATURGO";633
"120038 PLACIDO DE CASTRO";923
"120039 PORTO WALTER";426
"120040 RIO BRANCO";15231
"120042 RODRIGUES ALVES";604
"120043 SANTA ROSA DO PURUS";177
"120045 SENADOR GUIOMARD";1072
"120050 SENA MADUREIRA";1885
"120060 TARAUACA";1935
"120070 XAPURI";782
"120080 PORTO ACRE";690
"130002 ALVARAES";866
"130006 AMATURA";526
"130008 ANAMA";483
"130010 ANORI";794
"130014 APUI";923
"130020 ATALAIA DO NORTE";754
"130030 AUTAZES";1646
"130040 BARCELOS";1708
"130050 BARREIRINHA";1577
"130060 BENJAMIN CONSTANT";1690
"130063 BERURI";766
"130068 BOA VISTA DO RAMOS";776
"130070 BOCA DO ACRE";1716
"130080 BORBA";2045
"130083 CAAPIRANGA";594
