 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2016
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";924
"110002 ARIQUEMES";4552
"110003 CABIXI";199
"110004 CACOAL";3239
"110005 CEREJEIRAS";614
"110006 COLORADO DO OESTE";601
"110007 CORUMBIARA";280
"110008 COSTA MARQUES";793
"110009 ESPIGAO D'OESTE";1303
"110010 GUAJARA-MIRIM";2163
"110011 JARU";2223
"110012 JI-PARANA";5056
"110013 MACHADINHO D'OESTE";1579
"110014 NOVA BRASILANDIA D'OESTE";820
"110015 OURO PRETO DO OESTE";1489
"110018 PIMENTA BUENO";1482
"110020 PORTO VELHO";20661
"110025 PRESIDENTE MEDICI";778
"110026 RIO CRESPO";143
"110028 ROLIM DE MOURA";2158
"110029 SANTA LUZIA D'OESTE";248
"110030 VILHENA";3839
"110032 SAO MIGUEL DO GUAPORE";939
"110033 NOVA MAMORE";1370
"110034 ALVORADA D'OESTE";613
"110037 ALTO ALEGRE DOS PARECIS";598
"110040 ALTO PARAISO";897
"110045 BURITIS";1760
"110050 NOVO HORIZONTE DO OESTE";319
"110060 CACAULANDIA";282
"110070 CAMPO NOVO DE RONDONIA";618
"110080 CANDEIAS DO JAMARI";1116
"110090 CASTANHEIRAS";128
"110092 CHUPINGUAIA";457
"110094 CUJUBIM";1095
"110100 GOVERNADOR JORGE TEIXEIRA";373
"110110 ITAPUA DO OESTE";399
"110120 MINISTRO ANDREAZZA";417
"110130 MIRANTE DA SERRA";502
"110140 MONTE NEGRO";673
"110143 NOVA UNIAO";268
"110145 PARECIS";238
"110146 PIMENTEIRAS DO OESTE";91
"110147 PRIMAVERA DE RONDONIA";109
"110148 SAO FELIPE D'OESTE";201
"110149 SAO FRANCISCO DO GUAPORE";802
"110150 SERINGUEIRAS";514
"110155 TEIXEIROPOLIS";164
"110160 THEOBROMA";435
"110170 URUPA";468
"110175 VALE DO ANARI";446
"110180 VALE DO PARAISO";289
"120001 ACRELANDIA";733
"120005 ASSIS BRASIL";414
"120010 BRASILEIA";1264
"120013 BUJARI";472
"120017 CAPIXABA";567
"120020 CRUZEIRO DO SUL";5004
"120025 EPITACIOLANDIA";882
"120030 FEIJO";2168
"120032 JORDAO";565
"120033 MANCIO LIMA";1002
"120034 MANOEL URBANO";498
"120035 MARECHAL THAUMATURGO";1200
"120038 PLACIDO DE CASTRO";972
"120039 PORTO WALTER";757
"120040 RIO BRANCO";19615
"120042 RODRIGUES ALVES";1122
"120043 SANTA ROSA DO PURUS";392
"120045 SENADOR GUIOMARD";1171
"120050 SENA MADUREIRA";2400
"120060 TARAUACA";2648
"120070 XAPURI";975
"120080 PORTO ACRE";893
"130002 ALVARAES";905
"130006 AMATURA";549
"130008 ANAMA";653
"130010 ANORI";992
"130014 APUI";886
"130020 ATALAIA DO NORTE";1023
"130030 AUTAZES";1918
"130040 BARCELOS";1268
"130050 BARREIRINHA";1706
"130060 BENJAMIN CONSTANT";2243
"130063 BERURI";1077
"130068 BOA VISTA DO RAMOS";975
"130070 BOCA DO ACRE";1627
"130080 BORBA";2033
"130083 CAAPIRANGA";668
"130090 CANUTAMA";648
"130100 CARAUARI";1512
"130110 CAREIRO";1773
"130115 CAREIRO DA VARZEA";1220
"130120 COARI";4236
"130130 CODAJAS";1439
"130140 EIRUNEPE";1868
"130150 ENVIRA";1033
"130160 FONTE BOA";1055
"130165 GUAJARA";894
"130170 HUMAITA";2535
"130180 IPIXUNA";1663
"130185 IRANDUBA";2424
"130190 ITACOATIARA";4744
"130195 ITAMARATI";396
"130200 ITAPIRANGA";439
"130210 JAPURA";239
"130220 JURUA";823
"130230 JUTAI";853
"130240 LABREA";2298
"130250 MANACAPURU";4824
"130255 MANAQUIRI";1620
"130260 MANAUS";90643
"130270 MANICORE";2645
"130280 MARAA";1007
"130290 MAUES";3155
"130300 NHAMUNDA";1017
"130310 NOVA OLINDA DO NORTE";1857
"130320 NOVO AIRAO";889
"130330 NOVO ARIPUANA";1181
"130340 PARINTINS";5734
"130350 PAUINI";1092
"130353 PRESIDENTE FIGUEIREDO";1618
"130356 RIO PRETO DA EVA";1454
"130360 SANTA ISABEL DO RIO NEGRO";1436
"130370 SANTO ANTONIO DO ICA";1261
"130380 SAO GABRIEL DA CACHOEIRA";2355
"130390 SAO PAULO DE OLIVENCA";2004
"130395 SAO SEBASTIAO DO UATUMA";697
"130400 SILVES";443
"130406 TABATINGA";3557
"130410 TAPAUA";881
"130420 TEFE";3375
"130423 TONANTINS";1020
"130426 UARINI";714
"130430 URUCARA";876
"130440 URUCURITUBA";1070
"140002 AMAJARI";652
"140005 ALTO ALEGRE";889
"140010 BOA VISTA";15335
"140015 BONFIM";580
"140017 CANTA";771
"140020 CARACARAI";983
"140023 CAROEBE";441
"140028 IRACEMA";522
"140030 MUCAJAI";780
"140040 NORMANDIA";630
"140045 PACARAIMA";657
"140047 RORAINOPOLIS";1293
"140050 SAO JOAO DA BALIZA";383
"140060 SAO LUIZ";286
"140070 UIRAMUTA";656
"150010 ABAETETUBA";7077
"150013 ABEL FIGUEIREDO";329
"150020 ACARA";2830
"150030 AFUA";2214
"150034 AGUA AZUL DO NORTE";1229
"150040 ALENQUER";2960
"150050 ALMEIRIM";1764
"150060 ALTAMIRA";5466
"150070 ANAJAS";1740
"150080 ANANINDEUA";22180
"150085 ANAPU";1308
"150090 AUGUSTO CORREA";2427
"150095 AURORA DO PARA";1522
"150100 AVEIRO";838
"150110 BAGRE";1752
"150120 BAIAO";2262
"150125 BANNACH";141
"150130 BARCARENA";5610
"150140 BELEM";58244
"150145 BELTERRA";862
"150150 BENEVIDES";2799
"150157 BOM JESUS DO TOCANTINS";768
"150160 BONITO";773
"150170 BRAGANCA";6114
"150172 BRASIL NOVO";631
"150175 BREJO GRANDE DO ARAGUAIA";323
"150178 BREU BRANCO";3339
"150180 BREVES";5769
"150190 BUJARU";1501
"150195 CACHOEIRA DO PIRIA";2003
"150200 CACHOEIRA DO ARARI";1039
"150210 CAMETA";6766
"150215 CANAA DOS CARAJAS";1764
"150220 CAPANEMA";2943
"150230 CAPITAO POCO";2629
"150240 CASTANHAL";8964
"150250 CHAVES";1289
"150260 COLARES";533
"150270 CONCEICAO DO ARAGUAIA";2137
"150275 CONCORDIA DO PARA";1591
"150276 CUMARU DO NORTE";562
"150277 CURIONOPOLIS";825
"150280 CURRALINHO";1937
"150285 CURUA";769
"150290 CURUCA";1882
"150293 DOM ELISEU";2845
"150295 ELDORADO DOS CARAJAS";1613
"150300 FARO";420
"150304 FLORESTA DO ARAGUAIA";861
"150307 GARRAFAO DO NORTE";1361
"150309 GOIANESIA DO PARA";1848
"150310 GURUPA";1848
"150320 IGARAPE-ACU";1736
"150330 IGARAPE-MIRI";3011
"150340 INHANGAPI";522
"150345 IPIXUNA DO PARA";3115
"150350 IRITUIA";1583
"150360 ITAITUBA";4919
"150370 ITUPIRANGA";2665
"150375 JACAREACANGA";561
"150380 JACUNDA";2844
"150390 JURUTI";3000
"150400 LIMOEIRO DO AJURU";1554
"150405 MAE DO RIO";1509
"150410 MAGALHAES BARATA";377
"150420 MARABA";13159
"150430 MARACANA";1431
"150440 MARAPANIM";1198
"150442 MARITUBA";5618
"150445 MEDICILANDIA";1419
"150450 MELGACO";1585
"150460 MOCAJUBA";1602
"150470 MOJU";4216
"150475 MOJUI DOS CAMPOS";684
"150480 MONTE ALEGRE";2744
"150490 MUANA";2067
"150495 NOVA ESPERANCA DO PIRIA";1165
"150497 NOVA IPIXUNA";818
"150500 NOVA TIMBOTEUA";609
"150503 NOVO PROGRESSO";1393
"150506 NOVO REPARTIMENTO";3636
"150510 OBIDOS";2623
"150520 OEIRAS DO PARA";1800
"150530 ORIXIMINA";3861
"150540 OUREM";802
"150543 OURILANDIA DO NORTE";1599
"150548 PACAJA";2129
"150549 PALESTINA DO PARA";352
"150550 PARAGOMINAS";5734
"150553 PARAUAPEBAS";9778
"150555 PAU D'ARCO";244
"150560 PEIXE-BOI";363
"150563 PICARRA";587
"150565 PLACAS";1538
"150570 PONTA DE PEDRAS";1563
"150580 PORTEL";3661
"150590 PORTO DE MOZ";2438
"150600 PRAINHA";1624
"150610 PRIMAVERA";504
"150611 QUATIPURU";657
"150613 REDENCAO";3912
"150616 RIO MARIA";801
"150618 RONDON DO PARA";2329
"150619 RUROPOLIS";2501
"150620 SALINOPOLIS";1782
"150630 SALVATERRA";1065
"150635 SANTA BARBARA DO PARA";890
"150640 SANTA CRUZ DO ARARI";421
"150650 SANTA IZABEL DO PARA";2861
"150655 SANTA LUZIA DO PARA";1014
"150658 SANTA MARIA DAS BARREIRAS";877
"150660 SANTA MARIA DO PARA";1111
"150670 SANTANA DO ARAGUAIA";3555
"150680 SANTAREM";15029
"150690 SANTAREM NOVO";311
"150700 SANTO ANTONIO DO TAUA";1375
"150710 SAO CAETANO DE ODIVELAS";791
"150715 SAO DOMINGOS DO ARAGUAIA";1210
"150720 SAO DOMINGOS DO CAPIM";1665
"150730 SAO FELIX DO XINGU";5488
"150740 SAO FRANCISCO DO PARA";675
"150745 SAO GERALDO DO ARAGUAIA";1226
"150746 SAO JOAO DA PONTA";283
"150747 SAO JOAO DE PIRABAS";1026
"150750 SAO JOAO DO ARAGUAIA";633
"150760 SAO MIGUEL DO GUAMA";2958
"150770 SAO SEBASTIAO DA BOA VISTA";1441
"150775 SAPUCAIA";259
"150780 SENADOR JOSE PORFIRIO";624
"150790 SOURE";1133
"150795 TAILANDIA";5407
"150796 TERRA ALTA";501
"150797 TERRA SANTA";949
"150800 TOME-ACU";3116
"150803 TRACUATEUA";1454
"150805 TRAIRAO";814
"150808 TUCUMA";1771
"150810 TUCURUI";5697
"150812 ULIANOPOLIS";3035
"150815 URUARA";2402
"150820 VIGIA";2326
"150830 VISEU";3159
"150835 VITORIA DO XINGU";605
"150840 XINGUARA";2063
"160005 SERRA DO NAVIO";251
"160010 AMAPA";463
"160015 PEDRA BRANCA DO AMAPARI";765
"160020 CALCOENE";529
"160021 CUTIAS";314
"160023 FERREIRA GOMES";357
"160025 ITAUBAL";285
"160027 LARANJAL DO JARI";2574
"160030 MACAPA";23136
"160040 MAZAGAO";1154
"160050 OIAPOQUE";1360
"160053 PORTO GRANDE";1106
"160055 PRACUUBA";290
"160060 SANTANA";5901
"160070 TARTARUGALZINHO";876
"160080 VITORIA DO JARI";784
"170025 ABREULANDIA";124
"170030 AGUIARNOPOLIS";321
"170035 ALIANCA DO TOCANTINS";213
"170040 ALMAS";314
"170070 ALVORADA";377
"170100 ANANAS";453
"170105 ANGICO";137
"170110 APARECIDA DO RIO NEGRO";212
"170130 ARAGOMINAS";216
"170190 ARAGUACEMA";303
"170200 ARAGUACU";287
"170210 ARAGUAINA";7871
"170215 ARAGUANA";259
"170220 ARAGUATINS";1663
"170230 ARAPOEMA";278
"170240 ARRAIAS";425
"170255 AUGUSTINOPOLIS";819
"170270 AURORA DO TOCANTINS";148
"170290 AXIXA DO TOCANTINS";486
"170300 BABACULANDIA";403
"170305 BANDEIRANTES DO TOCANTINS";136
"170307 BARRA DO OURO";200
"170310 BARROLANDIA";255
"170320 BERNARDO SAYAO";181
"170330 BOM JESUS DO TOCANTINS";203
"170360 BRASILANDIA DO TOCANTINS";109
"170370 BREJINHO DE NAZARE";256
"170380 BURITI DO TOCANTINS";474
"170382 CACHOEIRINHA";88
"170384 CAMPOS LINDOS";518
"170386 CARIRI DO TOCANTINS";161
"170388 CARMOLANDIA";106
"170389 CARRASCO BONITO";205
"170390 CASEARA";223
"170410 CENTENARIO";119
"170460 CHAPADA DE AREIA";52
"170510 CHAPADA DA NATIVIDADE";134
"170550 COLINAS DO TOCANTINS";1499
"170555 COMBINADO";206
"170560 CONCEICAO DO TOCANTINS";180
"170600 COUTO MAGALHAES";233
"170610 CRISTALANDIA";301
"170625 CRIXAS DO TOCANTINS";78
"170650 DARCINOPOLIS";248
"170700 DIANOPOLIS";972
"170710 DIVINOPOLIS DO TOCANTINS";284
"170720 DOIS IRMAOS DO TOCANTINS";228
"170730 DUERE";185
"170740 ESPERANTINA";510
"170755 FATIMA";183
"170765 FIGUEIROPOLIS";189
"170770 FILADELFIA";396
"170820 FORMOSO DO ARAGUAIA";802
"170825 FORTALEZA DO TABOCAO";98
"170830 GOIANORTE";204
"170900 GOIATINS";640
"170930 GUARAI";1018
"170950 GURUPI";3531
"170980 IPUEIRAS";76
"171050 ITACAJA";322
"171070 ITAGUATINS";249
"171090 ITAPIRATINS";158
"171110 ITAPORA DO TOCANTINS";99
