 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2002
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1526
"110002 ARIQUEMES";4515
"110003 CABIXI";410
"110004 CACOAL";4231
"110005 CEREJEIRAS";1037
"110006 COLORADO DO OESTE";1192
"110007 CORUMBIARA";591
"110008 COSTA MARQUES";615
"110009 ESPIGAO D'OESTE";1475
"110010 GUAJARA-MIRIM";2375
"110011 JARU";3058
"110012 JI-PARANA";6252
"110013 MACHADINHO D'OESTE";1433
"110014 NOVA BRASILANDIA D'OESTE";1135
"110015 OURO PRETO DO OESTE";2334
"110018 PIMENTA BUENO";1805
"110020 PORTO VELHO";20841
"110025 PRESIDENTE MEDICI";1441
"110026 RIO CRESPO";165
"110028 ROLIM DE MOURA";2770
"110029 SANTA LUZIA D'OESTE";616
"110030 VILHENA";3390
"110032 SAO MIGUEL DO GUAPORE";1317
"110033 NOVA MAMORE";978
"110034 ALVORADA D'OESTE";1085
"110037 ALTO ALEGRE DOS PARECIS";716
"110040 ALTO PARAISO";769
"110045 BURITIS";1615
"110050 NOVO HORIZONTE DO OESTE";661
"110060 CACAULANDIA";301
"110070 CAMPO NOVO DE RONDONIA";693
"110080 CANDEIAS DO JAMARI";865
"110090 CASTANHEIRAS";232
"110092 CHUPINGUAIA";358
"110094 CUJUBIM";489
"110100 GOVERNADOR JORGE TEIXEIRA";777
"110110 ITAPUA DO OESTE";432
"110120 MINISTRO ANDREAZZA";659
"110130 MIRANTE DA SERRA";743
"110140 MONTE NEGRO";730
"110143 NOVA UNIAO";468
"110145 PARECIS";242
"110146 PIMENTEIRAS DO OESTE";139
"110147 PRIMAVERA DE RONDONIA";216
"110148 SAO FELIPE D'OESTE";382
"110149 SAO FRANCISCO DO GUAPORE";768
"110150 SERINGUEIRAS";697
"110155 TEIXEIROPOLIS";300
"110160 THEOBROMA";613
"110170 URUPA";866
"110175 VALE DO ANARI";479
"110180 VALE DO PARAISO";547
"120001 ACRELANDIA";612
"120005 ASSIS BRASIL";299
"120010 BRASILEIA";1023
"120013 BUJARI";426
"120017 CAPIXABA";333
"120020 CRUZEIRO DO SUL";4607
"120025 EPITACIOLANDIA";722
"120030 FEIJO";2160
"120032 JORDAO";334
"120033 MANCIO LIMA";772
"120034 MANOEL URBANO";443
"120035 MARECHAL THAUMATURGO";672
"120038 PLACIDO DE CASTRO";910
"120039 PORTO WALTER";432
"120040 RIO BRANCO";15629
"120042 RODRIGUES ALVES";635
"120043 SANTA ROSA DO PURUS";200
"120045 SENADOR GUIOMARD";1065
"120050 SENA MADUREIRA";1933
"120060 TARAUACA";1948
"120070 XAPURI";798
"120080 PORTO ACRE";699
"130002 ALVARAES";860
"130006 AMATURA";540
"130008 ANAMA";487
"130010 ANORI";808
"130014 APUI";927
