 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2020
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";785
"110002 ARIQUEMES";4224
"110003 CABIXI";174
"110004 CACOAL";3053
"110005 CEREJEIRAS";546
"110006 COLORADO DO OESTE";498
"110007 CORUMBIARA";209
"110008 COSTA MARQUES";749
"110009 ESPIGAO D'OESTE";1241
"110010 GUAJARA-MIRIM";1978
"110011 JARU";1937
"110012 JI-PARANA";4785
"110013 MACHADINHO D'OESTE";1586
"110014 NOVA BRASILANDIA D'OESTE";698
"110015 OURO PRETO DO OESTE";1305
"110018 PIMENTA BUENO";1370
"110020 PORTO VELHO";20408
"110025 PRESIDENTE MEDICI";585
"110026 RIO CRESPO";122
"110028 ROLIM DE MOURA";1984
"110029 SANTA LUZIA D'OESTE";191
"110030 VILHENA";4035
"110032 SAO MIGUEL DO GUAPORE";820
"110033 NOVA MAMORE";1338
"110034 ALVORADA D'OESTE";478
"110037 ALTO ALEGRE DOS PARECIS";472
"110040 ALTO PARAISO";824
"110045 BURITIS";1595
"110050 NOVO HORIZONTE DO OESTE";265
"110060 CACAULANDIA";229
"110070 CAMPO NOVO DE RONDONIA";540
"110080 CANDEIAS DO JAMARI";1106
"110090 CASTANHEIRAS";95
"110092 CHUPINGUAIA";467
"110094 CUJUBIM";1088
"110100 GOVERNADOR JORGE TEIXEIRA";245
"110110 ITAPUA DO OESTE";370
"110120 MINISTRO ANDREAZZA";360
"110130 MIRANTE DA SERRA";359
"110140 MONTE NEGRO";560
"110143 NOVA UNIAO";231
"110145 PARECIS";222
"110146 PIMENTEIRAS DO OESTE";79
"110147 PRIMAVERA DE RONDONIA";75
"110148 SAO FELIPE D'OESTE";151
"110149 SAO FRANCISCO DO GUAPORE";775
"110150 SERINGUEIRAS";406
"110155 TEIXEIROPOLIS";139
"110160 THEOBROMA";340
"110170 URUPA";375
"110175 VALE DO ANARI";349
"110180 VALE DO PARAISO";204
"120001 ACRELANDIA";660
"120005 ASSIS BRASIL";427
"120010 BRASILEIA";1155
"120013 BUJARI";417
"120017 CAPIXABA";466
"120020 CRUZEIRO DO SUL";4674
"120025 EPITACIOLANDIA";884
"120030 FEIJO";1983
"120032 JORDAO";539
"120033 MANCIO LIMA";986
"120034 MANOEL URBANO";466
"120035 MARECHAL THAUMATURGO";1216
"120038 PLACIDO DE CASTRO";878
"120039 PORTO WALTER";723
"120040 RIO BRANCO";19519
"120042 RODRIGUES ALVES";1012
"120043 SANTA ROSA DO PURUS";381
"120045 SENADOR GUIOMARD";1069
"120050 SENA MADUREIRA";2225
"120060 TARAUACA";2562
"120070 XAPURI";893
"120080 PORTO ACRE";790
"130002 ALVARAES";861
"130006 AMATURA";623
"130008 ANAMA";598
"130010 ANORI";1012
"130014 APUI";836
"130020 ATALAIA DO NORTE";1131
"130030 AUTAZES";1902
"130040 BARCELOS";1199
"130050 BARREIRINHA";1688
"130060 BENJAMIN CONSTANT";2694
"130063 BERURI";1068
"130068 BOA VISTA DO RAMOS";908
"130070 BOCA DO ACRE";1605
"130080 BORBA";2038
"130083 CAAPIRANGA";644
"130090 CANUTAMA";571
"130100 CARAUARI";1416
"130110 CAREIRO";1676
"130115 CAREIRO DA VARZEA";1298
"130120 COARI";4212
"130130 CODAJAS";1290
"130140 EIRUNEPE";1877
"130150 ENVIRA";1126
"130160 FONTE BOA";912
"130165 GUAJARA";875
"130170 HUMAITA";2400
"130180 IPIXUNA";1604
"130185 IRANDUBA";2358
"130190 ITACOATIARA";4768
"130195 ITAMARATI";329
"130200 ITAPIRANGA";426
"130210 JAPURA";139
"130220 JURUA";852
"130230 JUTAI";710
"130240 LABREA";2289
"130250 MANACAPURU";4656
"130255 MANAQUIRI";1708
"130260 MANAUS";97750
"130270 MANICORE";2589
"130280 MARAA";959
"130290 MAUES";3316
"130300 NHAMUNDA";913
"130310 NOVA OLINDA DO NORTE";1824
"130320 NOVO AIRAO";953
"130330 NOVO ARIPUANA";1050
"130340 PARINTINS";5586
"130350 PAUINI";1074
"130353 PRESIDENTE FIGUEIREDO";1732
"130356 RIO PRETO DA EVA";1430
"130360 SANTA ISABEL DO RIO NEGRO";1808
"130370 SANTO ANTONIO DO ICA";1155
"130380 SAO GABRIEL DA CACHOEIRA";2479
"130390 SAO PAULO DE OLIVENCA";2080
"130395 SAO SEBASTIAO DO UATUMA";663
"130400 SILVES";436
"130406 TABATINGA";3811
"130410 TAPAUA";698
"130420 TEFE";3034
"130423 TONANTINS";1096
"130426 UARINI";658
"130430 URUCARA";776
"130440 URUCURITUBA";1075
"140002 AMAJARI";656
"140005 ALTO ALEGRE";835
"140010 BOA VISTA";17287
"140015 BONFIM";516
"140017 CANTA";712
"140020 CARACARAI";868
"140023 CAROEBE";409
"140028 IRACEMA";519
"140030 MUCAJAI";667
"140040 NORMANDIA";589
"140045 PACARAIMA";897
"140047 RORAINOPOLIS";1100
"140050 SAO JOAO DA BALIZA";345
"140060 SAO LUIZ";238
"140070 UIRAMUTA";655
"150010 ABAETETUBA";6701
"150013 ABEL FIGUEIREDO";310
"150020 ACARA";2673
"150030 AFUA";2013
"150034 AGUA AZUL DO NORTE";1015
"150040 ALENQUER";2673
"150050 ALMEIRIM";1672
"150060 ALTAMIRA";5383
"150070 ANAJAS";1703
"150080 ANANINDEUA";21567
"150085 ANAPU";1417
"150090 AUGUSTO CORREA";2303
"150095 AURORA DO PARA";1338
"150100 AVEIRO";775
"150110 BAGRE";1679
"150120 BAIAO";1972
"150125 BANNACH";125
"150130 BARCARENA";5903
"150140 BELEM";57182
"150145 BELTERRA";757
"150150 BENEVIDES";2685
"150157 BOM JESUS DO TOCANTINS";719
"150160 BONITO";773
"150170 BRAGANCA";5914
"150172 BRASIL NOVO";605
"150175 BREJO GRANDE DO ARAGUAIA";311
"150178 BREU BRANCO";3329
"150180 BREVES";5352
"150190 BUJARU";1361
"150195 CACHOEIRA DO PIRIA";1822
"150200 CACHOEIRA DO ARARI";1016
"150210 CAMETA";6587
"150215 CANAA DOS CARAJAS";1923
"150220 CAPANEMA";2808
"150230 CAPITAO POCO";2152
"150240 CASTANHAL";9203
"150250 CHAVES";1202
"150260 COLARES";516
"150270 CONCEICAO DO ARAGUAIA";1882
"150275 CONCORDIA DO PARA";1638
"150276 CUMARU DO NORTE";585
"150277 CURIONOPOLIS";725
"150280 CURRALINHO";1872
"150285 CURUA";661
"150290 CURUCA";1671
"150293 DOM ELISEU";2658
"150295 ELDORADO DOS CARAJAS";1503
"150300 FARO";365
"150304 FLORESTA DO ARAGUAIA";844
"150307 GARRAFAO DO NORTE";1099
"150309 GOIANESIA DO PARA";1921
"150310 GURUPA";1728
"150320 IGARAPE-ACU";1571
"150330 IGARAPE-MIRI";3074
"150340 INHANGAPI";490
"150345 IPIXUNA DO PARA";2912
"150350 IRITUIA";1371
"150360 ITAITUBA";4574
"150370 ITUPIRANGA";2441
"150375 JACAREACANGA";404
"150380 JACUNDA";3013
"150390 JURUTI";2806
"150400 LIMOEIRO DO AJURU";1355
"150405 MAE DO RIO";1473
"150410 MAGALHAES BARATA";338
"150420 MARABA";13913
"150430 MARACANA";1114
"150440 MARAPANIM";1014
"150442 MARITUBA";5490
"150445 MEDICILANDIA";1342
"150450 MELGACO";1530
"150460 MOCAJUBA";1496
"150470 MOJU";4137
"150475 MOJUI DOS CAMPOS";593
"150480 MONTE ALEGRE";2333
"150490 MUANA";1970
"150495 NOVA ESPERANCA DO PIRIA";991
"150497 NOVA IPIXUNA";762
"150500 NOVA TIMBOTEUA";563
"150503 NOVO PROGRESSO";1464
"150506 NOVO REPARTIMENTO";3481
"150510 OBIDOS";2442
"150520 OEIRAS DO PARA";1633
"150530 ORIXIMINA";3732
"150540 OUREM";733
"150543 OURILANDIA DO NORTE";1616
"150548 PACAJA";2223
"150549 PALESTINA DO PARA";332
"150550 PARAGOMINAS";5640
"150553 PARAUAPEBAS";10882
"150555 PAU D'ARCO";239
"150560 PEIXE-BOI";304
"150563 PICARRA";527
"150565 PLACAS";1583
"150570 PONTA DE PEDRAS";1504
"150580 PORTEL";3646
"150590 PORTO DE MOZ";2558
"150600 PRAINHA";1324
"150610 PRIMAVERA";375
"150611 QUATIPURU";485
"150613 REDENCAO";3740
"150616 RIO MARIA";707
"150618 RONDON DO PARA";2301
"150619 RUROPOLIS";2455
"150620 SALINOPOLIS";1644
"150630 SALVATERRA";1013
"150635 SANTA BARBARA DO PARA";850
"150640 SANTA CRUZ DO ARARI";430
"150650 SANTA IZABEL DO PARA";2817
"150655 SANTA LUZIA DO PARA";846
"150658 SANTA MARIA DAS BARREIRAS";814
"150660 SANTA MARIA DO PARA";948
"150670 SANTANA DO ARAGUAIA";3379
"150680 SANTAREM";14669
"150690 SANTAREM NOVO";288
"150700 SANTO ANTONIO DO TAUA";1354
"150710 SAO CAETANO DE ODIVELAS";690
"150715 SAO DOMINGOS DO ARAGUAIA";1113
"150720 SAO DOMINGOS DO CAPIM";1628
"150730 SAO FELIX DO XINGU";5038
"150740 SAO FRANCISCO DO PARA";656
"150745 SAO GERALDO DO ARAGUAIA";1006
"150746 SAO JOAO DA PONTA";289
"150747 SAO JOAO DE PIRABAS";877
"150750 SAO JOAO DO ARAGUAIA";593
"150760 SAO MIGUEL DO GUAMA";2736
"150770 SAO SEBASTIAO DA BOA VISTA";1413
"150775 SAPUCAIA";234
"150780 SENADOR JOSE PORFIRIO";530
"150790 SOURE";1080
"150795 TAILANDIA";5170
"150796 TERRA ALTA";484
"150797 TERRA SANTA";834
"150800 TOME-ACU";3073
"150803 TRACUATEUA";1408
"150805 TRAIRAO";793
"150808 TUCUMA";1798
"150810 TUCURUI";6043
"150812 ULIANOPOLIS";3065
"150815 URUARA";2353
"150820 VIGIA";2229
"150830 VISEU";2861
"150835 VITORIA DO XINGU";558
"150840 XINGUARA";2025
"160005 SERRA DO NAVIO";238
"160010 AMAPA";356
"160015 PEDRA BRANCA DO AMAPARI";795
"160020 CALCOENE";470
"160021 CUTIAS";297
"160023 FERREIRA GOMES";341
"160025 ITAUBAL";232
"160027 LARANJAL DO JARI";2498
"160030 MACAPA";23739
"160040 MAZAGAO";1052
"160050 OIAPOQUE";1312
"160053 PORTO GRANDE";1039
"160055 PRACUUBA";240
"160060 SANTANA";5644
"160070 TARTARUGALZINHO";789
"160080 VITORIA DO JARI";728
"170025 ABREULANDIA";108
"170030 AGUIARNOPOLIS";324
"170035 ALIANCA DO TOCANTINS";171
"170040 ALMAS";283
"170070 ALVORADA";297
"170100 ANANAS";371
"170105 ANGICO";106
"170110 APARECIDA DO RIO NEGRO";198
"170130 ARAGOMINAS";192
"170190 ARAGUACEMA";211
"170200 ARAGUACU";233
"170210 ARAGUAINA";8286
"170215 ARAGUANA";221
"170220 ARAGUATINS";1550
