 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2004
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1463
"110002 ARIQUEMES";4641
"110003 CABIXI";353
"110004 CACOAL";4155
"110005 CEREJEIRAS";978
"110006 COLORADO DO OESTE";1096
"110007 CORUMBIARA";545
"110008 COSTA MARQUES";655
"110009 ESPIGAO D'OESTE";1447
"110010 GUAJARA-MIRIM";2318
"110011 JARU";2934
"110012 JI-PARANA";6159
"110013 MACHADINHO D'OESTE";1468
"110014 NOVA BRASILANDIA D'OESTE";1131
"110015 OURO PRETO DO OESTE";2159
"110018 PIMENTA BUENO";1782
"110020 PORTO VELHO";21259
"110025 PRESIDENTE MEDICI";1293
"110026 RIO CRESPO";173
"110028 ROLIM DE MOURA";2726
"110029 SANTA LUZIA D'OESTE";561
"110030 VILHENA";3513
"110032 SAO MIGUEL DO GUAPORE";1311
"110033 NOVA MAMORE";1017
"110034 ALVORADA D'OESTE";1058
"110037 ALTO ALEGRE DOS PARECIS";730
"110040 ALTO PARAISO";818
"110045 BURITIS";1663
"110050 NOVO HORIZONTE DO OESTE";603
"110060 CACAULANDIA";303
"110070 CAMPO NOVO DE RONDONIA";676
"110080 CANDEIAS DO JAMARI";944
"110090 CASTANHEIRAS";224
"110092 CHUPINGUAIA";385
"110094 CUJUBIM";636
"110100 GOVERNADOR JORGE TEIXEIRA";713
"110110 ITAPUA DO OESTE";433
"110120 MINISTRO ANDREAZZA";640
"110130 MIRANTE DA SERRA";736
"110140 MONTE NEGRO";729
"110143 NOVA UNIAO";462
"110145 PARECIS";246
"110146 PIMENTEIRAS DO OESTE";139
"110147 PRIMAVERA DE RONDONIA";203
"110148 SAO FELIPE D'OESTE";346
"110149 SAO FRANCISCO DO GUAPORE";817
"110150 SERINGUEIRAS";701
"110155 TEIXEIROPOLIS";291
"110160 THEOBROMA";578
"110170 URUPA";797
"110175 VALE DO ANARI";484
"110180 VALE DO PARAISO";519
"120001 ACRELANDIA";637
"120005 ASSIS BRASIL";319
"120010 BRASILEIA";1040
"120013 BUJARI";435
"120017 CAPIXABA";396
"120020 CRUZEIRO DO SUL";4552
"120025 EPITACIOLANDIA";784
"120030 FEIJO";2141
"120032 JORDAO";371
"120033 MANCIO LIMA";806
"120034 MANOEL URBANO";446
"120035 MARECHAL THAUMATURGO";756
"120038 PLACIDO DE CASTRO";892
"120039 PORTO WALTER";450
"120040 RIO BRANCO";16561
"120042 RODRIGUES ALVES";704
"120043 SANTA ROSA DO PURUS";247
"120045 SENADOR GUIOMARD";1061
"120050 SENA MADUREIRA";2046
"120060 TARAUACA";1995
"120070 XAPURI";838
"120080 PORTO ACRE";724
"130002 ALVARAES";859
"130006 AMATURA";570
"130008 ANAMA";497
"130010 ANORI";840
"130014 APUI";940
"130020 ATALAIA DO NORTE";869
"130030 AUTAZES";1652
"130040 BARCELOS";1733
"130050 BARREIRINHA";1535
"130060 BENJAMIN CONSTANT";1770
"130063 BERURI";806
"130068 BOA VISTA DO RAMOS";801
"130070 BOCA DO ACRE";1694
"130080 BORBA";2099
"130083 CAAPIRANGA";604
"130090 CANUTAMA";828
"130100 CARAUARI";1598
"130110 CAREIRO";1836
"130115 CAREIRO DA VARZEA";1153
"130120 COARI";4885
"130130 CODAJAS";1318
"130140 EIRUNEPE";1901
"130150 ENVIRA";919
"130160 FONTE BOA";1876
"130165 GUAJARA";825
"130170 HUMAITA";2357
"130180 IPIXUNA";1143
"130185 IRANDUBA";2091
"130190 ITACOATIARA";4618
"130195 ITAMARATI";576
"130200 ITAPIRANGA";500
"130210 JAPURA";712
"130220 JURUA";533
"130230 JUTAI";1485
"130240 LABREA";2017
"130250 MANACAPURU";4883
"130255 MANAQUIRI";1018
"130260 MANAUS";84881
"130270 MANICORE";2729
"130280 MARAA";1211
"130290 MAUES";2790
"130300 NHAMUNDA";1073
"130310 NOVA OLINDA DO NORTE";1850
"130320 NOVO AIRAO";757
"130330 NOVO ARIPUANA";1247
"130340 PARINTINS";5893
"130350 PAUINI";1115
"130353 PRESIDENTE FIGUEIREDO";1188
"130356 RIO PRETO DA EVA";1360
"130360 SANTA ISABEL DO RIO NEGRO";845
"130370 SANTO ANTONIO DO ICA";1929
"130380 SAO GABRIEL DA CACHOEIRA";1962
"130390 SAO PAULO DE OLIVENCA";1799
"130395 SAO SEBASTIAO DO UATUMA";556
"130400 SILVES";503
"130406 TABATINGA";2807
"130410 TAPAUA";1403
"130420 TEFE";3992
"130423 TONANTINS";1149
"130426 UARINI";775
"130430 URUCARA";1170
"130440 URUCURITUBA";971
"140002 AMAJARI";396
"140005 ALTO ALEGRE";933
"140010 BOA VISTA";13425
"140015 BONFIM";641
"140017 CANTA";587
"140020 CARACARAI";946
"140023 CAROEBE";391
"140028 IRACEMA";370
"140030 MUCAJAI";701
"140040 NORMANDIA";479
"140045 PACARAIMA";526
"140047 RORAINOPOLIS";1206
"140050 SAO JOAO DA BALIZA";320
"140060 SAO LUIZ";344
"140070 UIRAMUTA";465
"150010 ABAETETUBA";8138
