 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2011
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1137
"110002 ARIQUEMES";4647
"110003 CABIXI";281
"110004 CACOAL";3727
"110005 CEREJEIRAS";781
"110006 COLORADO DO OESTE";810
"110007 CORUMBIARA";410
"110008 COSTA MARQUES";828
"110009 ESPIGAO D'OESTE";1438
"110010 GUAJARA-MIRIM";2294
"110011 JARU";2557
"110012 JI-PARANA";5420
"110013 MACHADINHO D'OESTE";1682
"110014 NOVA BRASILANDIA D'OESTE";948
"110015 OURO PRETO DO OESTE";1791
"110018 PIMENTA BUENO";1609
"110020 PORTO VELHO";21043
"110025 PRESIDENTE MEDICI";989
"110026 RIO CRESPO";175
"110028 ROLIM DE MOURA";2378
"110029 SANTA LUZIA D'OESTE";375
"110030 VILHENA";3738
"110032 SAO MIGUEL DO GUAPORE";1162
"110033 NOVA MAMORE";1322
"110034 ALVORADA D'OESTE";790
"110037 ALTO ALEGRE DOS PARECIS";651
"110040 ALTO PARAISO";955
"110045 BURITIS";1774
"110050 NOVO HORIZONTE DO OESTE";490
"110060 CACAULANDIA";316
"110070 CAMPO NOVO DE RONDONIA";689
"110080 CANDEIAS DO JAMARI";1120
"110090 CASTANHEIRAS";179
"110092 CHUPINGUAIA";447
"110094 CUJUBIM";936
"110100 GOVERNADOR JORGE TEIXEIRA";521
"110110 ITAPUA DO OESTE";471
"110120 MINISTRO ANDREAZZA";560
"110130 MIRANTE DA SERRA";643
"110140 MONTE NEGRO";758
"110143 NOVA UNIAO";353
"110145 PARECIS";227
"110146 PIMENTEIRAS DO OESTE";120
"110147 PRIMAVERA DE RONDONIA";198
"110148 SAO FELIPE D'OESTE";288
"110149 SAO FRANCISCO DO GUAPORE";885
"110150 SERINGUEIRAS";622
"110155 TEIXEIROPOLIS";239
"110160 THEOBROMA";542
"110170 URUPA";603
"110175 VALE DO ANARI";484
"110180 VALE DO PARAISO";408
"120001 ACRELANDIA";782
"120005 ASSIS BRASIL";376
"120010 BRASILEIA";1274
"120013 BUJARI";487
"120017 CAPIXABA";606
"120020 CRUZEIRO DO SUL";5149
"120025 EPITACIOLANDIA";894
"120030 FEIJO";2218
"120032 JORDAO";505
"120033 MANCIO LIMA";1016
"120034 MANOEL URBANO";512
"120035 MARECHAL THAUMATURGO";1064
"120038 PLACIDO DE CASTRO";1110
"120039 PORTO WALTER";736
"120040 RIO BRANCO";18511
"120042 RODRIGUES ALVES";1069
"120043 SANTA ROSA DO PURUS";328
"120045 SENADOR GUIOMARD";1202
"120050 SENA MADUREIRA";2376
"120060 TARAUACA";2455
"120070 XAPURI";980
"120080 PORTO ACRE";913
"130002 ALVARAES";961
"130006 AMATURA";632
"130008 ANAMA";656
"130010 ANORI";1095
"130014 APUI";1025
"130020 ATALAIA DO NORTE";945
"130030 AUTAZES";2072
"130040 BARCELOS";1604
"130050 BARREIRINHA";1906
"130060 BENJAMIN CONSTANT";2103
"130063 BERURI";1112
"130068 BOA VISTA DO RAMOS";1072
"130070 BOCA DO ACRE";1879
"130080 BORBA";2258
"130083 CAAPIRANGA";719
"130090 CANUTAMA";781
"130100 CARAUARI";1824
"130110 CAREIRO";2104
"130115 CAREIRO DA VARZEA";1368
"130120 COARI";4750
"130130 CODAJAS";1534
"130140 EIRUNEPE";2006
"130150 ENVIRA";1180
"130160 FONTE BOA";1402
"130165 GUAJARA";998
"130170 HUMAITA";2816
"130180 IPIXUNA";1528
"130185 IRANDUBA";2537
"130190 ITACOATIARA";5340
"130195 ITAMARATI";547
"130200 ITAPIRANGA";498
"130210 JAPURA";451
"130220 JURUA";787
"130230 JUTAI";1118
"130240 LABREA";2412
"130250 MANACAPURU";5483
"130255 MANAQUIRI";1498
"130260 MANAUS";92121
"130270 MANICORE";3056
"130280 MARAA";1180
"130290 MAUES";3441
"130300 NHAMUNDA";1172
"130310 NOVA OLINDA DO NORTE";2038
"130320 NOVO AIRAO";904
"130330 NOVO ARIPUANA";1338
"130340 PARINTINS";6682
"130350 PAUINI";1218
"130353 PRESIDENTE FIGUEIREDO";1666
"130356 RIO PRETO DA EVA";1471
"130360 SANTA ISABEL DO RIO NEGRO";1245
"130370 SANTO ANTONIO DO ICA";1582
"130380 SAO GABRIEL DA CACHOEIRA";2430
"130390 SAO PAULO DE OLIVENCA";2073
"130395 SAO SEBASTIAO DO UATUMA";705
"130400 SILVES";515
"130406 TABATINGA";3252
"130410 TAPAUA";1117
"130420 TEFE";3925
"130423 TONANTINS";1177
"130426 UARINI";731
"130430 URUCARA";1091
"130440 URUCURITUBA";1166
"140002 AMAJARI";575
"140005 ALTO ALEGRE";996
"140010 BOA VISTA";15472
"140015 BONFIM";683
"140017 CANTA";916
"140020 CARACARAI";1196
"140023 CAROEBE";457
"140028 IRACEMA";522
"140030 MUCAJAI";870
"140040 NORMANDIA";642
"140045 PACARAIMA";707
"140047 RORAINOPOLIS";1556
"140050 SAO JOAO DA BALIZA";411
"140060 SAO LUIZ";378
"140070 UIRAMUTA";616
"150010 ABAETETUBA";8018
"150013 ABEL FIGUEIREDO";366
"150020 ACARA";3158
"150030 AFUA";2435
"150034 AGUA AZUL DO NORTE";1240
"150040 ALENQUER";3322
"150050 ALMEIRIM";2025
"150060 ALTAMIRA";5477
"150070 ANAJAS";1659
"150080 ANANINDEUA";22663
"150085 ANAPU";1210
"150090 AUGUSTO CORREA";2533
"150095 AURORA DO PARA";1715
"150100 AVEIRO";1063
"150110 BAGRE";1769
"150120 BAIAO";2320
"150125 BANNACH";175
"150130 BARCARENA";5719
"150140 BELEM";60253
"150145 BELTERRA";929
"150150 BENEVIDES";2775
"150157 BOM JESUS DO TOCANTINS";852
"150160 BONITO";714
"150170 BRAGANCA";6418
"150172 BRASIL NOVO";809
"150175 BREJO GRANDE DO ARAGUAIA";397
"150178 BREU BRANCO";3345
"150180 BREVES";6323
"150190 BUJARU";1559
"150195 CACHOEIRA DO PIRIA";1733
"150200 CACHOEIRA DO ARARI";1126
"150210 CAMETA";7478
"150215 CANAA DOS CARAJAS";1570
"150220 CAPANEMA";3294
"150230 CAPITAO POCO";3141
"150240 CASTANHAL";8862
"150250 CHAVES";1345
"150260 COLARES";624
"150270 CONCEICAO DO ARAGUAIA";2433
"150275 CONCORDIA DO PARA";1653
"150276 CUMARU DO NORTE";526
"150277 CURIONOPOLIS";1012
"150280 CURRALINHO";1959
"150285 CURUA";800
"150290 CURUCA";1955
"150293 DOM ELISEU";2936
"150295 ELDORADO DOS CARAJAS";1852
"150300 FARO";490
"150304 FLORESTA DO ARAGUAIA";985
"150307 GARRAFAO DO NORTE";1583
"150309 GOIANESIA DO PARA";1923
"150310 GURUPA";1909
"150320 IGARAPE-ACU";1947
"150330 IGARAPE-MIRI";3284
"150340 INHANGAPI";558
"150345 IPIXUNA DO PARA";3101
"150350 IRITUIA";1762
"150360 ITAITUBA";5672
"150370 ITUPIRANGA";3021
"150375 JACAREACANGA";683
"150380 JACUNDA";2921
"150390 JURUTI";3116
"150400 LIMOEIRO DO AJURU";1610
"150405 MAE DO RIO";1602
"150410 MAGALHAES BARATA";462
"150420 MARABA";12725
"150430 MARACANA";1694
"150440 MARAPANIM";1461
"150442 MARITUBA";5516
"150445 MEDICILANDIA";1454
"150450 MELGACO";1662
"150460 MOCAJUBA";1695
"150470 MOJU";4394
"150475 MOJUI DOS CAMPOS";807
"150480 MONTE ALEGRE";3344
"150490 MUANA";2076
"150495 NOVA ESPERANCA DO PIRIA";1297
"150497 NOVA IPIXUNA";837
"150500 NOVA TIMBOTEUA";687
"150503 NOVO PROGRESSO";1404
"150506 NOVO REPARTIMENTO";3751
"150510 OBIDOS";2848
"150520 OEIRAS DO PARA";1926
"150530 ORIXIMINA";3976
"150540 OUREM";921
"150543 OURILANDIA DO NORTE";1566
"150548 PACAJA";2305
"150549 PALESTINA DO PARA";412
"150550 PARAGOMINAS";5640
"150553 PARAUAPEBAS";8376
"150555 PAU D'ARCO";315
"150560 PEIXE-BOI";422
"150563 PICARRA";698
"150565 PLACAS";1428
"150570 PONTA DE PEDRAS";1508
"150580 PORTEL";3819
"150590 PORTO DE MOZ";2401
"150600 PRAINHA";1978
"150610 PRIMAVERA";594
"150611 QUATIPURU";708
"150613 REDENCAO";4174
"150616 RIO MARIA";879
"150618 RONDON DO PARA";2533
"150619 RUROPOLIS";2442
"150620 SALINOPOLIS";2075
"150630 SALVATERRA";1100
"150635 SANTA BARBARA DO PARA";995
"150640 SANTA CRUZ DO ARARI";476
"150650 SANTA IZABEL DO PARA";2993
"150655 SANTA LUZIA DO PARA";1147
"150658 SANTA MARIA DAS BARREIRAS";924
"150660 SANTA MARIA DO PARA";1209
"150670 SANTANA DO ARAGUAIA";3236
"150680 SANTAREM";15770
"150690 SANTAREM NOVO";372
"150700 SANTO ANTONIO DO TAUA";1524
"150710 SAO CAETANO DE ODIVELAS";919
