 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2003
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1497
"110002 ARIQUEMES";4585
"110003 CABIXI";382
"110004 CACOAL";4200
"110005 CEREJEIRAS";1012
"110006 COLORADO DO OESTE";1146
"110007 CORUMBIARA";569
"110008 COSTA MARQUES";636
"110009 ESPIGAO D'OESTE";1464
"110010 GUAJARA-MIRIM";2350
"110011 JARU";3000
"110012 JI-PARANA";6213
"110013 MACHADINHO D'OESTE";1454
"110014 NOVA BRASILANDIA D'OESTE";1135
"110015 OURO PRETO DO OESTE";2249
"110018 PIMENTA BUENO";1796
"110020 PORTO VELHO";21095
"110025 PRESIDENTE MEDICI";1368
"110026 RIO CRESPO";167
"110028 ROLIM DE MOURA";2753
"110029 SANTA LUZIA D'OESTE";589
"110030 VILHENA";3459
"110032 SAO MIGUEL DO GUAPORE";1317
"110033 NOVA MAMORE";1000
"110034 ALVORADA D'OESTE";1073
"110037 ALTO ALEGRE DOS PARECIS";724
"110040 ALTO PARAISO";795
"110045 BURITIS";1642
"110050 NOVO HORIZONTE DO OESTE";633
"110060 CACAULANDIA";303
"110070 CAMPO NOVO DE RONDONIA";687
"110080 CANDEIAS DO JAMARI";907
"110090 CASTANHEIRAS";227
"110092 CHUPINGUAIA";373
"110094 CUJUBIM";565
"110100 GOVERNADOR JORGE TEIXEIRA";746
"110110 ITAPUA DO OESTE";434
"110120 MINISTRO ANDREAZZA";651
"110130 MIRANTE DA SERRA";740
"110140 MONTE NEGRO";731
"110143 NOVA UNIAO";465
"110145 PARECIS";246
"110146 PIMENTEIRAS DO OESTE";140
"110147 PRIMAVERA DE RONDONIA";210
"110148 SAO FELIPE D'OESTE";364
"110149 SAO FRANCISCO DO GUAPORE";795
"110150 SERINGUEIRAS";700
"110155 TEIXEIROPOLIS";296
"110160 THEOBROMA";596
"110170 URUPA";833
"110175 VALE DO ANARI";483
"110180 VALE DO PARAISO";535
"120001 ACRELANDIA";624
"120005 ASSIS BRASIL";309
"120010 BRASILEIA";1030
"120013 BUJARI";430
"120017 CAPIXABA";364
"120020 CRUZEIRO DO SUL";4572
"120025 EPITACIOLANDIA";752
"120030 FEIJO";2146
"120032 JORDAO";352
"120033 MANCIO LIMA";788
"120034 MANOEL URBANO";444
"120035 MARECHAL THAUMATURGO";713
"120038 PLACIDO DE CASTRO";900
"120039 PORTO WALTER";442
"120040 RIO BRANCO";16077
"120042 RODRIGUES ALVES";669
"120043 SANTA ROSA DO PURUS";223
"120045 SENADOR GUIOMARD";1062
"120050 SENA MADUREIRA";1987
"120060 TARAUACA";1970
"120070 XAPURI";817
"120080 PORTO ACRE";711
"130002 ALVARAES";859
"130006 AMATURA";554
"130008 ANAMA";492
"130010 ANORI";824
"130014 APUI";933
"130020 ATALAIA DO NORTE";829
"130030 AUTAZES";1646
"130040 BARCELOS";1721
"130050 BARREIRINHA";1545
"130060 BENJAMIN CONSTANT";1740
"130063 BERURI";791
"130068 BOA VISTA DO RAMOS";791
"130070 BOCA DO ACRE";1698
"130080 BORBA";2076
"130083 CAAPIRANGA";600
"130090 CANUTAMA";819
"130100 CARAUARI";1612
"130110 CAREIRO";1848
"130115 CAREIRO DA VARZEA";1139
"130120 COARI";4827
"130130 CODAJAS";1301
"130140 EIRUNEPE";1896
"130150 ENVIRA";915
"130160 FONTE BOA";1912
"130165 GUAJARA";810
"130170 HUMAITA";2313
"130180 IPIXUNA";1100
"130185 IRANDUBA";2098
"130190 ITACOATIARA";4639
"130195 ITAMARATI";580
"130200 ITAPIRANGA";495
"130210 JAPURA";760
"130220 JURUA";511
"130230 JUTAI";1526
"130240 LABREA";2007
"130250 MANACAPURU";4942
"130255 MANAQUIRI";972
"130260 MANAUS";82556
"130270 MANICORE";2714
"130280 MARAA";1233
"130290 MAUES";2807
"130300 NHAMUNDA";1071
"130310 NOVA OLINDA DO NORTE";1806
"130320 NOVO AIRAO";736
"130330 NOVO ARIPUANA";1236
"130340 PARINTINS";5960
"130350 PAUINI";1142
"130353 PRESIDENTE FIGUEIREDO";1137
"130356 RIO PRETO DA EVA";1297
"130360 SANTA ISABEL DO RIO NEGRO";799
"130370 SANTO ANTONIO DO ICA";1996
"130380 SAO GABRIEL DA CACHOEIRA";1909
"130390 SAO PAULO DE OLIVENCA";1747
"130395 SAO SEBASTIAO DO UATUMA";536
"130400 SILVES";504
"130406 TABATINGA";2735
"130410 TAPAUA";1433
"130420 TEFE";4131
"130423 TONANTINS";1127
"130426 UARINI";768
"130430 URUCARA";1208
"130440 URUCURITUBA";944
"140002 AMAJARI";362
"140005 ALTO ALEGRE";1061
"140010 BOA VISTA";12847
"140015 BONFIM";617
"140017 CANTA";571
"140020 CARACARAI";930
"140023 CAROEBE";394
"140028 IRACEMA";347
"140030 MUCAJAI";702
"140040 NORMANDIA";454
"140045 PACARAIMA";509
"140047 RORAINOPOLIS";1199
"140050 SAO JOAO DA BALIZA";316
"140060 SAO LUIZ";350
"140070 UIRAMUTA";444
"150010 ABAETETUBA";8107
"150013 ABEL FIGUEIREDO";354
"150020 ACARA";3422
"150030 AFUA";2100
"150034 AGUA AZUL DO NORTE";1318
"150040 ALENQUER";3080
"150050 ALMEIRIM";2150
"150060 ALTAMIRA";4853
"150070 ANAJAS";1380
"150080 ANANINDEUA";22590
"150085 ANAPU";839
"150090 AUGUSTO CORREA";2286
"150095 AURORA DO PARA";1443
"150100 AVEIRO";1002
"150110 BAGRE";1217
"150120 BAIAO";1633
"150125 BANNACH";192
"150130 BARCARENA";4637
"150140 BELEM";64913
"150145 BELTERRA";872
"150150 BENEVIDES";2345
"150157 BOM JESUS DO TOCANTINS";771
"150160 BONITO";684
"150170 BRAGANCA";6181
"150172 BRASIL NOVO";980
"150175 BREJO GRANDE DO ARAGUAIA";469
"150178 BREU BRANCO";2491
"150180 BREVES";5580
"150190 BUJARU";1468
"150195 CACHOEIRA DO PIRIA";1218
"150200 CACHOEIRA DO ARARI";1087
"150210 CAMETA";6923
"150215 CANAA DOS CARAJAS";962
"150220 CAPANEMA";3351
"150230 CAPITAO POCO";3311
"150240 CASTANHAL";8483
"150250 CHAVES";1190
"150260 COLARES";685
"150270 CONCEICAO DO ARAGUAIA";2391
"150275 CONCORDIA DO PARA";1532
"150276 CUMARU DO NORTE";398
"150277 CURIONOPOLIS";1189
"150280 CURRALINHO";1541
"150285 CURUA";655
"150290 CURUCA";1682
"150293 DOM ELISEU";2621
"150295 ELDORADO DOS CARAJAS";1927
"150300 FARO";620
"150304 FLORESTA DO ARAGUAIA";910
"150307 GARRAFAO DO NORTE";1668
"150309 GOIANESIA DO PARA";1729
"150310 GURUPA";1698
"150320 IGARAPE-ACU";2100
"150330 IGARAPE-MIRI";3609
"150340 INHANGAPI";539
"150345 IPIXUNA DO PARA";2061
"150350 IRITUIA";1911
"150360 ITAITUBA";5761
"150370 ITUPIRANGA";3172
"150375 JACAREACANGA";1030
"150380 JACUNDA";2720
"150390 JURUTI";2411
"150400 LIMOEIRO DO AJURU";1454
"150405 MAE DO RIO";1603
"150410 MAGALHAES BARATA";477
"150420 MARABA";11321
"150430 MARACANA";1791
"150440 MARAPANIM";1540
"150442 MARITUBA";4902
"150445 MEDICILANDIA";1396
"150450 MELGACO";1554
"150460 MOCAJUBA";1478
"150470 MOJU";3881
"150475 MOJUI DOS CAMPOS";831
"150480 MONTE ALEGRE";3356
"150490 MUANA";1783
"150495 NOVA ESPERANCA DO PIRIA";1306
"150497 NOVA IPIXUNA";748
"150500 NOVA TIMBOTEUA";653
"150503 NOVO PROGRESSO";1149
"150506 NOVO REPARTIMENTO";3109
"150510 OBIDOS";2831
"150520 OEIRAS DO PARA";1611
"150530 ORIXIMINA";3286
"150540 OUREM";924
"150543 OURILANDIA DO NORTE";1396
"150548 PACAJA";2095
"150549 PALESTINA DO PARA";466
"150550 PARAGOMINAS";5216
"150553 PARAUAPEBAS";6026
"150555 PAU D'ARCO";413
"150560 PEIXE-BOI";442
"150563 PICARRA";754
"150565 PLACAS";1034
"150570 PONTA DE PEDRAS";1318
"150580 PORTEL";2799
"150590 PORTO DE MOZ";1847
"150600 PRAINHA";1944
"150610 PRIMAVERA";589
"150611 QUATIPURU";693
"150613 REDENCAO";3837
"150616 RIO MARIA";955
"150618 RONDON DO PARA";2464
"150619 RUROPOLIS";1829
"150620 SALINOPOLIS";2172
