 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2019
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";819
"110002 ARIQUEMES";4297
"110003 CABIXI";180
"110004 CACOAL";3094
"110005 CEREJEIRAS";562
"110006 COLORADO DO OESTE";523
"110007 CORUMBIARA";226
"110008 COSTA MARQUES";759
"110009 ESPIGAO D'OESTE";1254
"110010 GUAJARA-MIRIM";2021
"110011 JARU";2005
"110012 JI-PARANA";4843
"110013 MACHADINHO D'OESTE";1582
"110014 NOVA BRASILANDIA D'OESTE";727
"110015 OURO PRETO DO OESTE";1349
"110018 PIMENTA BUENO";1396
"110020 PORTO VELHO";20434
"110025 PRESIDENTE MEDICI";632
"110026 RIO CRESPO";127
"110028 ROLIM DE MOURA";2024
"110029 SANTA LUZIA D'OESTE";205
"110030 VILHENA";3980
"110032 SAO MIGUEL DO GUAPORE";848
"110033 NOVA MAMORE";1345
"110034 ALVORADA D'OESTE";511
"110037 ALTO ALEGRE DOS PARECIS";503
"110040 ALTO PARAISO";841
"110045 BURITIS";1633
"110050 NOVO HORIZONTE DO OESTE";278
"110060 CACAULANDIA";242
"110070 CAMPO NOVO DE RONDONIA";559
"110080 CANDEIAS DO JAMARI";1107
"110090 CASTANHEIRAS";103
"110092 CHUPINGUAIA";464
"110094 CUJUBIM";1088
"110100 GOVERNADOR JORGE TEIXEIRA";277
"110110 ITAPUA DO OESTE";377
"110120 MINISTRO ANDREAZZA";374
"110130 MIRANTE DA SERRA";394
"110140 MONTE NEGRO";587
"110143 NOVA UNIAO";240
"110145 PARECIS";226
"110146 PIMENTEIRAS DO OESTE";82
"110147 PRIMAVERA DE RONDONIA";83
"110148 SAO FELIPE D'OESTE";163
"110149 SAO FRANCISCO DO GUAPORE";780
"110150 SERINGUEIRAS";432
"110155 TEIXEIROPOLIS";145
"110160 THEOBROMA";363
"110170 URUPA";398
"110175 VALE DO ANARI";373
"110180 VALE DO PARAISO";225
"120001 ACRELANDIA";687
"120005 ASSIS BRASIL";429
"120010 BRASILEIA";1197
"120013 BUJARI";436
"120017 CAPIXABA";497
"120020 CRUZEIRO DO SUL";4818
"120025 EPITACIOLANDIA";895
"120030 FEIJO";2055
"120032 JORDAO";552
"120033 MANCIO LIMA";1003
"120034 MANOEL URBANO";480
"120035 MARECHAL THAUMATURGO";1228
"120038 PLACIDO DE CASTRO";913
"120039 PORTO WALTER";741
"120040 RIO BRANCO";19793
"120042 RODRIGUES ALVES";1053
"120043 SANTA ROSA DO PURUS";389
"120045 SENADOR GUIOMARD";1108
"120050 SENA MADUREIRA";2296
"120060 TARAUACA";2620
"120070 XAPURI";925
"120080 PORTO ACRE";826
"130002 ALVARAES";874
"130006 AMATURA";606
"130008 ANAMA";613
"130010 ANORI";1009
"130014 APUI";850
"130020 ATALAIA DO NORTE";1106
"130030 AUTAZES";1910
"130040 BARCELOS";1219
"130050 BARREIRINHA";1696
"130060 BENJAMIN CONSTANT";2586
"130063 BERURI";1072
"130068 BOA VISTA DO RAMOS";927
"130070 BOCA DO ACRE";1614
"130080 BORBA";2041
"130083 CAAPIRANGA";651
"130090 CANUTAMA";592
"130100 CARAUARI";1443
"130110 CAREIRO";1704
"130115 CAREIRO DA VARZEA";1281
"130120 COARI";4227
"130130 CODAJAS";1330
"130140 EIRUNEPE";1879
"130150 ENVIRA";1105
"130160 FONTE BOA";949
"130165 GUAJARA";882
"130170 HUMAITA";2439
"130180 IPIXUNA";1622
"130185 IRANDUBA";2380
"130190 ITACOATIARA";4773
"130195 ITAMARATI";347
"130200 ITAPIRANGA";430
"130210 JAPURA";164
"130220 JURUA";847
"130230 JUTAI";747
"130240 LABREA";2296
"130250 MANACAPURU";4709
"130255 MANAQUIRI";1689
"130260 MANAUS";96168
"130270 MANICORE";2609
"130280 MARAA";973
"130290 MAUES";3282
"130300 NHAMUNDA";941
"130310 NOVA OLINDA DO NORTE";1836
"130320 NOVO AIRAO";939
"130330 NOVO ARIPUANA";1085
"130340 PARINTINS";5638
"130350 PAUINI";1081
"130353 PRESIDENTE FIGUEIREDO";1707
"130356 RIO PRETO DA EVA";1439
"130360 SANTA ISABEL DO RIO NEGRO";1718
"130370 SANTO ANTONIO DO ICA";1183
"130380 SAO GABRIEL DA CACHOEIRA";2453
"130390 SAO PAULO DE OLIVENCA";2065
"130395 SAO SEBASTIAO DO UATUMA";673
"130400 SILVES";439
"130406 TABATINGA";3755
"130410 TAPAUA";746
"130420 TEFE";3126
"130423 TONANTINS";1079
"130426 UARINI";674
"130430 URUCARA";803
"130440 URUCURITUBA";1076
"140002 AMAJARI";652
"140005 ALTO ALEGRE";845
"140010 BOA VISTA";16743
"140015 BONFIM";530
"140017 CANTA";724
"140020 CARACARAI";892
"140023 CAROEBE";415
"140028 IRACEMA";517
"140030 MUCAJAI";691
"140040 NORMANDIA";597
"140045 PACARAIMA";836
"140047 RORAINOPOLIS";1142
"140050 SAO JOAO DA BALIZA";352
"140060 SAO LUIZ";249
"140070 UIRAMUTA";652
"150010 ABAETETUBA";6839
"150013 ABEL FIGUEIREDO";317
"150020 ACARA";2730
"150030 AFUA";2077
"150034 AGUA AZUL DO NORTE";1075
"150040 ALENQUER";2763
"150050 ALMEIRIM";1706
"150060 ALTAMIRA";5439
"150070 ANAJAS";1724
"150080 ANANINDEUA";21858
"150085 ANAPU";1399
"150090 AUGUSTO CORREA";2349
"150095 AURORA DO PARA";1393
"150100 AVEIRO";796
"150110 BAGRE";1708
"150120 BAIAO";2058
"150125 BANNACH";130
"150130 BARCARENA";5868
"150140 BELEM";57825
"150145 BELTERRA";788
"150150 BENEVIDES";2731
"150157 BOM JESUS DO TOCANTINS";736
"150160 BONITO";778
"150170 BRAGANCA";6003
"150172 BRASIL NOVO";615
"150175 BREJO GRANDE DO ARAGUAIA";316
"150178 BREU BRANCO";3353
"150180 BREVES";5492
"150190 BUJARU";1405
"150195 CACHOEIRA DO PIRIA";1879
"150200 CACHOEIRA DO ARARI";1028
"150210 CAMETA";6675
"150215 CANAA DOS CARAJAS";1896
"150220 CAPANEMA";2860
"150230 CAPITAO POCO";2286
"150240 CASTANHAL";9204
"150250 CHAVES";1232
"150260 COLARES";524
"150270 CONCEICAO DO ARAGUAIA";1958
"150275 CONCORDIA DO PARA";1637
"150276 CUMARU DO NORTE";583
"150277 CURIONOPOLIS";755
"150280 CURRALINHO";1901
"150285 CURUA";693
"150290 CURUCA";1733
"150293 DOM ELISEU";2722
"150295 ELDORADO DOS CARAJAS";1540
"150300 FARO";381
"150304 FLORESTA DO ARAGUAIA";854
"150307 GARRAFAO DO NORTE";1172
"150309 GOIANESIA DO PARA";1915
"150310 GURUPA";1769
"150320 IGARAPE-ACU";1623
"150330 IGARAPE-MIRI";3078
"150340 INHANGAPI";501
"150345 IPIXUNA DO PARA";2982
"150350 IRITUIA";1433
"150360 ITAITUBA";4690
"150370 ITUPIRANGA";2513
"150375 JACAREACANGA";445
"150380 JACUNDA";2982
"150390 JURUTI";2873
"150400 LIMOEIRO DO AJURU";1414
"150405 MAE DO RIO";1491
"150410 MAGALHAES BARATA";350
"150420 MARABA";13825
"150430 MARACANA";1201
"150440 MARAPANIM";1067
"150442 MARITUBA";5557
"150445 MEDICILANDIA";1370
"150450 MELGACO";1554
"150460 MOCAJUBA";1532
"150470 MOJU";4184
"150475 MOJUI DOS CAMPOS";620
"150480 MONTE ALEGRE";2452
"150490 MUANA";2007
"150495 NOVA ESPERANCA DO PIRIA";1041
"150497 NOVA IPIXUNA";781
"150500 NOVA TIMBOTEUA";578
"150503 NOVO PROGRESSO";1456
"150506 NOVO REPARTIMENTO";3543
"150510 OBIDOS";2504
"150520 OEIRAS DO PARA";1686
"150530 ORIXIMINA";3790
"150540 OUREM";755
"150543 OURILANDIA DO NORTE";1622
"150548 PACAJA";2214
"150549 PALESTINA DO PARA";339
"150550 PARAGOMINAS";5700
"150553 PARAUAPEBAS";10667
"150555 PAU D'ARCO";242
"150560 PEIXE-BOI";321
"150563 PICARRA";546
"150565 PLACAS";1582
"150570 PONTA DE PEDRAS";1529
"150580 PORTEL";3674
"150590 PORTO DE MOZ";2545
"150600 PRAINHA";1408
"150610 PRIMAVERA";410
"150611 QUATIPURU";531
"150613 REDENCAO";3808
"150616 RIO MARIA";735
"150618 RONDON DO PARA";2323
"150619 RUROPOLIS";2483
"150620 SALINOPOLIS";1690
"150630 SALVATERRA";1033
"150635 SANTA BARBARA DO PARA";866
"150640 SANTA CRUZ DO ARARI";430
"150650 SANTA IZABEL DO PARA";2847
"150655 SANTA LUZIA DO PARA";894
"150658 SANTA MARIA DAS BARREIRAS";835
"150660 SANTA MARIA DO PARA";995
"150670 SANTANA DO ARAGUAIA";3445
"150680 SANTAREM";14867
"150690 SANTAREM NOVO";296
"150700 SANTO ANTONIO DO TAUA";1368
"150710 SAO CAETANO DE ODIVELAS";720
"150715 SAO DOMINGOS DO ARAGUAIA";1145
"150720 SAO DOMINGOS DO CAPIM";1648
"150730 SAO FELIX DO XINGU";5184
"150740 SAO FRANCISCO DO PARA";665
"150745 SAO GERALDO DO ARAGUAIA";1068
"150746 SAO JOAO DA PONTA";289
"150747 SAO JOAO DE PIRABAS";920
"150750 SAO JOAO DO ARAGUAIA";607
"150760 SAO MIGUEL DO GUAMA";2810
"150770 SAO SEBASTIAO DA BOA VISTA";1429
"150775 SAPUCAIA";242
"150780 SENADOR JOSE PORFIRIO";557
"150790 SOURE";1100
"150795 TAILANDIA";5263
"150796 TERRA ALTA";491
"150797 TERRA SANTA";868
"150800 TOME-ACU";3104
"150803 TRACUATEUA";1429
"150805 TRAIRAO";803
"150808 TUCUMA";1803
"150810 TUCURUI";5996
"150812 ULIANOPOLIS";3077
"150815 URUARA";2380
"150820 VIGIA";2268
"150830 VISEU";2955
"150835 VITORIA DO XINGU";574
"150840 XINGUARA";2048
"160005 SERRA DO NAVIO";239
"160010 AMAPA";379
"160015 PEDRA BRANCA DO AMAPARI";779
"160020 CALCOENE";479
"160021 CUTIAS";298
"160023 FERREIRA GOMES";341
"160025 ITAUBAL";242
"160027 LARANJAL DO JARI";2489
"160030 MACAPA";23325
"160040 MAZAGAO";1066
"160050 OIAPOQUE";1309
"160053 PORTO GRANDE";1044
"160055 PRACUUBA";250
"160060 SANTANA";5645
"160070 TARTARUGALZINHO";802
"160080 VITORIA DO JARI";734
"170025 ABREULANDIA";112
"170030 AGUIARNOPOLIS";325
"170035 ALIANCA DO TOCANTINS";182
"170040 ALMAS";292
"170070 ALVORADA";318
"170100 ANANAS";393
"170105 ANGICO";114
"170110 APARECIDA DO RIO NEGRO";202
"170130 ARAGOMINAS";199
"170190 ARAGUACEMA";235
"170200 ARAGUACU";247
"170210 ARAGUAINA";8211
"170215 ARAGUANA";231
"170220 ARAGUATINS";1585
"170230 ARAPOEMA";225
"170240 ARRAIAS";385
"170255 AUGUSTINOPOLIS";804
"170270 AURORA DO TOCANTINS";138
"170290 AXIXA DO TOCANTINS";412
"170300 BABACULANDIA";378
"170305 BANDEIRANTES DO TOCANTINS";119
"170307 BARRA DO OURO";176
"170310 BARROLANDIA";213
"170320 BERNARDO SAYAO";173
"170330 BOM JESUS DO TOCANTINS";222
"170360 BRASILANDIA DO TOCANTINS";90
"170370 BREJINHO DE NAZARE";235
"170380 BURITI DO TOCANTINS";444
"170382 CACHOEIRINHA";87
"170384 CAMPOS LINDOS";457
"170386 CARIRI DO TOCANTINS";143
