 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2015
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";969
"110002 ARIQUEMES";4679
"110003 CABIXI";207
"110004 CACOAL";3321
"110005 CEREJEIRAS";638
"110006 COLORADO DO OESTE";633
"110007 CORUMBIARA";301
"110008 COSTA MARQUES";812
"110009 ESPIGAO D'OESTE";1332
"110010 GUAJARA-MIRIM";2232
"110011 JARU";2318
"110012 JI-PARANA";5178
"110013 MACHADINHO D'OESTE";1594
"110014 NOVA BRASILANDIA D'OESTE";859
"110015 OURO PRETO DO OESTE";1551
"110018 PIMENTA BUENO";1526
"110020 PORTO VELHO";20952
"110025 PRESIDENTE MEDICI";835
"110026 RIO CRESPO";150
"110028 ROLIM DE MOURA";2225
"110029 SANTA LUZIA D'OESTE";265
"110030 VILHENA";3833
"110032 SAO MIGUEL DO GUAPORE";979
"110033 NOVA MAMORE";1393
"110034 ALVORADA D'OESTE";653
"110037 ALTO ALEGRE DOS PARECIS";636
"110040 ALTO PARAISO";925
"110045 BURITIS";1819
"110050 NOVO HORIZONTE DO OESTE";336
"110060 CACAULANDIA";298
"110070 CAMPO NOVO DE RONDONIA";644
"110080 CANDEIAS DO JAMARI";1131
"110090 CASTANHEIRAS";138
"110092 CHUPINGUAIA";459
"110094 CUJUBIM";1109
"110100 GOVERNADOR JORGE TEIXEIRA";409
"110110 ITAPUA DO OESTE";411
"110120 MINISTRO ANDREAZZA";436
"110130 MIRANTE DA SERRA";543
"110140 MONTE NEGRO";708
"110143 NOVA UNIAO";280
"110145 PARECIS";245
"110146 PIMENTEIRAS DO OESTE";95
"110147 PRIMAVERA DE RONDONIA";119
"110148 SAO FELIPE D'OESTE";216
"110149 SAO FRANCISCO DO GUAPORE";818
"110150 SERINGUEIRAS";547
"110155 TEIXEIROPOLIS";172
"110160 THEOBROMA";464
"110170 URUPA";496
"110175 VALE DO ANARI";475
"110180 VALE DO PARAISO";314
"120001 ACRELANDIA";744
"120005 ASSIS BRASIL";407
"120010 BRASILEIA";1280
"120013 BUJARI";482
"120017 CAPIXABA";587
"120020 CRUZEIRO DO SUL";5035
"120025 EPITACIOLANDIA";873
"120030 FEIJO";2194
"120032 JORDAO";566
"120033 MANCIO LIMA";997
"120034 MANOEL URBANO";501
"120035 MARECHAL THAUMATURGO";1185
"120038 PLACIDO DE CASTRO";987
"120039 PORTO WALTER";759
"120040 RIO BRANCO";19465
"120042 RODRIGUES ALVES";1139
"120043 SANTA ROSA DO PURUS";391
"120045 SENADOR GUIOMARD";1183
"120050 SENA MADUREIRA";2423
"120060 TARAUACA";2650
"120070 XAPURI";986
"120080 PORTO ACRE";910
"130002 ALVARAES";929
"130006 AMATURA";538
"130008 ANAMA";676
"130010 ANORI";1001
"130014 APUI";911
"130020 ATALAIA DO NORTE";1010
"130030 AUTAZES";1949
"130040 BARCELOS";1303
"130050 BARREIRINHA";1735
"130060 BENJAMIN CONSTANT";2162
"130063 BERURI";1094
"130068 BOA VISTA DO RAMOS";1005
"130070 BOCA DO ACRE";1655
"130080 BORBA";2060
"130083 CAAPIRANGA";683
"130090 CANUTAMA";676
"130100 CARAUARI";1558
"130110 CAREIRO";1822
"130115 CAREIRO DA VARZEA";1218
"130120 COARI";4304
"130130 CODAJAS";1497
"130140 EIRUNEPE";1892
"130150 ENVIRA";1024
"130160 FONTE BOA";1106
"130165 GUAJARA";912
"130170 HUMAITA";2605
"130180 IPIXUNA";1702
"130185 IRANDUBA";2475
"130190 ITACOATIARA";4805
"130195 ITAMARATI";418
"130200 ITAPIRANGA";449
"130210 JAPURA";268
"130220 JURUA";828
"130230 JUTAI";901
"130240 LABREA";2333
"130250 MANACAPURU";4936
"130255 MANAQUIRI";1621
"130260 MANAUS";90151
"130270 MANICORE";2696
"130280 MARAA";1033
"130290 MAUES";3159
"130300 NHAMUNDA";1057
"130310 NOVA OLINDA DO NORTE";1891
"130320 NOVO AIRAO";886
"130330 NOVO ARIPUANA";1230
"130340 PARINTINS";5855
"130350 PAUINI";1112
"130353 PRESIDENTE FIGUEIREDO";1612
"130356 RIO PRETO DA EVA";1481
"130360 SANTA ISABEL DO RIO NEGRO";1364
"130370 SANTO ANTONIO DO ICA";1306
"130380 SAO GABRIEL DA CACHOEIRA";2357
"130390 SAO PAULO DE OLIVENCA";2014
"130395 SAO SEBASTIAO DO UATUMA";715
"130400 SILVES";451
"130406 TABATINGA";3544
"130410 TAPAUA";939
"130420 TEFE";3508
"130423 TONANTINS";1016
"130426 UARINI";738
"130430 URUCARA";914
"130440 URUCURITUBA";1084
"140002 AMAJARI";653
"140005 ALTO ALEGRE";903
"140010 BOA VISTA";15356
"140015 BONFIM";597
"140017 CANTA";786
"140020 CARACARAI";1014
"140023 CAROEBE";447
"140028 IRACEMA";522
"140030 MUCAJAI";807
"140040 NORMANDIA";642
"140045 PACARAIMA";656
"140047 RORAINOPOLIS";1336
"140050 SAO JOAO DA BALIZA";391
"140060 SAO LUIZ";297
"140070 UIRAMUTA";659
"150010 ABAETETUBA";7148
"150013 ABEL FIGUEIREDO";333
"150020 ACARA";2860
"150030 AFUA";2257
"150034 AGUA AZUL DO NORTE";1279
"150040 ALENQUER";3021
"150050 ALMEIRIM";1781
"150060 ALTAMIRA";5467
"150070 ANAJAS";1744
"150080 ANANINDEUA";22258
"150085 ANAPU";1277
