 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 10 a 14 anos
Período:2013
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1059
"110002 ARIQUEMES";4689
"110003 CABIXI";246
"110004 CACOAL";3542
"110005 CEREJEIRAS";714
"110006 COLORADO DO OESTE";725
"110007 CORUMBIARA";358
"110008 COSTA MARQUES";824
"110009 ESPIGAO D'OESTE";1389
"110010 GUAJARA-MIRIM";2278
"110011 JARU";2450
"110012 JI-PARANA";5325
"110013 MACHADINHO D'OESTE";1647
"110014 NOVA BRASILANDIA D'OESTE";908
"110015 OURO PRETO DO OESTE";1680
"110018 PIMENTA BUENO";1576
"110020 PORTO VELHO";21099
"110025 PRESIDENTE MEDICI";917
"110026 RIO CRESPO";164
"110028 ROLIM DE MOURA";2313
"110029 SANTA LUZIA D'OESTE";323
"110030 VILHENA";3804
"110032 SAO MIGUEL DO GUAPORE";1076
"110033 NOVA MAMORE";1366
"110034 ALVORADA D'OESTE";726
"110037 ALTO ALEGRE DOS PARECIS";647
"110040 ALTO PARAISO";947
"110045 BURITIS";1800
"110050 NOVO HORIZONTE DO OESTE";416
"110060 CACAULANDIA";309
"110070 CAMPO NOVO DE RONDONIA";670
"110080 CANDEIAS DO JAMARI";1130
"110090 CASTANHEIRAS";166
"110092 CHUPINGUAIA";455
"110094 CUJUBIM";1027
"110100 GOVERNADOR JORGE TEIXEIRA";468
"110110 ITAPUA DO OESTE";443
"110120 MINISTRO ANDREAZZA";500
"110130 MIRANTE DA SERRA";597
"110140 MONTE NEGRO";736
"110143 NOVA UNIAO";318
"110145 PARECIS";237
"110146 PIMENTEIRAS DO OESTE";108
"110147 PRIMAVERA DE RONDONIA";157
"110148 SAO FELIPE D'OESTE";253
"110149 SAO FRANCISCO DO GUAPORE";856
"110150 SERINGUEIRAS";587
"110155 TEIXEIROPOLIS";206
"110160 THEOBROMA";505
"110170 URUPA";553
"110175 VALE DO ANARI";482
"110180 VALE DO PARAISO";364
"120001 ACRELANDIA";770
"120005 ASSIS BRASIL";395
"120010 BRASILEIA";1288
"120013 BUJARI";489
"120017 CAPIXABA";602
"120020 CRUZEIRO DO SUL";5139
"120025 EPITACIOLANDIA";891
"120030 FEIJO";2227
"120032 JORDAO";540
"120033 MANCIO LIMA";1015
"120034 MANOEL URBANO";511
"120035 MARECHAL THAUMATURGO";1135
"120038 PLACIDO DE CASTRO";1058
"120039 PORTO WALTER";754
"120040 RIO BRANCO";19161
"120042 RODRIGUES ALVES";1113
"120043 SANTA ROSA DO PURUS";363
"120045 SENADOR GUIOMARD";1203
"120050 SENA MADUREIRA";2420
"120060 TARAUACA";2577
"120070 XAPURI";992
"120080 PORTO ACRE";920
"130002 ALVARAES";947
"130006 AMATURA";586
"130008 ANAMA";667
"130010 ANORI";1049
"130014 APUI";973
"130020 ATALAIA DO NORTE";980
"130030 AUTAZES";2014
"130040 BARCELOS";1455
"130050 BARREIRINHA";1824
"130060 BENJAMIN CONSTANT";2137
"130063 BERURI";1105
"130068 BOA VISTA DO RAMOS";1040
"130070 BOCA DO ACRE";1771
"130080 BORBA";2163
"130083 CAAPIRANGA";702
"130090 CANUTAMA";730
"130100 CARAUARI";1694
"130110 CAREIRO";1966
"130115 CAREIRO DA VARZEA";1295
"130120 COARI";4535
"130130 CODAJAS";1517
"130140 EIRUNEPE";1953
"130150 ENVIRA";1104
"130160 FONTE BOA";1258
"130165 GUAJARA";957
"130170 HUMAITA";2714
"130180 IPIXUNA";1619
"130185 IRANDUBA";2511
"130190 ITACOATIARA";5081
"130195 ITAMARATI";482
"130200 ITAPIRANGA";475
"130210 JAPURA";360
"130220 JURUA";808
"130230 JUTAI";1012
"130240 LABREA";2377
"130250 MANACAPURU";5220
"130255 MANAQUIRI";1562
"130260 MANAUS";91303
"130270 MANICORE";2881
"130280 MARAA";1109
"130290 MAUES";3307
"130300 NHAMUNDA";1117
"130310 NOVA OLINDA DO NORTE";1969
"130320 NOVO AIRAO";897
"130330 NOVO ARIPUANA";1286
"130340 PARINTINS";6280
"130350 PAUINI";1168
"130353 PRESIDENTE FIGUEIREDO";1642
"130356 RIO PRETO DA EVA";1479
"130360 SANTA ISABEL DO RIO NEGRO";1308
"130370 SANTO ANTONIO DO ICA";1447
"130380 SAO GABRIEL DA CACHOEIRA";2398
"130390 SAO PAULO DE OLIVENCA";2047
"130395 SAO SEBASTIAO DO UATUMA";711
"130400 SILVES";484
"130406 TABATINGA";3406
"130410 TAPAUA";1030
"130420 TEFE";3725
"130423 TONANTINS";1099
"130426 UARINI";736
"130430 URUCARA";1004
"130440 URUCURITUBA";1127
"140002 AMAJARI";612
"140005 ALTO ALEGRE";947
"140010 BOA VISTA";15353
"140015 BONFIM";638
"140017 CANTA";849
"140020 CARACARAI";1102
"140023 CAROEBE";450
"140028 IRACEMA";520
"140030 MUCAJAI";833
"140040 NORMANDIA";640
"140045 PACARAIMA";678
"140047 RORAINOPOLIS";1440
"140050 SAO JOAO DA BALIZA";399
"140060 SAO LUIZ";336
"140070 UIRAMUTA";635
"150010 ABAETETUBA";7584
"150013 ABEL FIGUEIREDO";350
"150020 ACARA";3009
