 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2002
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1249
"110002 ARIQUEMES";3936
"110003 CABIXI";384
"110004 CACOAL";4142
"110005 CEREJEIRAS";965
"110006 COLORADO DO OESTE";1177
"110007 CORUMBIARA";451
"110008 COSTA MARQUES";439
"110009 ESPIGAO D'OESTE";1360
"110010 GUAJARA-MIRIM";1803
"110011 JARU";2623
"110012 JI-PARANA";6072
"110013 MACHADINHO D'OESTE";1182
"110014 NOVA BRASILANDIA D'OESTE";947
"110015 OURO PRETO DO OESTE";2059
"110018 PIMENTA BUENO";1776
"110020 PORTO VELHO";19159
"110025 PRESIDENTE MEDICI";1374
"110026 RIO CRESPO";124
"110028 ROLIM DE MOURA";2556
"110029 SANTA LUZIA D'OESTE";557
"110030 VILHENA";3282
"110032 SAO MIGUEL DO GUAPORE";958
"110033 NOVA MAMORE";727
"110034 ALVORADA D'OESTE";968
"110037 ALTO ALEGRE DOS PARECIS";530
"110040 ALTO PARAISO";644
"110045 BURITIS";1224
"110050 NOVO HORIZONTE DO OESTE";553
"110060 CACAULANDIA";268
"110070 CAMPO NOVO DE RONDONIA";520
"110080 CANDEIAS DO JAMARI";640
"110090 CASTANHEIRAS";195
"110092 CHUPINGUAIA";247
"110094 CUJUBIM";385
"110100 GOVERNADOR JORGE TEIXEIRA";580
"110110 ITAPUA DO OESTE";322
"110120 MINISTRO ANDREAZZA";504
"110130 MIRANTE DA SERRA";626
"110140 MONTE NEGRO";583
"110143 NOVA UNIAO";342
"110145 PARECIS";184
"110146 PIMENTEIRAS DO OESTE";108
"110147 PRIMAVERA DE RONDONIA";194
"110148 SAO FELIPE D'OESTE";358
"110149 SAO FRANCISCO DO GUAPORE";560
"110150 SERINGUEIRAS";501
"110155 TEIXEIROPOLIS";238
"110160 THEOBROMA";511
"110170 URUPA";735
"110175 VALE DO ANARI";359
"110180 VALE DO PARAISO";417
"120001 ACRELANDIA";398
"120005 ASSIS BRASIL";170
"120010 BRASILEIA";695
"120013 BUJARI";267
"120017 CAPIXABA";232
"120020 CRUZEIRO DO SUL";2659
"120025 EPITACIOLANDIA";501
"120030 FEIJO";962
"120032 JORDAO";117
"120033 MANCIO LIMA";411
"120034 MANOEL URBANO";216
"120035 MARECHAL THAUMATURGO";231
"120038 PLACIDO DE CASTRO";605
"120039 PORTO WALTER";172
"120040 RIO BRANCO";13522
"120042 RODRIGUES ALVES";272
"120043 SANTA ROSA DO PURUS";62
"120045 SENADOR GUIOMARD";790
"120050 SENA MADUREIRA";1149
"120060 TARAUACA";932
"120070 XAPURI";561
"120080 PORTO ACRE";451
"130002 ALVARAES";350
"130006 AMATURA";242
"130008 ANAMA";241
"130010 ANORI";405
"130014 APUI";659
"130020 ATALAIA DO NORTE";332
"130030 AUTAZES";857
"130040 BARCELOS";842
"130050 BARREIRINHA";722
"130060 BENJAMIN CONSTANT";833
"130063 BERURI";350
"130068 BOA VISTA DO RAMOS";387
"130070 BOCA DO ACRE";1015
"130080 BORBA";947
"130083 CAAPIRANGA";305
"130090 CANUTAMA";454
"130100 CARAUARI";735
"130110 CAREIRO";1087
"130115 CAREIRO DA VARZEA";721
"130120 COARI";2268
"130130 CODAJAS";631
"130140 EIRUNEPE";914
"130150 ENVIRA";388
"130160 FONTE BOA";862
"130165 GUAJARA";340
"130170 HUMAITA";1248
"130180 IPIXUNA";487
"130185 IRANDUBA";1292
"130190 ITACOATIARA";2948
"130195 ITAMARATI";207
"130200 ITAPIRANGA";270
"130210 JAPURA";315
"130220 JURUA";209
"130230 JUTAI";576
"130240 LABREA";1113
"130250 MANACAPURU";2782
"130255 MANAQUIRI";552
"130260 MANAUS";77748
"130270 MANICORE";1374
"130280 MARAA";478
"130290 MAUES";1548
"130300 NHAMUNDA";537
"130310 NOVA OLINDA DO NORTE";886
"130320 NOVO AIRAO";389
"130330 NOVO ARIPUANA";561
"130340 PARINTINS";3541
"130350 PAUINI";571
"130353 PRESIDENTE FIGUEIREDO";842
"130356 RIO PRETO DA EVA";701
"130360 SANTA ISABEL DO RIO NEGRO";385
"130370 SANTO ANTONIO DO ICA";895
"130380 SAO GABRIEL DA CACHOEIRA";1170
"130390 SAO PAULO DE OLIVENCA";723
"130395 SAO SEBASTIAO DO UATUMA";247
"130400 SILVES";297
"130406 TABATINGA";1464
"130410 TAPAUA";567
"130420 TEFE";2149
"130423 TONANTINS";465
"130426 UARINI";300
"130430 URUCARA";598
"130440 URUCURITUBA";449
"140002 AMAJARI";215
"140005 ALTO ALEGRE";659
"140010 BOA VISTA";10562
"140015 BONFIM";327
"140017 CANTA";394
"140020 CARACARAI";599
"140023 CAROEBE";245
"140028 IRACEMA";223
"140030 MUCAJAI";525
"140040 NORMANDIA";201
"140045 PACARAIMA";289
"140047 RORAINOPOLIS";837
"140050 SAO JOAO DA BALIZA";223
"140060 SAO LUIZ";276
"140070 UIRAMUTA";174
"150010 ABAETETUBA";4997
"150013 ABEL FIGUEIREDO";261
"150020 ACARA";1767
"150030 AFUA";919
"150034 AGUA AZUL DO NORTE";885
"150040 ALENQUER";1894
"150050 ALMEIRIM";1281
"150060 ALTAMIRA";3790
"150070 ANAJAS";551
"150080 ANANINDEUA";23568
"150085 ANAPU";440
"150090 AUGUSTO CORREA";1212
"150095 AURORA DO PARA";763
"150100 AVEIRO";605
"150110 BAGRE";413
"150120 BAIAO";885
"150125 BANNACH";169
"150130 BARCARENA";3023
"150140 BELEM";79466
"150145 BELTERRA";630
"150150 BENEVIDES";1736
"150157 BOM JESUS DO TOCANTINS";593
"150160 BONITO";406
"150170 BRAGANCA";3962
"150172 BRASIL NOVO";675
"150175 BREJO GRANDE DO ARAGUAIA";329
"150178 BREU BRANCO";1372
"150180 BREVES";2716
"150190 BUJARU";780
"150195 CACHOEIRA DO PIRIA";614
"150200 CACHOEIRA DO ARARI";656
"150210 CAMETA";3716
"150215 CANAA DOS CARAJAS";599
"150220 CAPANEMA";2906
"150230 CAPITAO POCO";1894
"150240 CASTANHAL";7092
"150250 CHAVES";629
"150260 COLARES";419
"150270 CONCEICAO DO ARAGUAIA";2129
"150275 CONCORDIA DO PARA";755
"150276 CUMARU DO NORTE";271
"150277 CURIONOPOLIS";880
"150280 CURRALINHO";627
"150285 CURUA";338
"150290 CURUCA";1158
"150293 DOM ELISEU";1793
"150295 ELDORADO DOS CARAJAS";1201
"150300 FARO";346
"150304 FLORESTA DO ARAGUAIA";607
"150307 GARRAFAO DO NORTE";801
"150309 GOIANESIA DO PARA";988
"150310 GURUPA";731
"150320 IGARAPE-ACU";1448
"150330 IGARAPE-MIRI";1970
"150340 INHANGAPI";348
"150345 IPIXUNA DO PARA";965
"150350 IRITUIA";1149
"150360 ITAITUBA";4355
"150370 ITUPIRANGA";1927
"150375 JACAREACANGA";887
"150380 JACUNDA";1782
"150390 JURUTI";1172
"150400 LIMOEIRO DO AJURU";673
"150405 MAE DO RIO";1069
"150410 MAGALHAES BARATA";328
"150420 MARABA";8132
"150430 MARACANA";1080
"150440 MARAPANIM";1015
"150442 MARITUBA";3811
"150445 MEDICILANDIA";916
"150450 MELGACO";564
"150460 MOCAJUBA";788
"150470 MOJU";1902
"150475 MOJUI DOS CAMPOS";554
"150480 MONTE ALEGRE";2207
"150490 MUANA";972
"150495 NOVA ESPERANCA DO PIRIA";573
"150497 NOVA IPIXUNA";532
"150500 NOVA TIMBOTEUA";561
"150503 NOVO PROGRESSO";1158
"150506 NOVO REPARTIMENTO";1763
"150510 OBIDOS";1784
"150520 OEIRAS DO PARA";715
"150530 ORIXIMINA";2077
"150540 OUREM";584
"150543 OURILANDIA DO NORTE";910
"150548 PACAJA";1206
"150549 PALESTINA DO PARA";308
"150550 PARAGOMINAS";3225
"150553 PARAUAPEBAS";3681
"150555 PAU D'ARCO";267
"150560 PEIXE-BOI";363
"150563 PICARRA";500
"150565 PLACAS";588
"150570 PONTA DE PEDRAS";810
"150580 PORTEL";1203
"150590 PORTO DE MOZ";691
"150600 PRAINHA";960
"150610 PRIMAVERA";393
"150611 QUATIPURU";470
"150613 REDENCAO";3069
"150616 RIO MARIA";840
"150618 RONDON DO PARA";1888
"150619 RUROPOLIS";1134
"150620 SALINOPOLIS";1418
"150630 SALVATERRA";678
"150635 SANTA BARBARA DO PARA";504
"150640 SANTA CRUZ DO ARARI";235
"150650 SANTA IZABEL DO PARA";2017
"150655 SANTA LUZIA DO PARA";738
"150658 SANTA MARIA DAS BARREIRAS";571
"150660 SANTA MARIA DO PARA";950
"150670 SANTANA DO ARAGUAIA";1608
"150680 SANTAREM";11863
"150690 SANTAREM NOVO";203
"150700 SANTO ANTONIO DO TAUA";888
"150710 SAO CAETANO DE ODIVELAS";644
"150715 SAO DOMINGOS DO ARAGUAIA";801
"150720 SAO DOMINGOS DO CAPIM";889
"150730 SAO FELIX DO XINGU";1772
"150740 SAO FRANCISCO DO PARA";626
"150745 SAO GERALDO DO ARAGUAIA";1141
"150746 SAO JOAO DA PONTA";158
"150747 SAO JOAO DE PIRABAS";717
"150750 SAO JOAO DO ARAGUAIA";523
"150760 SAO MIGUEL DO GUAMA";1747
"150770 SAO SEBASTIAO DA BOA VISTA";654
"150775 SAPUCAIA";176
"150780 SENADOR JOSE PORFIRIO";502
"150790 SOURE";970
"150795 TAILANDIA";1517
"150796 TERRA ALTA";338
"150797 TERRA SANTA";570
"150800 TOME-ACU";1759
"150803 TRACUATEUA";898
"150805 TRAIRAO";554
"150808 TUCUMA";1229
"150810 TUCURUI";3716
"150812 ULIANOPOLIS";877
"150815 URUARA";1698
"150820 VIGIA";1799
"150830 VISEU";1878
"150835 VITORIA DO XINGU";429
"150840 XINGUARA";1663
"160005 SERRA DO NAVIO";127
"160010 AMAPA";256
"160015 PEDRA BRANCA DO AMAPARI";179
"160020 CALCOENE";274
"160021 CUTIAS";109
"160023 FERREIRA GOMES";147
"160025 ITAUBAL";101
"160027 LARANJAL DO JARI";1140
"160030 MACAPA";13717
"160040 MAZAGAO";423
"160050 OIAPOQUE";521
"160053 PORTO GRANDE";405
"160055 PRACUUBA";71
"160060 SANTANA";3310
"160070 TARTARUGALZINHO";265
"160080 VITORIA DO JARI";278
"170025 ABREULANDIA";120
"170030 AGUIARNOPOLIS";157
"170035 ALIANCA DO TOCANTINS";325
"170040 ALMAS";357
"170070 ALVORADA";460
"170100 ANANAS";397
"170105 ANGICO";118
"170110 APARECIDA DO RIO NEGRO";179
"170130 ARAGOMINAS";286
"170190 ARAGUACEMA";247
"170200 ARAGUACU";490
"170210 ARAGUAINA";6066
"170215 ARAGUANA";179
"170220 ARAGUATINS";1185
"170230 ARAPOEMA";313
"170240 ARRAIAS";537
"170255 AUGUSTINOPOLIS";652
"170270 AURORA DO TOCANTINS";151
"170290 AXIXA DO TOCANTINS";404
"170300 BABACULANDIA";473
"170305 BANDEIRANTES DO TOCANTINS";108
"170307 BARRA DO OURO";149
"170310 BARROLANDIA";273
"170320 BERNARDO SAYAO";201
"170330 BOM JESUS DO TOCANTINS";117
"170360 BRASILANDIA DO TOCANTINS";76
"170370 BREJINHO DE NAZARE";231
"170380 BURITI DO TOCANTINS";372
"170382 CACHOEIRINHA";78
"170384 CAMPOS LINDOS";223
"170386 CARIRI DO TOCANTINS";135
"170388 CARMOLANDIA";103
"170389 CARRASCO BONITO";132
"170390 CASEARA";173
"170410 CENTENARIO";105
"170460 CHAPADA DE AREIA";63
"170510 CHAPADA DA NATIVIDADE";129
"170550 COLINAS DO TOCANTINS";1296
"170555 COMBINADO";207
"170560 CONCEICAO DO TOCANTINS";168
"170600 COUTO MAGALHAES";216
"170610 CRISTALANDIA";415
"170625 CRIXAS DO TOCANTINS";78
"170650 DARCINOPOLIS";209
"170700 DIANOPOLIS";719
"170710 DIVINOPOLIS DO TOCANTINS";300
"170720 DOIS IRMAOS DO TOCANTINS";361
"170730 DUERE";198
"170740 ESPERANTINA";342
"170755 FATIMA";198
"170765 FIGUEIROPOLIS";291
"170770 FILADELFIA";350
"170820 FORMOSO DO ARAGUAIA";909
"170825 FORTALEZA DO TABOCAO";107
"170830 GOIANORTE";229
"170900 GOIATINS";474
"170930 GUARAI";1109
"170950 GURUPI";3723
"170980 IPUEIRAS";56
"171050 ITACAJA";322
"171070 ITAGUATINS";295
"171090 ITAPIRATINS";162
"171110 ITAPORA DO TOCANTINS";111
"171150 JAU DO TOCANTINS";174
"171180 JUARINA";103
"171190 LAGOA DA CONFUSAO";301
"171195 LAGOA DO TOCANTINS";115
"171200 LAJEADO";113
"171215 LAVANDEIRA";62
"171240 LIZARDA";196
"171245 LUZINOPOLIS";96
"171250 MARIANOPOLIS DO TOCANTINS";173
"171270 MATEIROS";61
"171280 MAURILANDIA DO TOCANTINS";125
"171320 MIRACEMA DO TOCANTINS";1077
"171330 MIRANORTE";622
"171360 MONTE DO CARMO";273
"171370 MONTE SANTO DO TOCANTINS";81
"171380 PALMEIRAS DO TOCANTINS";197
"171395 MURICILANDIA";119
"171420 NATIVIDADE";418
