 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2000
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1144
"110002 ARIQUEMES";3556
"110003 CABIXI";377
"110004 CACOAL";3835
"110005 CEREJEIRAS";907
"110006 COLORADO DO OESTE";1166
"110007 CORUMBIARA";443
"110008 COSTA MARQUES";380
"110009 ESPIGAO D'OESTE";1258
"110010 GUAJARA-MIRIM";1679
"110011 JARU";2518
"110012 JI-PARANA";5545
"110013 MACHADINHO D'OESTE";1035
"110014 NOVA BRASILANDIA D'OESTE";892
"110015 OURO PRETO DO OESTE";1930
"110018 PIMENTA BUENO";1644
"110020 PORTO VELHO";17006
"110025 PRESIDENTE MEDICI";1311
"110026 RIO CRESPO";104
"110028 ROLIM DE MOURA";2386
"110029 SANTA LUZIA D'OESTE";541
"110030 VILHENA";2812
"110032 SAO MIGUEL DO GUAPORE";895
"110033 NOVA MAMORE";626
"110034 ALVORADA D'OESTE";950
"110037 ALTO ALEGRE DOS PARECIS";488
"110040 ALTO PARAISO";568
"110045 BURITIS";1073
"110050 NOVO HORIZONTE DO OESTE";538
"110060 CACAULANDIA";264
"110070 CAMPO NOVO DE RONDONIA";481
"110080 CANDEIAS DO JAMARI";553
"110090 CASTANHEIRAS";193
"110092 CHUPINGUAIA";206
"110094 CUJUBIM";269
"110100 GOVERNADOR JORGE TEIXEIRA";586
"110110 ITAPUA DO OESTE";274
"110120 MINISTRO ANDREAZZA";494
"110130 MIRANTE DA SERRA";603
"110140 MONTE NEGRO";531
"110143 NOVA UNIAO";325
"110145 PARECIS";160
"110146 PIMENTEIRAS DO OESTE";99
"110147 PRIMAVERA DE RONDONIA";192
"110148 SAO FELIPE D'OESTE";353
"110149 SAO FRANCISCO DO GUAPORE";491
"110150 SERINGUEIRAS";456
"110155 TEIXEIROPOLIS";225
"110160 THEOBROMA";499
"110170 URUPA";726
"110175 VALE DO ANARI";313
"110180 VALE DO PARAISO";391
"120001 ACRELANDIA";354
"120005 ASSIS BRASIL";147
"120010 BRASILEIA";627
"120013 BUJARI";246
"120017 CAPIXABA";181
"120020 CRUZEIRO DO SUL";2537
"120025 EPITACIOLANDIA";442
"120030 FEIJO";917
"120032 JORDAO";106
"120033 MANCIO LIMA";366
"120034 MANOEL URBANO";192
"120035 MARECHAL THAUMATURGO";197
"120038 PLACIDO DE CASTRO";542
"120039 PORTO WALTER";155
"120040 RIO BRANCO";12310
"120042 RODRIGUES ALVES";233
"120043 SANTA ROSA DO PURUS";46
"120045 SENADOR GUIOMARD";742
"120050 SENA MADUREIRA";1091
"120060 TARAUACA";858
"120070 XAPURI";510
"120080 PORTO ACRE";408
"130002 ALVARAES";319
"130006 AMATURA";209
"130008 ANAMA";217
"130010 ANORI";370
"130014 APUI";605
"130020 ATALAIA DO NORTE";297
"130030 AUTAZES";758
"130040 BARCELOS";774
"130050 BARREIRINHA";663
"130060 BENJAMIN CONSTANT";721
"130063 BERURI";305
"130068 BOA VISTA DO RAMOS";349
"130070 BOCA DO ACRE";961
"130080 BORBA";875
"130083 CAAPIRANGA";283
"130090 CANUTAMA";417
"130100 CARAUARI";683
"130110 CAREIRO";1017
"130115 CAREIRO DA VARZEA";631
"130120 COARI";2193
"130130 CODAJAS";587
"130140 EIRUNEPE";841
"130150 ENVIRA";347
"130160 FONTE BOA";871
"130165 GUAJARA";285
"130170 HUMAITA";1100
"130180 IPIXUNA";424
"130185 IRANDUBA";1177
"130190 ITACOATIARA";2733
"130195 ITAMARATI";193
"130200 ITAPIRANGA";254
"130210 JAPURA";341
"130220 JURUA";178
"130230 JUTAI";594
"130240 LABREA";1008
"130250 MANACAPURU";2582
"130255 MANAQUIRI";444
"130260 MANAUS";70489
"130270 MANICORE";1220
"130280 MARAA";448
"130290 MAUES";1435
"130300 NHAMUNDA";485
"130310 NOVA OLINDA DO NORTE";821
"130320 NOVO AIRAO";336
"130330 NOVO ARIPUANA";519
"130340 PARINTINS";3322
"130350 PAUINI";540
"130353 PRESIDENTE FIGUEIREDO";722
"130356 RIO PRETO DA EVA";580
"130360 SANTA ISABEL DO RIO NEGRO";370
"130370 SANTO ANTONIO DO ICA";903
"130380 SAO GABRIEL DA CACHOEIRA";1061
"130390 SAO PAULO DE OLIVENCA";617
"130395 SAO SEBASTIAO DO UATUMA";211
"130400 SILVES";284
"130406 TABATINGA";1295
"130410 TAPAUA";529
"130420 TEFE";2099
"130423 TONANTINS";448
"130426 UARINI";287
"130430 URUCARA";573
"130440 URUCURITUBA";386
"140002 AMAJARI";186
"140005 ALTO ALEGRE";618
"140010 BOA VISTA";9242
"140015 BONFIM";311
"140017 CANTA";339
"140020 CARACARAI";517
"140023 CAROEBE";206
"140028 IRACEMA";188
"140030 MUCAJAI";479
"140040 NORMANDIA";176
"140045 PACARAIMA";256
"140047 RORAINOPOLIS";736
"140050 SAO JOAO DA BALIZA";196
"140060 SAO LUIZ";249
"140070 UIRAMUTA";166
