 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2011
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1558
"110002 ARIQUEMES";5854
"110003 CABIXI";425
"110004 CACOAL";5432
"110005 CEREJEIRAS";1200
"110006 COLORADO DO OESTE";1196
"110007 CORUMBIARA";513
"110008 COSTA MARQUES";666
"110009 ESPIGAO D'OESTE";1757
"110010 GUAJARA-MIRIM";2403
"110011 JARU";3161
"110012 JI-PARANA";7970
"110013 MACHADINHO D'OESTE";1795
"110014 NOVA BRASILANDIA D'OESTE";1181
"110015 OURO PRETO DO OESTE";2610
"110018 PIMENTA BUENO";2350
"110020 PORTO VELHO";27741
"110025 PRESIDENTE MEDICI";1505
"110026 RIO CRESPO";210
"110028 ROLIM DE MOURA";3378
"110029 SANTA LUZIA D'OESTE";609
"110030 VILHENA";5245
"110032 SAO MIGUEL DO GUAPORE";1223
"110033 NOVA MAMORE";1228
"110034 ALVORADA D'OESTE";1030
"110037 ALTO ALEGRE DOS PARECIS";720
"110040 ALTO PARAISO";1001
"110045 BURITIS";1794
"110050 NOVO HORIZONTE DO OESTE";642
"110060 CACAULANDIA";325
"110070 CAMPO NOVO DE RONDONIA";695
"110080 CANDEIAS DO JAMARI";1101
"110090 CASTANHEIRAS";224
"110092 CHUPINGUAIA";495
"110094 CUJUBIM";848
"110100 GOVERNADOR JORGE TEIXEIRA";595
"110110 ITAPUA DO OESTE";494
"110120 MINISTRO ANDREAZZA";583
"110130 MIRANTE DA SERRA";660
"110140 MONTE NEGRO";772
"110143 NOVA UNIAO";430
"110145 PARECIS";289
"110146 PIMENTEIRAS DO OESTE";135
"110147 PRIMAVERA DE RONDONIA";221
"110148 SAO FELIPE D'OESTE";367
"110149 SAO FRANCISCO DO GUAPORE";916
"110150 SERINGUEIRAS";690
"110155 TEIXEIROPOLIS";309
"110160 THEOBROMA";603
"110170 URUPA";723
"110175 VALE DO ANARI";540
"110180 VALE DO PARAISO";492
"120001 ACRELANDIA";660
"120005 ASSIS BRASIL";276
"120010 BRASILEIA";1130
"120013 BUJARI";383
"120017 CAPIXABA";444
"120020 CRUZEIRO DO SUL";3432
"120025 EPITACIOLANDIA";833
"120030 FEIJO";1226
"120032 JORDAO";178
"120033 MANCIO LIMA";603
"120034 MANOEL URBANO";304
"120035 MARECHAL THAUMATURGO";405
"120038 PLACIDO DE CASTRO";892
"120039 PORTO WALTER";270
"120040 RIO BRANCO";20373
"120042 RODRIGUES ALVES";504
"120043 SANTA ROSA DO PURUS";139
"120045 SENADOR GUIOMARD";1044
"120050 SENA MADUREIRA";1628
"120060 TARAUACA";1337
"120070 XAPURI";793
"120080 PORTO ACRE";761
"130002 ALVARAES";451
"130006 AMATURA";340
"130008 ANAMA";394
"130010 ANORI";666
"130014 APUI";918
"130020 ATALAIA DO NORTE";580
"130030 AUTAZES";1338
"130040 BARCELOS";950
"130050 BARREIRINHA";1014
"130060 BENJAMIN CONSTANT";1290
"130063 BERURI";561
"130068 BOA VISTA DO RAMOS";558
"130070 BOCA DO ACRE";1346
"130080 BORBA";1290
"130083 CAAPIRANGA";418
"130090 CANUTAMA";621
"130100 CARAUARI";1052
"130110 CAREIRO";1460
"130115 CAREIRO DA VARZEA";1220
"130120 COARI";2798
"130130 CODAJAS";922
"130140 EIRUNEPE";1169
"130150 ENVIRA";599
"130160 FONTE BOA";735
"130165 GUAJARA";565
"130170 HUMAITA";1949
"130180 IPIXUNA";776
"130185 IRANDUBA";1868
"130190 ITACOATIARA";4002
"130195 ITAMARATI";277
"130200 ITAPIRANGA";344
"130210 JAPURA";244
"130220 JURUA";378
"130230 JUTAI";556
"130240 LABREA";1531
"130250 MANACAPURU";3765
"130255 MANAQUIRI";1059
"130260 MANAUS";111653
"130270 MANICORE";1895
"130280 MARAA";550
"130290 MAUES";2025
"130300 NHAMUNDA";765
"130310 NOVA OLINDA DO NORTE";1285
"130320 NOVO AIRAO";654
"130330 NOVO ARIPUANA";844
"130340 PARINTINS";4378
"130350 PAUINI";618
"130353 PRESIDENTE FIGUEIREDO";1345
"130356 RIO PRETO DA EVA";1197
"130360 SANTA ISABEL DO RIO NEGRO";637
"130370 SANTO ANTONIO DO ICA";807
"130380 SAO GABRIEL DA CACHOEIRA";1628
"130390 SAO PAULO DE OLIVENCA";1221
"130395 SAO SEBASTIAO DO UATUMA";414
"130400 SILVES";354
"130406 TABATINGA";2205
"130410 TAPAUA";671
"130420 TEFE";2348
"130423 TONANTINS";570
"130426 UARINI";359
"130430 URUCARA";693
"130440 URUCURITUBA";673
"140002 AMAJARI";368
"140005 ALTO ALEGRE";661
"140010 BOA VISTA";16427
