 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2003
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1304
"110002 ARIQUEMES";4120
"110003 CABIXI";388
"110004 CACOAL";4299
"110005 CEREJEIRAS";996
"110006 COLORADO DO OESTE";1186
"110007 CORUMBIARA";456
"110008 COSTA MARQUES";468
"110009 ESPIGAO D'OESTE";1411
"110010 GUAJARA-MIRIM";1866
"110011 JARU";2682
"110012 JI-PARANA";6332
"110013 MACHADINHO D'OESTE";1252
"110014 NOVA BRASILANDIA D'OESTE";975
"110015 OURO PRETO DO OESTE";2128
"110018 PIMENTA BUENO";1842
"110020 PORTO VELHO";20195
"110025 PRESIDENTE MEDICI";1408
"110026 RIO CRESPO";134
"110028 ROLIM DE MOURA";2641
"110029 SANTA LUZIA D'OESTE";567
"110030 VILHENA";3505
"110032 SAO MIGUEL DO GUAPORE";991
"110033 NOVA MAMORE";773
"110034 ALVORADA D'OESTE";979
"110037 ALTO ALEGRE DOS PARECIS";551
"110040 ALTO PARAISO";681
"110045 BURITIS";1298
"110050 NOVO HORIZONTE DO OESTE";564
"110060 CACAULANDIA";270
"110070 CAMPO NOVO DE RONDONIA";540
"110080 CANDEIAS DO JAMARI";681
"110090 CASTANHEIRAS";199
"110092 CHUPINGUAIA";265
"110094 CUJUBIM";438
"110100 GOVERNADOR JORGE TEIXEIRA";578
"110110 ITAPUA DO OESTE";346
"110120 MINISTRO ANDREAZZA";509
"110130 MIRANTE DA SERRA";640
"110140 MONTE NEGRO";609
"110143 NOVA UNIAO";352
"110145 PARECIS";197
"110146 PIMENTEIRAS DO OESTE";112
"110147 PRIMAVERA DE RONDONIA";197
"110148 SAO FELIPE D'OESTE";361
"110149 SAO FRANCISCO DO GUAPORE";595
"110150 SERINGUEIRAS";524
"110155 TEIXEIROPOLIS";247
"110160 THEOBROMA";517
"110170 URUPA";741
"110175 VALE DO ANARI";381
"110180 VALE DO PARAISO";431
"120001 ACRELANDIA";420
"120005 ASSIS BRASIL";180
"120010 BRASILEIA";729
"120013 BUJARI";279
"120017 CAPIXABA";257
"120020 CRUZEIRO DO SUL";2723
"120025 EPITACIOLANDIA";532
"120030 FEIJO";984
"120032 JORDAO";122
"120033 MANCIO LIMA";434
"120034 MANOEL URBANO";228
"120035 MARECHAL THAUMATURGO";248
"120038 PLACIDO DE CASTRO";637
"120039 PORTO WALTER";179
"120040 RIO BRANCO";14132
"120042 RODRIGUES ALVES";291
"120043 SANTA ROSA DO PURUS";71
"120045 SENADOR GUIOMARD";815
"120050 SENA MADUREIRA";1179
"120060 TARAUACA";969
"120070 XAPURI";587
"120080 PORTO ACRE";472
