 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2007
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1467
"110002 ARIQUEMES";4957
"110003 CABIXI";409
"110004 CACOAL";4895
"110005 CEREJEIRAS";1113
"110006 COLORADO DO OESTE";1201
"110007 CORUMBIARA";482
"110008 COSTA MARQUES";566
"110009 ESPIGAO D'OESTE";1590
"110010 GUAJARA-MIRIM";2137
"110011 JARU";2915
"110012 JI-PARANA";7245
"110013 MACHADINHO D'OESTE";1524
"110014 NOVA BRASILANDIA D'OESTE";1071
"110015 OURO PRETO DO OESTE";2397
"110018 PIMENTA BUENO";2121
"110020 PORTO VELHO";24175
"110025 PRESIDENTE MEDICI";1490
"110026 RIO CRESPO";176
"110028 ROLIM DE MOURA";3004
"110029 SANTA LUZIA D'OESTE";599
"110030 VILHENA";4394
"110032 SAO MIGUEL DO GUAPORE";1107
"110033 NOVA MAMORE";981
"110034 ALVORADA D'OESTE";1015
"110037 ALTO ALEGRE DOS PARECIS";633
"110040 ALTO PARAISO";825
"110045 BURITIS";1552
"110050 NOVO HORIZONTE DO OESTE";604
"110060 CACAULANDIA";291
"110070 CAMPO NOVO DE RONDONIA";615
"110080 CANDEIAS DO JAMARI";875
"110090 CASTANHEIRAS";210
"110092 CHUPINGUAIA";370
"110094 CUJUBIM";640
"110100 GOVERNADOR JORGE TEIXEIRA";585
"110110 ITAPUA DO OESTE";425
"110120 MINISTRO ANDREAZZA";536
"110130 MIRANTE DA SERRA";657
"110140 MONTE NEGRO";695
"110143 NOVA UNIAO";391
"110145 PARECIS";245
"110146 PIMENTEIRAS DO OESTE";126
"110147 PRIMAVERA DE RONDONIA";208
"110148 SAO FELIPE D'OESTE";367
"110149 SAO FRANCISCO DO GUAPORE";747
"110150 SERINGUEIRAS";609
"110155 TEIXEIROPOLIS";282
"110160 THEOBROMA";555
"110170 URUPA";740
"110175 VALE DO ANARI";463
"110180 VALE DO PARAISO";469
"120001 ACRELANDIA";533
"120005 ASSIS BRASIL";225
"120010 BRASILEIA";907
"120013 BUJARI";325
"120017 CAPIXABA";348
"120020 CRUZEIRO DO SUL";3018
"120025 EPITACIOLANDIA";677
"120030 FEIJO";1090
"120032 JORDAO";148
"120033 MANCIO LIMA";515
"120034 MANOEL URBANO";267
"120035 MARECHAL THAUMATURGO";322
"120038 PLACIDO DE CASTRO";764
"120039 PORTO WALTER";219
"120040 RIO BRANCO";17083
"120042 RODRIGUES ALVES";385
"120043 SANTA ROSA DO PURUS";102
"120045 SENADOR GUIOMARD";920
"120050 SENA MADUREIRA";1367
"120060 TARAUACA";1141
"120070 XAPURI";692
"120080 PORTO ACRE";597
"130002 ALVARAES";411
"130006 AMATURA";304
"130008 ANAMA";314
"130010 ANORI";527
"130014 APUI";808
"130020 ATALAIA DO NORTE";452
"130030 AUTAZES";1112
"130040 BARCELOS";939
"130050 BARREIRINHA";882
"130060 BENJAMIN CONSTANT";1094
"130063 BERURI";468
"130068 BOA VISTA DO RAMOS";482
"130070 BOCA DO ACRE";1174
"130080 BORBA";1132
"130083 CAAPIRANGA";360
"130090 CANUTAMA";551
"130100 CARAUARI";903
"130110 CAREIRO";1272
"130115 CAREIRO DA VARZEA";965
"130120 COARI";2518
"130130 CODAJAS";771
"130140 EIRUNEPE";1073
"130150 ENVIRA";501
"130160 FONTE BOA";813
"130165 GUAJARA";465
"130170 HUMAITA";1630
"130180 IPIXUNA";642
"130185 IRANDUBA";1596
"130190 ITACOATIARA";3501
"130195 ITAMARATI";244
"130200 ITAPIRANGA";311
"130210 JAPURA";272
"130220 JURUA";296
"130230 JUTAI";559
"130240 LABREA";1357
"130250 MANACAPURU";3307
"130255 MANAQUIRI";829
"130260 MANAUS";96042
"130270 MANICORE";1690
"130280 MARAA";536
"130290 MAUES";1822
"130300 NHAMUNDA";664
"130310 NOVA OLINDA DO NORTE";1088
"130320 NOVO AIRAO";529
"130330 NOVO ARIPUANA";695
"130340 PARINTINS";4028
"130350 PAUINI";621
"130353 PRESIDENTE FIGUEIREDO";1119
"130356 RIO PRETO DA EVA";968
"130360 SANTA ISABEL DO RIO NEGRO";486
"130370 SANTO ANTONIO DO ICA";862
"130380 SAO GABRIEL DA CACHOEIRA";1437
"130390 SAO PAULO DE OLIVENCA";999
"130395 SAO SEBASTIAO DO UATUMA";333
"130400 SILVES";328
"130406 TABATINGA";1874
"130410 TAPAUA";645
"130420 TEFE";2261
"130423 TONANTINS";516
"130426 UARINI";329
"130430 URUCARA";656
"130440 URUCURITUBA";583
"140002 AMAJARI";295
"140005 ALTO ALEGRE";700
