 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2012
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1574
"110002 ARIQUEMES";6072
"110003 CABIXI";422
"110004 CACOAL";5557
"110005 CEREJEIRAS";1204
"110006 COLORADO DO OESTE";1198
"110007 CORUMBIARA";521
"110008 COSTA MARQUES";711
"110009 ESPIGAO D'OESTE";1812
"110010 GUAJARA-MIRIM";2466
"110011 JARU";3240
"110012 JI-PARANA";8158
"110013 MACHADINHO D'OESTE";1876
"110014 NOVA BRASILANDIA D'OESTE";1234
"110015 OURO PRETO DO OESTE";2631
"110018 PIMENTA BUENO";2371
"110020 PORTO VELHO";28596
"110025 PRESIDENTE MEDICI";1504
"110026 RIO CRESPO";212
"110028 ROLIM DE MOURA";3476
"110029 SANTA LUZIA D'OESTE";604
"110030 VILHENA";5466
"110032 SAO MIGUEL DO GUAPORE";1265
"110033 NOVA MAMORE";1312
"110034 ALVORADA D'OESTE";1031
"110037 ALTO ALEGRE DOS PARECIS";753
"110040 ALTO PARAISO";1077
"110045 BURITIS";1887
"110050 NOVO HORIZONTE DO OESTE";650
"110060 CACAULANDIA";334
"110070 CAMPO NOVO DE RONDONIA";725
"110080 CANDEIAS DO JAMARI";1164
"110090 CASTANHEIRAS";228
"110092 CHUPINGUAIA";522
"110094 CUJUBIM";917
"110100 GOVERNADOR JORGE TEIXEIRA";596
"110110 ITAPUA DO OESTE";518
"110120 MINISTRO ANDREAZZA";608
"110130 MIRANTE DA SERRA";675
"110140 MONTE NEGRO";803
"110143 NOVA UNIAO";439
"110145 PARECIS";297
"110146 PIMENTEIRAS DO OESTE";139
"110147 PRIMAVERA DE RONDONIA";224
"110148 SAO FELIPE D'OESTE";370
"110149 SAO FRANCISCO DO GUAPORE";963
"110150 SERINGUEIRAS";718
"110155 TEIXEIROPOLIS";310
"110160 THEOBROMA";617
"110170 URUPA";729
"110175 VALE DO ANARI";566
"110180 VALE DO PARAISO";501
"120001 ACRELANDIA";681
"120005 ASSIS BRASIL";292
"120010 BRASILEIA";1187
"120013 BUJARI";401
"120017 CAPIXABA";480
"120020 CRUZEIRO DO SUL";3590
"120025 EPITACIOLANDIA";857
"120030 FEIJO";1268
"120032 JORDAO";187
"120033 MANCIO LIMA";641
"120034 MANOEL URBANO";319
"120035 MARECHAL THAUMATURGO";429
"120038 PLACIDO DE CASTRO";926
"120039 PORTO WALTER";285
"120040 RIO BRANCO";21083
"120042 RODRIGUES ALVES";542
"120043 SANTA ROSA DO PURUS";155
"120045 SENADOR GUIOMARD";1083
"120050 SENA MADUREIRA";1694
"120060 TARAUACA";1385
"120070 XAPURI";815
"120080 PORTO ACRE";800
"130002 ALVARAES";467
"130006 AMATURA";356
"130008 ANAMA";422
"130010 ANORI";701
"130014 APUI";928
"130020 ATALAIA DO NORTE";607
"130030 AUTAZES";1407
"130040 BARCELOS";971
"130050 BARREIRINHA";1038
"130060 BENJAMIN CONSTANT";1350
"130063 BERURI";578
"130068 BOA VISTA DO RAMOS";579
"130070 BOCA DO ACRE";1405
"130080 BORBA";1336
"130083 CAAPIRANGA";441
"130090 CANUTAMA";627
"130100 CARAUARI";1076
"130110 CAREIRO";1530
"130115 CAREIRO DA VARZEA";1305
"130120 COARI";2882
"130130 CODAJAS";965
"130140 EIRUNEPE";1191
"130150 ENVIRA";622
"130160 FONTE BOA";724
"130165 GUAJARA";602
"130170 HUMAITA";2031
"130180 IPIXUNA";823
"130185 IRANDUBA";1946
"130190 ITACOATIARA";4176
"130195 ITAMARATI";287
"130200 ITAPIRANGA";353
"130210 JAPURA";228
"130220 JURUA";399
"130230 JUTAI";547
"130240 LABREA";1573
"130250 MANACAPURU";3904
"130255 MANAQUIRI";1111
"130260 MANAUS";116074
"130270 MANICORE";1974
"130280 MARAA";550
"130290 MAUES";2070
"130300 NHAMUNDA";795
"130310 NOVA OLINDA DO NORTE";1326
"130320 NOVO AIRAO";690
"130330 NOVO ARIPUANA";886
"130340 PARINTINS";4494
"130350 PAUINI";618
"130353 PRESIDENTE FIGUEIREDO";1418
"130356 RIO PRETO DA EVA";1297
"130360 SANTA ISABEL DO RIO NEGRO";673
"130370 SANTO ANTONIO DO ICA";798
"130380 SAO GABRIEL DA CACHOEIRA";1664
"130390 SAO PAULO DE OLIVENCA";1267
"130395 SAO SEBASTIAO DO UATUMA";448
"130400 SILVES";362
"130406 TABATINGA";2301
"130410 TAPAUA";674
"130420 TEFE";2396
"130423 TONANTINS";589
"130426 UARINI";374
"130430 URUCARA";708
"130440 URUCURITUBA";705
"140002 AMAJARI";388
"140005 ALTO ALEGRE";660
"140010 BOA VISTA";16992
"140015 BONFIM";450
"140017 CANTA";728
"140020 CARACARAI";896
"140023 CAROEBE";409
"140028 IRACEMA";471
"140030 MUCAJAI";726
"140040 NORMANDIA";283
"140045 PACARAIMA";453
"140047 RORAINOPOLIS";1169
"140050 SAO JOAO DA BALIZA";318
"140060 SAO LUIZ";341
"140070 UIRAMUTA";260
"150010 ABAETETUBA";7128
"150013 ABEL FIGUEIREDO";375
"150020 ACARA";2396
"150030 AFUA";1305
"150034 AGUA AZUL DO NORTE";1259
"150040 ALENQUER";2337
"150050 ALMEIRIM";1559
"150060 ALTAMIRA";5618
"150070 ANAJAS";847
"150080 ANANINDEUA";33427
"150085 ANAPU";932
"150090 AUGUSTO CORREA";1712
"150095 AURORA DO PARA";1232
"150100 AVEIRO";634
"150110 BAGRE";850
"150120 BAIAO";1739
"150125 BANNACH";169
"150130 BARCARENA";5558
"150140 BELEM";102073
"150145 BELTERRA";795
"150150 BENEVIDES";3155
"150157 BOM JESUS DO TOCANTINS";769
"150160 BONITO";656
"150170 BRAGANCA";5735
"150172 BRASIL NOVO";844
"150175 BREJO GRANDE DO ARAGUAIA";350
"150178 BREU BRANCO";2394
"150180 BREVES";3670
"150190 BUJARU";1180
"150195 CACHOEIRA DO PIRIA";1157
"150200 CACHOEIRA DO ARARI";1031
"150210 CAMETA";5169
"150215 CANAA DOS CARAJAS";1454
"150220 CAPANEMA";3930
"150230 CAPITAO POCO";2628
"150240 CASTANHAL";10778
"150250 CHAVES";846
"150260 COLARES";571
"150270 CONCEICAO DO ARAGUAIA";2685
"150275 CONCORDIA DO PARA";1257
"150276 CUMARU DO NORTE";497
"150277 CURIONOPOLIS";914
"150280 CURRALINHO";966
"150285 CURUA";527
"150290 CURUCA";1776
"150293 DOM ELISEU";2699
"150295 ELDORADO DOS CARAJAS";1575
"150300 FARO";315
"150304 FLORESTA DO ARAGUAIA";898
"150307 GARRAFAO DO NORTE";1068
"150309 GOIANESIA DO PARA";1601
"150310 GURUPA";1051
"150320 IGARAPE-ACU";1992
"150330 IGARAPE-MIRI";2616
"150340 INHANGAPI";535
"150345 IPIXUNA DO PARA";2171
"150350 IRITUIA";1427
"150360 ITAITUBA";5133
"150370 ITUPIRANGA";2268
"150375 JACAREACANGA";595
"150380 JACUNDA";2745
"150390 JURUTI";1809
"150400 LIMOEIRO DO AJURU";981
"150405 MAE DO RIO";1500
"150410 MAGALHAES BARATA";366
"150420 MARABA";12657
"150430 MARACANA";1353
"150440 MARAPANIM";1332
"150442 MARITUBA";6771
"150445 MEDICILANDIA";1364
"150450 MELGACO";798
"150460 MOCAJUBA";1225
"150470 MOJU";2979
"150475 MOJUI DOS CAMPOS";796
"150480 MONTE ALEGRE";2684
"150490 MUANA";1543
"150495 NOVA ESPERANCA DO PIRIA";785
"150497 NOVA IPIXUNA";676
"150500 NOVA TIMBOTEUA";775
"150503 NOVO PROGRESSO";1417
"150506 NOVO REPARTIMENTO";2879
"150510 OBIDOS";2254
"150520 OEIRAS DO PARA";1107
"150530 ORIXIMINA";2905
"150540 OUREM";826
"150543 OURILANDIA DO NORTE";1333
"150548 PACAJA";1790
"150549 PALESTINA DO PARA";351
"150550 PARAGOMINAS";5090
"150553 PARAUAPEBAS";7989
"150555 PAU D'ARCO";316
"150560 PEIXE-BOI";435
"150563 PICARRA";644
"150565 PLACAS";1080
"150570 PONTA DE PEDRAS";1274
"150580 PORTEL";1795
"150590 PORTO DE MOZ";1201
"150600 PRAINHA";1255
"150610 PRIMAVERA";542
"150611 QUATIPURU";624
"150613 REDENCAO";4635
"150616 RIO MARIA";1048
"150618 RONDON DO PARA";2648
"150619 RUROPOLIS";1887
"150620 SALINOPOLIS";2029
"150630 SALVATERRA";1117
"150635 SANTA BARBARA DO PARA";1020
"150640 SANTA CRUZ DO ARARI";452
"150650 SANTA IZABEL DO PARA";3453
