 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2008
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1493
"110002 ARIQUEMES";5190
"110003 CABIXI";415
"110004 CACOAL";5036
"110005 CEREJEIRAS";1141
"110006 COLORADO DO OESTE";1199
"110007 CORUMBIARA";490
"110008 COSTA MARQUES";586
"110009 ESPIGAO D'OESTE";1629
"110010 GUAJARA-MIRIM";2207
"110011 JARU";2973
"110012 JI-PARANA";7430
"110013 MACHADINHO D'OESTE";1589
"110014 NOVA BRASILANDIA D'OESTE";1090
"110015 OURO PRETO DO OESTE";2462
"110018 PIMENTA BUENO";2193
"110020 PORTO VELHO";25108
"110025 PRESIDENTE MEDICI";1495
"110026 RIO CRESPO";187
"110028 ROLIM DE MOURA";3098
"110029 SANTA LUZIA D'OESTE";604
"110030 VILHENA";4612
"110032 SAO MIGUEL DO GUAPORE";1132
"110033 NOVA MAMORE";1037
"110034 ALVORADA D'OESTE";1019
"110037 ALTO ALEGRE DOS PARECIS";651
"110040 ALTO PARAISO";860
"110045 BURITIS";1603
"110050 NOVO HORIZONTE DO OESTE";613
"110060 CACAULANDIA";300
"110070 CAMPO NOVO DE RONDONIA";632
"110080 CANDEIAS DO JAMARI";931
"110090 CASTANHEIRAS";214
"110092 CHUPINGUAIA";402
"110094 CUJUBIM";688
"110100 GOVERNADOR JORGE TEIXEIRA";588
"110110 ITAPUA DO OESTE";441
"110120 MINISTRO ANDREAZZA";543
"110130 MIRANTE DA SERRA";653
"110140 MONTE NEGRO";711
"110143 NOVA UNIAO";401
"110145 PARECIS";256
"110146 PIMENTEIRAS DO OESTE";128
"110147 PRIMAVERA DE RONDONIA";211
"110148 SAO FELIPE D'OESTE";367
"110149 SAO FRANCISCO DO GUAPORE";787
"110150 SERINGUEIRAS";627
"110155 TEIXEIROPOLIS";292
"110160 THEOBROMA";567
"110170 URUPA";732
"110175 VALE DO ANARI";480
"110180 VALE DO PARAISO";474
"120001 ACRELANDIA";568
"120005 ASSIS BRASIL";236
"120010 BRASILEIA";962
"120013 BUJARI";339
