 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2010
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1542
"110002 ARIQUEMES";5625
"110003 CABIXI";428
"110004 CACOAL";5301
"110005 CEREJEIRAS";1194
"110006 COLORADO DO OESTE";1194
"110007 CORUMBIARA";505
"110008 COSTA MARQUES";621
"110009 ESPIGAO D'OESTE";1699
"110010 GUAJARA-MIRIM";2340
"110011 JARU";3081
"110012 JI-PARANA";7774
"110013 MACHADINHO D'OESTE";1712
"110014 NOVA BRASILANDIA D'OESTE";1126
"110015 OURO PRETO DO OESTE";2587
"110018 PIMENTA BUENO";2329
"110020 PORTO VELHO";26862
"110025 PRESIDENTE MEDICI";1502
"110026 RIO CRESPO";209
"110028 ROLIM DE MOURA";3276
"110029 SANTA LUZIA D'OESTE";614
"110030 VILHENA";5022
"110032 SAO MIGUEL DO GUAPORE";1180
"110033 NOVA MAMORE";1143
"110034 ALVORADA D'OESTE";1029
"110037 ALTO ALEGRE DOS PARECIS";685
"110040 ALTO PARAISO";925
"110045 BURITIS";1700
"110050 NOVO HORIZONTE DO OESTE";633
"110060 CACAULANDIA";315
"110070 CAMPO NOVO DE RONDONIA";665
"110080 CANDEIAS DO JAMARI";1037
"110090 CASTANHEIRAS";220
"110092 CHUPINGUAIA";468
"110094 CUJUBIM";777
"110100 GOVERNADOR JORGE TEIXEIRA";595
"110110 ITAPUA DO OESTE";469
"110120 MINISTRO ANDREAZZA";556
"110130 MIRANTE DA SERRA";644
"110140 MONTE NEGRO";741
"110143 NOVA UNIAO";420
"110145 PARECIS";280
"110146 PIMENTEIRAS DO OESTE";132
"110147 PRIMAVERA DE RONDONIA";217
"110148 SAO FELIPE D'OESTE";364
"110149 SAO FRANCISCO DO GUAPORE";868
"110150 SERINGUEIRAS";663
"110155 TEIXEIROPOLIS";309
"110160 THEOBROMA";588
"110170 URUPA";716
"110175 VALE DO ANARI";514
"110180 VALE DO PARAISO";483
"120001 ACRELANDIA";639
"120005 ASSIS BRASIL";259
"120010 BRASILEIA";1075
"120013 BUJARI";365
"120017 CAPIXABA";408
"120020 CRUZEIRO DO SUL";3276
"120025 EPITACIOLANDIA";809
"120030 FEIJO";1186
"120032 JORDAO";169
"120033 MANCIO LIMA";567
"120034 MANOEL URBANO";289
"120035 MARECHAL THAUMATURGO";382
