 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 10 a 14 anos
Período:2013
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2203
"110002 ARIQUEMES";9484
"110003 CABIXI";500
"110004 CACOAL";7176
"110005 CEREJEIRAS";1471
"110006 COLORADO DO OESTE";1461
"110007 CORUMBIARA";770
"110008 COSTA MARQUES";1711
"110009 ESPIGAO D'OESTE";2778
"110010 GUAJARA-MIRIM";4670
"110011 JARU";4916
"110012 JI-PARANA";10839
"110013 MACHADINHO D'OESTE";3505
"110014 NOVA BRASILANDIA D'OESTE";1908
"110015 OURO PRETO DO OESTE";3378
"110018 PIMENTA BUENO";3254
"110020 PORTO VELHO";43083
"110025 PRESIDENTE MEDICI";1878
"110026 RIO CRESPO";331
"110028 ROLIM DE MOURA";4704
"110029 SANTA LUZIA D'OESTE";690
"110030 VILHENA";7717
"110032 SAO MIGUEL DO GUAPORE";2231
"110033 NOVA MAMORE";2776
"110034 ALVORADA D'OESTE";1508
"110037 ALTO ALEGRE DOS PARECIS";1333
"110040 ALTO PARAISO";1941
"110045 BURITIS";3628
"110050 NOVO HORIZONTE DO OESTE";865
"110060 CACAULANDIA";593
"110070 CAMPO NOVO DE RONDONIA";1389
"110080 CANDEIAS DO JAMARI";2308
"110090 CASTANHEIRAS";319
"110092 CHUPINGUAIA";941
"110094 CUJUBIM";2103
"110100 GOVERNADOR JORGE TEIXEIRA";964
"110110 ITAPUA DO OESTE";933
"110120 MINISTRO ANDREAZZA";1018
"110130 MIRANTE DA SERRA";1177
"110140 MONTE NEGRO";1549
"110143 NOVA UNIAO";739
"110145 PARECIS";508
"110146 PIMENTEIRAS DO OESTE";225
"110147 PRIMAVERA DE RONDONIA";328
"110148 SAO FELIPE D'OESTE";502
"110149 SAO FRANCISCO DO GUAPORE";1806
"110150 SERINGUEIRAS";1237
"110155 TEIXEIROPOLIS";439
"110160 THEOBROMA";1052
"110170 URUPA";1172
"110175 VALE DO ANARI";995
"110180 VALE DO PARAISO";736
"120001 ACRELANDIA";1576
"120005 ASSIS BRASIL";759
"120010 BRASILEIA";2626
"120013 BUJARI";1080
"120017 CAPIXABA";1234
"120020 CRUZEIRO DO SUL";10362
"120025 EPITACIOLANDIA";1822
"120030 FEIJO";4558
"120032 JORDAO";1093
"120033 MANCIO LIMA";2101
"120034 MANOEL URBANO";1130
"120035 MARECHAL THAUMATURGO";2368
"120038 PLACIDO DE CASTRO";2165
"120039 PORTO WALTER";1539
"120040 RIO BRANCO";38524
"120042 RODRIGUES ALVES";2305
"120043 SANTA ROSA DO PURUS";739
"120045 SENADOR GUIOMARD";2443
"120050 SENA MADUREIRA";5022
"120060 TARAUACA";5255
"120070 XAPURI";2033
"120080 PORTO ACRE";1957
"130002 ALVARAES";1958
"130006 AMATURA";1200
"130008 ANAMA";1402
"130010 ANORI";2172
"130014 APUI";1954
"130020 ATALAIA DO NORTE";1991
"130030 AUTAZES";4201
"130040 BARCELOS";3009
"130050 BARREIRINHA";3808
"130060 BENJAMIN CONSTANT";4504
"130063 BERURI";2281
"130068 BOA VISTA DO RAMOS";2160
"130070 BOCA DO ACRE";3701
"130080 BORBA";4457
"130083 CAAPIRANGA";1423
"130090 CANUTAMA";1536
"130100 CARAUARI";3470
"130110 CAREIRO";4020
"130115 CAREIRO DA VARZEA";2788
"130120 COARI";9532
"130130 CODAJAS";3111
"130140 EIRUNEPE";3973
"130150 ENVIRA";2277
"130160 FONTE BOA";2562
"130165 GUAJARA";2009
"130170 HUMAITA";5692
"130180 IPIXUNA";3160
