 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 10 a 14 anos
Período:2017
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1823
"110002 ARIQUEMES";8889
"110003 CABIXI";386
"110004 CACOAL";6458
"110005 CEREJEIRAS";1219
"110006 COLORADO DO OESTE";1165
"110007 CORUMBIARA";562
"110008 COSTA MARQUES";1631
"110009 ESPIGAO D'OESTE";2566
"110010 GUAJARA-MIRIM";4347
"110011 JARU";4236
"110012 JI-PARANA";10202
"110013 MACHADINHO D'OESTE";3402
"110014 NOVA BRASILANDIA D'OESTE";1567
"110015 OURO PRETO DO OESTE";2835
"110018 PIMENTA BUENO";2998
"110020 PORTO VELHO";42175
"110025 PRESIDENTE MEDICI";1471
"110026 RIO CRESPO";290
"110028 ROLIM DE MOURA";4287
"110029 SANTA LUZIA D'OESTE";494
"110030 VILHENA";7822
"110032 SAO MIGUEL DO GUAPORE";1896
"110033 NOVA MAMORE";2742
"110034 ALVORADA D'OESTE";1176
"110037 ALTO ALEGRE DOS PARECIS";1138
"110040 ALTO PARAISO";1766
"110045 BURITIS";3431
"110050 NOVO HORIZONTE DO OESTE";650
"110060 CACAULANDIA";517
"110070 CAMPO NOVO DE RONDONIA";1225
"110080 CANDEIAS DO JAMARI";2246
"110090 CASTANHEIRAS";222
"110092 CHUPINGUAIA";939
"110094 CUJUBIM";2233
"110100 GOVERNADOR JORGE TEIXEIRA";670
"110110 ITAPUA DO OESTE";854
"110120 MINISTRO ANDREAZZA";825
"110130 MIRANTE DA SERRA";925
"110140 MONTE NEGRO";1331
"110143 NOVA UNIAO";582
"110145 PARECIS";496
"110146 PIMENTEIRAS DO OESTE";180
"110147 PRIMAVERA DE RONDONIA";219
"110148 SAO FELIPE D'OESTE";371
"110149 SAO FRANCISCO DO GUAPORE";1681
"110150 SERINGUEIRAS";1003
"110155 TEIXEIROPOLIS";325
"110160 THEOBROMA";834
"110170 URUPA";918
"110175 VALE DO ANARI";872
"110180 VALE DO PARAISO";534
"120001 ACRELANDIA";1446
"120005 ASSIS BRASIL";803
"120010 BRASILEIA";2594
"120013 BUJARI";1003
"120017 CAPIXABA";1148
"120020 CRUZEIRO DO SUL";9957
"120025 EPITACIOLANDIA";1823
"120030 FEIJO";4378
"120032 JORDAO";1126
"120033 MANCIO LIMA";2077
"120034 MANOEL URBANO";1081
"120035 MARECHAL THAUMATURGO";2501
"120038 PLACIDO DE CASTRO";2042
"120039 PORTO WALTER";1574
"120040 RIO BRANCO";39352
"120042 RODRIGUES ALVES";2302
"120043 SANTA ROSA DO PURUS";809
"120045 SENADOR GUIOMARD";2326
"120050 SENA MADUREIRA";4933
"120060 TARAUACA";5394
"120070 XAPURI";1943
"120080 PORTO ACRE";1840
"130002 ALVARAES";1897
"130006 AMATURA";1158
"130008 ANAMA";1338
"130010 ANORI";2109
"130014 APUI";1737
"130020 ATALAIA DO NORTE";2101
"130030 AUTAZES";3985
"130040 BARCELOS";2598
