 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 10 a 14 anos
Período:2016
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1904
"110002 ARIQUEMES";9117
"110003 CABIXI";403
"110004 CACOAL";6592
"110005 CEREJEIRAS";1262
"110006 COLORADO DO OESTE";1216
"110007 CORUMBIARA";602
"110008 COSTA MARQUES";1657
"110009 ESPIGAO D'OESTE";2601
"110010 GUAJARA-MIRIM";4453
"110011 JARU";4421
"110012 JI-PARANA";10374
"110013 MACHADINHO D'OESTE";3434
"110014 NOVA BRASILANDIA D'OESTE";1644
"110015 OURO PRETO DO OESTE";2955
"110018 PIMENTA BUENO";3064
"110020 PORTO VELHO";42446
"110025 PRESIDENTE MEDICI";1565
"110026 RIO CRESPO";300
"110028 ROLIM DE MOURA";4414
"110029 SANTA LUZIA D'OESTE";525
"110030 VILHENA";7815
"110032 SAO MIGUEL DO GUAPORE";1977
"110033 NOVA MAMORE";2777
"110034 ALVORADA D'OESTE";1249
"110037 ALTO ALEGRE DOS PARECIS";1197
"110040 ALTO PARAISO";1818
"110045 BURITIS";3524
"110050 NOVO HORIZONTE DO OESTE";687
"110060 CACAULANDIA";538
"110070 CAMPO NOVO DE RONDONIA";1280
"110080 CANDEIAS DO JAMARI";2278
"110090 CASTANHEIRAS";239
"110092 CHUPINGUAIA";942
"110094 CUJUBIM";2243
"110100 GOVERNADOR JORGE TEIXEIRA";738
"110110 ITAPUA DO OESTE";856
"110120 MINISTRO ANDREAZZA";861
"110130 MIRANTE DA SERRA";1000
"110140 MONTE NEGRO";1398
"110143 NOVA UNIAO";612
"110145 PARECIS";498
"110146 PIMENTEIRAS DO OESTE";188
"110147 PRIMAVERA DE RONDONIA";239
"110148 SAO FELIPE D'OESTE";396
"110149 SAO FRANCISCO DO GUAPORE";1719
"110150 SERINGUEIRAS";1076
"110155 TEIXEIROPOLIS";343
"110160 THEOBROMA";879
"110170 URUPA";976
"110175 VALE DO ANARI";908
"110180 VALE DO PARAISO";570
"120001 ACRELANDIA";1474
"120005 ASSIS BRASIL";793
"120010 BRASILEIA";2623
"120013 BUJARI";1027
"120017 CAPIXABA";1180
"120020 CRUZEIRO DO SUL";10123
"120025 EPITACIOLANDIA";1832
"120030 FEIJO";4433
"120032 JORDAO";1130
"120033 MANCIO LIMA";2074
"120034 MANOEL URBANO";1099
"120035 MARECHAL THAUMATURGO";2484
"120038 PLACIDO DE CASTRO";2082
"120039 PORTO WALTER";1569
"120040 RIO BRANCO";39318
"120042 RODRIGUES ALVES";2349
"120043 SANTA ROSA DO PURUS";815
"120045 SENADOR GUIOMARD";2369
"120050 SENA MADUREIRA";5009
"120060 TARAUACA";5379
"120070 XAPURI";1976
"120080 PORTO ACRE";1887
"130002 ALVARAES";1919
"130006 AMATURA";1122
"130008 ANAMA";1357
"130010 ANORI";2090
"130014 APUI";1772
"130020 ATALAIA DO NORTE";2048
"130030 AUTAZES";3991
"130040 BARCELOS";2638
"130050 BARREIRINHA";3589
"130060 BENJAMIN CONSTANT";4717
"130063 BERURI";2259
"130068 BOA VISTA DO RAMOS";2071
"130070 BOCA DO ACRE";3414
"130080 BORBA";4194
"130083 CAAPIRANGA";1330
"130090 CANUTAMA";1374
"130100 CARAUARI";3107
"130110 CAREIRO";3651
"130115 CAREIRO DA VARZEA";2643
"130120 COARI";8958
"130130 CODAJAS";2991
"130140 EIRUNEPE";3834
"130150 ENVIRA";2163
"130160 FONTE BOA";2154
"130165 GUAJARA";1865
"130170 HUMAITA";5271
"130180 IPIXUNA";3213
"130185 IRANDUBA";4906
"130190 ITACOATIARA";9854
"130195 ITAMARATI";880
"130200 ITAPIRANGA";926
"130210 JAPURA";492
"130220 JURUA";1648
"130230 JUTAI";1783
"130240 LABREA";4727
"130250 MANACAPURU";9974
"130255 MANAQUIRI";3174
"130260 MANAUS";183084
"130270 MANICORE";5503
"130280 MARAA";2222
"130290 MAUES";6686
"130300 NHAMUNDA";2063
"130310 NOVA OLINDA DO NORTE";3768
"130320 NOVO AIRAO";1801
"130330 NOVO ARIPUANA";2463
"130340 PARINTINS";11837
"130350 PAUINI";2307
"130353 PRESIDENTE FIGUEIREDO";3319
"130356 RIO PRETO DA EVA";3029
"130360 SANTA ISABEL DO RIO NEGRO";2831
"130370 SANTO ANTONIO DO ICA";2495
"130380 SAO GABRIEL DA CACHOEIRA";4817
