 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 10 a 14 anos
Período:2019
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1686
"110002 ARIQUEMES";8575
"110003 CABIXI";361
"110004 CACOAL";6283
"110005 CEREJEIRAS";1148
"110006 COLORADO DO OESTE";1080
"110007 CORUMBIARA";489
"110008 COSTA MARQUES";1607
"110009 ESPIGAO D'OESTE";2535
"110010 GUAJARA-MIRIM";4195
"110011 JARU";3928
"110012 JI-PARANA";9996
"110013 MACHADINHO D'OESTE";3387
"110014 NOVA BRASILANDIA D'OESTE";1438
"110015 OURO PRETO DO OESTE";2636
"110018 PIMENTA BUENO";2910
"110020 PORTO VELHO";42274
"110025 PRESIDENTE MEDICI";1304
"110026 RIO CRESPO";274
"110028 ROLIM DE MOURA";4096
"110029 SANTA LUZIA D'OESTE";438
"110030 VILHENA";7952
"110032 SAO MIGUEL DO GUAPORE";1763
"110033 NOVA MAMORE";2687
"110034 ALVORADA D'OESTE";1047
"110037 ALTO ALEGRE DOS PARECIS";1035
"110040 ALTO PARAISO";1687
"110045 BURITIS";3296
"110050 NOVO HORIZONTE DO OESTE";583
"110060 CACAULANDIA";476
"110070 CAMPO NOVO DE RONDONIA";1134
"110080 CANDEIAS DO JAMARI";2214
"110090 CASTANHEIRAS";189
"110092 CHUPINGUAIA";946
"110094 CUJUBIM";2249
"110100 GOVERNADOR JORGE TEIXEIRA";544
"110110 ITAPUA DO OESTE";860
"110120 MINISTRO ANDREAZZA";765
"110130 MIRANTE DA SERRA";789
"110140 MONTE NEGRO";1223
"110143 NOVA UNIAO";533
"110145 PARECIS";503
"110146 PIMENTEIRAS DO OESTE";166
"110147 PRIMAVERA DE RONDONIA";181
"110148 SAO FELIPE D'OESTE";323
"110149 SAO FRANCISCO DO GUAPORE";1638
"110150 SERINGUEIRAS";871
"110155 TEIXEIROPOLIS";293
"110160 THEOBROMA";756
"110170 URUPA";815
"110175 VALE DO ANARI";811
"110180 VALE DO PARAISO";469
"120001 ACRELANDIA";1395
"120005 ASSIS BRASIL";823
"120010 BRASILEIA";2541
"120013 BUJARI";957
"120017 CAPIXABA";1084
"120020 CRUZEIRO DO SUL";9666
