 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2005
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2303
"110002 ARIQUEMES";8087
"110003 CABIXI";600
"110004 CACOAL";7386
"110005 CEREJEIRAS";1604
"110006 COLORADO DO OESTE";1898
"110007 CORUMBIARA";863
"110008 COSTA MARQUES";1029
"110009 ESPIGAO D'OESTE";2699
"110010 GUAJARA-MIRIM";3797
"110011 JARU";5424
"110012 JI-PARANA";11166
"110013 MACHADINHO D'OESTE";2542
"110014 NOVA BRASILANDIA D'OESTE";1833
"110015 OURO PRETO DO OESTE";3849
"110018 PIMENTA BUENO";3157
"110020 PORTO VELHO";38433
"110025 PRESIDENTE MEDICI";2266
"110026 RIO CRESPO";274
"110028 ROLIM DE MOURA";4812
"110029 SANTA LUZIA D'OESTE";929
"110030 VILHENA";6451
"110032 SAO MIGUEL DO GUAPORE";2023
"110033 NOVA MAMORE";1906
"110034 ALVORADA D'OESTE";1753
"110037 ALTO ALEGRE DOS PARECIS";1144
"110040 ALTO PARAISO";1355
"110045 BURITIS";2916
"110050 NOVO HORIZONTE DO OESTE";1056
"110060 CACAULANDIA";514
"110070 CAMPO NOVO DE RONDONIA";1102
"110080 CANDEIAS DO JAMARI";1481
"110090 CASTANHEIRAS";320
"110092 CHUPINGUAIA";626
"110094 CUJUBIM";1118
"110100 GOVERNADOR JORGE TEIXEIRA";1067
"110110 ITAPUA DO OESTE";662
"110120 MINISTRO ANDREAZZA";1013
"110130 MIRANTE DA SERRA";1163
"110140 MONTE NEGRO";1260
"110143 NOVA UNIAO";743
"110145 PARECIS";361
"110146 PIMENTEIRAS DO OESTE";218
"110147 PRIMAVERA DE RONDONIA";342
"110148 SAO FELIPE D'OESTE";633
"110149 SAO FRANCISCO DO GUAPORE";1282
"110150 SERINGUEIRAS";1043
"110155 TEIXEIROPOLIS";461
"110160 THEOBROMA";1045
"110170 URUPA";1315
"110175 VALE DO ANARI";764
"110180 VALE DO PARAISO";835
"120001 ACRELANDIA";955
"120005 ASSIS BRASIL";474
"120010 BRASILEIA";1703
"120013 BUJARI";633
"120017 CAPIXABA";531
"120020 CRUZEIRO DO SUL";7421
"120025 EPITACIOLANDIA";1247
"120030 FEIJO";2731
"120032 JORDAO";418
"120033 MANCIO LIMA";1191
"120034 MANOEL URBANO";640
"120035 MARECHAL THAUMATURGO";888
"120038 PLACIDO DE CASTRO";1381
"120039 PORTO WALTER";599
"120040 RIO BRANCO";31435
"120042 RODRIGUES ALVES";1020
"120043 SANTA ROSA DO PURUS";263
"120045 SENADOR GUIOMARD";1696
"120050 SENA MADUREIRA";3186
"120060 TARAUACA";2655
"120070 XAPURI";1247
"120080 PORTO ACRE";1066
"130002 ALVARAES";1071
"130006 AMATURA";730
"130008 ANAMA";740
"130010 ANORI";1259
"130014 APUI";1440
"130020 ATALAIA DO NORTE";1054
"130030 AUTAZES";2335
"130040 BARCELOS";2053
"130050 BARREIRINHA";1928
"130060 BENJAMIN CONSTANT";2390
"130063 BERURI";1115
"130068 BOA VISTA DO RAMOS";1034
"130070 BOCA DO ACRE";2650
"130080 BORBA";2716
"130083 CAAPIRANGA";859
"130090 CANUTAMA";1139
"130100 CARAUARI";2188
"130110 CAREIRO";2884
