 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2006
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2279
"110002 ARIQUEMES";8290
"110003 CABIXI";581
"110004 CACOAL";7461
"110005 CEREJEIRAS";1596
"110006 COLORADO DO OESTE";1864
"110007 CORUMBIARA";830
"110008 COSTA MARQUES";1064
"110009 ESPIGAO D'OESTE";2710
"110010 GUAJARA-MIRIM";3787
"110011 JARU";5376
"110012 JI-PARANA";11305
"110013 MACHADINHO D'OESTE";2588
"110014 NOVA BRASILANDIA D'OESTE";1807
"110015 OURO PRETO DO OESTE";3822
"110018 PIMENTA BUENO";3183
"110020 PORTO VELHO";39818
"110025 PRESIDENTE MEDICI";2193
"110026 RIO CRESPO";276
"110028 ROLIM DE MOURA";4900
"110029 SANTA LUZIA D'OESTE";889
"110030 VILHENA";6740
"110032 SAO MIGUEL DO GUAPORE";2019
"110033 NOVA MAMORE";1935
"110034 ALVORADA D'OESTE";1688
"110037 ALTO ALEGRE DOS PARECIS";1133
"110040 ALTO PARAISO";1367
"110045 BURITIS";2960
"110050 NOVO HORIZONTE DO OESTE";1011
"110060 CACAULANDIA";511
"110070 CAMPO NOVO DE RONDONIA";1090
"110080 CANDEIAS DO JAMARI";1552
"110090 CASTANHEIRAS";311
"110092 CHUPINGUAIA";657
"110094 CUJUBIM";1186
"110100 GOVERNADOR JORGE TEIXEIRA";1021
"110110 ITAPUA DO OESTE";666
"110120 MINISTRO ANDREAZZA";988
"110130 MIRANTE DA SERRA";1141
"110140 MONTE NEGRO";1255
"110143 NOVA UNIAO";714
"110145 PARECIS";377
"110146 PIMENTEIRAS DO OESTE";211
"110147 PRIMAVERA DE RONDONIA";327
"110148 SAO FELIPE D'OESTE";607
"110149 SAO FRANCISCO DO GUAPORE";1309
"110150 SERINGUEIRAS";1030
"110155 TEIXEIROPOLIS";444
"110160 THEOBROMA";1001
"110170 URUPA";1290
"110175 VALE DO ANARI";770
"110180 VALE DO PARAISO";808
"120001 ACRELANDIA";975
"120005 ASSIS BRASIL";491
"120010 BRASILEIA";1760
"120013 BUJARI";654
"120017 CAPIXABA";556
"120020 CRUZEIRO DO SUL";7497
"120025 EPITACIOLANDIA";1292
"120030 FEIJO";2742
"120032 JORDAO";439
"120033 MANCIO LIMA";1233
"120034 MANOEL URBANO";647
"120035 MARECHAL THAUMATURGO";950
"120038 PLACIDO DE CASTRO";1382
"120039 PORTO WALTER";620
"120040 RIO BRANCO";32478
"120042 RODRIGUES ALVES";1059
"120043 SANTA ROSA DO PURUS";295
"120045 SENADOR GUIOMARD";1721
"120050 SENA MADUREIRA";3278
"120060 TARAUACA";2714
"120070 XAPURI";1271
"120080 PORTO ACRE";1100
"130002 ALVARAES";1079
"130006 AMATURA";762
"130008 ANAMA";772
"130010 ANORI";1295
"130014 APUI";1528
"130020 ATALAIA DO NORTE";1136
"130030 AUTAZES";2369
"130040 BARCELOS";2162
"130050 BARREIRINHA";1928
"130060 BENJAMIN CONSTANT";2507
"130063 BERURI";1133
"130068 BOA VISTA DO RAMOS";1066
"130070 BOCA DO ACRE";2641
"130080 BORBA";2782
"130083 CAAPIRANGA";881
"130090 CANUTAMA";1156
"130100 CARAUARI";2187
"130110 CAREIRO";2889
"130115 CAREIRO DA VARZEA";1846
"130120 COARI";6913
"130130 CODAJAS";1914
"130140 EIRUNEPE";2540
"130150 ENVIRA";1358
"130160 FONTE BOA";2202
"130165 GUAJARA";1073
"130170 HUMAITA";3660
"130180 IPIXUNA";1673
"130185 IRANDUBA";3503
"130190 ITACOATIARA";7568
"130195 ITAMARATI";755
"130200 ITAPIRANGA";694
"130210 JAPURA";913
"130220 JURUA";827
"130230 JUTAI";1569
"130240 LABREA";3039
"130250 MANACAPURU";7490
"130255 MANAQUIRI";1628
"130260 MANAUS";179184
"130270 MANICORE";3827
"130280 MARAA";1538
"130290 MAUES";3814
"130300 NHAMUNDA";1475
"130310 NOVA OLINDA DO NORTE";2457
"130320 NOVO AIRAO";1149
"130330 NOVO ARIPUANA";1745
"130340 PARINTINS";8877
"130350 PAUINI";1661
"130353 PRESIDENTE FIGUEIREDO";2053
"130356 RIO PRETO DA EVA";2188
"130360 SANTA ISABEL DO RIO NEGRO";1162
"130370 SANTO ANTONIO DO ICA";2216
"130380 SAO GABRIEL DA CACHOEIRA";2915
"130390 SAO PAULO DE OLIVENCA";2335
"130395 SAO SEBASTIAO DO UATUMA";815
"130400 SILVES";619
"130406 TABATINGA";4360
"130410 TAPAUA";1742
"130420 TEFE";5967
"130423 TONANTINS";1392
"130426 UARINI";948
"130430 URUCARA";1417
"130440 URUCURITUBA";1201
"140002 AMAJARI";542
"140005 ALTO ALEGRE";1390
"140010 BOA VISTA";27278
"140015 BONFIM";764
"140017 CANTA";880
"140020 CARACARAI";1484
"140023 CAROEBE";661
"140028 IRACEMA";642
"140030 MUCAJAI";1217
"140040 NORMANDIA";618
"140045 PACARAIMA";730
"140047 RORAINOPOLIS";2006
"140050 SAO JOAO DA BALIZA";613
"140060 SAO LUIZ";615
"140070 UIRAMUTA";539
"150010 ABAETETUBA";13070
"150013 ABEL FIGUEIREDO";625
"150020 ACARA";4539
"150030 AFUA";2658
"150034 AGUA AZUL DO NORTE";2486
"150040 ALENQUER";4348
"150050 ALMEIRIM";3023
"150060 ALTAMIRA";9289
"150070 ANAJAS";1838
"150080 ANANINDEUA";48152
"150085 ANAPU";1462
"150090 AUGUSTO CORREA";3115
"150095 AURORA DO PARA";2176
"150100 AVEIRO";1201
"150110 BAGRE";1710
"150120 BAIAO";2818
"150125 BANNACH";339
"150130 BARCARENA";8644
"150140 BELEM";144767
"150145 BELTERRA";1303
"150150 BENEVIDES";4710
"150157 BOM JESUS DO TOCANTINS";1335
"150160 BONITO";1151
"150170 BRAGANCA";10137
"150172 BRASIL NOVO";1456
"150175 BREJO GRANDE DO ARAGUAIA";673
"150178 BREU BRANCO";4038
"150180 BREVES";7487
"150190 BUJARU";2066
"150195 CACHOEIRA DO PIRIA";1940
"150200 CACHOEIRA DO ARARI";1621
"150210 CAMETA";9853
"150215 CANAA DOS CARAJAS";2099
"150220 CAPANEMA";6221
"150230 CAPITAO POCO";4671
"150240 CASTANHAL";16893
"150250 CHAVES";1527
"150260 COLARES";948
"150270 CONCEICAO DO ARAGUAIA";4102
"150275 CONCORDIA DO PARA";2367
"150276 CUMARU DO NORTE";744
"150277 CURIONOPOLIS";1578
"150280 CURRALINHO";2051
"150285 CURUA";891
"150290 CURUCA";2644
"150293 DOM ELISEU";4633
"150295 ELDORADO DOS CARAJAS";2665
"150300 FARO";728
"150304 FLORESTA DO ARAGUAIA";1443
"150307 GARRAFAO DO NORTE";2114
"150309 GOIANESIA DO PARA";2988
"150310 GURUPA";2181
"150320 IGARAPE-ACU";3206
"150330 IGARAPE-MIRI";5186
"150340 INHANGAPI";793
"150345 IPIXUNA DO PARA";3740
"150350 IRITUIA";2740
"150360 ITAITUBA";9282
"150370 ITUPIRANGA";4471
"150375 JACAREACANGA";1447
"150380 JACUNDA";4842
"150390 JURUTI";3427
"150400 LIMOEIRO DO AJURU";1927
"150405 MAE DO RIO";2678
"150410 MAGALHAES BARATA";675
"150420 MARABA";21504
"150430 MARACANA";2172
"150440 MARAPANIM";2096
"150442 MARITUBA";10323
"150445 MEDICILANDIA";2309
"150450 MELGACO";1950
