 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2011
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2147
"110002 ARIQUEMES";9058
"110003 CABIXI";487
"110004 CACOAL";7680
"110005 CEREJEIRAS";1544
"110006 COLORADO DO OESTE";1671
"110007 CORUMBIARA";695
"110008 COSTA MARQUES";1215
"110009 ESPIGAO D'OESTE";2715
"110010 GUAJARA-MIRIM";3724
"110011 JARU";5063
"110012 JI-PARANA";11672
"110013 MACHADINHO D'OESTE";2779
"110014 NOVA BRASILANDIA D'OESTE";1707
"110015 OURO PRETO DO OESTE";3622
"110018 PIMENTA BUENO";3249
"110020 PORTO VELHO";44897
"110025 PRESIDENTE MEDICI";1856
"110026 RIO CRESPO";284
"110028 ROLIM DE MOURA";5181
"110029 SANTA LUZIA D'OESTE";708
"110030 VILHENA";7899
"110032 SAO MIGUEL DO GUAPORE";2005
"110033 NOVA MAMORE";2056
"110034 ALVORADA D'OESTE";1399
"110037 ALTO ALEGRE DOS PARECIS";1085
"110040 ALTO PARAISO";1433
"110045 BURITIS";3128
"110050 NOVO HORIZONTE DO OESTE";808
"110060 CACAULANDIA";493
"110070 CAMPO NOVO DE RONDONIA";1043
"110080 CANDEIAS DO JAMARI";1851
"110090 CASTANHEIRAS";272
"110092 CHUPINGUAIA";783
"110094 CUJUBIM";1486
"110100 GOVERNADOR JORGE TEIXEIRA";825
"110110 ITAPUA DO OESTE";699
"110120 MINISTRO ANDREAZZA";895
"110130 MIRANTE DA SERRA";1033
"110140 MONTE NEGRO";1217
"110143 NOVA UNIAO";603
"110145 PARECIS";443
"110146 PIMENTEIRAS DO OESTE";178
"110147 PRIMAVERA DE RONDONIA";256
"110148 SAO FELIPE D'OESTE";496
"110149 SAO FRANCISCO DO GUAPORE";1439
"110150 SERINGUEIRAS";987
"110155 TEIXEIROPOLIS";371
"110160 THEOBROMA";817
"110170 URUPA";1156
"110175 VALE DO ANARI";795
"110180 VALE DO PARAISO";689
"120001 ACRELANDIA";1054
"120005 ASSIS BRASIL";557
"120010 BRASILEIA";1975
