 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2020
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1814
"110002 ARIQUEMES";9857
"110003 CABIXI";380
"110004 CACOAL";7390
"110005 CEREJEIRAS";1363
"110006 COLORADO DO OESTE";1203
"110007 CORUMBIARA";629
"110008 COSTA MARQUES";1737
"110009 ESPIGAO D'OESTE";2747
"110010 GUAJARA-MIRIM";3978
"110011 JARU";4404
"110012 JI-PARANA";10906
"110013 MACHADINHO D'OESTE";3509
"110014 NOVA BRASILANDIA D'OESTE";1720
"110015 OURO PRETO DO OESTE";2965
"110018 PIMENTA BUENO";3138
"110020 PORTO VELHO";46921
"110025 PRESIDENTE MEDICI";1392
"110026 RIO CRESPO";321
"110028 ROLIM DE MOURA";4886
"110029 SANTA LUZIA D'OESTE";467
"110030 VILHENA";9170
"110032 SAO MIGUEL DO GUAPORE";2161
"110033 NOVA MAMORE";2706
"110034 ALVORADA D'OESTE";1121
"110037 ALTO ALEGRE DOS PARECIS";1107
"110040 ALTO PARAISO";1932
"110045 BURITIS";3613
"110050 NOVO HORIZONTE DO OESTE";654
"110060 CACAULANDIA";542
"110070 CAMPO NOVO DE RONDONIA";1188
"110080 CANDEIAS DO JAMARI";2497
"110090 CASTANHEIRAS";253
"110092 CHUPINGUAIA";1052
"110094 CUJUBIM";2453
"110100 GOVERNADOR JORGE TEIXEIRA";613
"110110 ITAPUA DO OESTE";931
"110120 MINISTRO ANDREAZZA";856
"110130 MIRANTE DA SERRA";930
"110140 MONTE NEGRO";1361
"110143 NOVA UNIAO";570
"110145 PARECIS";480
"110146 PIMENTEIRAS DO OESTE";168
"110147 PRIMAVERA DE RONDONIA";233
"110148 SAO FELIPE D'OESTE";418
"110149 SAO FRANCISCO DO GUAPORE";1875
"110150 SERINGUEIRAS";1060
"110155 TEIXEIROPOLIS";339
"110160 THEOBROMA";814
"110170 URUPA";860
"110175 VALE DO ANARI";962
"110180 VALE DO PARAISO";567
"120001 ACRELANDIA";1507
"120005 ASSIS BRASIL";679
"120010 BRASILEIA";2458
"120013 BUJARI";915
"120017 CAPIXABA";1236
"120020 CRUZEIRO DO SUL";8203
"120025 EPITACIOLANDIA";1786
"120030 FEIJO";2946
"120032 JORDAO";754
"120033 MANCIO LIMA";1738
"120034 MANOEL URBANO";808
"120035 MARECHAL THAUMATURGO";1663
"120038 PLACIDO DE CASTRO";1700
"120039 PORTO WALTER";1028
"120040 RIO BRANCO";38320
"120042 RODRIGUES ALVES";1824
"120043 SANTA ROSA DO PURUS";629
"120045 SENADOR GUIOMARD";2064
"120050 SENA MADUREIRA";4267
"120060 TARAUACA";3693
"120070 XAPURI";1806
"120080 PORTO ACRE";1666
"130002 ALVARAES";1404
"130006 AMATURA";1167
"130008 ANAMA";1297
"130010 ANORI";2189
"130014 APUI";2307
"130020 ATALAIA DO NORTE";2025
"130030 AUTAZES";3409
"130040 BARCELOS";2731
"130050 BARREIRINHA";2867
"130060 BENJAMIN CONSTANT";3754
"130063 BERURI";1682
"130068 BOA VISTA DO RAMOS";1785
"130070 BOCA DO ACRE";3068
"130080 BORBA";3774
"130083 CAAPIRANGA";1204
"130090 CANUTAMA";1326
"130100 CARAUARI";2693
"130110 CAREIRO";3612
"130115 CAREIRO DA VARZEA";2739
"130120 COARI";8034
"130130 CODAJAS";2960
"130140 EIRUNEPE";3200
"130150 ENVIRA";1893
"130160 FONTE BOA";1443
"130165 GUAJARA";1556
"130170 HUMAITA";5317
"130180 IPIXUNA";2579
"130185 IRANDUBA";4161
"130190 ITACOATIARA";9248
"130195 ITAMARATI";730
"130200 ITAPIRANGA";838
"130210 JAPURA";189
"130220 JURUA";1441
"130230 JUTAI";1130
"130240 LABREA";4227
"130250 MANACAPURU";9198
"130255 MANAQUIRI";3093
"130260 MANAUS";205941
"130270 MANICORE";5481
"130280 MARAA";1638
"130290 MAUES";5686
"130300 NHAMUNDA";1947
"130310 NOVA OLINDA DO NORTE";3666
"130320 NOVO AIRAO";1741
